Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Arceus (Water),Arceus (Water),Articuno (Galarian),Articuno (Galarian),Keldeo,Keldeo,Manaphy,Manaphy,Moltres (Galarian),Moltres (Galarian),Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Volcanion,Volcanion,Zapdos (Galarian),Zapdos (Galarian),Kyogre,Kyogre,Lugia,Lugia,Suicune,Suicune,Tapu Fini,Tapu Fini,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Celesteela,Celesteela,Mega Aerodactyl,Mega Aerodactyl,Mega Sharpedo,Mega Sharpedo,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Pidgeot,Mega Pidgeot,Mega Slowbro,Mega Slowbro,Cloyster,Cloyster,Lapras,Lapras,Aerodactyl,Aerodactyl,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Braviary (Hisuian),Braviary (Hisuian),Brionne,Brionne,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Feraligatr,Feraligatr,Floatzel,Floatzel,Golbat,Golbat,Lumineon,Lumineon,Mareanie,Mareanie,Noctowl,Noctowl,Octillery,Octillery,Pelipper,Pelipper,Politoed,Politoed,Poliwrath,Poliwrath,Sharpedo,Sharpedo,Skarmory,Skarmory,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Swellow,Swellow,Tentacruel,Tentacruel,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Vaporeon,Vaporeon,Walrein,Walrein,Xatu,Xatu
Thundurus (Therian),Bite,Thunder,50,1.5456347714221255,1.5404425471180354,1.5475683112561591,1.540737185640238,1.223764272474692,1.2713725852880313,1.8093969519256066,1.9834586964582759,1.582148747566014,1.6770443183092738,1.8057435686245857,1.9462939469017144,1.4870384369366751,1.6080153515147992,1.891770219573471,2.0301837477327265,1.548089744032609,1.6069104286849285,1.8932971739482132,1.9987504576688266,1.6845643029841355,1.58031828569536,1.2379992161803146,1.274524437454164,1.5279508088029454,1.5813886101293135,1.9363818173662743,1.9261301503876858,1.4993311892157375,1.5491807916637432,1.4612874776053881,1.5517874163044638,1.8155629436974514,1.9029958779075473,1.4518752582209913,1.563757631864853,1.5520222179474847,1.643623160527075,1.802552976366011,1.9302691999831487,1.5116569695418618,1.5892085567029957,1.8052952935608755,1.9183724135790816,1.5564401064773734,1.6361029281277728,1.2254256849931051,1.2840098327237843,1.6586270402318857,1.6962008493187097,1.5155512002189442,1.5845626859478597,1.5048304095804719,1.5662961758460392,1.539252464716243,1.5847267653315644,1.7361615676384343,1.8143633470441647,1.5726996180325243,1.630688532589221,1.2325194106229047,1.276303599788248,1.5566085847853803,1.684009774755631,1.7796390510362556,1.9169496063835485,1.5512411581213479,1.6216071350116426,1.278382333763204,1.3632359120745368,1.5326981320923945,1.6572123071323654,1.522809459166562,1.6402048801633564,1.5419609420162363,1.6003217131223766,1.5190962606108227,1.6265892081975448,1.6012816370490037,1.7313731825525038,1.5717366962204231,1.642693246691264,1.6511551812439538,1.7289449724008423,1.5109404004897509,1.6000730676567005,1.5821283265165909,1.656382510493489,1.8490348081446326,1.9094375861157118,1.5215969952006678,1.611184530847882,1.893665989056749,2.0008507437291234,1.8447154745460062,1.9217175971160003,1.5024234443728461,1.5685428515395174,1.2617319114939733,1.3246986696307617,1.2402609714896404,1.2943255076360878,1.2705247961956523,1.3029976222826087,1.5681475537399088,1.6472376227993386,1.6894711422361748,1.7338002092892215,1.8861893049767549,2.000977980834495,1.8206977655821246,1.9442919987804348,1.590291558540681,1.6748726773150526,1.4923318279058713,1.562766817209413,1.5628133216476776,1.6114110429447854,1.284503112255849,1.352232238677828
Thundurus (Therian),Volt Switch,Wild Charge,50,0.9540972169997743,0.9900731711609941,0.9527644461508927,0.9903708325334357,0.969896301776858,1.0134198833924848,1.0006939682763278,1.0523210649409298,0.9564999145002124,1.021886106928057,0.9495802087000419,0.9981634130626831,0.9500098854451359,1.010452985985928,1.0000901276432748,1.0504557078963082,0.9538446923900652,0.9869995509344018,1.01806408215049,1.0747085820355406,1.0020617361640116,1.01714635842745,0.9819941355801106,1.0293984119244066,0.9526898161714751,1.0063699064077232,0.9859805205953639,1.0193185456491511,0.9501028678515897,0.9897562179033066,0.9404095692720219,0.9861993822448794,0.9514079726502437,1.0018729348643962,0.9475524475524476,1.0049425410475739,0.9808839088198519,1.0244782148696738,0.9560685849096349,1.027374984201879,0.9833374626658425,1.0169946990261127,0.9662359090003957,1.0154622778865376,0.9501401952085181,1.0052209405501331,0.978890620940504,1.0181765493534785,0.9975254574106539,1.0295236347296672,0.9478860432061164,0.9937141898632484,0.9645036634591472,1.0082451743730034,0.9562870279296384,0.9941327172495825,0.9485493539896518,0.9901722360664925,0.9577167341399632,0.9994053200978934,0.9629654137991883,1.0148667725427916,0.9587122821929451,1.0110072248193795,0.9518877523697317,1.0048305039361645,0.9663195817406968,1.013338605509424,0.9874661295697913,1.0384710127077508,0.9663334676528318,1.0147274830692439,0.9371442260526346,1.0012206112182156,0.971682542874138,1.0105729677197743,0.9612407094920974,1.0100730359512062,1.0021755519655358,1.0594507269789983,0.9695834939515758,1.0057271876204636,0.9943236783702271,1.0219370625391226,0.93318259014969,0.9993680635096174,0.9522291284231318,1.0149324230030166,0.9487133094876898,0.9848436347441233,0.964378869026918,0.9992870557139877,1.0095551953576258,1.0563013244736583,0.9439371988814393,1.0001179205552375,0.9491356848681813,0.9840725072142996,0.9539841606169023,1.0057574073430824,0.9483572930671907,0.9883821146619781,0.9763756793478261,1.0143427309782609,0.9616768796809649,0.9952096099601206,1.029340738951944,1.0674152781131772,0.9606180255004854,1.017990468336046,0.9555294220131539,1.017779520013938,0.9519990008465051,0.9998057201537587,0.9707820299500832,1.0075112907059662,0.9386240140227871,1.000446976336547,0.989504185447521,1.027860055805967
Shadow Luxray,Spark,Wild Charge,40,1.0609050310973434,1.0898214802879485,1.058573302617265,1.0921194087156845,1.0774923603966042,1.1279657653283393,1.1253762447408597,1.1788822346192807,1.0633378749349558,1.1356265663469158,1.0755624339924676,1.1087936978166868,1.0676792463801827,1.1316555213118569,1.1424580061512115,1.2066108626342056,1.1427285916611971,1.0948012021140625,1.1154262067556175,1.1784163381385013,1.1356523035140595,1.1269582353525651,1.0822545034062527,1.1429966487181442,1.057032844881074,1.1121486606170836,1.089995963058115,1.1461419364019247,1.1138291058305363,1.1172240844308545,1.0585957737956346,1.08336332464574,1.1297579906435045,1.108740635325678,1.0592798886015518,1.128207678535906,1.194914999519092,1.1224361594690775,1.2061802249652442,1.1707882209209253,1.11699714939925,1.1401450076369963,1.1036404496706604,1.116464907947854,1.0634605146406388,1.1243336291038153,1.09333093510802,1.138784799248556,1.0875076736135283,1.141624844154447,1.0786344254045608,1.115228081327083,1.0651005299102787,1.1057620568936162,1.0918864514948419,1.1111924422993344,1.0472573332933017,1.0803234555298686,1.0866860318839917,1.1036954019045004,1.072679548261867,1.1065599082406918,1.0765193370165747,1.147195070123247,1.0725004016494404,1.1467359288812724,1.0716928078731163,1.1174025745793241,1.1025748771970498,1.1655340298204686,1.0661631851919253,1.1359789941636012,1.082921709768312,1.1363662289957905,1.0640661522607886,1.1169812585350323,1.053237669547744,1.129197635026342,1.1081529348411416,1.1743672590199246,1.099408924867375,1.1245938653009526,1.1511125021339554,1.176321629772947,1.0714779414668827,1.1373375725739563,1.083862033428875,1.1200390754994471,1.0793169197366774,1.1161709649135017,1.0784412603463867,1.114045002434444,1.1258205199387465,1.1699875522759633,1.080084902799771,1.1363835450288065,1.0627223825399938,1.0965245286190568,1.074603147035326,1.120297683142867,1.0684920881166615,1.1060692246699073,1.0726732336956522,1.1056131114130434,1.0738376617060599,1.137717634471355,1.133462126700475,1.17470820252757,1.0867045695059738,1.131990920834641,1.0706476762925214,1.1285683174354284,1.0493609580771848,1.1217440779339727,1.0638364630377943,1.1135916329926314,1.1040666082383874,1.1059246275197196,1.0812835372397511,1.1534234814337843
Shadow Luxray,Hidden Power Electric,Wild Charge,40,1.1295495965425706,1.1570163831077502,1.1329381839124593,1.1580981634350802,1.10269630794249,1.1685741590655985,1.1905636886796165,1.263813593906337,1.1141082004409215,1.2051204259912,1.1097717716919848,1.1481956280595944,1.0994708379368496,1.179556899459208,1.1832497774973807,1.2587699829884074,1.2421724411896784,1.1948547445507616,1.1865820014815698,1.2444100542390777,1.1652485675487696,1.1884559334945186,1.1286925861781287,1.1882926311895563,1.104745752167913,1.1655946473795964,1.1197239412307878,1.183932971297498,1.1694750684088189,1.1719782992967869,1.105694658118813,1.1346761531494833,1.1762807930120718,1.1801002715346616,1.1138199874523727,1.1788419458003703,1.3251599018947773,1.20520041838992,1.263601129039053,1.234444116779711,1.168376028816388,1.2158016395718925,1.2017207893804487,1.2174132299583897,1.107080745341615,1.1605465838509317,1.124195595259508,1.176944061394568,1.1125568796714111,1.1733762000898684,1.113003328301154,1.1429050683758422,1.1075316128785415,1.1670939108143785,1.1161104375872086,1.1448749914221013,1.0955354730236886,1.1489176449395022,1.1296783391657708,1.1626983219353018,1.1225074995588495,1.1677474854420329,1.1344666383340416,1.1842222694432638,1.1217051357575107,1.1815348363947946,1.1106102543824963,1.1598875269100655,1.1305840928520714,1.1870517148942954,1.108447829873523,1.163822126320989,1.1321226086857326,1.1707372719909652,1.1206005311617697,1.1802515059357745,1.1275488516481393,1.1866345497404454,1.1485729671513192,1.2201507808292944,1.1308258531123225,1.1688327183949188,1.1778865304728845,1.219527115461219,1.104812591334571,1.1584580749634663,1.1079406997090808,1.1716316168024647,1.117465310155739,1.1466646254053527,1.1183574459205676,1.1679244626834528,1.1645517476067235,1.2322709484449301,1.1129847377109936,1.1668070482800446,1.086683663463424,1.1268596083265625,1.1176404182152906,1.1710896522977525,1.1155755507291343,1.1495501085944773,1.113272758152174,1.160844089673913,1.1133644587102423,1.163700029180041,1.1911857039362472,1.2341785398052,1.118970638679872,1.179437588036521,1.1163552419530467,1.1763230105840847,1.1121688569406476,1.1828450895768863,1.10369384359401,1.1629664844307108,1.1409815950920246,1.1437335670464506,1.1357694784288475,1.193056449881949
Shadow Luxray,Snarl,Wild Charge,40,1.1730266747523492,1.2258177553270302,1.1696038907019901,1.2243552825238369,1.0765405409571374,1.1252297661298714,1.3435246545177333,1.436653125653832,1.1688464515749428,1.2675168839096755,1.2708982338210972,1.3196325497671886,1.1614142001511893,1.2439402221317672,1.3281885470297308,1.425817063416063,1.305670316763964,1.26743583543473,1.3104931754127533,1.4293380618683107,1.2469181598383732,1.2509422713874077,1.0829775317957877,1.134501388499063,1.167539507007552,1.2379620883339528,1.2664288840871794,1.3419444448740891,1.2500718603803735,1.251110723832071,1.1707468034534172,1.2131611106936495,1.3324254915431675,1.3257863872804003,1.1503898180594023,1.232025906260042,1.367777363662595,1.25677479080504,1.4323208493069892,1.410051817837132,1.2427965836353192,1.297113188180489,1.34591383639829,1.3686585652847423,1.153362910381544,1.2224241348713398,1.0877700501628795,1.1297614765073845,1.169889056952452,1.2389610718376802,1.1665033415437316,1.1983384979385723,1.1626748034358083,1.2203240678744285,1.1905665988059566,1.2259876020769953,1.2239569259715175,1.2879374706017754,1.1955277021721065,1.2392900436861005,1.082285600847009,1.1229596788424212,1.1718444538886528,1.2438695282617935,1.2508434638247736,1.321651582498795,1.174104828434603,1.2128113879003557,1.0953008853404431,1.1337284279773376,1.1559839336548337,1.235366757224006,1.1751405984417242,1.2464151675203339,1.1832675664580556,1.2526369584705221,1.1661793309546198,1.2431697860445945,1.2384598815293484,1.3186752827140549,1.182517392661123,1.2482699120729848,1.2602856655095886,1.3031354919478746,1.1709980646944982,1.2189462459022868,1.180498749369317,1.2460897662984551,1.2706294971538323,1.326007988754506,1.1813486819225152,1.2329849760033387,1.3148468213527722,1.4007898483885124,1.300141504666285,1.3521950069067754,1.1722046339618413,1.2219272686521165,1.07587967626524,1.1274792455451734,1.0744475471437929,1.1111542041576172,1.0770210597826086,1.1107336956521738,1.17093424764128,1.2424375060791752,1.2616598245190371,1.3067053046768091,1.2501879328842407,1.326485034703723,1.2506903610784441,1.3185417483339867,1.1674969817238174,1.2236716115513246,1.1778939862134539,1.24207273591633,1.2157055214723926,1.2090096406660824,1.088087572440438,1.1386027044430136
Shadow Luxray,Hidden Power Rock,Wild Charge,40,1.1874544980343151,1.2198910992954894,1.3264302169322326,1.3732578229986563,1.1609326289098778,1.238764099066292,1.4699035280518549,1.6168611504129629,1.2900906665489895,1.4189416045644017,1.184299672536217,1.2292412537943953,1.283249403965808,1.397974065243938,1.4740646440521388,1.6069556008697317,1.3356126291063595,1.2801530277384365,1.3969223367931678,1.4846457430413051,1.3644304971350976,1.3953846918159838,1.176389178114616,1.2425753779731146,1.2923526744275515,1.3766430216701238,1.2893992380852213,1.3890885018305443,1.2408465718637753,1.2474532002199947,1.166254038939929,1.1997342308315964,1.2429131089082999,1.248852929629993,1.2881650625086074,1.3806100901286897,1.4029948542848898,1.2654942531499471,1.528895816657539,1.4701520832455661,1.3796771497259666,1.4461203786643289,1.4067569559561708,1.4213942686903742,1.1620443655723158,1.224053238686779,1.3232133221416151,1.404822931031037,1.177287369706789,1.2457581530166004,1.1709175340554954,1.2134085511737338,1.1637939280316798,1.2250970864499837,1.3242560102477297,1.3580414941555916,1.2981355270663824,1.3470341569840174,1.3309012450157438,1.3832940692115916,1.1753683606846657,1.2261116993118053,1.3086804079898002,1.3997768805779855,1.3024366732715686,1.3934772130884163,1.1722683537630156,1.229084838100259,1.200034776056685,1.250300667990089,1.1538781505504934,1.217974548621492,1.178289090929832,1.2408824905031883,1.3059793399854223,1.3903452551503421,1.3170172478198703,1.4055363054371208,1.220796984383414,1.2920947765212707,1.3146465480845126,1.3661453457422397,1.367623627155295,1.4297217322028113,1.1716398751925432,1.2315059836486433,1.302266164267388,1.37142121026698,1.3228904260205148,1.3725348290211687,1.3052270988384225,1.3659838631146972,1.4676403951032981,1.5761505189536749,1.3356187459991242,1.3979818739260808,1.2994004426638275,1.360056593729863,1.28575150230991,1.3723123415193303,1.2971179370496777,1.3460974937084151,1.300577445652174,1.3702870244565217,1.1669463087248324,1.2347412703044451,1.4001529421234806,1.4674716252113016,1.1726428107461118,1.2417072334089931,1.183048042162115,1.2495753299359729,1.1955426652419479,1.2450285175060019,1.2975612075112908,1.3805086760161636,1.208843120070114,1.2093865030674846,1.1990019317450098,1.2585533376261002
Shadow Luxray,Hidden Power Ice,Wild Charge,40,1.1874544980343151,1.2198910992954894,1.4152988417482562,1.4590468420042235,1.1609326289098778,1.238764099066292,1.4699035280518549,1.6168611504129629,1.38346378946091,1.527929011273101,1.184299672536217,1.2292412537943953,1.3755817875210794,1.503927429202768,1.4740646440521388,1.6069556008697317,1.685111748246917,1.6033472658813774,1.2491825821888065,1.3146505113118705,1.4715927532871858,1.4973205709932766,1.176389178114616,1.2425753779731146,1.3696362883303512,1.4698522201358455,1.3946706180233215,1.5228195486977383,1.2408465718637753,1.2474532002199947,1.166254038939929,1.1997342308315964,1.2429131089082999,1.248852929629993,1.2881650625086074,1.3806100901286897,1.4029948542848898,1.2654942531499471,1.6473943632304,1.6026035303534567,1.459924147338214,1.5283331200601158,1.5404607908803851,1.5667691623371083,1.1620443655723158,1.224053238686779,1.402017507044787,1.4962252932829705,1.4758842850723692,1.5888905062369865,1.4962788357125831,1.569942880348898,1.1637939280316798,1.2250970864499837,1.4316169911018597,1.483210192831164,1.3934007866214309,1.4642267391239079,1.447679604766588,1.4969008028178679,1.1753683606846657,1.2261116993118053,1.3964407139821504,1.5090203994900127,1.3833877791463611,1.5166604187864832,1.50321163393524,1.5894292869381836,1.200034776056685,1.250300667990089,1.1538781505504934,1.217974548621492,1.178289090929832,1.2408824905031883,1.3935037407528421,1.487160797915567,1.4110236626177013,1.5243388765087011,1.220796984383414,1.2920947765212707,1.4243717532169538,1.5064706206288891,1.4736385363910545,1.5397200250384113,1.1716398751925432,1.2315059836486433,1.4213390873079772,1.5181368286582289,1.4409124438073235,1.4978218813934392,1.3948407178131739,1.4720821450928567,1.4676403951032981,1.5761505189536749,1.4288433678110577,1.483541659647586,1.2994004426638275,1.360056593729863,1.3789555038382715,1.4853503074090797,1.3996966249525977,1.4540886682524907,1.4004245923913043,1.4887313179347825,1.1669463087248324,1.2347412703044451,1.5107059486436447,1.5893423488690333,1.1726428107461118,1.2417072334089931,1.183048042162115,1.2495753299359729,1.1955426652419479,1.2450285175060019,1.3732731162348468,1.4951461849298788,1.5548816827344436,1.5628483786152498,1.1990019317450098,1.2585533376261002
Shadow Luxray,Hidden Power,Wild Charge,40,1.3182777495987825,1.3584906867976696,1.3242896909195623,1.36308472515518,1.2663148402908637,1.3687491088735004,1.3800045988345475,1.4888498977691509,1.285506774708979,1.4136553273722514,1.3091792814395122,1.3657082981846684,1.2793161597953133,1.396813397685643,1.3633428342890619,1.4640875139416198,1.5011382085736984,1.4245138001312652,1.372565840450261,1.459731529337636,1.3588331732520784,1.3976882058755342,1.2940888872217988,1.382338447131621,1.285061087909947,1.376032388133737,1.3032872462024132,1.4102213512464252,1.3729225560114886,1.382460182559316,1.3078136926490305,1.33703841392757,1.3902554225144763,1.390486472339451,1.3311062569815306,1.4200681703416933,1.5923643839569106,1.3913298307204,1.5138265155664155,1.4549142688629566,1.37039568080895,1.4352733935762105,1.3974987263469043,1.434479922830846,1.2879751552795031,1.370938775510204,1.2999830125706977,1.3792193776605313,1.294236404255454,1.3832250061705347,1.284671275083649,1.3269857245014172,1.2806898398790962,1.3635337554760585,1.3185030994807512,1.3555824965116545,1.2936319692557119,1.3540096676374336,1.3344769485296921,1.3818759863681067,1.2892403388035998,1.358754632080466,1.306204844878878,1.3937951551211218,1.2977989610667808,1.3853799603705885,1.2934581081674794,1.356038838363868,1.330039267964007,1.4200802747308479,1.2924438782805372,1.3947173441135563,1.319537764798485,1.3864090074263355,1.3023097996833135,1.379629862350349,1.3186789123182152,1.3962747800548736,1.3607431340872373,1.4651696284329563,1.320988674119353,1.3809405804284376,1.3996898651340124,1.453451317361862,1.3020261463722897,1.3792705083139145,1.301482507272981,1.3707341685184589,1.4170018510528732,1.4705014543986863,1.3024709605620088,1.3743044445990125,1.3578317676663652,1.4355539237196306,1.3154711768471414,1.3796704962770798,1.335359874485193,1.3973468187039475,1.2801851401576991,1.3637674111639861,1.2915847898783053,1.3460630192712104,1.2887822690217392,1.361319633152174,1.297891742048439,1.390708588658691,1.4082025275698302,1.4868147790388795,1.28630024011619,1.3886233095163374,1.30296615706259,1.4072128577028618,1.3139978629216915,1.397774108047349,1.2961920608509627,1.382857142857143,1.328159509202454,1.3317791411042945,1.3170959433354799,1.401384417256922
Shadow Luxray,Hidden Power Water,Wild Charge,40,1.3248796348002234,1.3688607347837427,1.4152988417482562,1.4590468420042235,1.286306902039668,1.3792884860675985,1.4699035280518549,1.6168611504129629,1.38346378946091,1.527929011273101,1.3203980710855459,1.3753661549906677,1.3755817875210794,1.503927429202768,1.4740646440521388,1.6069556008697317,1.5036754292030812,1.4292324432622887,1.3969223367931678,1.4846457430413051,1.4715927532871858,1.4973205709932766,1.3163385014557574,1.4043190275462174,1.3696362883303512,1.4698522201358455,1.3946706180233215,1.5228195486977383,1.3824647091974498,1.3915723051225701,1.3096467880293137,1.3544973126465785,1.3793633657212026,1.3840927307226747,1.2881650625086074,1.3806100901286897,1.4029948542848898,1.2654942531499471,1.6473943632304,1.6026035303534567,1.459924147338214,1.5283331200601158,1.5404607908803851,1.5667691623371083,1.296145519077196,1.3721952085181899,1.402017507044787,1.4962252932829705,1.4095336341600795,1.5110468391041016,1.420699031526163,1.4800081221142218,1.1637939280316798,1.2250970864499837,1.4316169911018597,1.483210192831164,1.3934007866214309,1.4642267391239079,1.447679604766588,1.4969008028178679,1.3029160049408859,1.377415299100053,1.3964407139821504,1.5090203994900127,1.3833877791463611,1.5166604187864832,1.4280128289618206,1.52108431088265,1.3396606436468492,1.3961137756654545,1.3040386840155465,1.4173350144935073,1.332245810565702,1.3849716521600255,1.3935037407528421,1.487160797915567,1.4110236626177013,1.5243388765087011,1.3644157242864834,1.445255788906839,1.4243717532169538,1.5064706206288891,1.4736385363910545,1.5397200250384113,1.2916781863422726,1.3870808483747383,1.4213390873079772,1.5181368286582289,1.4773628759516222,1.533659935143561,1.3948407178131739,1.4720821450928567,1.4676403951032981,1.5761505189536749,1.4288433678110577,1.483541659647586,1.2994004426638275,1.360056593729863,1.3789555038382715,1.4853503074090797,1.3996966249525977,1.4540886682524907,1.4004245923913043,1.4887313179347825,1.3077400058360082,1.3954260285964402,1.5107059486436447,1.5893423488690333,1.2907887342446558,1.3847843698227227,1.3074175704516748,1.3929962106363518,1.3187022106271076,1.4019233704777898,1.3732731162348468,1.4951461849298788,1.4792287467134093,1.4863014899211218,1.3207018673535094,1.419703799098519
Shadow Luxray,Hidden Power Steel,Wild Charge,40,1.3248796348002234,1.3688607347837427,1.4152988417482562,1.4590468420042235,1.286306902039668,1.3792884860675985,1.4699035280518549,1.6168611504129629,1.38346378946091,1.527929011273101,1.3203980710855459,1.3753661549906677,1.3755817875210794,1.503927429202768,1.4740646440521388,1.6069556008697317,1.685111748246917,1.6033472658813774,1.3969223367931678,1.4846457430413051,1.4715927532871858,1.4973205709932766,1.3163385014557574,1.4043190275462174,1.3696362883303512,1.4698522201358455,1.2893992380852213,1.3890885018305443,1.3824647091974498,1.3915723051225701,1.3096467880293137,1.3544973126465785,1.3793633657212026,1.3840927307226747,1.3802600572294228,1.4729690440850178,1.4029948542848898,1.2654942531499471,1.6473943632304,1.6026035303534567,1.459924147338214,1.5283331200601158,1.5404607908803851,1.5667691623371083,1.296145519077196,1.3721952085181899,1.402017507044787,1.4962252932829705,1.3268674569170111,1.4142738704757325,1.308560884957315,1.367958259395609,1.1637939280316798,1.2250970864499837,1.4316169911018597,1.483210192831164,1.2981355270663824,1.3470341569840174,1.447679604766588,1.4969008028178679,1.3029160049408859,1.377415299100053,1.3964407139821504,1.5090203994900127,1.3833877791463611,1.5166604187864832,1.3086244013883397,1.3804490136637229,1.3396606436468492,1.3961137756654545,1.3040386840155465,1.4173350144935073,1.332245810565702,1.3849716521600255,1.3935037407528421,1.487160797915567,1.4110236626177013,1.5243388765087011,1.3644157242864834,1.445255788906839,1.4243717532169538,1.5064706206288891,1.4736385363910545,1.5397200250384113,1.2916781863422726,1.3870808483747383,1.4213390873079772,1.5181368286582289,1.4773628759516222,1.533659935143561,1.3948407178131739,1.4720821450928567,1.4676403951032981,1.5761505189536749,1.4288433678110577,1.483541659647586,1.3858529683691478,1.4530230017090184,1.3789555038382715,1.4853503074090797,1.3996966249525977,1.4540886682524907,1.4004245923913043,1.4887313179347825,1.3077400058360082,1.3954260285964402,1.5107059486436447,1.5893423488690333,1.1726428107461118,1.2417072334089931,1.183048042162115,1.2495753299359729,1.3187022106271076,1.4019233704777898,1.3732731162348468,1.4951461849298788,1.357134092900964,1.3574496056091148,1.3207018673535094,1.419703799098519
Shadow Luxray,Hidden Power Psychic,Wild Charge,40,1.3248796348002234,1.3688607347837427,1.3264302169322326,1.3732578229986563,1.3744060762303325,1.4720003236956798,1.2535117902102826,1.3402453954686977,1.2900906665489895,1.4189416045644017,1.4884175462135756,1.5617166275879935,1.283249403965808,1.397974065243938,1.2395435034868132,1.3234951500061962,1.5036754292030812,1.4292324432622887,1.2491825821888065,1.3146505113118705,1.3644304971350976,1.3953846918159838,1.4141529897029892,1.5174490420197195,1.2923526744275515,1.3766430216701238,1.2893992380852213,1.3890885018305443,1.3824647091974498,1.3915723051225701,1.3096467880293137,1.3544973126465785,1.5715845519678084,1.5914364347171785,1.3802600572294228,1.4729690440850178,1.6212669520053862,1.4272416322015966,1.7336521043097275,1.680085941778658,1.3796771497259666,1.4461203786643289,1.6215065053286541,1.6431805897854315,1.296145519077196,1.3721952085181899,1.402017507044787,1.4962252932829705,1.3268674569170111,1.4142738704757325,1.308560884957315,1.367958259395609,1.3012071241367438,1.37459108908997,1.3242560102477297,1.3580414941555916,1.2981355270663824,1.3470341569840174,1.3309012450157438,1.3832940692115916,1.4249161814010942,1.4891918122463386,1.3086804079898002,1.3997768805779855,1.4556311251539655,1.5955550795265891,1.3086244013883397,1.3804490136637229,1.3372552997261387,1.3961137756654545,1.3040386840155465,1.4173350144935073,1.332245810565702,1.3849716521600255,1.3059793399854223,1.3903452551503421,1.3170172478198703,1.4055363054371208,1.220796984383414,1.2920947765212707,1.3146465480845126,1.3661453457422397,1.2408382177203665,1.316053035907358,1.2916781863422726,1.3870808483747383,1.302266164267388,1.37142121026698,1.4409124438073235,1.4978218813934392,1.3052270988384225,1.3659838631146972,1.226441115101149,1.2981364234733628,1.4708230854755568,1.5716956975843133,1.3858529683691478,1.4530230017090184,1.3789555038382715,1.4853503074090797,1.3996966249525977,1.4540886682524907,1.4004245923913043,1.4887313179347825,1.3077400058360082,1.3954260285964402,1.2453352652338405,1.293528133301135,1.2907887342446558,1.3847843698227227,1.3074175704516748,1.3929962106363518,1.3187022106271076,1.4019233704777898,1.2975612075112908,1.3805086760161636,1.357134092900964,1.3574496056091148,1.4235994848679976,1.5144666237389999
Shadow Luxray,Hidden Power Poison,Wild Charge,40,1.3248796348002234,1.3688607347837427,1.3264302169322326,1.3732578229986563,1.2911758245569416,1.3745236085902668,1.3849887411415467,1.4973308115700048,1.2900906665489895,1.4189416045644017,1.3203980710855459,1.3753661549906677,1.283249403965808,1.397974065243938,1.3750526683415387,1.482257246825817,1.5036754292030812,1.4292324432622887,1.3901424520831382,1.4806927615949865,1.3644304971350976,1.3953846918159838,1.3149972126544196,1.3973888198340008,1.2923526744275515,1.3766430216701238,1.1802919899958084,1.2531239897978281,1.3824647091974498,1.3915723051225701,1.3096467880293137,1.3544973126465785,1.3793633657212026,1.3840927307226747,1.4533385105048124,1.5573920062432098,1.8132243676060402,1.5315866355679522,1.528895816657539,1.4701520832455661,1.3796771497259666,1.4461203786643289,1.4067569559561708,1.4213942686903742,1.296145519077196,1.3721952085181899,1.3232133221416151,1.404822931031037,1.3268674569170111,1.4142738704757325,1.308560884957315,1.367958259395609,1.39703097201232,1.4968052340596485,1.3242560102477297,1.3580414941555916,1.1516397954383963,1.2008186467309174,1.3309012450157438,1.3832940692115916,1.3130073230986414,1.3763565378507148,1.3086804079898002,1.3997768805779855,1.3024366732715686,1.3934772130884163,1.3086244013883397,1.3804490136637229,1.452045266833785,1.531827336878559,1.3040386840155465,1.4173350144935073,1.332245810565702,1.3849716521600255,1.3059793399854223,1.3903452551503421,1.3170172478198703,1.4055363054371208,1.4810446957458265,1.570016155088853,1.3146465480845126,1.3661453457422397,1.4736385363910545,1.5397200250384113,1.2916781863422726,1.3870808483747383,1.302266164267388,1.37142121026698,1.4409124438073235,1.4978218813934392,1.3052270988384225,1.3659838631146972,1.3578407228635139,1.4490583610198178,1.3356187459991242,1.3979818739260808,1.4720253270949486,1.5435239402683998,1.28575150230991,1.3723123415193303,1.2971179370496777,1.3460974937084151,1.300577445652174,1.3702870244565217,1.3077400058360082,1.3954260285964402,1.5107059486436447,1.5893423488690333,1.1726428107461118,1.2417072334089931,1.183048042162115,1.2495753299359729,1.3187022106271076,1.4019233704777898,1.2975612075112908,1.3805086760161636,1.357134092900964,1.3574496056091148,1.3207018673535094,1.4231380124490236
