Attacker,Fast Move,Charged Move,Level,Arceus (Ghost),Arceus (Ghost),Arceus (Psychic),Arceus (Psychic),Articuno (Galarian),Articuno (Galarian),Calyrex (Ice Rider),Calyrex (Ice Rider),Calyrex (Shadow Rider),Calyrex (Shadow Rider),Cosmoem,Cosmoem,Cosmog,Cosmog,Deoxys,Deoxys,Deoxys (Attack),Deoxys (Attack),Deoxys (Defense),Deoxys (Defense),Deoxys (Speed),Deoxys (Speed),Jirachi,Jirachi,Lunala,Lunala,Mew,Mew,Necrozma,Necrozma,Necrozma (Dawn Wings),Necrozma (Dawn Wings),Necrozma (Dusk Mane),Necrozma (Dusk Mane),Necrozma (Ultra),Necrozma (Ultra),Solgaleo,Solgaleo,Spectrier,Spectrier,Victini,Victini,Azelf,Azelf,Cresselia,Cresselia,Giratina (Altered),Giratina (Altered),Giratina (Origin),Giratina (Origin),Latias,Latias,Latios,Latios,Lugia,Lugia,Mesprit,Mesprit,Mewtwo,Mewtwo,Mewtwo (Armored),Mewtwo (Armored),Uxie,Uxie,Blacephalon,Blacephalon,Hoopa,Hoopa,Mega Banette,Mega Banette,Mega Metagross,Mega Metagross,Mega Alakazam,Mega Alakazam,Mega Gengar,Mega Gengar,Mega Slowbro,Mega Slowbro,Mega Mewtwo Y,Mega Mewtwo Y,Mega Latias,Mega Latias,Mega Latios,Mega Latios,Alakazam,Alakazam,Banette,Banette,Braviary (Hisuian),Braviary (Hisuian),Claydol,Claydol,Drifblim,Drifblim,Dusclops,Dusclops,Espeon,Espeon,Gengar,Gengar,Golurk,Golurk,Gothorita,Gothorita,Grumpig,Grumpig,Haunter,Haunter,Hypno,Hypno,Jynx,Jynx,Kadabra,Kadabra,Lampent,Lampent,Marowak (Alola),Marowak (Alola),Metagross,Metagross,Metang,Metang,Raichu (Alola),Raichu (Alola),Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Wobbuffet,Wobbuffet,Xatu,Xatu
Shadow Darkrai,Snarl,Dark Pulse,40,1.057026763779455,1.0362864531944174,1.015128197598949,0.9992442706214051,0.9719670791367406,0.9819803661614206,1.0298326539334923,1.012259263055153,0.949549395717828,0.9359884544942694,1.1335655138644483,1.1983643644970916,1.09506695548447,1.1738470439686612,1.1221067244713012,1.0255087118489368,0.9437404303809475,0.8849810125566361,1.112917787965633,1.1486542456059237,1.083778183838875,1.1072453513021103,1.1063297781526689,1.112072180374598,0.9723078047014834,0.9317881443453023,1.1351156872808772,1.1350813098892862,1.2394899430925632,1.303794342055496,1.2536667811464575,1.2707986982762096,1.2651796761271898,1.278933918666378,1.2579794313239046,1.2730200278211776,1.132136346188529,1.0927723075059408,0.9290324820747281,0.9420395539302624,1.1922714056876684,1.1025593531253928,0.9334620597178682,0.9388962808803923,1.0945823609201044,1.1020338322818013,1.1065241246999347,1.1324365524434985,1.0700108153880903,1.0722993968545051,1.1071471999365246,1.110058754930525,1.1387045454774762,1.0934843533652157,1.0494925556842944,1.0604320225708377,0.9704916682643505,0.9637211274912356,1.0820955149230722,1.0349129882642738,1.1153815655020505,1.1227465793555742,1.081686844381843,1.0859495025147887,1.0127508968756116,0.9501268019046377,0.9396320741145199,0.9319278924950665,1.0902681120008964,0.9546858211988116,0.9111005765709537,0.906719986272869,0.9457712794911578,0.9134203908109535,1.0116712719636758,0.9293045531466316,1.07576362476181,1.091732290164196,1.0306912983185978,0.9934010156598503,1.071594324799474,1.0828170104898178,1.008025057754062,0.9725942962865273,1.0835496604483965,1.0559659869296185,1.1396262119464693,1.1479203472309156,1.079260332276314,1.1024645758051432,1.0489666840475267,1.0877442548075433,1.0451874891804935,1.1117958856461272,1.0923610079341248,1.1460483774517338,0.9753274369169446,1.0159863926860526,1.1762622204190352,1.1047078036026396,1.0987955354546228,1.1061191007407853,1.0287093340127156,1.0710284902989586,0.9832126574994836,1.0192845423047792,1.063265942552713,1.0871583610077993,1.0723909854563545,1.122518086221556,1.1534910312599174,1.105560766251616,1.0676499928709626,1.091340554979064,1.1436930738448734,1.163334971441659,1.1036147283282973,1.1377542977043478,1.0637576476635444,1.0663246726486209,1.0562198889123182,1.1036707804382484,1.1112654342176238,1.123648428382288,1.0616931103083145,1.0991950284498757,1.058792112129624,1.078191047636052,1.1283138149993874,1.1341904703403025,1.110650269490715,1.1761396781207774,1.0861612860417897,1.1223344614948176
Shadow Darkrai,Snarl,Shadow Ball,40,1.0628396582717616,1.0211507505180395,1.017906880381379,0.9829120517255604,0.9677927565469997,0.9613715913987997,1.0311811422553285,0.9909603487682822,0.9607655916847667,0.917568514103568,1.1167668507764121,1.1703123913705749,1.0739078137767368,1.1617626674734738,1.175988395998529,1.0112303960371871,1.0069767392267845,0.8800867500540105,1.1094357766524077,1.1284969895904438,1.0713862441109123,1.081863586900143,1.1301623205639002,1.0928233239750005,0.9873655521204493,0.9095315618368928,1.1424290652840203,1.1191413846165528,1.2429528292427683,1.2843598385869537,1.2483423883895841,1.248947589577156,1.2591835209748754,1.2552289481680372,1.283490541919359,1.2502021291794667,1.1419686964905817,1.071869178272536,0.9354721465976484,0.9247997784341736,1.2302947029502747,1.0859576124725134,0.9378530696167559,0.9192667203787133,1.0811326318849284,1.075273929014954,1.0949244794174782,1.1061475666776304,1.075943506140077,1.055196493926464,1.1138778527233508,1.0939525266437398,1.1606886113458184,1.080437297935213,1.042940962844738,1.0427658450812547,0.9734337689276384,0.9433198003566051,1.1001903767056527,1.0194233924751486,1.115415466186479,1.097282792521996,1.0706899084300197,1.0595072595650505,1.0490106320527037,0.9353645554758333,0.9351539767948966,0.9123453195820477,1.1570016015321674,0.9395705136280719,0.930082610326253,0.8928400792152377,0.9739450226781258,0.9049057747569865,1.0506875293599103,0.9138331067692981,1.0780338727269976,1.0783258289679092,1.0593705492639633,0.9702599797669872,1.0850757988572255,1.070810008707627,1.0295872125924006,0.9562674083242338,1.0790589532804307,1.0355297947132458,1.1564561012926793,1.124102586005821,1.0754145868669736,1.0723801266316197,1.0447460483720212,1.06548641366141,1.0454249980849684,1.0589444458629864,1.0817002645655207,1.1175710652306134,0.9524712864505325,0.9858490214847044,1.1884046658532907,1.0747535334230203,1.1153194781708433,1.094591229052356,1.0051676241080334,1.0268419346280804,0.9649586702174747,1.0068480308261283,1.062659162826703,1.0903340172371732,1.0714901616652133,1.0999806478075291,1.1546966912672103,1.0851628980566652,1.0828106065404701,1.0809900239941637,1.1533511238481968,1.1428531540436673,1.0853793748354306,1.120805494194286,1.0670344718877918,1.046922564665887,1.0358391720018767,1.0827186956733028,1.1213424214191146,1.107871857990487,1.0558149186060073,1.0715906696138415,1.0452423130291992,1.0530103104103687,1.132242324337501,1.1226241471848166,1.1196273994064279,1.167800785188694,1.0711948328722594,1.1078088199286884
Shadow Darkrai,Snarl,Foul Play,40,0.9927501276540233,0.9629988303046028,0.9519900702734171,0.9245211670877852,0.9138183697912616,0.9145462293834938,0.9694000711986482,0.9418781519806472,0.894962464992688,0.8741041886642105,1.0684900694957602,1.1211312948762826,1.0372368145770952,1.11251887962572,1.0973348783314023,0.9543669593045949,0.9284996267246225,0.8273050116168229,1.0414466252453787,1.065106637997497,1.0138023480028844,1.0277845860985066,1.0479846516237588,1.0237882982271207,0.9304473183480054,0.8636629596299383,1.0758345832909746,1.0519480649443083,1.1598576846821673,1.204146919289753,1.162513936848486,1.174422820119446,1.1713798405659235,1.1812533637452312,1.1864306934693623,1.1652280069759358,1.0673230251962622,1.0077448404826994,0.8826450589251081,0.8702329424108914,1.136742966516734,1.0217059120390444,0.8881717191716948,0.8747335126777014,1.029483183351965,1.026879255477575,1.0351216593039758,1.0544662132448477,1.0108759527849223,0.9990906670113658,1.0540159761891912,1.0372262854543353,1.0822635673132253,1.017032606259775,0.9942623523444167,0.9815044956238472,0.9113627444417417,0.8970216138941274,1.0267949198549222,0.9567600734348912,1.0606311036164953,1.0415052120273678,1.0131939259222755,1.008521782515423,0.9789618420194377,0.8741427825973518,0.8862101151289998,0.8649268117280131,1.0629579773455033,0.8911232148752659,0.8699149899885951,0.8429726996789955,0.9099396842528202,0.8559937843686583,0.9877064349773665,0.8585442791343064,1.0135150723683688,1.018438726556357,0.9835437595392672,0.9033901916808198,1.0106197369556782,0.9993568319454215,0.9616832361414118,0.8983635696449304,1.0230289022936694,0.9816980086726761,1.0896727901489551,1.073302880171926,1.0141006099809315,1.0255932828351997,0.9911060889747172,1.012188766389643,0.9931556604001736,1.0196252207348029,1.029224277302619,1.0746703726104092,0.9123966851189993,0.9522411960814718,1.0970448281944931,1.020212555366208,1.0448616964969535,1.029488072764981,0.9657950880713105,0.9929535032425977,0.916106627519254,0.9617838752987695,1.0170442526284078,1.0284733895589928,1.01410991345413,1.0471098496445517,1.084172509244267,1.0345882988447015,1.0096001111298338,1.0278160615381455,1.0772894387926297,1.0929549507753342,1.0360157909634857,1.0678485082757976,1.012395958538787,1.0019430050954128,0.9885887367935252,1.0395326308213195,1.054796253616437,1.0459862501838868,0.9966152047756781,1.0224062804558256,0.9919634080884231,1.0037527628617793,1.0666883075346247,1.0533860082263817,1.0610107246517215,1.1229634558287527,1.0307631506752875,1.0511300132559147
Shadow Honchkrow,Snarl,Dark Pulse,40,1.3155193705549264,1.2286064269480688,1.2711124845430644,1.1833818307071107,1.2784873847181986,1.1978098122234213,1.3328831518328306,1.2147420588856046,1.080588711935019,1.0900082655174261,1.2980308449823437,1.3773576059216635,1.2896974134239647,1.3441555579444207,1.5608816688955647,1.2822580432930386,1.1290072137919454,1.061397662498192,1.4254734725132514,1.3945799096591833,1.342184632895879,1.3550555462135054,1.4151825522486847,1.3586850215842272,1.1526094262118158,1.0972096772586746,1.4318028781529262,1.3726916008320975,1.461098917591615,1.510089299095795,1.4380089963402547,1.5045421579210994,1.4468909312435578,1.513856768500847,1.5394824764490669,1.5489945211626182,1.2982474240616595,1.2895272392247357,1.0928983763141458,1.0858465655292415,1.392353187154722,1.3011313712370685,1.2212253625479679,1.1195975402865392,1.3657375893069834,1.3040392632487081,1.3376874783071686,1.3402809074009125,1.249056318265437,1.2600171725246014,1.396245410337398,1.342416920832109,1.2764365678983087,1.2861079313375179,1.2330940485583606,1.255497985152724,1.245698798959093,1.1932244307908726,1.5541887427690708,1.293903513566624,1.295799610529823,1.3075005309379135,1.2889385874281383,1.3160401613605972,1.1956275520187856,1.1059290326788858,1.0806270682552865,1.09833613482147,1.406879867395455,1.18120790970413,1.1321214224378366,1.0863235478016993,1.1385855522599413,1.0761287957762529,1.3069047994898355,1.1415385026054399,1.3193084550229373,1.3167002185005838,1.457811905661841,1.2235168521349744,1.4961545030552779,1.3254783488618038,1.1857641946710482,1.134975063039121,1.2637115838221833,1.2200626292711891,1.4503759264748353,1.3607852058534906,1.3590958797315662,1.307628659622212,1.243821185209203,1.2632419359058984,1.260591671069458,1.273776227355244,1.2889403203478527,1.3429548670482265,1.1390937067953377,1.1611933882360634,1.3582957591156979,1.2936529595648896,1.2367750654302574,1.2594744861145257,1.1870380695092486,1.2250644091505274,1.139650771636814,1.1879487690204293,1.269541733935101,1.3126054045740168,1.2585768364296894,1.3047599100020024,1.4598994494313577,1.3587593384037866,1.3507305490386072,1.2759915048285473,1.3190233226228987,1.3560194875274645,1.2870707308625131,1.3108116554063771,1.288302602477796,1.2662440546551783,1.2239480696558676,1.2656307033793341,1.3999036924434856,1.3813992056097681,1.2815554746999687,1.311239439991325,1.3164320281454591,1.2797298033742575,1.4015891500045017,1.390996198020559,1.311030947227843,1.3855529975622956,1.278624250785376,1.298067082861824
Shadow Honchkrow,Peck,Dark Pulse,40,1.5524593539367821,1.4712321619018092,1.5004889355607167,1.413543002325357,1.5894768634186585,1.4717304106335765,1.7848850415076423,1.5019876175032434,1.406406082996017,1.4540756833322797,1.6246292955620645,1.7508907648853596,1.595320345839442,1.6838567108954658,2.064381826386998,1.5495476397746681,1.368710988482891,1.2875786210385478,1.7171443439661302,1.7387869559950853,1.5861910182326424,1.642296137676787,1.9107670457166785,1.7905437913976123,1.5261009865875892,1.4613635231570803,1.6982359630016852,1.6463093250617244,1.7579053740572606,1.8269208271269815,1.7784248236798004,1.9715821139923497,1.7818397725264183,1.9658707706178964,1.796389304374773,1.8514203141545469,1.6952790110303377,1.7003607792406814,1.305914064014504,1.3340848189153942,1.6494698002478811,1.55931673109752,1.4532120549599112,1.3439188135625477,1.6439460724149189,1.604401997859898,1.5959104810674962,1.635438851656469,1.468020054492206,1.5054474954619608,1.68321830823357,1.6434080233079316,1.4888887419049366,1.536726282236617,1.4780469614673162,1.5129043528349178,1.54808167752764,1.4401729409511588,2.0674179430452084,1.5675328395747181,1.543980976306352,1.604506320606797,1.5301657653692835,1.584103165648278,1.4415126214858782,1.3368471071684822,1.391349406485857,1.4650498864794272,1.8182149652509922,1.4197830249791639,1.5070797410133974,1.3964793007643637,1.3432571443340715,1.2782865659811669,1.5882626933126416,1.36409991104538,1.5589721415088296,1.593469167091897,1.9116890152101627,1.4512632122485487,1.8129052332602495,1.569638637412468,1.4328325303988079,1.3825450649181896,1.5140242375106636,1.475844963598789,1.7514842907842032,1.6536036441819149,1.6676087483275563,1.5929815320108298,1.4880548174159993,1.543492792158274,1.5128091144927898,1.5665306703690232,1.5569483462311273,1.6409469758197965,1.3779831549766108,1.4309413279270082,1.6424723946851547,1.5643034398770286,1.4860783039764645,1.5415914758898897,1.4404551370721947,1.5371441634063312,1.4043639406100308,1.496166098635742,1.5179455640225832,1.5965728610756458,1.531208133140729,1.6113974111234124,1.7514976294162516,1.6219206606705947,1.6363843575954575,1.54243792540361,1.5958161236306423,1.6508951091922435,1.5482137903669269,1.589028518564694,1.6560539986644163,1.6564820329745638,1.642629506869062,1.7248851535218297,1.7904083754229394,1.8294690138773109,1.507642557985846,1.5835931207430045,1.5903521555066258,1.5470365008127014,1.662977926916251,1.6824855217513446,1.6210141837374827,1.7221159501000134,1.5295197570863488,1.5642099024154508
Shadow Honchkrow,Snarl,Foul Play,40,1.240679309242054,1.1322933282580008,1.1973413837575513,1.0906931185932078,1.2281522959236222,1.1149373017334006,1.303407861926347,1.1199218359290166,1.0258354254335331,1.0096355256950396,1.211761650387937,1.2771310836006007,1.2108552787064546,1.2687597115518279,1.539069536437964,1.1691953471830814,1.091040509846507,0.9904286410731392,1.3552398211703744,1.2739129520403307,1.2609396332509772,1.2472374122203758,1.3303097133005524,1.2320516331921014,1.0919505610365976,1.005340640036661,1.3427589587394184,1.2621568081157013,1.3916338458124717,1.3680192022812723,1.3552718927839351,1.368981520206339,1.359494996335876,1.3688093434167907,1.4517491712130273,1.3889175198274122,1.2345175583284882,1.1762582525634973,1.0315519304078917,1.008801615484494,1.323015712451471,1.2005309682030982,1.1564467644724528,1.037255570398897,1.2897125847736588,1.2096473558974066,1.2582764398134099,1.243334451668826,1.1726820819320174,1.1634078589191341,1.333262843768826,1.247173884018533,1.209269809509919,1.1890580337859553,1.1659655725564257,1.1532037049108752,1.1982764569970947,1.1015780287558252,1.5142611284871215,1.1868429816369959,1.200501495709918,1.201379397210668,1.2202317338050603,1.2153829983815423,1.1153308329528406,1.016756963016111,1.0145761527191723,1.0057441853503513,1.3654270171186311,1.0846498871321961,1.0967642167803344,0.9974672837585173,1.0803429092381545,0.9933135753116628,1.2228863386852018,1.02665484630283,1.2371424957404424,1.2189269514192815,1.438978451773888,1.10584765958013,1.4489218047744241,1.2084289515088278,1.1376108183129325,1.0375668514236416,1.1926360043112725,1.1325882242103706,1.3860977216681056,1.2666562377407007,1.2806450416662274,1.2066015528702816,1.1734270029507898,1.1756270799372994,1.1864922392573478,1.1918556492530588,1.208256160104042,1.2480095087910579,1.070835171714811,1.0916039998433262,1.2894210361833818,1.1971096710856723,1.1674679079257277,1.1691917460321213,1.1144304600885393,1.1494673768630415,1.071991065193229,1.1079232014813065,1.2080245499904612,1.2044494672954387,1.1844496809799083,1.203686208369115,1.4055156020879973,1.245575070951859,1.2680530341697336,1.1915243447460706,1.2577713736432552,1.2602974594728351,1.21353104057742,1.2207073678791158,1.2047906672067736,1.1754656730680306,1.1553717342492573,1.191532713949727,1.3329850438876085,1.275965086058942,1.2145924707913929,1.2228041626911408,1.2473432736538161,1.2011864706702382,1.3225877389254423,1.2818557063212346,1.239601866361015,1.300573156246369,1.2111677810869685,1.2054784122558335
Houndoom,Snarl or Fire Fang,Foul Play,50,1.4055625514449366,1.3554317821280475,1.3410795827687736,1.295269630017008,1.30185221026207,1.278677339114469,1.2719640769875706,1.2705922852961176,1.2087349311121145,1.2037689830194311,1.4813698106058664,1.5651303656780005,1.4696133408775383,1.5669829076687827,1.5492385554637096,1.3458265949898396,1.3137589613242537,1.161704387887148,1.4847183260587136,1.5145090801373289,1.4214957999414584,1.4487921612821577,1.3734534092980757,1.372149982511512,1.185295162698953,1.1850815570218405,1.4787823504352415,1.453069238833337,1.6009516964481387,1.6687248134651496,1.5930384150223726,1.6593077482481147,1.5952439497270277,1.6433743652327264,1.639698818416157,1.6180704903000254,1.3487184227094398,1.3573967462136949,1.2408301217001672,1.2270714057165315,1.4818653281945577,1.3980772042416436,1.2160003579319147,1.1948027083960076,1.3948667859665729,1.4272088813736115,1.460713828169152,1.4866215425488416,1.4046374688566237,1.3974848585182857,1.445991546118174,1.4355037614764221,1.4009575792729607,1.3965568984283467,1.425220820890704,1.4188000698757648,1.2514485465285012,1.2423952406577403,1.3875983622526278,1.3244545339267955,1.5121518400836194,1.4685795879200503,1.4218163439206408,1.4226079995323988,1.2147168482160329,1.1982849781488487,1.20798679356003,1.19293795505696,1.2434425488591359,1.2193993324017585,1.2763577602061027,1.159984213333408,1.240957533045996,1.1724073274899924,1.3482765231065523,1.189515684716608,1.438449578263211,1.4301702701657815,1.3102935826637914,1.218822885759617,1.3684070551980652,1.362356028346094,1.2350216881787721,1.235665299182648,1.3981505090464983,1.3741802488748598,1.4544511743623831,1.4711832033475045,1.3995416188198606,1.4167920691943827,1.4414453394433395,1.4540416973394337,1.3853790913200645,1.4511659083216752,1.4688573740998507,1.5316710183286832,1.2823081773689873,1.3338435482602249,1.5333550608959117,1.4139193678308388,1.4809363926131698,1.464339396210711,1.337498076924377,1.4074147615139958,1.2920914603558675,1.347438051432618,1.4018638860108952,1.4368352182971693,1.4057838820275692,1.4542703309303404,1.4088439836735407,1.3952064121610797,1.3725600777321885,1.4066716052269173,1.4522812638223732,1.493990936393793,1.451324320533276,1.5087233973012437,1.3967369880422393,1.3575329726399035,1.3750950020199573,1.457413817165855,1.4285497964987988,1.462233511499044,1.4128656318818658,1.4404305366772538,1.3676113797075207,1.408975360240574,1.5527478610732475,1.5000308136727951,1.4753108348134991,1.5529684394084964,1.4182213689997671,1.4625564539358522
Greninja,Feint Attack,Night Slash,45,1.6681496762285088,1.637719098842912,1.6014380485085602,1.572206553600901,1.5421416409766255,1.555302409844627,1.643162080830068,1.6510073201367115,1.5781248210949415,1.5168474841945419,1.8130309287899,1.9135525343491462,1.803076503943057,1.9235481909364631,1.8691630503227556,1.7146307862674732,1.5595332362541285,1.4478838358363306,1.8434263010885603,1.8824504803890127,1.8014566189879888,1.777100154782197,1.7592659041651486,1.7662352801404764,1.555210384573237,1.4775858490597367,1.8602740337259869,1.8244364859736413,1.9779840007689682,2.0567278424014406,1.9724150282771642,2.0485782692426913,1.938236734679692,2.004908585568714,2.0215036036533136,1.9974624743957339,1.808742424441684,1.736672830408319,1.4919502664626678,1.4934895673194755,1.8460591576988816,1.7377231671629982,1.5103414610366737,1.4813343514804593,1.7284956394272621,1.7615220241115002,1.799776529764836,1.84943954128407,1.7418714231865309,1.727846044669512,1.8356051611866615,1.8358248224921658,1.857192640393933,1.7513724346271125,1.735775293496515,1.746161797909973,1.5431700026269957,1.5342106954006263,1.6983269967892283,1.6439130737055658,1.8128125022117718,1.7833813435246966,1.7648285242809725,1.7714501996186989,1.4978182766942796,1.490137629639293,1.4849364490307901,1.4783719863221492,1.7562462143962603,1.5800702534845859,1.4584281631243061,1.4411520608839732,1.517121025453856,1.4560425006324498,1.6200031349015838,1.4649944861164614,1.6949200790375656,1.7095636097209272,1.768742448118359,1.5526293816885872,1.761325752616814,1.7113394082958842,1.582361628493334,1.5317101542133926,1.6867480749234853,1.668364698388113,1.841846740829045,1.8192739346229052,1.7517780048672051,1.7681684769439847,1.6943361774822283,1.7509681984212642,1.7092829143304311,1.8049321313946725,1.7880204629910816,1.8617955513334665,1.564519922660114,1.6364285688851656,1.9010333795747902,1.757238079232984,1.7631835247648275,1.7549133897049656,1.6571321068207303,1.718105825801267,1.6168013588480037,1.6919956819813704,1.742396861746803,1.7769173397217555,1.7375454479715307,1.8072589658589973,1.826259501849344,1.766224393095879,1.725806602295819,1.7682776661071862,1.8561154516681078,1.8735438209103594,1.7894296147943147,1.8691525012575152,1.6686660176714747,1.7142023137470264,1.705081892152297,1.8056153099295378,1.8617392242436133,1.8498664051390183,1.6870745562017182,1.7737348279265046,1.674372803863377,1.7388459778493404,1.797882893472053,1.8079531493144358,1.8265563880012519,1.926681824435945,1.7486593832168031,1.8178975408959404
Greninja,Bubble,Night Slash,45,1.9260061303137053,1.9270602677886917,1.8452222978852721,1.8494832617641672,1.7673128757611831,1.8076962564526746,1.8403033331083725,1.8800710816743356,1.9446811038589396,1.905628068973677,2.1394226540637766,2.2639016432213825,2.088384071569163,2.237326742724326,2.206939659682384,1.9942998174079445,1.8347290266739353,1.6782507585645665,2.115515286157235,2.2044643662097894,2.075492521756181,2.0901974791582183,2.016013930269905,2.052362762650412,2.0009562029494687,1.8861771474302567,2.1375342309639165,2.1087263888686945,2.2382640487929404,2.378924932787308,2.398809180557592,2.5736375346760596,2.2173147606602175,2.344643750831627,2.509882305706741,2.5393006849794646,2.101863564038053,2.0095225270464034,1.6943626894237311,1.7329517537830728,1.893773107449501,1.788094243285181,1.7227708471133227,1.7285042352494155,1.9646251619762487,2.0264230299358292,2.1896356081352435,2.2915067340908637,2.0978649065979043,2.1365141771291203,2.243151957013911,2.2849621826548305,2.3581318678485226,2.2111746094240905,1.9741632567963177,2.0143048276505535,1.7750446377161877,1.7878823590152253,1.9841166627583957,1.9366287302103464,2.0513347425258797,2.056935297884007,2.0800987578198553,2.1025764670174056,1.493168873524232,1.4936915400169593,1.8303621546210325,1.8890791225209815,2.0525424767998475,1.8340942415914987,1.6702021833756686,1.6739365477814883,1.7574298176429632,1.6848418013739241,1.879673166251394,1.7026025482634624,2.1084384920816963,2.1690094919890828,2.1727341526944493,1.827920449952571,2.2247981884777555,2.201823853021342,2.0320485237592414,1.973239107790566,1.9649820608539394,1.9704812669678562,2.097112103883137,2.1322043775234416,1.9982617123713402,2.054588131182773,1.7226144230206388,1.7840682164135562,1.9500690254980964,2.0794500749308815,2.092142122791014,2.190967557557134,1.7981254821199264,1.8774914452543217,2.1973359755913453,2.0535296075903173,1.7935912156432852,1.7898830257890765,1.923108458954154,2.0103398452480645,1.855824345657883,1.9524552276058111,1.9840693376591336,2.0507044131870953,1.9973232029059225,2.090633345878298,2.11025516211709,2.065538498793918,1.9758890325565905,2.044951015074674,1.8675178334473603,1.8851859128378663,1.7946990973625914,1.8708595312515215,1.9270044935641604,1.9998803202269828,1.9648107584952876,2.075889168700881,2.127628499975482,2.1650048546069733,2.135217385966911,2.2545612553818795,2.125487973510761,2.2073661745511957,2.1819220192166364,2.2260238377513746,2.150661312413987,2.27635301812662,2.0139114418501878,2.108738166920688
Greninja,Feint Attack,Brutal Swing,45,1.3343870489456438,1.317924377221168,1.276606414331172,1.2659424454328805,1.2297164983627236,1.2529721884480225,1.2897501225368853,1.3166303309256688,1.2315706424618598,1.2119332764819728,1.4577807770579032,1.5504279858947563,1.4437789526651656,1.553865045553423,1.484952013435639,1.3549168135785112,1.2452788611974173,1.148200053252554,1.4642105987349285,1.5140344215890653,1.40907746053855,1.4223960965485754,1.3953295220292767,1.4078652977791195,1.2436573309999703,1.181041313147749,1.4741817842325384,1.4526233334543996,1.5413424016862212,1.637071979535779,1.5613155400903964,1.6319658410672795,1.5432670729309614,1.6091710341567846,1.5756634309359028,1.592224262813668,1.445410506861091,1.385214836619479,1.1755654368997746,1.1909372455973066,1.4696940359576782,1.3925779519244497,1.196212399202266,1.1864033284996942,1.3853699982278598,1.4210989210148253,1.425753899712337,1.48215384147106,1.3648110991487796,1.3800675490423076,1.43377824843644,1.446040403876903,1.481397455655471,1.400010560423278,1.3643952603795144,1.3884703508141905,1.2277028438495763,1.2303672424087948,1.3426303750004445,1.3081919868850933,1.4314691578380254,1.4312632292124003,1.4043964822182633,1.4141459565012509,1.169788467810319,1.1838329528406497,1.1726411773318277,1.1856224681235425,1.3867495302724762,1.2567714327576625,1.1531678261164842,1.1512356718556362,1.2047659700449802,1.161771360946004,1.2885046908725664,1.160224613394578,1.345876943463611,1.3696621627926981,1.4324457307120742,1.2297646791991306,1.379134778272962,1.3510800317242022,1.2522221115094294,1.224136410203817,1.3516669014760143,1.3445283227611504,1.4623051401636233,1.4689308692530403,1.3855448214831279,1.4075363091412858,1.3622625293925807,1.424366284224806,1.3632181551064189,1.4357196744772582,1.436458111690228,1.509958492786165,1.256182060137491,1.3113158624779517,1.496730176584503,1.4015372007812212,1.381970563865926,1.3983527671715885,1.32056183843422,1.390881284835676,1.2791507753253266,1.3523304483018088,1.3752348811932023,1.4309753039353899,1.3890313329886328,1.454622739032201,1.4512801619370106,1.41589387977987,1.3661089713128998,1.4170928640902187,1.4808941669017943,1.5101483079746867,1.4203203174199859,1.4878452989426185,1.3125776011211157,1.3709331267375626,1.361768741598599,1.444470136347032,1.44458137596234,1.4770431030255482,1.3460167105082785,1.4185000235292033,1.334942724246072,1.3941430560854808,1.4194156283873733,1.4405216574333706,1.4598013521934734,1.5444280042115262,1.391115608896727,1.4566459524394475
