Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Magearna, Tier 5","Magearna, Tier 5","Magearna (Original Color), Tier 5","Magearna (Original Color), Tier 5","Melmetal, Tier 5","Melmetal, Tier 5","Meltan, Tier 5","Meltan, Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Celesteela, Ultra Beast Tier","Celesteela, Ultra Beast Tier","Kartana, Ultra Beast Tier","Kartana, Ultra Beast Tier","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Metagross, Tier 3","Metagross, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Forretress, Tier 3","Forretress, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Mawile, Tier 3","Mawile, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Victini,Confusion or Quick Attack,V-Create,50,1.2350677067672955,1.278007381214319,1.2327050578535954,1.2749332470465722,1.239193507068009,1.2823823243498842,1.2954741877982914,1.3477240447929655,1.2375830534593841,1.288468594629094,1.3851856516817171,1.4702288114288464,1.3750222955407287,1.441782576330158,1.4033710909626513,1.503757538859611,1.3580932170137072,1.4459370523125057,1.3851245335670124,1.4667272305151111,1.2853799249829942,1.343656063692516,1.3014417828752562,1.376424976430332,1.3736067975234039,1.4245323980044602,1.4040318562149525,1.5201624340917272,1.2777168665524887,1.3463295838116807,1.3922639400428132,1.4719511751239023,1.3746155286514112,1.4672832163577363,1.3507531709585738,1.4063923587525802,1.3540926617587163,1.3985689714345926,1.2964029970419475,1.3516940693349908,1.3242228677551506,1.388184525729695,1.3054852425998051,1.3838539894224093,1.2749170839885018,1.336845433951616,1.3965022881092883,1.4801002602458184,1.31817272512339,1.3672517295328992,1.374872525760419,1.451929006881248,1.3323928614067515,1.4011004706716896,1.1843606171775631,1.2254624681340478,1.221598635616348,1.2722472984721795,1.2506005420477508,1.310408350541461,1.3318701840497336,1.3614301256798111,1.3835090710754734,1.4769734862504216,1.2779267856521668,1.3256940378365634,1.4116098239743051,1.4818707063604681,1.3172063447368079,1.3789395744565374,1.1961315432713613,1.2283269435766022,1.322725770268075,1.4136128495648737,1.2401442538393175,1.2957169894891634,1.252142844370597,1.3294794330021982,1.2681376515587695,1.3578117571524564,1.3316952733656766,1.4314130838779435,1.316677146211536,1.404994522701174,1.3757835542575452,1.4893251073992277,1.366709276147191,1.425151745968305,1.4133382069696263,1.5261858359271796,1.3090463346443997,1.4288994913533186,1.2808526567988057,1.3808744695466828,1.3211107924062433,1.4305516279090054,1.2309430513102606,1.2969849090729384,1.3847743585773409,1.494079299594455,1.3037322512451346,1.399314977635717,1.4184925379662476,1.5099628452183362,1.3334334571066948,1.400324693624846,1.4236538469408597,1.530423146566622,1.4821512168860125,1.5534824913539358,1.2834181574253678,1.3838515029051008,1.3340572976732845,1.4134637049647625,1.4155438436029646,1.5014633875002736,1.361476108801793,1.44748172145078,1.3283010561224626,1.4225687202051955,1.2267443833309168,1.292243397733898
Chandelure,Fire Spin or Incinerate,Overheat,40,1.3201755473187118,1.2625809482193804,1.3175942856012386,1.259841574440613,1.323024240778295,1.2679810216754563,1.322444711876982,1.275829233570381,1.324069993720525,1.305899926651172,1.2456756539499143,1.2635760816305215,1.2159219277355713,1.2317609242041205,1.270180476854627,1.28401662453526,1.241153731444988,1.2441305101489826,1.2872141412462081,1.2660016112675598,1.2902946065704992,1.273050108773748,1.2877034443543942,1.2835239338898083,1.1619217567319375,1.2180529286673123,1.1788552376341304,1.2867415519873524,1.244510438964589,1.241775379056069,1.2826738949119079,1.290788684888473,1.181645934178827,1.260117712469374,1.3332486603751412,1.3075630310870898,1.1564230297757134,1.2163461370123472,1.3313697439304457,1.2781186797778588,1.323331705282226,1.2704416390777766,1.245418684044335,1.2386800671298972,1.244478652795093,1.2446355798633015,1.2392094900804282,1.2806564834194687,1.4763675317957323,1.3244477015693343,1.4053609999645904,1.3189454162388017,1.3086498842274876,1.2637948286244378,1.2007183727305895,1.1802854835594936,1.2809584100619635,1.2618976893144107,1.2482445242713571,1.2677542961553332,1.4132003489773268,1.2886032992471308,1.2302896965665913,1.265853869672318,1.4494774970172435,1.2994074916106728,1.3059608977306252,1.3134907143663959,1.441525070625335,1.32613169975099,1.3014260304203977,1.2739984467543142,1.3069380567791697,1.2680159502915282,1.2456999408825586,1.2692857106321318,1.2918432894818639,1.3317435542805882,1.280986923933711,1.3189944126817437,1.2468927303341995,1.2986594283493877,1.3011583669119462,1.2851967428110544,1.2451608449307365,1.2673987931542574,1.4100634233040028,1.3684180983371557,1.2957599182940678,1.3056794362102109,1.237474171365486,1.2809476406271725,1.2747011408968998,1.2567357826588195,1.298443145441286,1.3328876530980986,1.2300947697656783,1.2852526531747108,1.2681423862996357,1.3089563484412847,1.2865591021735228,1.276363779923561,1.2292832165819905,1.2967789981100324,1.2398665499666288,1.2510073117785725,1.2823240991077298,1.3159764839204975,1.2183543803800174,1.3086213404179372,1.3213341920555413,1.2563477575174247,1.2064103107983195,1.2562462631265436,1.2707710469338207,1.2711883925223344,1.2878227012391343,1.2799412061420994,1.252306589287829,1.2753151300880248,1.2331789128510129,1.2518376988546098
Arcanine,Fire Fang,Fire Blast or Flamethrower,40,1.509214590297799,1.4732526661040295,1.5043427354898877,1.4682400017649564,1.5208134367545207,1.4822749615303177,1.513482535902957,1.4784933282874713,1.4808768623067592,1.470743736126646,1.5141252362278703,1.529237573428403,1.5222385293006162,1.5298115813015545,1.542517004313774,1.5626453700786382,1.5366792503587956,1.5229578708709404,1.5469141105508541,1.5358909279518052,1.5210115685365675,1.5066800353503298,1.4577491025355422,1.48275372143136,1.4827711943431836,1.5417794726374607,1.514956335970073,1.5820925335740836,1.4810477211172326,1.452983312980725,1.4965764038194054,1.5593684348719072,1.4600497147246172,1.5552216563155667,1.5243155633767724,1.51621293575508,1.4850835372256703,1.552999950781761,1.5046422216430917,1.488891906893735,1.5006947654779939,1.497317092634864,1.4763464739192138,1.482546420834342,1.515424160823399,1.5095639553175368,1.5414454037721483,1.5563020739705435,1.5383957492684504,1.5462819094715734,1.500721247477072,1.5527291880599128,1.5047186035142208,1.5132911375858489,1.2923811813956751,1.3181599343469395,1.5403438809612129,1.5468472515668312,1.4602468932858605,1.4844901212540467,1.5740572739512573,1.5523169922965652,1.5357641468620258,1.5561556854299659,1.5718183469523808,1.4818556315011973,1.5180960635939298,1.5436108744905366,1.5821885984777828,1.5150033622475654,1.489118754399614,1.4861834679749435,1.5097348192721212,1.460862474827642,1.5328038512078415,1.5493984178303544,1.5108212077271455,1.5783497001569742,1.540500454237667,1.6177559489538236,1.503041399054476,1.564921532492179,1.487308397245112,1.5395568833131434,1.4987256616099425,1.538783969923646,1.5743490066808097,1.534229700761111,1.5150424696115852,1.5697628684292,1.459776434863047,1.52242303448493,1.411146803308934,1.4715071554067336,1.4942374437605395,1.570912139279005,1.5033048640689617,1.547566395183318,1.4973553815413727,1.5720124544302299,1.467894661558484,1.5017447825932133,1.5138741111282485,1.5924290801774406,1.4974710419906567,1.5361187205396574,1.5075766510421105,1.5852720916207412,1.5670938983070684,1.6162163081451486,1.5041113407082942,1.516063353360769,1.48005329224226,1.521431201008276,1.485862871889762,1.534010618661055,1.4697704498836566,1.499782810675731,1.472717438269526,1.5265410724444126,1.518067350672026,1.5268628015016859
Shadow Magmortar,Fire Spin,Fire Punch or Fire Blast,45,1.251921303141222,1.221819461135883,1.2523717897394089,1.2185501897587159,1.2571098597128252,1.2265832672506298,1.2545247113618718,1.220745077480431,1.2444097563475944,1.2226108923639878,1.206851901061547,1.2188155914746506,1.2135327416633004,1.2416837633080964,1.2282738570004794,1.2489667160145272,1.2169949560273188,1.2236413390999032,1.223987826580289,1.233313280458045,1.2240441546745393,1.2306693819884515,1.2131562291376385,1.227572204952377,1.2266018257193438,1.2764193904876975,1.2158012978051382,1.3292354622854212,1.190133017356573,1.2012163875958985,1.22898221051528,1.2329346412284365,1.2615305174384543,1.272903519803423,1.2529906851003945,1.2504345108993955,1.2125411376944657,1.2676806284607607,1.2485052719242757,1.227102417625801,1.2148371620083256,1.2217731751564378,1.2352951161085959,1.2297984189361557,1.234398057661255,1.2166860051966317,1.270699291900935,1.2387680240026526,1.30302899959711,1.2481285983218637,1.2877958169564343,1.289664258819919,1.245187201146135,1.2349332336391263,1.133608314000538,1.1189773457576673,1.273407850287297,1.2828113577220432,1.2202752068961595,1.217651913837236,1.293801341794415,1.2710982322043405,1.2417461986465517,1.2388358472722127,1.2919145094732127,1.2296910211860554,1.2371572505795363,1.2764723877170023,1.3072990159506421,1.270353789317826,1.2301266623802276,1.2346331072819459,1.2763466972509299,1.2198430921552688,1.2439795617853555,1.236397444330209,1.2281048393933336,1.2672369090194349,1.2337986615909886,1.273330179446623,1.2057836262167496,1.2321760425964459,1.2009368698174616,1.2166484189630913,1.1929461984187053,1.2276506617564553,1.3097365764472535,1.294573372546915,1.2384497526570009,1.2519306046616632,1.196261207130596,1.237020243592281,1.1991822588835357,1.1895326018802068,1.2238344900205622,1.2588318526111344,1.2225197007863686,1.2419681942339116,1.2221664073243854,1.2654834251801572,1.248571054413807,1.2342867610284622,1.2187726030676866,1.281383704842783,1.232317018252636,1.2369760719856622,1.240523698566482,1.2675726776253105,1.2603471153452281,1.3032759952483222,1.2348819472537023,1.2209113055625307,1.2334043793913654,1.2369798846899276,1.2484794572825335,1.2400065421421884,1.2359778772369943,1.2198520914624107,1.227877977112643,1.2536523954864385,1.2293938501213872,1.2385341442272397
Shadow Magmortar,Fire Spin,Fire Punch or Fire Blast,50,1.1858721612180176,1.1544675658971428,1.1855580364610592,1.151508670089757,1.1935864765309572,1.1633982288985512,1.1975670504928233,1.1598934033938268,1.1993016650774169,1.1921487543891873,1.1736966954466581,1.1750648842630638,1.172432083099858,1.1904810868658702,1.1983663774440207,1.2041508652113473,1.186666853169482,1.1783454770079975,1.1955939318093292,1.1806143406136649,1.197394984842704,1.2015018881738486,1.170280562879475,1.1992751546321443,1.175504631848957,1.2325817981397102,1.181399839102712,1.2594526572751137,1.1519926215568934,1.1478030469460119,1.1716784360011907,1.1884790664090363,1.1440930524753503,1.2528463704133441,1.2077065130364508,1.2262471433804167,1.1598457123811619,1.2153273524914505,1.1914832311086152,1.172105906684106,1.1866992490169932,1.1931543116960721,1.1835964972859874,1.1780113807974213,1.1979234814130346,1.1832972096199257,1.2025932386953373,1.177342438757841,1.2486791768465146,1.206195558299432,1.2366315079730414,1.2494725458258087,1.1913043993554735,1.176139341826513,1.0719660918030374,1.0856990370827404,1.2218387545463287,1.2346763493002757,1.1715960383810193,1.1702623575858073,1.2435895578882767,1.2184765394557246,1.1925498130516847,1.1846617845534202,1.2424772849402552,1.1687818530671483,1.191202191842638,1.2220710891203295,1.239843483362366,1.2068251442515372,1.1918153356572883,1.207758839402698,1.223648342198665,1.1632858045814476,1.197348653411494,1.1845529654215419,1.1856939387765633,1.2265877199394708,1.177486967472944,1.2425442768003472,1.1597230337015376,1.1834080324485354,1.1666596603850645,1.1880880365426136,1.146240270275981,1.1866547793294748,1.2627940200234444,1.24328993373961,1.2022201620126625,1.2249451489278453,1.1551904423506318,1.2002098379380501,1.1334708438308136,1.149821630725311,1.1779324652711358,1.2106765822424739,1.1727549509454807,1.197496191935679,1.1796888556343221,1.2178190809031992,1.1952190625037697,1.1909187919258535,1.1795805238962336,1.2393663429243622,1.1714622721147325,1.1890525920203117,1.1792399761446175,1.2291297956778304,1.2240544921497831,1.282923218267042,1.186921561167678,1.1764874842278927,1.191196900867697,1.2122679514741779,1.1955074339406306,1.1877790895341733,1.1898502921066023,1.1849393173773068,1.173122798069441,1.1972135294190627,1.1834959157106324,1.1860414629406266
Mega Charizard X,Ember or Fire Spin,Blast Burn,40,1.1841748117487492,1.1484080853369023,1.1823679604881763,1.1422997196474356,1.1865665758498911,1.149219956974735,1.1816057556060788,1.1445808251147678,1.1406094859270794,1.1374030035030762,1.1795700460756349,1.1709058401212844,1.1698847921200433,1.1596068532623567,1.15524034763585,1.1778918936887774,1.1839901138975113,1.1550759203712098,1.1664053904328262,1.154576071372848,1.1908370296981017,1.1789496617496138,1.1660427745317163,1.165130650944828,1.1624909320043464,1.1781928138862063,1.162170406086397,1.2098231192516558,1.1306681961060971,1.1138938105709995,1.1328613902260027,1.1770363178258518,1.1562977965372216,1.1987901761201398,1.1677940783629495,1.1744131183639286,1.1640288002674302,1.1792279210777274,1.1764343475868808,1.1426318266555897,1.186517248543863,1.1639952231985198,1.1693051844837967,1.1455730295569575,1.1747674231601486,1.162937679798151,1.192688358378164,1.1997627980847358,1.18849748551618,1.1827446345711832,1.1712800833303825,1.186971808127663,1.186115315871161,1.183622193812859,1.0351519425073616,1.0513161276446565,1.1688905283438027,1.1885872673865125,1.1561772751146553,1.1634777051077556,1.2287088893387517,1.1919281437653095,1.1616856574925005,1.187421331054955,1.2436954597309802,1.1518574094049465,1.1852562476325337,1.1948146328924674,1.1961052471146165,1.1668592349095,1.1355672765685016,1.1318865424472009,1.1565903834199345,1.1514085910749752,1.1692406898265897,1.1989956883887503,1.1803323691402245,1.2122774154139893,1.1978910635399866,1.2323136488346431,1.1698403055636115,1.2000463012499047,1.1469568312963576,1.1888788948539384,1.1720896101056273,1.1879695229808083,1.2653380108723051,1.2131471269388545,1.194146673710853,1.2119969364678669,1.1326817060136836,1.1877614005636778,1.1710712520211566,1.1682562305431665,1.1467075595627352,1.1996956027119825,1.1442599376853804,1.1626394481285753,1.1789252623718178,1.2430900083114695,1.1765081368390253,1.179285321638948,1.1800905619027666,1.2184767920736466,1.1572894189026501,1.1673724968158616,1.1470441387823709,1.2036925617116647,1.1894956901344165,1.236957938579295,1.1764463842011765,1.1814059732633513,1.1613107623389098,1.1906037442438897,1.157348183828884,1.184204961154002,1.1508762639263808,1.1761694881410159,1.151595292026129,1.1853993824727669,1.1474369850294137,1.1741947294466777
Houndoom,Fire Fang,Foul Play or Flamethrower,30,1.7402917366721764,1.638425357540209,1.740363612107726,1.635555182907598,1.7435417480937923,1.6448107805758845,1.7471963894114995,1.6430384550356778,1.606059937984194,1.6049046397131712,1.7916664490631014,1.763907709463912,1.8668270045218205,1.7631611900402664,1.812966451748058,1.8024045739842625,1.7764980535887982,1.7506975891564192,1.845210453269358,1.7745296845697185,1.719460540945644,1.7003366340330248,1.6441592500837858,1.6501456140154784,1.7236658914267995,1.7234875486974888,1.744566855462316,1.8242936920859392,1.7006758168093574,1.6685760285167541,1.7301734959294455,1.7333357391535098,1.6983443147237431,1.7788565429311676,1.737803503537219,1.7051177434931393,1.6959307747116026,1.6780677910226593,1.8826834223033007,1.7598364017062331,1.8516561954187427,1.7431222838784373,1.726160552060478,1.7007431049990471,1.8775343869719876,1.6730644299520505,1.7937528768752313,1.764946312137374,1.8670518282673947,1.7624835451199246,1.817417717148826,1.824824722920576,1.7452921066414295,1.7158825595267664,1.6099748951778832,1.5508352823015994,1.8713487234516868,1.8342232162971024,1.6592106570272669,1.647567154118136,2.1525451323422002,1.8886141685768143,1.7832076440006401,1.7779335328030537,1.7453124664053694,1.6551056731272884,1.7866603147946445,1.7837829837872283,1.7858358797323608,1.7204825999070485,1.7473273340410036,1.7001980913576467,1.708726498696725,1.6373450828109277,1.7179960201711935,1.7101915469254554,1.7380463262964003,1.7655841058134996,1.7480253333350664,1.8012370340814716,1.6889926037668908,1.707951566534421,1.674974712402597,1.693853280097544,1.733553028988611,1.718550015127106,1.8587139618211765,1.7887695839599935,1.7644099342507198,1.7380349004265285,1.7345420287002054,1.6937954911764108,1.6703587837810985,1.64050115208606,1.647217894818011,1.7044575093617629,1.6776632433346172,1.6920648853516305,1.6939308450991264,1.749827740324466,1.7135383331060396,1.6415123701732837,1.743759446960053,1.7685321559211693,1.7632141011370286,1.7100317554989213,1.6285238496158472,1.7052081895543039,1.8043632634430942,1.8216616462925794,1.7346131356845018,1.6954608443635875,1.8280434080565553,1.8080689936989474,1.6906583329355769,1.6825989862335415,1.8010719019600687,1.6918308873767183,1.7464663487563195,1.7301415404312717,1.7923764880355617,1.7448294716644714
Blacephalon,Fire Spin,Overheat,50,1.059647650371524,1.048309687815271,1.0547180010749246,1.0458563451790845,1.0648028699051642,1.0526856289984936,1.0725031810117176,1.0548584839233766,1.103973766959993,1.0806557614245504,1.0809348044358358,1.0521431391131912,1.0348155558125594,1.018164655520661,1.0890897880871435,1.0723851784143636,1.082842814781228,1.0349978790350811,1.0989254697501705,1.0598415981863594,1.0560926958132353,1.0558711301997632,1.0877904607054947,1.060903615613667,0.9723212427296595,1.0054988817544805,0.9736864969245824,1.0568044616824943,1.0195723949323754,1.0207398854001377,1.051969685421383,1.0586117276889473,0.9694354622961017,1.014781975904967,1.116956022139356,1.072607998297549,0.9667521214217267,1.0000626293836854,1.1381509561161705,1.0978430033879143,1.128226664882209,1.0725985046457223,1.019150991513909,1.0354316279887628,1.1125491011076951,1.0293011122174203,1.0051391179310274,1.0280932345528297,1.2547802644320558,1.1184812693786679,1.12175988220436,1.0872074289154066,1.0764136926159185,1.0552065386850995,1.0772318004302135,1.0031437934952239,1.0520699763726564,1.051316480684959,1.1596593148715226,1.0638151928007278,1.2261697768438546,1.0707051054678405,1.0353975367657917,1.0607749726425144,1.1930609895273683,1.0908369526544017,1.1662198295968846,1.0932114367764174,1.2309552067750347,1.1227047395834977,1.085452798331079,1.0616026057599615,1.0936744633578475,1.0578618636293906,1.0409259842525147,1.0467366591510618,1.0840249313451331,1.1155950290735674,1.0697189964921674,1.0944234690760974,1.026010461865087,1.0507409607852523,1.0520267947695792,1.03369857124141,1.0100294837433479,1.0197302950153995,1.2598177783542166,1.157640630469501,1.1012852273106082,1.0914274845993897,1.0336950453849654,1.063091465665117,1.0263962527930863,1.0320954637127282,1.0659775571423842,1.0873157951388015,1.0096468499525666,1.039692500538071,1.04913972902054,1.0689605134954439,1.070920551513064,1.0555131349647051,1.0275901417820943,1.06729195969604,1.0816395238497376,1.0631253939556984,1.0534033914674967,1.0742685918143893,1.0619560367377274,1.0693209547829854,1.0605700214665688,1.0589342270228996,0.9805440910760095,1.02672794010872,1.0801508469853582,1.05658926435057,1.110850748837497,1.0693435592375502,1.0472051147953443,1.0612484747958533,1.0463454247630095,1.0594942375736112
Emboar,Ember or Low Kick,Blast Burn,30,1.7984639946697105,1.5342595962475976,1.7838591726310769,1.5300936473063853,1.7801716087890769,1.4757885445765673,1.7767712305270782,1.4641562914242916,1.791633531720076,1.6184126998861499,1.4828199169215188,1.5153041867437955,1.5144789684840823,1.5230523674402845,1.510296043257745,1.5468175020504695,1.4879905104783901,1.5089051663056101,1.5094928826142107,1.5238150899409981,1.5243361341017767,1.509013730807512,1.586759898528343,1.5869312653909649,1.513511749657142,1.569767269601985,1.5681285804989171,1.6358120601030428,1.435116086169584,1.4544582385779266,1.5311907223278052,1.557124053524936,1.4783723005343896,1.5952410089889983,1.5639332662193988,1.575780611616006,1.552109860395272,1.5778395042765365,1.57144137464411,1.5269304933092056,1.5069944434757898,1.5196571619407864,1.4957700454327734,1.4962473100475462,1.5764750996207413,1.5185341199503761,1.535578938566226,1.5143362556316426,1.737912523473223,1.6132582829901856,1.5833358415070284,1.5993900711731168,1.56318146524341,1.5545815501229185,1.3252105641639147,1.321658179063189,1.6271878144959067,1.5918732100248758,1.495036844818298,1.5164003350508066,1.5835709502447741,1.5529180500051738,1.531651415855803,1.5489945851308222,2.014963320824196,1.6178367675781216,1.5379764270524405,1.566175332052627,1.6244645206810635,1.516510345049019,1.5728623451942996,1.566452407866678,1.6993426401051113,1.5933516101438736,1.5384446902541702,1.549324830963911,1.5376883509592503,1.5747345550522578,1.5183418700555353,1.596008687051692,1.5124346397407271,1.5608644096669828,1.496178289998212,1.5360229686526412,1.4744622887722894,1.519747607715507,1.6342631474003222,1.578690874652495,1.5165632793210828,1.6012490557912469,1.4914737413539496,1.538710015867642,1.479268870931204,1.4905974369486241,1.5121553750324845,1.5580662605260982,1.5184231565412336,1.5372876236293045,1.5315045523969222,1.610739684433276,1.5718431450494323,1.5831575556610675,1.5324775149114063,1.5839637291982718,1.535337650607741,1.5457114499470286,1.5792873371894327,1.5815292669306436,1.572028043385395,1.6387814023301948,1.5044512020252525,1.512029395773856,1.5260855381229628,1.555897344029939,1.6299922841378944,1.607077818810842,1.4996996789472392,1.498515252055103,1.5280406687311383,1.5427006564740493,1.547956852752731,1.55404916108573
Shadow Mewtwo,Psycho Cut or Confusion,Flamethrower,45,1.2495899238946457,1.2650631338288232,1.2462534811021742,1.2618013597415292,1.2549550579507887,1.2735633471077112,1.3519819063471934,1.3788108790393034,1.3340836549964556,1.3651613802857985,1.5447954603288219,1.6033054237560629,1.5297192431488553,1.5819003782301044,1.5725835873378728,1.6395347864783378,1.5465789368725915,1.5717606519750889,1.568690566735373,1.574649698160986,1.2777916015192812,1.3164814652083368,1.44291914454762,1.4897875929554651,1.3801021792875225,1.4433315405637335,1.4308563815953963,1.5323731345671439,1.330690323805176,1.3536722919559137,1.446612164469748,1.508824558778283,1.4934512489984941,1.5470904510325376,1.3437652166235245,1.3729934975414246,1.4617879169552872,1.5412145277708136,1.3973985409985765,1.391822012348534,1.3056969880521312,1.3243670551417,1.2506583328410361,1.2821004968178196,1.2642078490126172,1.2622322447777712,1.459683863082993,1.5057083273844998,1.4024247566671963,1.4420187662293313,1.4708182842911603,1.5731376072613101,1.415564148080756,1.4420080365382757,1.2104816126646283,1.2493316457963757,1.1368129728290726,1.140360975109305,1.2896687032016292,1.3122994946499513,1.270048148349432,1.2933822120986298,1.4323964386099852,1.4891998441615326,1.4337302270709524,1.4867011156649605,1.5203287596410766,1.602813132793266,1.3998581884515073,1.4584437821526888,1.0942782927800945,1.08335226520163,1.3982565717726596,1.4659446387268713,1.0993588284776665,1.1034232717771566,1.0884980017104768,1.1153471479682966,1.1011937547844417,1.1388039577812406,1.281652826153677,1.34340692023303,1.2672957680117083,1.3282976244522515,1.464555902627998,1.5459345989633995,1.4245520390212199,1.445860925011593,1.4990041241230414,1.6073895370623126,1.289944087683895,1.3363193055590108,1.2658379351047055,1.281584323925573,1.289356026089044,1.3421486174761232,1.0456835394630006,1.079061881391613,1.3091213685962464,1.3664218898008134,1.3544328407006425,1.4274811395280445,1.415965391264713,1.536415139077208,1.2790181783103172,1.3337404249702292,1.5091586513151898,1.6341167686001854,1.529441421816756,1.5826050255431954,1.2630328117815024,1.3082809752146547,1.2664010726692878,1.3201346206256779,1.405820337637391,1.4790609030797275,1.390999085793136,1.4659846499675522,1.3063795272957683,1.3422340760225762,1.0941759930776849,1.0877148570652961
