Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Suicune (Apex), Tier 5","Suicune (Apex), Tier 5","Suicune, Tier 5","Suicune, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Brionne, Tier 3","Brionne, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Quagsire, Tier 3","Quagsire, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Exeggutor,Bullet Seed or Confusion or Extrasensory,Solar Beam,50,1.153472143478972,1.18650616073148,1.155599421182172,1.1888437919316917,1.1496394159779386,1.1841580041178013,1.1248956451341077,1.1200508101245874,1.1536190919244635,1.1728272541349234,1.1539056803663035,1.2101070092060036,1.165343075722989,1.1754167635094186,1.1614171350203606,1.1704812722495208,1.0870538790415056,1.1094708551596648,1.3137897633174722,1.2268201098357185,1.2292099571113628,1.2468815048746134,1.1951840904688082,1.211118213186309,1.1918327067904873,1.2035154947097044,1.0707920096654013,1.0878725679467025,1.173746819310982,1.184482049150436,1.2320564360451562,1.2381265233061414,1.2369727951867455,1.255877183193061,1.1889785138192308,1.1978363248278128,1.2184736853514744,1.2083168695367703,1.179542088124282,1.2315584139180968,1.1210133394400437,1.1735372159763184,1.1397353896118998,1.1849602916973965,1.1781950824268754,1.2095074018413734,1.1589518460909043,1.218249213195995,1.243718533941306,1.2214957072630337,1.1650081480965582,1.2351573488572787,1.197559950144169,1.2302990745680173,1.1786584518637084,1.217356424786466,1.1660763998725525,1.2085095849293932,1.202631350743255,1.1944953636157039,1.1302233383752458,1.2023375425001768,1.1449629535133836,1.1651728481797519,1.1749178685702935,1.204813182368061,1.106536092021369,1.1811095567543477,1.1408038079837064,1.1936371966346475,1.175565355210686,1.2323770588887741,1.1397704167193965,1.1538171180076142,1.160349335312324,1.2042570029662119,1.1502263851304362,1.2090980828516549,1.1072261187621146,1.1746754449443841,1.183262338515738,1.2124422217252828,1.1465997981530265,1.1911562252602261,1.1360054202539842,1.1721697037290342,1.1671830945644788,1.1653963517430543,1.19266324974531,1.2102038499398242,1.0925972866756566,1.1327423910085421,1.1509790726322966,1.177178191893764,1.1561945217178888,1.1735781588022207,1.2145146655757144,1.2002346137813176,1.1749314937730109,1.1934397784544193,1.1530536722112479,1.170265857603019,1.1482096572658642,1.169773483690019,1.1112796179611866,1.205778195024565,1.1411687849576628,1.1813954882264404,1.158411497069568,1.1858271004666354,1.1400294681426404,1.1825213487279316,1.1593458361953533,1.1751230048266237
Rillaboom,Razor Leaf,Frenzy Plant,40,1.0230063907974942,1.033328865677672,1.0240209062282086,1.0345750903000273,1.0258266616394687,1.0368406474256258,1.065581599784338,1.0839842041731587,1.033989232040599,1.0613792581510355,1.0613271486410403,1.1145569707867264,1.0587240368585713,1.0658336236415922,1.0345431761452644,1.0542967563046985,1.0979243460677246,1.1108407928228334,1.0611883550714194,1.0419083426299844,1.0568111606347264,1.0674363432574558,1.0798262575123556,1.0862071583130912,1.0651237578861221,1.0724676425520816,1.0343993686217292,1.0565954874028607,1.0492640050202255,1.0436559931949183,1.0652806149338545,1.0709919192706792,1.0626103975101,1.097107205559524,1.0730536564805284,1.0697433019327374,1.0339081128005732,1.0475484626837581,1.0362241926991131,1.1083263674651138,1.039963064841398,1.0795448909891812,1.04946909717386,1.0948077596202643,1.0409299062185196,1.091960625067047,1.0640189355076557,1.1132482333798788,1.0727496513387602,1.0727152385568226,1.0526515403198025,1.1307435541711663,1.0436501519522425,1.0968396563544327,1.0680297427253667,1.0996809586574001,1.019617803821152,1.0643514339084745,1.042501523568025,1.0701240317973142,1.0563891168089672,1.1122447040257528,1.020236349514855,1.0602603891718696,1.0340790920360778,1.0742404930699883,1.0436438899432645,1.0751546944303947,1.027554064095873,1.0747397576478908,1.0509458949965895,1.090324332473828,1.0358076104816956,1.0681063263462502,1.0383281268595677,1.0884370799982717,1.048403268430699,1.1064355548356541,1.0508232140764886,1.1065171820644706,1.0689841119243069,1.0916503472666994,1.0546269780531121,1.1045189703043308,1.0364569742705814,1.0865106585798365,,,1.0717028109123106,1.1093188059973735,1.0739509890242245,1.11830614461774,1.0431862088369712,1.076537167646718,1.034911880455534,1.079715005384663,1.0294527486847953,1.0663137126163864,1.0529182732244335,1.0762257218075366,1.041765268080164,1.052481045031962,1.0295118325584698,1.0417597771321843,1.03068855463891,1.0835195526318222,1.058913086748156,1.0984195436219155,1.0524962489499488,1.1043671448479915,1.0552317246592369,1.0919033838543646,1.051566969136971,1.0868332060930719
Sceptile,Bullet Seed or Fury Cutter,Frenzy Plant,35,1.26337491426229,1.2200268463703232,1.2656807532986316,1.2149459830403333,1.2643846332702158,1.2156718760437273,1.3016046273234532,1.3089725815896904,1.224461821002924,1.2543473517703008,1.2580007015100665,1.2707133455303625,1.2530968120932406,1.2655219175783614,1.2295219110035427,1.2324660683469935,1.3329973640952408,1.3407687264002273,1.3838273174715192,1.2576049099759044,1.3817915527206377,1.3028134077423896,1.2706263476622315,1.2638183102056653,1.271701872606577,1.276111329850775,1.3020300725668328,1.2716532444464064,1.2697789303126177,1.2574903666217223,1.2283022794954734,1.1966735501006525,1.3015126854965415,1.2644885160424568,1.249511379874467,1.2048557260154247,1.4029236253920516,1.2846540336383692,1.2110482413098316,1.2567598549991725,1.2082692694365325,1.232922590950149,1.2394497455656335,1.2470449325518271,1.2488432178597775,1.2462178051765613,1.2168236531326455,1.237098350269122,1.3038345730177412,1.2704964177736453,1.2436146114437328,1.2815733204607551,1.2271072067407018,1.2325894645260551,1.2648498455318202,1.2660535428981503,1.2493614295134736,1.2390151847936934,1.2747622083657477,1.256471851407953,1.2415930259077408,1.2618264306317595,1.2506195325184775,1.2269784935288595,1.2676304496258644,1.2672503485124185,1.2339388082596041,1.2537000172434063,1.25598450004696,1.2567403341797898,1.2749229068623686,1.2756532687291107,1.266327633657392,1.2484607319205814,1.2374156585361786,1.244307412649116,1.2021759396034009,1.2532331512256616,1.2025315844908404,1.2682928247564158,1.2621138073702898,1.2767147853763703,1.2654479521604198,1.2768134127864028,1.2167360742865296,1.2664907723934917,1.2385181183742295,1.2547901377406803,1.2212672306181542,1.2629442467121226,1.2942011453008893,1.3042551697274367,1.2248977613637624,1.2375586635350082,1.2381013944204606,1.2331033541727636,1.212801564239501,1.187788734663328,1.2013180603048128,1.1940941174948694,1.1929312031392532,1.1631882126327129,1.1792815893067048,1.1500636318882533,1.1874679828927481,1.2424173307676312,1.256078537734335,1.2713903162451408,1.2058105262476388,1.2515441377602468,1.3019818339097038,1.2656664904914963,1.2113062506512646,1.2212975954780443
Shadow Victreebel,Razor Leaf or Acid,Leaf Blade or Solar Beam,45,1.2205724423204873,1.093372346553719,1.2224777758488332,1.0899159194528252,1.2189182273351404,1.0913982999030138,1.059539388971047,1.07133187857044,1.0605799821692026,1.1082616192722206,1.07269045488125,1.1062338664545541,1.072818868026939,1.1083013835850504,1.0651180140510723,1.0922176541368285,1.0860296347622498,1.1098354522830525,1.1943612180293812,1.0695767353769792,1.1372550820004323,1.0968685233951587,1.0868566689492298,1.1023588324426525,1.0639425637013091,1.075914464153306,1.116183358784704,1.0676742081522634,1.0776550952511303,1.0937081210310555,1.0523523281319436,1.0733407854018118,1.0777193920681363,1.113043068722866,1.1535801653926974,1.1528206245298,1.1243270577118065,1.0782498179539302,1.0283332304264619,1.087672711934942,1.058793375734484,1.075405209570505,1.0278738423644362,1.047787385504958,1.0856986631818597,1.0939843475345716,1.119084894299721,1.1216926106836729,1.1070845408716694,1.099476328127318,1.0452006016809603,1.1134185954853648,1.0708849836497183,1.0861282582836276,1.0903834929225462,1.0892199511142064,1.0959953565920812,1.0775130699141267,1.0826526022836938,1.07726299917856,1.074496442262237,1.0928925854176004,1.1073522893947465,1.079740278596381,1.0827666595189598,1.07235953809906,1.0937928417862026,1.0910598282122201,1.1121996264062453,1.0884581132769984,1.0684098678330614,1.0749949025213756,1.1126165374200938,1.0838837206234055,1.0280409735966967,1.0755226498664712,1.0557592727900151,1.0796396345639538,1.0462574390410324,1.113021744313381,1.0755325877791937,1.1036982799859023,1.0919302626283849,1.095203243585162,1.0266136039908134,1.0817567140969302,1.0843245865774542,1.0948192010835545,1.0581665406275311,1.0936934046379416,1.1017229667859916,1.1260788152418653,1.0329404597355443,1.0727622712430902,1.0924195658765563,1.0726637397448942,1.0683775167144327,1.067806150778383,1.0945153153788367,1.130845560846956,1.1317377336058925,1.1274955004553968,1.0595435377127835,1.0878062254516268,1.0379044225145238,1.0971213703956892,1.0952760341516101,1.0880953764411614,1.0569825533684996,1.0908060023275123,1.1268007431178675,1.0905892019805927,1.040294828799823,1.0864461972174435
Shiftry,Razor Leaf or Snarl,Leaf Blade,40,1.3253297711150644,1.3130629814769479,1.3228536594703588,1.3137495037380547,1.3195525950821207,1.310886101640508,1.5083020680509198,1.4482951861920168,1.3277077780482,1.374385141093887,1.3759317316451685,1.4094158716620024,1.3429158466492337,1.3764779453546048,1.3233849640272617,1.3463845829602132,1.605888071425329,1.5269288436407529,1.4393036255393337,1.361440575503286,1.4240474895989852,1.3939160736045362,1.4504468073758716,1.4115890173045536,1.4419089452261948,1.4024034334046396,1.502100640557679,1.4101991374656622,1.3288928794358779,1.3642559395785236,1.3342702394515036,1.3745980452037607,1.3479596418499151,1.376863924058913,1.2839696627611823,1.3118072365523155,1.4145937884600033,1.3611312426528768,1.3275762629682901,1.3719500990616513,1.3129165926730957,1.3556659073688022,1.3495459606826536,1.369007777430205,1.3443029790930503,1.3611967575967765,1.2812844993653087,1.333378222278891,1.3788322857010973,1.3693808254451816,1.3308477836296777,1.4256356435928905,1.3151978364531138,1.3683716143046574,1.3886719467161888,1.4013036015746148,1.3575457318924387,1.3862115061586824,1.321714550480359,1.3534558424277945,1.3627308728450627,1.3889694400680876,1.362564503297013,1.3590154058427577,1.2968548225051062,1.3459413834285,1.3268880021860503,1.3682770583124244,1.365409007640064,1.3774577653791644,1.3643449690155216,1.3800718805367973,1.3390263681230874,1.3526385546866149,1.358895050072355,1.3780972580922701,1.3008993219819747,1.36255784104694,1.312643063239999,1.3935444941909874,1.3538102542280273,1.3892612920477845,1.3475298138442777,1.3876527904051796,1.3172171528484617,1.3876742504725204,1.3520160288957457,1.38231045483718,1.3469425160207957,1.4083640595457736,1.4223177087671697,1.4519351610339861,1.3159052444128327,1.3701806156895067,1.340743097147937,1.357221943020974,1.3231063019653193,1.3352292134570212,1.2626416404846943,1.3048224844143135,1.2483419976924692,1.2762173769849434,1.2758007110091079,1.2863141137551264,1.2896528750037854,1.369897527973098,1.3904614711225136,1.400480053047551,1.3100952208304266,1.3878258800602759,1.384665019495977,1.3915700401589395,1.2972639303276279,1.3701510083170474
Celebi,Magical Leaf,Leaf Storm,50,1.1293264162454404,1.1176615807278982,1.1257378475341258,1.1196588987357512,1.126471370762416,1.1169580195205662,1.1353390853384855,1.1735303370699823,1.1000426529841196,1.159099321321542,1.1291254254375194,1.2005483008917963,1.1015667775698776,1.1500633222240044,1.1083024911725181,1.1541839838491237,1.1138147477873581,1.151353548587803,1.144885052710096,1.1362070532917536,1.1634414851898056,1.1476767674940136,1.1135238638359644,1.1544168848759722,1.1363387745173028,1.1684977266400667,1.1064954731077372,1.133950258333304,1.1203151331531553,1.1529485092386451,1.1112112237860015,1.1516358417952954,1.1415148332958494,1.192524611812009,1.1106199725549002,1.1535581681265095,1.1301320856321062,1.1325248582799676,1.125970437026592,1.1917046946865768,1.1123986636428522,1.138508953883989,1.100538247523839,1.138090786214159,1.1129934454123356,1.175885097531527,1.1260278207758365,1.1801524949534223,1.145452526021833,1.186007165276967,1.1610938062458156,1.2212320423663663,1.1307723993172012,1.1918770677748585,1.1328063565043924,1.1977458543866055,1.1223329780314444,1.177910769617057,1.1315815529503614,1.1671862434798583,1.1290925125414295,1.1931695847718513,1.0961688220489647,1.1505321531031643,1.1163156144260362,1.1759840014244947,1.123485742200988,1.1748371519339333,1.1116049338878917,1.164571179666395,1.127362468255604,1.1923197324559842,1.1158834811277993,1.149662626539083,1.1243866885083358,1.1653618922506292,1.1134242639252507,1.1689310203370196,1.115274876285597,1.178029643451856,1.144331758565514,1.1981025712282105,1.1288775383845038,1.1913330982638526,1.0958381704562583,1.145984935547808,1.1272696408190175,1.1573686687381326,1.143548874001948,1.2011679456359314,1.1711463622577565,1.231506093803909,1.0839990561086217,1.1346974760663482,1.103615331623424,1.139810610555844,1.1102405206455144,1.1621611926219002,1.1106628335069637,1.1715742213162847,1.1017741864128148,1.145622608464832,1.1046679670592294,1.1424008303868518,1.095355953583207,1.1533915232789966,1.1474099273829876,1.1968619063416939,1.145512902479173,1.203145314141337,1.1432404422274207,1.187433539115461,1.0839514941692772,1.1601917889980768
Shadow Exeggutor,Bullet Seed or Confusion or Extrasensory,Seed Bomb or Solar Beam,45,1.1194016076484017,1.061307917286761,1.1164115479981274,1.0666500752225314,1.1167942390296393,1.064652222679083,1.0331156826106966,1.0086842907856497,0.9988531720721172,1.048055957880818,1.0357733089132786,1.0633944391451715,1.0321587983888605,1.0420885024307223,1.0377576461936446,1.0434548337939598,0.9765269816457525,0.9757389174201809,1.1926908451730005,1.05940422247999,1.160614010408704,1.0875833732125588,1.0715871318589825,1.0708798575720555,1.048378595724796,1.0460923621961016,1.0073053135159877,0.9715946303142844,1.1027072177836148,1.0700518492175732,1.071363422555317,1.0771403226969805,1.103593093050561,1.1003708252861961,1.0456033415518864,1.078232775739409,1.1988641458418114,1.0665094476737025,1.0166630983679628,1.0576555988859588,0.9928799721732237,1.0183991562281738,1.0033404209454713,1.0399220388035137,1.0316287017050583,1.0467754751421603,1.0472592561558647,1.0711443327340886,1.1171109212569608,1.1187820018265562,0.9763382851665685,1.034693786606061,1.047635988460799,1.0681727311918452,1.0446342098916621,1.0828499342441722,1.0293899457912667,1.0176765132497845,1.0734059254597248,1.0362385429132543,0.9828744712326994,1.023281970487772,1.0164475694824628,1.0060713670920587,1.0467185196314812,1.0766731270306578,1.0206489603157107,1.0375505021675906,1.01719260407424,1.0398944759597446,1.0182299118938734,1.0730601409494351,1.0252087022574412,1.0321470787008713,1.0670600390693994,1.054797220417665,0.9737106477528218,1.0195496241938522,1.0082118748257813,1.0444610330407802,0.9983187399541609,1.037276078654442,1.0370885250421138,1.0416572253089078,0.9427773071935881,0.9882197429065365,1.0363214461108043,1.0552249549852661,1.0045050055486284,1.0435694294963627,0.9525434317855229,0.9901690366346411,1.0330101587090235,1.0643593630004504,1.0190492261583393,1.0306265695640402,1.0576604610454208,1.1011743975358357,1.0277072709178992,1.0337927092870298,1.0120323616095976,1.0114005784978297,0.9974136427814381,0.9921650270003719,0.999222519242953,1.0427880434999062,1.0358268326584248,1.0554738822838707,0.9779055625603931,1.021283368968983,1.0675399194691935,1.0634101797642577,1.045251258757072,1.0841144184127647
Leafeon,Razor Leaf,Leaf Blade or Solar Beam,50,1.1539887179198594,1.167546564569362,1.1514139898569458,1.169235924073887,1.1524023710000577,1.1680098614688612,1.1602584750525744,1.1960509587329982,1.1634578677779144,1.1965149146187444,1.1872342975381442,1.2429579444260268,1.1756240536381952,1.2019612518465244,1.1352882112487632,1.165799603931212,1.2216378269894754,1.2368801338384754,1.1656456890997071,1.1743489585025186,1.1678953086652053,1.1954077224876314,1.228263979383985,1.2435663099383163,1.1743512000448066,1.187305464506912,1.1492492378512595,1.166038169423824,1.1802641600990353,1.1880363451552227,1.1597047446188233,1.1849043287936774,1.1594569207542826,1.20414104352331,1.2008043510993684,1.224386289645559,1.1437262342427919,1.1662054750786566,1.1691039167669512,1.2324302944406142,1.156892985211838,1.1955690274419277,1.16790418691744,1.2230996789221213,1.148850046089223,1.1974625146907245,1.17257842318193,1.230204880563891,1.2082374102794893,1.2160789911408723,1.1783829544008129,1.2097484430291012,1.146340795951826,1.2042483721687323,1.1773621352769368,1.217197946925926,1.1511573218528977,1.2057349806365076,1.1522496486627272,1.1847098576230939,1.1611593821079387,1.2144335450587072,1.131026283449133,1.1859678242183036,1.152535628410966,1.2101415097832797,1.1552498037433034,1.2121495654368748,1.154389658855477,1.2139170111198556,1.1575829560682578,1.2096928030243492,1.1645304492808595,1.1926483753080739,1.167393501016911,1.2280562860116542,1.1562223251211752,1.2125608869342002,1.1508415622985235,1.2028736804714661,1.1929883933243162,1.2297577926039467,1.167885799827715,1.237988750503294,1.1609795725911494,1.2156921316174305,1.160917806053886,1.1965307410217343,1.2031778211105224,1.2427015917222808,1.2013737335468002,1.263115937417752,1.1464105000778677,1.2004126513785036,1.1416800016106132,1.1885872965333675,1.143673261281031,1.1841321532153104,1.1754507856510825,1.2095366183579273,1.1614412446902564,1.1809204702419114,1.1504990840228566,1.1780169339132571,1.1612808541211732,1.227498239881016,1.1580728807131513,1.2123740520225086,1.1777588871965776,1.2450772627288869,1.1650549496247928,1.20201476712806,1.1580636796749455,1.2220095171462455
Shadow Venusaur,Vine Whip,Frenzy Plant,35,1.2648360988149956,1.0811496156945626,1.2743415039471708,1.0813115662663666,1.2646272772624207,1.0809412770851041,1.0704689773865244,1.0705286955600806,1.0886063093152287,1.0951039511484568,1.102876704699032,1.1161274070702256,1.0645556689098281,1.0733520883556487,1.0763618442449223,1.0872523069681277,1.1156388419569196,1.1285044703259717,1.2503292602807952,1.0968136565806421,1.1905530562563946,1.1189495676307941,1.1326613149971905,1.1255645664548652,1.070042725290011,1.0549244846591046,1.1074613737716867,1.0611036598610464,1.1047869568608653,1.092111580087598,1.094106464466567,1.071047476304547,1.1329416102328986,1.1183804865152218,1.1992735687000697,1.1626572804532425,1.153218742024707,1.0729573642685195,1.0527286713305422,1.1049895798872145,1.0737168640700507,1.0790387958633625,1.074219941940947,1.096806836649272,1.1072952410988073,1.095251821054148,1.1198910783490321,1.1165295652845963,1.1253991470575628,1.1109288813496734,1.0897966404812167,1.1365756540158363,1.0936705342726853,1.104064629192814,1.1081815407220539,1.1029966562493299,1.074155890008898,1.0808937839980595,1.0784314459413258,1.0762293006897898,1.0826951643951845,1.1136968753249497,1.1100010759405619,1.0734304464270128,1.0938766972855116,1.0769358751961025,1.102921409489901,1.0963813551645354,1.085550259310604,1.0743632636150773,1.0998985596219033,1.1094431428009102,1.1076265032890118,1.10411062732762,1.039331908722846,1.0836615774364742,1.0579833409333796,1.0927761765839934,1.0399446856162682,1.0952922272947556,1.0822678682955673,1.0898515947780816,1.0968208426981396,1.1037210280930174,1.0436925863465218,1.0799317760382587,1.0780021136649682,1.0860486783120245,1.0841011351534657,1.1090060991315673,1.0948335779347416,1.1285347385704347,1.0521294235220207,1.0898477200099674,1.1025705311624192,1.0764374121877498,1.06618699460189,1.0807092444362267,1.1190466182093757,1.1094541471881865,1.1314981464614935,1.093112308492851,1.0694297049646635,1.064614201657553,1.020935440210849,1.0820456291073668,1.1126435720813224,1.113293812105612,1.0626465013668875,1.1237789866742631,1.1496874623461233,1.1035292687287386,1.0602563660890172,1.1087413563457449
Venusaur,Vine Whip,Frenzy Plant,35,1.2704347649544172,1.2378315633722774,1.2711700502412293,1.2352612566203456,1.2656238327854994,1.236372073795218,1.2690815815253744,1.2915728197330831,1.2764249457562102,1.2647444841198334,1.3130474048319445,1.3478360390170616,1.281551051820526,1.2935418301025605,1.2496168994508403,1.270369159307702,1.265900757934932,1.2899257188059416,1.3638578018545569,1.2732745853986356,1.3903094386663544,1.3032733230144895,1.3409050988942637,1.3431561665840817,1.317487024000896,1.3112563709668654,1.294115927057327,1.2921758745758651,1.2835858237460378,1.2513401800427502,1.2703998655629796,1.2495434250072524,1.317395365599695,1.331409756082578,1.371175384136454,1.3459794881175984,1.2884731828156393,1.2856295443773629,1.2603952954498525,1.3452551824053047,1.2942778131811075,1.2970249967099543,1.2462996550402259,1.2926907276764532,1.2824364805414108,1.314097529282154,1.3042056436681508,1.322266918790306,1.3364609812629613,1.3106508796484042,1.2853878624715511,1.333280391386153,1.2743598938484488,1.3272751520855184,1.259851256998215,1.2948484854715898,1.2736798016696873,1.3100844960767017,1.2768790567577106,1.2914680846308775,1.2455191640736205,1.3079815572606597,1.2973635164032236,1.2923280774304113,1.2626886908193329,1.286703504510214,1.260609894951887,1.3041648771011192,1.273233645989627,1.3023117655198415,1.2721730357660357,1.2991150865663672,1.2507565292282556,1.272959023236576,1.2517075237778303,1.2922343466563977,1.270546763172582,1.3135823120220995,1.276475043015631,1.3466973880817223,1.2533531481967968,1.2992160174729754,1.2745875532266817,1.3212563671426842,1.2220519522512556,1.303627468118783,1.276760816528522,1.2651634421916949,1.256769733215723,1.3016435440429601,1.3284336230502651,1.3739814496552496,1.2641504389334675,1.325725049147534,1.2775813624892047,1.2828133565665234,1.2774874569095087,1.301602437591793,1.2854751872517753,1.2783071113205842,1.2907229818410106,1.2502557173885718,1.286044639899389,1.283537321922579,1.233129433314955,1.303194785974867,1.2542651790978196,1.2921396683101134,1.2963304776256137,1.3493859446090894,1.266933013604466,1.2834244006326307,1.2643204838390691,1.2799487636428852
