Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Keldeo,Keldeo,Manaphy,Manaphy,Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Groudon,Groudon,Kyogre,Kyogre,Regirock,Regirock,Suicune,Suicune,Tapu Fini,Tapu Fini,Terrakion,Terrakion,Mega Sharpedo,Mega Sharpedo,Mega Swampert,Mega Swampert,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Quagsire,Quagsire,Rhydon,Rhydon,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Walrein,Walrein,Whiscash,Whiscash
Mega Venusaur,Vine Whip,Frenzy Plant,50,1.1184362024757375,1.1552199353671715,1.1195578059071731,1.15551223628692,1.1191120013917204,1.1572272338039398,1.0068616569700934,1.0587996165489024,1.1205415335828575,1.1800118917847586,1.0952214621840586,1.162033668073546,0.9935425569205271,1.043469715665834,0.9774512562624483,1.0030150927557602,1.0783734977928907,1.1180345815644779,1.0467324607451995,1.0856411811825823,1.05908098515993,1.1115185100665197,1.0926478910163981,1.1443390103618827,1.0003570373748967,1.0454708593945694,1.0827348513344472,1.1353560712754884,1.050009849869661,1.0945220980680512,1.1006882018948547,1.1510671449795267,1.087417282184204,1.1369158367078909,1.075694632473343,1.1329130081615286,1.1116889668260108,1.1287443849239713,1.117599171107164,1.1580182694747525,1.1101732248776728,1.1487279535549648,1.087642246147443,1.1203574909915337,1.0924324620527153,1.1443147569729848,1.0693692082006512,1.1219363841282337,1.0674725640598788,1.1133101125609866,1.102130065348609,1.1995211094298208,1.1063561563657238,1.161779768805646,1.0785221916464593,1.1342760355647585,1.0865562810675995,1.1520861839028698,1.0885854761619242,1.1326640741438678,1.1031709371518625,1.1603537755074314,1.1127235777653295,1.1479749358414861,1.0980553894376508,1.1448456478254594,1.1053866699603219,1.1588982723749826,1.0932668922940867,1.1363883739519378,1.1094379874492637,1.1670245335032623,1.101381931730528,1.1495032666375473,1.1076030136028057,1.1454904666925048,1.0970672700374207,1.1595509529196764,1.0923167505237883,1.1569453577818898,1.1013194037915972,1.1593529067411177,1.0981852863844925,1.1436304583182968,1.1007284889581233,1.1662008613580135,1.1001232181413279,1.1469121985959914,1.0660497594600415,1.1275579809004093,1.0874063658221147,1.159692385143522,1.0959272854396085,1.1239119035133718,1.0494503106939557,1.1013919668593113,1.0955811635511568,1.1195026841764737,1.0712712820237393,1.1266985337558408,1.037387371836918,1.0789346497738805,1.1005579762663618,1.154652858427712,1.1082999220932221,1.1613810401504931,1.0708069332168089,1.1319550651809775,1.0928399798281436,1.1360512602466109,1.078080775092532,1.1235213005297917,1.0946897908099409,1.1418380118004647
Mega Venusaur,Razor Leaf,Frenzy Plant,50,1.1508655640537628,1.1885141023976857,1.1547662447257385,1.1912286919831223,1.1549454205815837,1.1886777475074866,1.0296361563376262,1.076249666749231,1.148597760380537,1.2041118132684876,1.1339834085285985,1.2052103041769757,1.0350387709988471,1.0837968225408732,1.0241584700054864,1.0522500797789143,1.1337765152315176,1.1720154744052773,1.1114805223085478,1.1527469935113246,1.1425576555618757,1.1939904018092828,1.151505366374556,1.2042930996447994,1.0193473132470212,1.0675006262173854,1.124382200372648,1.1770690273537618,1.0873797972301251,1.128373580358902,1.1349812270564525,1.1852319510760645,1.1106143074126373,1.1611699415669872,1.1365927874263464,1.1959359971118761,1.1465084436330444,1.1687285305916548,1.149676478051256,1.188329950097268,1.1386349690838433,1.1761119589672588,1.1259323351916146,1.1679572412735617,1.158540193983232,1.2016987232177105,1.119596407742674,1.1668467565923648,1.1268456032065155,1.1748729046881201,1.1751276210113237,1.235155223731688,1.1515144693447992,1.210382359893295,1.1250397333551299,1.1696046644688445,1.1183210073263243,1.1683928849784366,1.122111250064242,1.1574101039864322,1.1445670189930168,1.1806782055810667,1.1378919531545144,1.2000573192814246,1.1377518404718205,1.1910585032891345,1.1328526655447655,1.1590681014651618,1.136617969693362,1.1881834725080358,1.1353983404214054,1.1845207585853408,1.147198498183136,1.1841863145079599,1.150623422537741,1.1932468072636524,1.127464972587242,1.180741449830302,1.1524568352475186,1.2108688005627857,1.14674426982483,1.213187283289053,1.128550806825798,1.2065138939011189,1.1514592687620269,1.2078140749564739,1.1238624930760448,1.1732514893568917,1.1369551949450707,1.2013534860343218,1.1181852112248176,1.1747432926247081,1.1336130047194546,1.170249956301346,1.113269311548545,1.1433392720056779,1.1276339028100792,1.1609631559620193,1.1418891096908177,1.1952843869165908,1.1032813201228984,1.145993716988297,1.1316963700980607,1.1751643803319916,1.1499705474376272,1.2163718243487185,1.1222416429975968,1.1670399096933946,1.1542355954158467,1.1954000257092285,1.1306698599317804,1.1628565207925103,1.145038440908278,1.2173609869479707
Mega Venusaur,Vine Whip,Solar Beam,50,1.2261272393488167,1.2688128901528497,1.2299071729957807,1.2751729957805908,1.229863547231507,1.2776904199313261,1.1019511005311213,1.1373749482397741,1.215001181555537,1.2723371168520312,1.1743584145927328,1.2530636006403726,1.0735828374252085,1.1186025825719954,1.0901713949755791,1.1032394169143875,1.1961563914644362,1.2127519519012115,1.1315052015688958,1.1714780854908242,1.1463468632172673,1.1943207866565395,1.1785226724129663,1.226137457198487,1.1237872879740092,1.1464208405145824,1.1914194739190147,1.2274945983537007,1.1570573170787577,1.1987474630858954,1.225021671809366,1.2549218003071683,1.1880533985377064,1.2348425191595682,1.2010237367681378,1.2367848992379995,1.2142737034278988,1.2297556991520335,1.2171403197158082,1.2336018776960163,1.1753331550213189,1.2392816123601693,1.169961556575359,1.2238371137859654,1.175735656748315,1.2628198805413995,1.156764106050306,1.203284554009088,1.1769410047252564,1.2102226889142154,1.2170471740467914,1.331831257586591,1.185765901646725,1.2857737807142937,1.1695047634616607,1.2149506398205414,1.1771481026031834,1.2420977882467048,1.1846487245815702,1.231219913316088,1.1970219819036492,1.2643262777490964,1.1874470773680028,1.2541458775712258,1.1990493473284805,1.2419318252118863,1.160581124268577,1.2018187151657378,1.1765846357931258,1.2345363016377828,1.233089060357128,1.2698408300663555,1.1789448249584118,1.2059608003494326,1.1616739296889032,1.216642876723983,1.1862849186319728,1.2583326081281003,1.1590252183088898,1.2472816528773951,1.1832417706128697,1.2802719863106227,1.1638526576274681,1.24113264937877,1.1869330156693851,1.2614198662146066,1.2251613705474729,1.2610868066153447,1.150472104545128,1.1965965390967186,1.1869992795701725,1.2484267722139764,1.1882712812445375,1.2111344170599545,1.1486261388490564,1.163675603644317,1.2001503838284924,1.2199450924161084,1.188597669047747,1.2198202552947708,1.147141574895571,1.1651879725204544,1.204250748770968,1.2400957029715074,1.1750147262811865,1.2381952229843998,1.1653830747942613,1.201505716990751,1.1701159881737548,1.218676765779039,1.1727356847376442,1.2013027070179259,1.1912569283032362,1.22769533345253
Mega Venusaur,Razor Leaf,Solar Beam,50,1.2829110733870872,1.3001498658961526,1.2838683544303797,1.3044962025316456,1.2899068189226668,1.2988972643576047,1.115748155067019,1.149912740295076,1.240446551763567,1.286811172179322,1.212863241643623,1.2840367729102995,1.114481327716756,1.1557627664683034,1.1306912233762436,1.14880850388205,1.2343214283199921,1.271594117191515,1.1969532001379135,1.2348184959649928,1.2558217556718905,1.279916007316151,1.2557971871692974,1.2974749105604242,1.134748896175027,1.1517539694705006,1.2493767331193086,1.25041769815513,1.1838443812220254,1.2206095923986495,1.2448203678772218,1.2874782933484967,1.2235803500641989,1.2454933972563977,1.229311878698797,1.2914993746696064,1.2258641812198228,1.2465949218093157,1.2238539287828807,1.2444070878795568,1.2089869255337562,1.2512232728645827,1.2266081070720567,1.2615138604427016,1.2441120061373225,1.3279741355690724,1.2064474578696913,1.2548642169666178,1.2447080969637985,1.2824333149786786,1.2111608107883403,1.3272252614775768,1.2566775097644158,1.3126526569341423,1.2043974606980354,1.2745188858313126,1.2120737135632262,1.2490517345896044,1.2195449951176058,1.2360594795539035,1.2583892617449663,1.3089422057984403,1.2600992665737398,1.2860883498560505,1.2410141669931742,1.286484647268678,1.2038566642478887,1.2551759274984176,1.2340090817871052,1.2819095562849707,1.2401263385374097,1.2817681854073448,1.223581126920253,1.2743789671291692,1.2378364071199675,1.2858290716250578,1.210695326777478,1.2577408406579063,1.2193870528682194,1.2732263836425086,1.239721709370919,1.3006597018957986,1.2478476052997887,1.2853147393926896,1.2615344085036195,1.305541555942454,1.2279309526231899,1.2675077152643537,1.2185772240970776,1.2723666259783155,1.1974411721306495,1.2485569703755783,1.2540464953679427,1.28612130746373,1.2050724952563043,1.2211069105867698,1.2414185042055013,1.307237658908493,1.2654994002542208,1.2971158494011494,1.2218559049953395,1.244200296889564,1.252364195213105,1.2576470690964976,1.2498242347084196,1.314287342998841,1.216380817129124,1.254815745393635,1.2291186678664305,1.2689086432449002,1.2149012990783077,1.246407576747224,1.2632934024673699,1.3236366887180404
Mega Venusaur,Razor Leaf,Petal Blizzard,50,1.3542988248423373,1.3934477079283947,1.3552101265822785,1.3958616033755276,1.3567921523190554,1.3975911754124914,1.206148453054657,1.2565567679685978,1.347638413513946,1.407394631926393,1.313200407509824,1.3937684956095668,1.2118697813141412,1.2633773622753217,1.2165333350101315,1.2213420778359243,1.3353063552072992,1.3718591815039318,1.2946942182610972,1.3351207650570707,1.3438301481282167,1.4051267553823779,1.3583689546359914,1.4077325668758653,1.2273505583615911,1.2481391062475933,1.3290805392023934,1.3843172931410026,1.2867319964998603,1.3178163526161712,1.3440591368627024,1.3944157809795379,1.3177965762365296,1.3593189844561244,1.3552366585438183,1.4051599427532588,1.336147877681424,1.3668236085421221,1.3138902985705827,1.3464539456990612,1.3216145628471185,1.360224358470083,1.317798977032518,1.3590353000449054,1.3441065263850074,1.3915502219299687,1.3073669898744142,1.3549966009517336,1.3298331433840007,1.3712015469132166,1.3564242837426628,1.4471141854703269,1.3354569296399266,1.4125254662719628,1.3079948051476264,1.3546394935927126,1.311057034483953,1.3550409616017458,1.3012865537149025,1.3485686875781613,1.339850012227264,1.4030513816808412,1.3379492724359392,1.3865143363339107,1.332666570432846,1.3977481285958797,1.320066078955088,1.3747819240092016,1.3388407966121871,1.3853126753856357,1.3356698574535582,1.385803538033164,1.3335501798276999,1.3677871434811297,1.3342565721686028,1.3824382958208474,1.3170481246192671,1.3708554520929424,1.3275168606340515,1.4110324366483658,1.3236704642680235,1.4005268608997163,1.3245218332731867,1.390111872970047,1.3431801521121598,1.3962361403830295,1.3178688913758605,1.3694396400673743,1.3379855676024988,1.3935700437998133,1.3032228384935205,1.3626713190809747,1.3247683971333681,1.3626114315679076,1.3030461043757875,1.3315951853300307,1.332872855718957,1.3861192229003094,1.3625149936444851,1.4129383962618831,1.3297804398108193,1.3443142196292333,1.3332314597322763,1.3679325189266598,1.335065650711612,1.3981891424553936,1.3060501784283738,1.3522867963003424,1.3460264409528235,1.4022109936616862,1.318637056390159,1.3505152768706004,1.358930806365099,1.40849275880565
Mega Venusaur,Vine Whip,Petal Blizzard,50,1.3821782645562941,1.3900070297051401,1.3851915611814347,1.3942244725738397,1.3823531895560177,1.3931440886512305,1.2093344249462545,1.2717000610723397,1.3489762392992994,1.4213217413841732,1.293183913064571,1.3779532333964004,1.193465967228527,1.248910420453095,1.1974618515310478,1.1909930784914475,1.2992322639237965,1.3352746742137833,1.2301146600509658,1.2719916318642432,1.2539978269532728,1.3179698702643419,1.3016967143144884,1.3581691343144244,1.2073807663405351,1.2587118988780428,1.3112966575399985,1.3715064251161244,1.2804738932640636,1.3143666075674487,1.3332664364298237,1.390440989962677,1.3143770837949158,1.3587690894967392,1.3050426127206385,1.3531556621410799,1.3126306180787433,1.351173460808571,1.3372346274211282,1.379969127970904,1.3265233877184979,1.3700184080932678,1.299913474913201,1.3613024763698893,1.2963121266918736,1.3717902350813744,1.27074313928942,1.325693226949086,1.2824141066192005,1.3325287164974196,1.316816042834101,1.3953507707145112,1.3192823295026057,1.4184460227592495,1.2893223987140014,1.3454486009318039,1.3164262084971508,1.3693558723175778,1.3153512754184298,1.3645435389649325,1.3084259435372116,1.3555416677988208,1.3352396336776833,1.390774201112515,1.3204792444270306,1.3869424453013837,1.3120686727084652,1.3619366691883714,1.3039762580996275,1.3616132927430737,1.320445509579287,1.3601063903472925,1.3090991886843304,1.352053381411299,1.3103594959683136,1.356206339153204,1.3234879470890262,1.3818118527543295,1.2894523543715302,1.37637828992644,1.3135497816003963,1.3932881523843832,1.3131283188121876,1.3982832396762386,1.3311073948501788,1.3951250801796022,1.3304167938413538,1.392862391336295,1.2661646442162706,1.330877073310835,1.3060090791518024,1.369945056375804,1.320258696032162,1.3637301171123928,1.2747287764886512,1.304929098046032,1.3045447391889764,1.3717802997184674,1.2950659720357343,1.3429203143742057,1.2580867884144027,1.2795077156764594,1.3356676941347003,1.3708490145912104,1.3185817166093452,1.3840804149961048,1.2846842910203191,1.3414718520136917,1.2799042825641989,1.345017848137564,1.2972276652877568,1.3384588867116627,1.3291078133381011,1.3942070445199355
Mega Venusaur,Magical Leaf,Frenzy Plant,50,1.0819828825836948,1.1107052126022214,1.0836101265822786,1.1164759493670886,1.0824948950551707,1.1160076544615276,0.9780555550303377,1.0208761517241118,1.0762274837440826,1.130003506551916,1.070756318827924,1.140040265851647,0.9759816346833786,1.0226081424163034,0.9848333603193044,1.003794803916791,1.0803764406051772,1.1185432375159285,1.0387363285452458,1.0746236542414886,1.0512692568384554,1.105331457746503,1.0614263654122214,1.1099571265518047,0.9776786214992579,1.01499743905129,1.0630221226939125,1.1128309875171671,1.0174044906242985,1.0607576611369958,1.054532125844225,1.0998770769398012,1.057490717185819,1.099672465478075,1.0805193465619722,1.1374824327286324,1.0772898700425184,1.1040981046866367,1.0793368857312018,1.111868815021568,1.0632561871646817,1.0907031262291729,1.0580046657831614,1.097455724346407,1.0607485341662557,1.1197873856101705,1.0685248130523455,1.1167769866542632,1.0696943309728393,1.1035074464406909,1.1063868704168676,1.1615923111458453,1.0699436083878302,1.1444908433979042,1.0664160059577328,1.1131605954100028,1.0550253736771913,1.1054523096108213,1.0512051804772755,1.0969198088157197,1.0703475260169009,1.1044208352579952,1.0495551242134882,1.1186509125490145,1.054605819396614,1.117212793599076,1.0565376480214912,1.0800975745318122,1.0721440840830625,1.1093470977397575,1.0654965575519137,1.0939781401083297,1.0832039998884788,1.1247734728585634,1.0705379678032272,1.1017894448278143,1.0673657645113568,1.120764076233574,1.0557280276499104,1.112763614675251,1.075010131940379,1.133786643851038,1.0452518430685158,1.1153013352580297,1.082665169980757,1.1223311646659948,1.0801483139462587,1.1137111269372943,1.045155094420909,1.1080903999425575,1.0516886701559773,1.0956956487774392,1.0773640971858067,1.1147701450795315,1.0554179521719607,1.074378249974652,1.0667284522706209,1.1082238970395368,1.0621497753191185,1.1088404318169613,1.0312338177926605,1.0674042876376566,1.0716986404240272,1.1058670462185975,1.0611948239496838,1.1131453436448973,1.0532554074721434,1.1061011579637319,1.067496613303537,1.111706598372408,1.0659336671746862,1.1079813484287684,1.0807080278920078,1.1536384766672627
Zarude,Vine Whip,Power Whip,30,1.339394838476931,1.3984190749447485,1.338989029535865,1.4004168776371309,1.3413227760765987,1.4015873042682236,1.1862290382902771,1.2705674811536054,1.32800934572315,1.4211311679104763,1.3410153786445447,1.437706786979091,1.1825610539389997,1.2579492198184945,1.1529994513725903,1.1988892259951929,1.2712174653797141,1.347000161925078,1.2668743146450152,1.3216716051110955,1.2706328743141109,1.3448451448754586,1.304251217305399,1.3806832895860044,1.1864333274761758,1.2487223296034455,1.2663689564981586,1.3438158804027398,1.2219198541303025,1.2997063364440598,1.3463057578722324,1.396617804053395,1.2835536027462715,1.3655920580219263,1.280893255457136,1.3672584741938396,1.3273559297605035,1.3888034783444234,1.3155501987651188,1.3793030533705488,1.3218898975754811,1.3839346119353673,1.32673625182086,1.3911810126720918,1.329541344731218,1.4059838895281933,1.272646606318652,1.3529357043185803,1.2692499775902473,1.3448604832823243,1.3232012504364887,1.4260962104458004,1.3022185203111105,1.3935144018099344,1.291937988720268,1.3523690161567175,1.2956682889654814,1.3740842094324262,1.299325030407894,1.3723125417573194,1.3248784066516317,1.3861777572480505,1.2879121451741073,1.362778942980342,1.2929804301651784,1.381364320623595,1.3014311960599652,1.3933241728551358,1.2966547050119899,1.3649806969506284,1.3182151911008908,1.3907767326526936,1.306720072860422,1.3634842894714831,1.3125809409473754,1.3752162363995575,1.3081281002523715,1.3832564615786267,1.3129348973068864,1.4050146049029653,1.3195501418471653,1.3928491016346196,1.3312496777852245,1.4051528586894881,1.3252084669660038,1.3880578209474939,1.2856513039644588,1.3614926351725618,1.3364597544338335,1.4030031593307963,1.2994731314393841,1.3822965219731098,1.3147701450795315,1.3694633805278797,1.2803922420660785,1.3365054534393603,1.3075699022505114,1.3691922989490617,1.327067332653025,1.4073974613745817,1.297726723512963,1.3389460420478476,1.3097597820487072,1.377887025087102,1.3157409694643434,1.401609440021282,1.2781752967737239,1.3395510159493118,1.326685190495496,1.404653370380991,1.277705203570651,1.32827128238624,1.3212944752369031,1.4080815304845342
Zarude,Bite,Power Whip,30,1.602324354303882,1.7001282879043556,1.6081198312236287,1.7042818565400846,1.6039525531480072,1.7025789049661106,1.5896468203622365,1.7634950017111601,1.558052491557595,1.689492922101187,1.6009096201426285,1.7412070052879252,1.5150555477885232,1.676862416141379,1.4393923912137871,1.5198598406308115,1.5774371484289746,1.7045571349117508,1.586534248954631,1.6780665666015984,1.6000963906306944,1.7280455862968627,1.6880916679721596,1.8330605119876209,1.5777294666123323,1.7390468036743072,1.734986922330012,1.9086706264160187,1.6213481035564903,1.780975549416567,1.603178717865097,1.6891328767619669,1.643443837305835,1.8102648838680573,1.3335422065782179,1.4297399399167086,1.6087222849455909,1.6959931778327608,1.7890446587160618,1.9394823648820096,1.5652936641545652,1.6510407652732109,1.6079427839172864,1.7276869325213848,1.629985204668749,1.7602608362102032,1.3209417152670937,1.400379262227629,1.5079586636104032,1.6284591054026711,1.888026072931043,2.0014799048870118,1.8179485159213444,2.00352306878426,1.6257344994505443,1.744189848241288,1.5636766718049084,1.692493548331226,1.5930995494492317,1.6951501550374317,1.6009700296171507,1.7061109148710702,1.7357841668512173,1.91329155973581,1.3731260181881921,1.46467531396284,1.7644007348967903,1.9101758503033766,1.5889726015748566,1.6967040255786663,1.7785612367877872,1.943313893083242,1.6515059989033762,1.7461966673791622,1.557828466635787,1.6549292446141775,1.6163519275955096,1.71770080932904,1.5712046368655277,1.680955512395051,1.6762169586166524,1.775408654928626,1.7599886580399031,1.9604964685260609,1.8922500687253734,2.0166086319069,1.527825821548479,1.6465561094719707,1.6419814030300854,1.7420747468945215,1.7924467706515985,1.9598989662265969,1.857000524383849,1.9992134242265338,1.7404365648401627,1.851171077217225,1.7933271547729377,1.951247661181737,1.3696492829904936,1.4551980951357932,1.3362619532571547,1.3850329685504195,1.3449847626199563,1.4180805267156242,1.6770384023410039,1.831303323389135,1.6150134731629162,1.729262253295463,1.57465070057648,1.706707142221475,1.6040986283474854,1.7095308077509255,1.890237797246558,2.02547827641695
Zarude,Vine Whip,Energy Ball,30,1.6477696279650773,1.6641857595368823,1.6473130801687765,1.6711679324894515,1.6493827619229386,1.6663688430311803,1.5129187851331396,1.5309190536245394,1.6045257388533576,1.6687737740408437,1.6090282831223015,1.6883980982874887,1.5128125639513796,1.5136027750593164,1.4166031317350303,1.4302229250801326,1.576173428798727,1.6095599157989593,1.5534829643109898,1.5738744624094942,1.5421887825829284,1.582967469013648,1.6124700669158294,1.6357771092233864,1.4842398842525955,1.4957305059462611,1.5693641365676145,1.5943472974273292,1.5012667390517553,1.5386183610733153,1.6695878314532515,1.6596062559754265,1.5878991076219178,1.6285619712933477,1.5627122577650563,1.6162199100039971,1.6036056595162027,1.6344255206706864,1.5969931489469678,1.6288590036369788,1.6031246558315897,1.6313346654289715,1.6090380381805636,1.6464519238141133,1.6050742506438709,1.6683434708751166,1.532162152492039,1.5865183011914559,1.5697711644107515,1.6100767053821823,1.5789587455727563,1.6606361928199669,1.577704489942933,1.6215008498137162,1.5711249761599868,1.6080611030887575,1.5939518852728751,1.6351992656355543,1.5799941753893068,1.6275247117674267,1.6017851805559329,1.6413743444827866,1.5739744408113283,1.6152834047653166,1.5815684738003424,1.6248633823438434,1.5772490775192602,1.641367278566025,1.5830541335737,1.6292879130597457,1.6143626968844806,1.652375081385845,1.5818889807904983,1.6100480469875373,1.5889381493000085,1.6181005227485419,1.585014359063615,1.6410408145505178,1.5725963082475645,1.6442444447842908,1.599259242581168,1.637704327464313,1.6108032169923185,1.6561452801979688,1.575071016219188,1.6283904517547878,1.5691773776014288,1.6143272176439334,1.612685790191714,1.655076470165865,1.5913340103637736,1.6423282903245406,1.5721377381576647,1.6111693759832197,1.5759063717608888,1.6083662857225627,1.6035112875303827,1.6233584555930543,1.608052706017151,1.6588431172458242,1.5723236786688302,1.5827579659612663,1.5999772967403358,1.6404414910802387,1.5613373363482623,1.6467117639234614,1.5608932342873791,1.5951860753040565,1.5886226775172796,1.6465277709109967,1.549132738224835,1.5886584657812615,1.603826211335598,1.6504380475594493
Zarude,Bite,Energy Ball,30,1.9119533645652287,1.9792058961862584,1.916567088607595,1.9834818565400845,1.9165102951831954,1.978658037100155,1.947956156488889,2.063876372945899,1.8312090743465237,1.9439275668341172,1.8834691699412993,1.9977756755445593,1.8892529263138274,1.950865078544958,1.7084336137254317,1.7733650038592559,1.9077660675438781,1.9708939672348125,1.8918869523965065,1.9522033757702546,1.8948422497505084,1.9887975694574536,2.0251262065151017,2.118803571828212,1.9296038193652587,2.0269142624280785,2.095948109205105,2.202419587637884,1.9347480494967404,2.057179638715944,1.9387949080306945,1.9589503875839347,1.977873401367263,2.102587442641418,1.5871968436931885,1.6541523227478436,1.8850320689903672,1.9545389031684643,2.1323162479912035,2.221802841918295,1.8534825909784611,1.8974338803316604,1.9134201504879358,1.9951589761563147,1.9248945147679326,2.052704257767549,1.5425954416973775,1.6079931303445563,1.830345366303415,1.9082608751328578,2.2139543391143848,2.3068724122449655,2.1781119502943396,2.29019731436354,1.9359362086659582,2.021905566302482,1.87822366939744,1.9535046850373243,1.8883473523718157,1.9673821801175202,1.894831943048121,1.9695541124364861,2.088297747612782,2.208459804853901,1.6344317736580538,1.6939970717423132,2.082397986753331,2.2140618486668417,1.889079746254188,1.9638174118607459,2.128707384986216,2.2664745729840554,1.959517857308811,2.0274620596080033,1.8451983703101515,1.9209165587454033,1.9024018797319642,1.9805499956487687,1.8230130450075699,1.9212711618162075,1.9770905570315664,2.0696402035394246,2.0805536938701863,2.2533768108470382,2.219898286447356,2.330271236140383,1.8287041747210635,1.9240795378754478,1.9363107632655991,2.002369498097221,2.1352324905172337,2.2635297589598036,2.195857367593078,2.2942492571228805,2.092454989208998,2.1464679384116225,2.118663332575585,2.2524699669505304,1.62102332742539,1.68784574896611,1.57343701453378,1.6047398764110885,1.602448459234551,1.6507452781585912,1.9741387500712564,2.110361601459327,1.927536231884058,2.0038962930595003,1.8628808179489968,1.9490858391591104,1.9031587923651936,1.9880706147035345,2.2067763275522974,2.3229751475058107
Zarude,Vine Whip,Frenzy Plant,30,1.2710414921181328,1.3122335413024677,1.2707308016877639,1.316884388185654,1.2755943946101242,1.3188762196553465,1.1362404775365347,1.1954371588315709,1.2579964629563283,1.336674721572155,1.265989909280551,1.3488453888322904,1.1299431250620517,1.1824435353639733,1.1038053363054583,1.132605917316033,1.2141687963334529,1.2733013707309861,1.202237724530718,1.2401056127170775,1.210414275350225,1.264900526912741,1.2382481672480106,1.300117334492824,1.127331491444188,1.1847789919956333,1.2076069176063053,1.2697936439899578,1.161730278499338,1.2289018082528165,1.2890364337260738,1.3126956386006283,1.2242503677088867,1.2930326173131492,1.218935262187496,1.2934952745651698,1.2614643637848615,1.3016406831775926,1.2412987397445656,1.2948807409286982,1.2540474205069307,1.2947025598263031,1.2599914570167463,1.3071092954229324,1.2608910077264508,1.3252232999068443,1.2055171920283374,1.2684389423592974,1.2085963811450742,1.2754158609826995,1.265534844277424,1.3286053974958012,1.2302038427338113,1.3213759103136995,1.2286915692631846,1.2717216576301664,1.234269186137139,1.2944385749172973,1.2334212735339969,1.2912819282887638,1.2660516805695188,1.3104094774882482,1.2237796855255787,1.288094524705913,1.2222691934918442,1.2978368011878003,1.2292075157091908,1.3083169937163237,1.2349954931206313,1.292726066769843,1.262277141313533,1.3138376716029203,1.2394728771502652,1.2892484410285958,1.248253566128163,1.2957830357227258,1.2376729614480897,1.2952484553128536,1.2416843811650276,1.3125678630962392,1.2568559463232314,1.3132120502544242,1.2516497396504616,1.3217894519771098,1.261442774672409,1.315289104737469,1.232305761861159,1.2875504459592362,1.2639836289222373,1.3185538881309686,1.2310843770885955,1.295740784140128,1.2679251879042126,1.3143681174619821,1.2262779008965947,1.2689494343776706,1.2323255285292112,1.3156836343924319,1.265750040281433,1.328401095654976,1.241153726654469,1.2695826285083025,1.23813972983121,1.294862950899835,1.2503752826495906,1.3135272768730881,1.210672929866725,1.2619528803437479,1.2490136555556655,1.324648228535266,1.2078071703316642,1.258082952318746,1.2725192204541391,1.3318076166636867
