Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Grass),Arceus (Grass),Arceus (Ice),Arceus (Ice),Arceus (Steel),Arceus (Steel),Calyrex (Ice Rider),Calyrex (Ice Rider),Glastrier,Glastrier,Jirachi,Jirachi,Magearna,Magearna,Magearna (Original Color),Magearna (Original Color),Melmetal,Melmetal,Meltan,Meltan,Necrozma (Dusk Mane),Necrozma (Dusk Mane),Shaymin,Shaymin,Solgaleo,Solgaleo,Zacian (Crowned Sword),Zacian (Crowned Sword),Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Genesect,Genesect,Genesect (Burn),Genesect (Burn),Genesect (Chill),Genesect (Chill),Genesect (Douse),Genesect (Douse),Genesect (Shock),Genesect (Shock),Regice,Regice,Registeel,Registeel,Celesteela,Celesteela,Kartana,Kartana,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Mawile,Mega Mawile,Mega Metagross,Mega Metagross,Mega Abomasnow,Mega Abomasnow,Mega Aggron,Mega Aggron,Mega Beedrill,Mega Beedrill,Mega Scizor,Mega Scizor,Mega Steelix,Mega Steelix,Mega Venusaur,Mega Venusaur,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Cryogonal,Cryogonal,Durant,Durant,Excadrill,Excadrill,Forretress,Forretress,Galvantula,Galvantula,Glaceon,Glaceon,Glalie,Glalie,Gloom,Gloom,Grotle,Grotle,Jynx,Jynx,Mawile,Mawile,Meganium,Meganium,Metagross,Metagross,Metang,Metang,Parasect,Parasect,Piloswine,Piloswine,Pinsir,Pinsir,Skarmory,Skarmory,Stunfisk (Galarian),Stunfisk (Galarian),Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume
Shadow Charizard,Fire Spin,Blast Burn,30,1.3630867281940946,1.3175215157262974,1.3707481062286009,1.3237098405151768,1.3694503723512588,1.3212669683257918,1.3750908478542179,1.322243099994682,1.3393047653682222,1.3672792641247005,1.312228899112743,1.3537380483444708,1.318987510934007,1.338395373700068,1.2994162764908823,1.3480451423114836,1.2994162764908823,1.3480451423114836,1.534879199615536,1.3668967626370747,1.2860428205875685,1.3485286496291258,1.3596700582003935,1.381293328787362,1.282769931066637,1.3139136605026758,1.302842753019206,1.3375414531202896,1.5463290283509148,1.3691146852949876,1.321508966246328,1.3451025126147171,1.479461238879389,1.371015977521488,1.3604994108151185,1.3301887435036406,1.2944586559734512,1.3501451880530972,1.3233698245422694,1.3330663521969708,1.2884648157110818,1.3384378898288332,1.4386635764048885,1.3423485072522576,1.2844887141367578,1.3021888038172122,1.276308139082958,1.2945594348627734,1.3111707868855291,1.366061945756448,1.324776179760135,1.3695889046568839,1.3271376371270287,1.3583816673508624,1.321555142696559,1.3423195216386685,1.3046903486734485,1.3507341109880808,1.3437350188439894,1.3439611958865278,1.3744095929168578,1.3521701999105311,1.4955791261834226,1.3384330136106564,1.3334293145086382,1.3823379156604123,1.31549059030567,1.3503155138069212,1.3096596942625653,1.340398371448841,1.3241420473221956,1.320387873615252,1.280745869776482,1.3334305150631682,1.2547154580922912,1.316332570967308,1.286278683965747,1.3149410738087703,1.3030623189101795,1.3110182650594695,1.3555897405555721,1.360027216519244,1.4641704656046715,1.3585002304973621,1.2989151941052057,1.330749812376339,1.2981159325149347,1.3372021269612027,1.3292429389990366,1.3396379493940471,1.305584724514069,1.3495810385101688,1.282687402799378,1.3155583203732504,1.25768397495417,1.3127514701330858,1.3063898339454296,1.3296081833134308,1.2621238617861665,1.3259361997226073,1.2857067385159944,1.3074112229354324,1.3084785008894069,1.3258526038152487,1.2818420141465103,1.3209180392738784,1.3201169843170355,1.3814944942783678,1.3225771521386032,1.3119051916019973,1.293891909178126,1.3386051109108352,1.2978465319239434,1.3308023125758124,1.3161395633544173,1.337737196490512,1.3001977368960485,1.3278601969086787,1.2628601250133435,1.294670920757671,1.2843658035499455,1.3147198726609783,1.2980576785473552,1.3156557538550882
Shadow Magmortar,Fire Spin,Fire Blast or Fire Punch,40,1.2434939699346035,1.2656449055855958,1.2474977381184693,1.2672905320300165,1.2441296012609468,1.268344387280729,1.2419300515838547,1.2641323808342049,1.2634628675627837,1.3080038675851895,1.262936421642412,1.318507024922902,1.2637889979589851,1.2997618816211487,1.2448904940857566,1.311175455889601,1.2448904940857566,1.311175455889601,1.2323430468784133,1.2879920485822884,1.233517150908561,1.2889336961098694,1.288272391400139,1.3408541241728027,1.251423757164796,1.2945280692319174,1.2437022291581692,1.2975225664579972,1.259006661690351,1.2853189301860486,1.2585705649509842,1.2942046728375747,1.2536911765813679,1.2857949965724789,1.2458569745186052,1.3025958191713267,1.2595685840707964,1.3221480918141593,1.2430028220474159,1.301154721817017,1.2505061384194847,1.3087137608299988,1.2557650117260304,1.313755562127329,1.2796328107456352,1.2768294026023066,1.2722847699621604,1.2741472105366254,1.2623045306577096,1.3204423586705927,1.273935005073633,1.331722002343981,1.2453227438818686,1.2892033930683533,1.266931555611066,1.3075547992256291,1.245352637547544,1.2822405020522993,1.2776495288388021,1.2744166721981705,1.2433145293881842,1.279897982303764,1.2137163099997927,1.2333720038946778,1.2638863087497678,1.3154978636448078,1.2493371656226928,1.3134057382187283,1.2907646147102814,1.3055837976330877,1.2632535018770867,1.2936905661247815,1.2412172011661808,1.279385325558795,1.2450020180277144,1.2922642270953855,1.2698905861933392,1.3142314662984378,1.2297699659030878,1.2642830844098674,1.2347720616513327,1.2826968020589888,1.3098012600522462,1.3261537673513293,1.2442791840076415,1.2754178890632462,1.2557736493139893,1.3066500361058229,1.2373358348968106,1.276295995808191,1.2661316246276493,1.3142104022458907,1.238208398133748,1.2639875583203732,1.2545056305501987,1.2880508535104636,1.2435166617849176,1.2889281932271366,1.2261834408731833,1.2668274739190737,1.2549506476125067,1.2550651134532582,1.2868030423848371,1.2983653315340735,1.2479695305930654,1.2968294009991592,1.3112842758160441,1.3461832885155163,1.248739698008783,1.283258136317151,1.2581620490159025,1.306703103952864,1.2637013815592557,1.2911198979189968,1.2575902876963885,1.2886961844521525,1.2708684894350524,1.315550816311741,1.252268387280426,1.290661953956186,1.2433507930925984,1.2812933794813897,1.241561323640738,1.2709709533241385
Cinderace,Ember,Blast Burn,40,1.387527248534949,1.3953532400985194,1.3881583849278858,1.3983572531001083,1.389450195251968,1.398375999504122,1.3916100898729016,1.4004927942140994,1.3877633327415906,1.4124786498611703,1.4199688899035356,1.4462286746866742,1.3970563222859362,1.4529452975669808,1.378725280310498,1.4393000708477084,1.378725280310498,1.4393000708477084,1.404187601031063,1.4087574817597974,1.4033905030285363,1.4622809574709292,1.4099528853956689,1.4772631658701247,1.4138108023548994,1.4497600317367485,1.3917430704570042,1.4502340882086933,1.3936154106164529,1.4250612650169712,1.4140634730648067,1.457750950090984,1.4099371746679825,1.444541955118306,1.3953021871360165,1.4570882687500426,1.4058420907079645,1.4817512444690266,1.3909012828727625,1.453763411541765,1.40045262748894,1.4585477746951239,1.4137225504288082,1.4727344002530898,1.387785722356751,1.4160772596399338,1.4061675077187124,1.4560289906442676,1.4099351529647444,1.4613119651846544,1.4325131895741516,1.479834648234338,1.3914140900943377,1.4390950733850614,1.4282223818147755,1.4510046524698683,1.4038864896147296,1.463321212445598,1.5355601938238916,1.4427833543530475,1.396375931724831,1.4357131652791253,1.3513455283710716,1.3756437612645274,1.4311907858071706,1.4599433401449007,1.402585402320733,1.459633270338916,1.4839765748912115,1.4707208733805992,1.3768561822763785,1.4184519656069248,1.3622327502429543,1.4269193391642372,1.3994349522400107,1.4431185254944168,1.3919430779705224,1.450178840271185,1.3518305079319342,1.402127455217788,1.429281424725616,1.4536135845930835,1.471661629872458,1.4386364800491729,1.394214368561097,1.4267176093334244,1.3797413510142453,1.461301122562857,1.372935787569934,1.433936751009922,1.3943917022051733,1.467908192786576,1.4017169517884913,1.4313405909797823,1.3769373616170273,1.42462443158822,1.3944190343149403,1.4210170560800306,1.3713200265331966,1.4505457396128565,1.3889901471326307,1.4141902422273291,1.4685947371649388,1.4358783659449181,1.379838749567196,1.4524805856457437,1.437925687479145,1.487585137495829,1.3809781627865008,1.405558563436203,1.422236435348044,1.4551753544398252,1.4140739457143308,1.4534176656847146,1.408916547643338,1.4356559885737603,1.4008468522563748,1.4378060521983995,1.3862603930685202,1.4219496862805565,1.4249662218438246,1.4367932036498918,1.4066016115149693,1.425350768943597
Shadow Emboar,Ember,Blast Burn,40,1.343526172748634,1.196237225037511,1.340092958895847,1.1988770423459703,1.3512587332087735,1.2015868096448274,1.3390087391204155,1.1995869746335064,1.373409834765868,1.2288217825707033,1.172488846411311,1.2110939996981858,1.184456701331519,1.2211261217481453,1.1471726373829474,1.2034426595613603,1.1471726373829474,1.2034426595613603,1.107239285246188,1.1787321420769803,1.153916852913549,1.2213098824215334,1.1971256701818187,1.2299364162195463,1.140347182034383,1.1849953887649456,1.1510755643831245,1.19920773555126,1.182342647493768,1.2070827993183386,1.145309998511448,1.2036703434909275,1.1764928549367604,1.2005947314104062,1.144605722926444,1.2024514177899777,1.1513308904867257,1.2242291205752212,1.1332599419230822,1.2035555070823847,1.136347214364106,1.2089755213055302,1.141912477734297,1.2151296740782516,1.2130590188929684,1.200209111362528,1.1684436028741905,1.1944120564266638,1.1705990795347594,1.2243957827840188,1.1700397278585524,1.232117783178004,1.143278692522487,1.1840743646125895,1.2002903890588896,1.2391104102916382,1.1524890192785673,1.2214509605831407,1.5512770398342024,1.2263958442426879,1.1556118447425447,1.1928111220203688,1.0741832570280292,1.1056286383128586,1.1870936280884266,1.2326583689392532,1.155867070945334,1.2098642756648077,1.2060813100708987,1.1907944383441555,1.1730956651115583,1.1736406258109533,1.1304907677356657,1.1938411078717202,1.1514597067133057,1.21490649804924,1.1776607884314796,1.2237373301496888,1.1355952552466024,1.1839632457699019,1.1589651806052716,1.207437209715114,1.202773651590432,1.2148235414639144,1.1606604352868937,1.2213822746810399,1.151683844285433,1.2100308540668285,1.1342562074269391,1.1837804032925985,1.1626556372286394,1.2243854874311553,1.1623390357698289,1.1967402799377915,1.1636430731138252,1.1929028878889603,1.1748304531014127,1.2069711375977288,1.1504914671651691,1.2042573720074774,1.1869843534000757,1.1976648968486674,1.2500996749064588,1.2155201496657058,1.1800860661819261,1.2129099272889152,1.1947514083263,1.2758356723653994,1.125512843650364,1.1688503880166035,1.1730674186702328,1.2181682511071703,1.2146694182328013,1.2265158556372973,1.1804325647826974,1.2119465415221382,1.1754682016295177,1.208627954406634,1.1678784500243147,1.1916950338627226,1.1482166984397268,1.1845953099261508,1.1446837635200298,1.186444193257355
Shadow Moltres,Wing Attack or Fire Spin,Overheat,45,1.0972790391529599,1.0928608838433882,1.1005978463339778,1.0928027816707764,1.1003302901771879,1.0941388989737095,1.1041444347933986,1.0935245422154467,1.1296864739653263,1.1269460726947451,1.1004442088400654,1.1432031791113502,1.0699553730521267,1.1245039200440599,1.066727759980286,1.1285693383440119,1.066727759980286,1.1285693383440119,1.1053388090349077,1.14109615972738,1.0878477958086354,1.1440295727658472,1.1133043427981248,1.1566505763214718,1.0693627907071854,1.1122544338405351,1.060971554735853,1.1195290748195572,1.0407517992197513,1.116239806768728,1.0940567290136978,1.1303515716373158,1.1052324311294248,1.1346789806326225,1.0771355397682767,1.1163997738619877,1.066195381637168,1.1336179480088495,1.0661102098130906,1.1234816157925591,1.0770080232312422,1.1192100832316512,1.2684194961589514,1.1407845780348411,1.0760495974391726,1.091781580178188,1.065406176835468,1.0916047148662558,1.1080963811727729,1.1350864771049383,1.104778950600411,1.1430764564697247,1.0684019493478465,1.132353240038857,1.0993567726222444,1.1241218072815837,1.0813024992222338,1.1396600576048812,1.083884639874521,1.0802780994244778,1.0899219762152363,1.1201787052583267,1.1238486876178244,1.097547181537569,1.1166449934980494,1.1450120750510868,1.0721758147871268,1.128425031226348,1.0724623928495578,1.111637543436315,1.053440749220043,1.0863834793289775,1.0698736637512147,1.1060860058309039,1.033257096730795,1.100040360554285,1.07801846897385,1.1214579557550128,1.0690902687733115,1.0979445805119339,1.1181108185663995,1.1644824423867703,1.0606976386825795,1.1021359422219945,1.0592890768915877,1.1159036637783994,1.0664478434976696,1.1219457756187226,1.113635211196187,1.1428511062657405,1.076495296058976,1.1328140068148211,1.0765287713841367,1.1059284603421462,1.077423041211342,1.1250863033592837,1.106741319874727,1.127210869026429,1.0774286920340106,1.1307121751190978,1.0617235033591321,1.0964330683008867,1.0862877997914493,1.107296203152794,1.0712865410298265,1.1197210268585844,1.1354544919229788,1.2009539325181071,1.0801900980569092,1.1058413042170487,1.0692599160779526,1.1188863369867528,1.0862253658690275,1.1183225948738953,1.093980820240767,1.1359926545602936,1.083163376228091,1.1188077811021504,1.0683540700501715,1.1166514452443927,1.0698421218234653,1.0926261822354661,1.0867355933257976,1.1009944934720162
Shadow Chandelure,Fire Spin,Overheat,45,1.0278165076579,1.0576837329785127,1.030708368074651,1.0603381291135199,1.026869504387635,1.0594061860782247,1.0297289631822453,1.0625387765231418,1.0327676156957777,1.0504130422418205,1.0192696866160806,1.064843656287606,1.094210645673373,1.0778076100690057,1.0040852944800396,1.0552766140956136,1.0040852944800396,1.0552766140956136,1.0284874830704707,1.0564419590196164,1.0422092119327568,1.0763247821721245,1.0002791385783472,1.0546872351921968,1.0587191195506143,1.0524924185570004,1.0604949546897446,1.0711597120005676,1.0749669028069238,1.0799420447023365,1.074163297172663,1.070065222872662,1.0251772141409727,1.0496124264589564,1.0094814491904667,1.0451220259786258,1.0363073838495576,1.0698492809734512,1.0344439748606018,1.0505957655655684,1.0350445469975937,1.0527849542260002,1.0444901411937855,1.0678803050831138,1.052137670224802,1.041357421665482,1.0005550010726911,1.031669262890172,1.0859050521971143,1.079763580316205,1.0737268176150554,1.1053930287156406,1.0790388203112615,1.1079376176172921,1.1803651720477113,1.0750444950977331,1.0287288455941632,1.0653992700705508,1.1624270763421272,1.0756808051902713,1.03050073492247,1.0580153026544354,1.0299102981085952,1.0223301775393092,1.0218558424670259,1.0649637748467398,1.1111332958771933,1.089527913337017,1.1216397576151937,1.087139235701601,1.0211986828674735,1.0276920770211122,1.0083333333333333,1.0567419825072886,1.0202340912148526,1.0591416655455401,1.0348762502037723,1.070164839906792,1.0194016232051097,1.0396996910467593,1.0339171079489986,1.060186965653936,1.191389642985197,1.143228499718281,1.0544586204543904,1.0775192740669988,1.0193527210661064,1.0715683056522025,1.0188715920423237,1.038495343373392,1.0492895870389816,1.087339005207552,0.9930077760497666,1.0116329704510107,1.0100588053234292,1.036033140489965,1.0415136426109095,1.0608904310208864,0.9817403364891756,1.0151962853524694,1.0389271909202173,1.0312315643958405,1.036036312335153,1.0568530331840764,1.0357125191670378,1.0653014789533561,1.0842051543761164,1.0899366007812041,1.0278770378391386,1.032352764242315,1.0005911368239477,1.0387727611904138,1.0347043904283306,1.0386348241150616,1.0539787798408486,1.0626300754947968,1.037828828175955,1.0575714596295798,1.0139602187140468,1.0290946614320788,1.0125025449295748,1.0400525643635825,1.0178262177100725,1.036979809397393
Shadow Mewtwo,Confusion or Psycho Cut,Flamethrower,45,1.230156342892733,1.2869996178127565,1.2300643970976954,1.2835849491741915,1.2297668487837705,1.2922687304637346,1.3381986421569496,1.4021927569886372,1.3119696935748792,1.4135592986640975,1.2757325769916847,1.3710207903667044,1.4354832831178927,1.5542164771438753,1.3702851620256284,1.4853684080827996,1.3702851620256284,1.4853684080827996,1.3783520468347241,1.486659530778977,1.4223471965795356,1.52812732808603,1.426998283297743,1.5782196142703615,1.2896060103512514,1.3627211808033568,1.450298373796308,1.568371047544734,1.3431245862850865,1.411311845978339,1.2747395793777854,1.3321916039601553,1.2622656291196168,1.3159270502979308,1.4835300688631115,1.5879997002990198,1.481595685840708,1.627520049778761,1.4661149813908467,1.5960961677414078,1.4819494338748047,1.5877374760564147,1.4895738052172238,1.6034091456159776,1.2915143982184056,1.348273400948868,1.4073381402333802,1.4859135442026485,1.3874113857923687,1.516073602680229,1.44543129626648,1.5803899396031706,1.2549434827318509,1.3234389162341331,1.23652657216012,1.3136826328608007,1.4043414410586987,1.5126566822665948,1.4180268019795408,1.511538716838635,1.3646435480778727,1.4617753170624015,1.267937270825133,1.3355472229703134,1.0751671930150475,1.1227939810514582,1.4333381314339044,1.5724985257449051,1.3568781885305532,1.4486807560743058,1.049173332103087,1.082854210037657,1.0472060252672497,1.0997084548104956,1.0433203282658416,1.1052334185389479,1.2914281330609974,1.3630121879884545,1.2601530359058093,1.3284749235620867,1.4857704937431588,1.6184806082300387,1.373456948214926,1.4672565691748194,1.476018284778604,1.601391826431057,1.2875730322326528,1.3727039978992976,1.2433108530669508,1.3164815847742677,1.2760966933116173,1.3650643979169792,1.0346749611197512,1.0816671850699844,1.2634573720924696,1.330214508487489,1.415665908117973,1.4859856251267376,1.3832599650244226,1.4998974853765905,1.295374699527168,1.3438641906824804,1.41779120407287,1.497293442924615,1.4869664144037198,1.6074096057773162,1.5063104795179305,1.5691797358038746,1.25070083619082,1.3141550863261746,1.2806737021639485,1.361252434805361,1.3913892783440192,1.4646260968194205,1.4076923076923076,1.466302795347888,1.2931371838539025,1.3589287008375348,1.0478229412532172,1.0843069113164356,1.0615410242647467,1.0958466749338318,1.0554593439868922,1.0913088114817848
Alakazam,Counter or Confusion,Fire Punch,40,1.938087435948249,1.9135195198595816,1.9435948837126789,1.9183842182760027,1.7000717252127404,1.6731915948676626,1.7042117951535993,1.6810203321929342,1.8786760587169753,1.9449696401456722,1.665017006078851,1.724083625796616,1.93082418116435,1.9972685230181098,1.9598516818629867,2.055657805569246,1.9598516818629867,2.055657805569246,1.6131941107082004,1.673996242736686,1.6594840151588768,1.7107423962685842,1.957393483709273,2.0423493100292496,2.0135371955920274,1.97116291053795,1.9818027452162659,1.9830286048697443,1.9388036420996295,2.004600157739814,1.7002481932322535,1.7315503115326312,1.6362439641729882,1.6705267082991209,2.295576685988298,2.3479630550428094,2.289356332964602,2.39140625,2.2904527545636735,2.363205682267454,2.2558163313996684,2.3565668477631068,2.3050934299842507,2.3670522616452208,1.6285627241117417,1.648505540306859,1.6017097764138537,1.6298515955114872,1.9634425918090683,2.0646657053302366,2.0442697899777955,2.080313179838767,1.7412968284484476,1.7159138482548948,1.775178761006682,1.721784643726972,1.9299475133223831,2.022520096476468,2.0300520453042448,1.9452774479362573,1.9582575656346768,2.027136939585306,1.5504236498104451,1.5858983654782375,1.6407579416682148,1.6927689020992012,2.242256097844105,2.3235560425885597,1.6989530097017183,1.7270256347689346,1.5908815676414445,1.5925250999094616,1.553024781341108,1.6166302235179786,1.5484326651419347,1.6005919547961793,1.890614961211319,1.9775898276804464,1.6320815124301653,1.6846435832172757,2.1502233529568384,2.2838505458095435,1.676714644265738,1.6831173487681197,2.1387187009619977,2.274667394419049,1.8720540930873761,1.982065253068995,1.6607085509524535,1.6954430978821224,1.685393138032274,1.7342326897113345,1.53152099533437,1.5816485225505443,1.8424398257267338,1.9301240387591363,1.903093526800802,1.977018227699795,1.9383826810589158,2.040812880660918,1.873312729481998,1.925482737670708,1.9137198675090474,1.9665782371342697,1.9427808280160261,2.0453578671415147,2.2446463972363437,2.349794884880366,1.5954280214161103,1.641845635565181,1.8751441501681347,1.9742225581688326,1.9414924620740717,2.008648529434931,1.6504284839828605,1.6960008161599673,1.90658743387202,1.94920957005166,1.5669366986514215,1.6125535220789695,1.5765884987691796,1.6002424623813138,1.5827275461210606,1.6066824983667078
Mega Mewtwo Y,Psycho Cut,Flamethrower,45,1.0767400135888798,1.140149477677434,1.0775550391172453,1.1432666891376466,1.076064145363098,1.1419521654815772,1.1547373832272703,1.2354439579529541,1.1571938980398375,1.2480683618088029,1.082492058025747,1.1663829095679026,1.2450999449250006,1.3521317264392392,1.2151209801626417,1.3204530402907837,1.2151209801626417,1.3204530402907837,1.1602254357988553,1.2520555725457643,1.2228443947786092,1.2970070935769118,1.260561905958213,1.3782547059773538,1.1114651049132658,1.1694132995789563,1.2629369203213394,1.3562463423717392,1.150495401602749,1.2424862329760715,1.1048745515357905,1.1812813089534873,1.0850778536938133,1.1432364838906508,1.2259472934958076,1.3529149326013363,1.2525131360619468,1.383638689159292,1.2338857002631185,1.36023707924909,1.2338632165181767,1.3536356757714776,1.2473504673218572,1.3682970777769372,1.1008497473356895,1.1598858040274678,1.1877225056821539,1.2481165719900131,1.1821221645612248,1.2779183324554664,1.2444854661938765,1.3663537614156747,1.049961183753267,1.1347675699403734,1.0774292762130768,1.148676075688503,1.191106368316646,1.2813038373147159,1.2274160993802257,1.3180614660697558,1.1625834412962521,1.2637354976267523,1.0995981023803112,1.173485115286611,0.973685677131711,1.0349154746423928,1.2474705497230256,1.3642779864693564,1.2017614018915412,1.2843367178639047,0.9473925504737409,0.9909029047270295,0.9628522837706511,1.0274173955296404,0.9649939459168573,1.0064845957217812,1.115378345463786,1.194480404284495,1.0782147945380909,1.1434631577262322,1.242907434251398,1.3546282874301099,1.1510013829841725,1.2501024432720382,1.248522890086648,1.3420754588251347,1.1075165758550516,1.1714041882754547,1.0876561364366242,1.1532207629768605,1.0982041446113624,1.195304631078156,0.9806780715396578,1.0228180404354588,1.0924576815941718,1.166285741494655,1.1976657729310771,1.2520447018002387,1.2345052161852499,1.2951938732436832,1.115117415537417,1.1862535330322002,1.2326565662761455,1.313584923020303,1.2658851461641194,1.3591927585695207,1.254421261310774,1.3056902270987498,1.0926306924141251,1.151452806352644,1.1011909953387409,1.1900165712126058,1.2339986452212541,1.2879928795349642,1.2418588043256478,1.320159151193634,1.1020467321648568,1.1596596026627188,0.9783302297446359,1.0176963859994543,0.971802180310574,1.0179440670750892,0.9904802397569247,1.0279889247233773
Mega Houndoom,Fire Fang,Flamethrower,50,1.0905801460804576,1.1218858817201258,1.0921588106938211,1.1257446468803776,1.0933437231583887,1.1242723432892652,1.0912413805328558,1.1219027529115628,1.1011208068844396,1.1549481478162105,1.1202420706013458,1.1717420493195634,1.0997606667314608,1.151826789127547,1.106046312838837,1.1703271315919173,1.106046312838837,1.1703271315919173,1.1186770938005155,1.1648368211804798,1.1385838758785995,1.1954013215430959,1.1322618399618776,1.2009079979184236,1.1147471591315745,1.1586285307644018,1.1209610917022825,1.1759341360903723,1.111722392011605,1.1444041096855062,1.1390352969053312,1.1777376442604175,1.1515303316785814,1.178765941739674,1.1330876693480822,1.1810875058748203,1.1386511338495575,1.2045941648230087,1.123304385761612,1.183876157107606,1.139953237581715,1.181613371597625,1.1502754413595317,1.192169350013411,1.1531161454854402,1.1729001972397872,1.1492206665609521,1.1749030691403857,1.1216594278609113,1.1769952767871792,1.1291997888170384,1.1875409541425934,1.0999386256203487,1.1511110388528276,1.1331223068756635,1.1747603509648412,1.1382985485041799,1.1950838482201698,1.1526006672222755,1.1328495111379902,1.1175701662144812,1.1674228912372842,1.0543058979511508,1.1025667585092498,1.1169375812743823,1.177368567713171,1.1362025974749608,1.1936358613132245,1.1525682215624873,1.1975409058250979,1.1246229967648365,1.1553830006862467,1.1079324586977648,1.1573493683187561,1.0997309296381004,1.1621552535988162,1.1390830720251623,1.1837116308506659,1.1004258112023564,1.154156461604956,1.146628997426264,1.1797325681152562,1.1755621574553092,1.1843082518055628,1.1225625980760046,1.1701576038752814,1.1208691656272567,1.1679642880588197,1.1025387488802123,1.1510149924784072,1.131603197394081,1.1991085013822516,1.1225256609642302,1.1739844479004666,1.1226340975644598,1.170083089303145,1.1191559831467004,1.1560958024468828,1.128854851353796,1.1758789121389375,1.1455036937246303,1.1751415414146216,1.1173863706066367,1.153223333128872,1.1091952317356681,1.1642775881683731,1.1821108210493259,1.207941586354447,1.0990916200445167,1.1444745232509175,1.144150168134818,1.1909371941351474,1.130940941098631,1.1717182060208888,1.1440114262395429,1.1775045908998163,1.141707991262307,1.2006563622622757,1.11864406779661,1.167451459477411,1.1257010124192564,1.1666604971404246,1.111820887473945,1.150211031722164
Shadow Camerupt,Incinerate,Overheat,45,1.6146844831979164,1.5501939246383376,1.6130852064077772,1.550914509748266,1.617915364248966,1.5512498782442377,1.6064205059117578,1.5477319057664012,1.6590561644378645,1.6756261127494154,1.5001857319191911,1.6893962551801793,1.4908903521560242,1.5525419541905594,1.5333330766387383,1.6146500739280434,1.5333330766387383,1.6146500739280434,1.5232535278954957,1.5324566385600071,1.3967099083341432,1.4961535969941373,1.5500385809392214,1.6061733490448475,1.7082264024391491,1.6142103745631595,1.5877254429055314,1.5809665892283957,1.5859893243947438,1.5914838105432165,1.4984552477527424,1.5787702131666965,1.4545608629820188,1.5207402692299001,1.6975233800821452,1.5603250393357535,1.4899474557522123,1.5794144081858408,1.502062003244673,1.5724700413082304,1.4592635259954054,1.5471271106142508,1.4724180381422667,1.5605730280668213,1.7069566000952587,1.5808675976079491,1.482630176512106,1.5417105848187773,1.5187633299082126,1.5930244104618734,1.6286849367387208,1.7117764456110263,1.5051233381159286,1.6300872654259018,1.8647231936551552,1.8341464747392744,1.4632074745846058,1.5570077575911658,1.5845963600246828,1.6115925568085436,1.5790433807595554,1.597971265402871,1.4062335563796067,1.4685048994220131,1.5197937952814415,1.6312650938138584,1.5040420127877119,1.5899713506962663,1.5693851360816262,1.554608881116669,1.6916992970295315,1.5909075181509396,1.4500121477162293,1.5300534499514091,1.386721377640253,1.4828602179469932,1.492544326496169,1.5615296836493004,1.478133154044406,1.569578510941427,1.4480815312250392,1.5024849865396563,1.732290119346412,1.666956922604108,1.516367605922085,1.541666098110118,1.44352392831353,1.5382656075625287,1.4340128120615927,1.5552456771968968,1.436555729378737,1.5762917086342498,1.4397884914463452,1.4894432348367028,1.492464823941147,1.5510915886960455,1.5077169186400199,1.5904850956447287,1.4259904721702947,1.5070855695591872,1.496852189379331,1.528902624789779,1.4631202846101943,1.5297337913267497,1.4488301924123264,1.559014690606915,1.600211985004024,1.602037411427562,1.4844853516212477,1.5449798471996632,1.4812919731371923,1.5419367968136757,1.43668772349911,1.5046629594038974,1.5774943889002244,1.564262395429504,1.5675463025270984,1.554056712184113,1.4562987036092563,1.5207031111005682,1.5252919728294065,1.5236539636121342,1.5229853470357042,1.5364250085553401
