Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Houndoom,Mega Houndoom,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Swampert,Mud Shot or Water Gun,Hydro Cannon,50,1.149110457932905,1.2313263502075675,1.1507321489899778,1.2321708451715632,1.1470639339668864,1.2285048784420292,1.1300110587650987,1.2282768514498774,1.1386266048918057,1.2331315401660288,1.1583989322841717,1.1326532548570634,1.164251818260665,1.238342687928236,1.1352073616039815,1.2213505504982771,1.1587650295295469,1.244142116177463,1.1793082722485726,1.2863013340650438,1.1581075303691473,1.2373142469630853,1.1428455609998327,1.1505424290484563,1.1394501077579808,1.243915978460278,1.177853190290238,1.2650970434684943,1.132022418722663,1.2256546683581695,1.1751681381639036,1.2724806952478482,1.1594893652759988,1.210017427089676,1.1850223038572554,1.2604565730779322,1.1915546892518931,1.2140651682679868,1.0979927368768572,1.1786134037636185,1.1777659722485738,1.2434510934871426,1.1383466234324853,1.218980577705721,1.1629966573624178,1.2515363497478664,1.1430974571591208,1.2091705394085113,1.1247705757341577,1.2069769126738794,1.1345019547435435,1.2297140517300211,1.120988817959813,1.1813118546763206,1.2058202739815336,1.3035311183368783,1.1640192934165006,1.2279855551907877,1.1755963770889144,1.2372879193774715,1.1370581924671634,1.2301410111436497,1.1489542300529065,1.2204440195803736,1.147762833056732,1.2268542600711732,1.164873716956051,1.2420139507475572,1.1441413753361507,1.2107664233576643,1.1547718882654516,1.2237111708611792,1.1731227916979974,1.2070649493454937,1.1632238960070551,1.2521025876347054,1.2089513902266744,1.2980050942871209,1.125311070934808,1.2206529830905029,1.1630863779882725,1.219229251240415,1.2360821732644958,1.2983039866910344,1.1455123926103805,1.2390356390495096,1.1395320770331547,1.2033844244064758,1.1549245024021964,1.2257120796156487,1.163386619630283,1.2291357064485215,1.187294323323735,1.2036199095022624
Shadow Kyogre,Waterfall,Surf,30,1.0271818875110204,1.0521307198549297,1.0243388803896467,1.048440475818789,1.027205943355911,1.0528590503591717,1.0522280999826703,1.088634483695021,1.0325781109190955,1.0739920060219887,1.0673916549911604,1.023476465025665,1.0329083497503375,1.062286733821507,1.081896261833834,1.1078941017759159,1.0878645630661472,1.1080278991414514,1.0753106503077103,1.1219833274535167,1.1253132739709872,1.1046887899516453,1.08529386429393,1.0316184704564917,1.067317568409991,1.1014676458888697,1.0531397478093267,1.1047331379828358,1.037112074678583,1.0858974116221385,1.0574022307713598,1.0871919773417102,1.0505490583072628,1.0745480504755704,1.040776699029126,1.074720545788507,1.0687906439204458,1.079174788263502,1.0082931660614065,1.05076262793001,1.0356442656750022,1.0853792737069783,1.0382490156503326,1.0773252158951794,1.0518740595242198,1.0972121713360212,1.0404492663738392,1.0589959474269983,1.0180882921174652,1.0570179675425038,1.028507082898675,1.0749627087578362,0.9972009196978135,1.0452994016251802,1.060688295072081,1.102095200841014,1.0303795550392687,1.0811005328417385,1.043895905089935,1.0798316111748947,1.011936172886041,1.0586370533600085,1.028678324790269,1.0702948593278725,1.0299637528589003,1.0716438367475,1.0319579010839923,1.1002041907058968,1.0474548597771802,1.082798693814829,1.0194869755418572,1.052703018146922,1.0353975145737826,1.076907528237967,1.035835406643675,1.0906496691068395,1.0328881183244505,1.0764357113808087,1.0181325109007762,1.0597043496756353,1.0420190572846189,1.0783152909336942,1.0188157100181159,1.0612700304330613,1.0032162703400924,1.0637445709183275,0.9965776452130136,1.03592179445182,1.0340425531914894,1.0692604667124228,1.0295134789794587,1.0910265135206456,1.048779651720828,1.0416666666666667
Shadow Kyogre,Waterfall,Origin Pulse,30,0.996475030027232,0.9869493115268554,0.995744481563583,0.9823331980392769,0.9962932293517378,0.9877948941112751,1.00955091409001,1.0347163042643241,0.9774408668271117,1.0103942918332078,1.0969404375231269,0.9609521520356495,1.0060451746397552,1.0053525629111995,1.0318470077659225,1.0593145574452767,1.0537762847446275,1.0587019806223126,1.0373335685259952,1.0629434361647916,1.1195637752093408,1.0447392086330936,1.0930464700308584,0.977806265929578,1.0370058124001829,1.0511746510481912,0.9983974841102227,1.0455684117844086,1.0017041258780983,1.0214246492340902,0.991881394554999,1.025149225503492,1.0177630335733931,1.0246078904822895,0.9944371556022041,1.0289792705326686,1.0698083590637022,1.0209752815966053,0.9539650049521294,0.9836117530538132,0.9789144815896988,1.0314448702867478,0.9935148727790094,1.0160225655957384,1.0281309946356985,1.0409386953375375,0.9927954257750439,1.0014867930299143,0.9712495170015456,1.0127511591962906,0.9827534098331888,1.0177438067289974,0.9517872698970338,0.9974436970709624,1.0157282676902264,1.0387583632822368,0.982146013788227,1.0234475618071164,0.9918867202449292,1.0246970276821024,0.961620613335653,0.9966269438564954,0.9781781022860252,1.010482422164719,0.9753288251467637,1.0114190879591785,0.9754697071439339,1.0213098354140686,1.005791394544756,1.0209181713407607,0.9651067287990525,0.9808934268200956,0.9911465786984258,1.0132114067641755,0.9654910339783898,1.023460074137276,0.9644256084248379,0.995686979601447,0.9594597468892906,0.9939806444751674,1.0062725529995489,1.0136022778529545,0.9474599791247595,0.9776850877999816,0.9586132760010749,0.9950325528170539,0.938768297098326,0.9645006120584129,0.9747340425531914,1.0094371997254632,0.9642504965208817,1.005208260996375,1.0188622651857946,0.976295763060469
Shadow Kyogre,Waterfall,Hydro Cannon,30,0.8769376764638178,0.917904686440532,0.8732024103156514,0.9137999937556589,0.876599601459541,0.9175259184353921,0.8989489706773002,0.944802648386653,0.8868162975371339,0.9342945897520171,0.9182229615831037,0.8962993652530606,0.8918187562725346,0.9326370045472004,0.9185962788452791,0.9556792511799218,0.9191373136239823,0.957951797140141,0.9063802542694002,0.964106986528687,0.9660116169359595,0.9505874808350042,0.9161958521025776,0.8928569618906224,0.9020085137710543,0.9551275581388444,0.9015666147202818,0.957815123016661,0.8910590195595781,0.9427792399598584,0.905528954821806,0.9493140700967776,0.8973691393537279,0.9288638797320847,0.9029126213592232,0.9406664917344528,0.9301571421178826,0.9301743915270902,0.8727104655001652,0.9210564542753384,0.9052479793571889,0.9472166356771525,0.8888346623432486,0.9345035238063727,0.9054872095293888,0.9528354985813892,0.8942252958718129,0.9211574896136886,0.8659558539412674,0.9119252318392581,0.8802390539236237,0.9317448401594993,0.8744269739942591,0.9121859960298759,0.9124188119860809,0.9593265367658445,0.8942145003661709,0.943458168135559,0.9007654037504783,0.9272994004337287,0.870161500768361,0.9292817999942011,0.8966756217757488,0.9362072091375077,0.8966006952185148,0.9458522206534393,0.8950267914651026,0.9643008866536021,0.9031310026892049,0.9376008451786401,0.8756343641660975,0.9164670995184452,0.8966130610198818,0.9449551669213542,0.8971900968660151,0.9538542062507618,0.9077463130632077,0.9486504420043238,0.878655748165479,0.9327448686589386,0.878552097428958,0.9352165087956699,0.9010385632075887,0.9406815246123884,0.8675607493649816,0.9318428102053731,0.8601920656540405,0.9137083843382011,0.888984214138641,0.9255404941660946,0.896334773128151,0.9494451465951862,0.9048231180584122,0.905011655011655
Feraligatr,Waterfall or Water Gun,Hydro Cannon,35,1.2787795554873493,1.3525846908878507,1.2732024103156514,1.3488166973680102,1.2780500633187808,1.352412453371862,1.3383088843510433,1.4119506125198085,1.2561720083544492,1.344461996798168,1.3440205067222453,1.3262637220143647,1.2737550954664287,1.34159759134669,1.3187054685861908,1.3990528976820917,1.3271671830437846,1.4257106547727532,1.3114963479806097,1.4145662655325153,1.3206930357353461,1.3726154322443684,1.3114013974958576,1.2964383617173287,1.334863120647379,1.4239578942368776,1.2798245455694146,1.37498871820791,1.3073580368469884,1.394391532387859,1.305840783076398,1.3903480852084544,1.2727129569361917,1.3407415961534423,1.325993177643663,1.3890212542639726,1.3359667431390476,1.3789177720663068,1.2774843182568505,1.360785737867283,1.314107185772651,1.3896330588547794,1.3033120471164346,1.390902623829534,1.3315758640890452,1.4143377327498077,1.3201532671214837,1.3628369710202797,1.2841238408037094,1.3578052550231838,1.3002895555273908,1.407103372298213,1.2898619025177442,1.3570398297702184,1.3189904570976865,1.400606312495416,1.3116619106543095,1.3818151973534687,1.3269932389335375,1.378683505549177,1.3055370311306989,1.3888292885654363,1.3145138694312133,1.3949038287211775,1.3188262201415206,1.4069670473029319,1.3229502130983541,1.403420536925628,1.3084902036112178,1.3880234344986555,1.3199961959763806,1.376598338333319,1.3059887937516677,1.3776974636362902,1.3210058004889906,1.397939356568749,1.304843853678375,1.3930413750294313,1.287184940976284,1.3627672019568222,1.313627649977447,1.3724627875507442,1.318491383964456,1.3710354039279045,1.3090740435713604,1.3916134233773438,1.3052533577007295,1.3595196634540785,1.315494166094715,1.376681537405628,1.3213149817363647,1.4027305176316995,1.365084670231729,1.3616138763197587
Primarina,Waterfall,Hydro Pump,40,1.3516012696782114,1.3874851821286684,1.3467545037309936,1.3796934028536638,1.3533266231601158,1.3885597286293245,1.3577823156232303,1.4142892108257985,1.331177574453197,1.3935348437781618,1.4391234356666422,1.3407265907416133,1.3737637686007755,1.405338933700083,1.3982181500251216,1.4386776964129588,1.4219819029933456,1.4475413389026537,1.425149935322018,1.4691962944089478,1.407167708456186,1.4622044167944335,1.4558228149559418,1.3540913996746946,1.3872014391479104,1.4401067486775156,1.3545451081146673,1.414826982436506,1.3617385870902998,1.4120387025921648,1.3663428450176673,1.4390966206304836,1.3481218636487706,1.3864299661956452,1.3710627131986355,1.4308475465757018,1.3668949338485157,1.4004967829851829,1.3275602509078905,1.3836183558930342,1.3346614553687752,1.42716199294198,1.3528190450981041,1.4117476756112894,1.4044821209092893,1.449176976004227,1.3447065920154966,1.3633127447898523,1.3404173106646058,1.3854810664605872,1.3397549014828753,1.4105253921673768,1.3077845850649072,1.3714636619396483,1.398919394665428,1.4510916069725937,1.348910326018334,1.4181292456880226,1.3351192754177827,1.4028192371475954,1.327350749514338,1.3815902654952787,1.3365253077975376,1.395192260148666,1.3327058201844557,1.3926415826542153,1.3208123775198366,1.3878390045360485,1.3495293891663467,1.392815981559739,1.3417050671323714,1.3832121521263627,1.3239543664750448,1.3718760359311455,1.3466598791146547,1.4131611589506061,1.3351420193069201,1.4121877608681694,1.3350207380623205,1.3990003190471125,1.3542935272891294,1.389969553450609,1.3282891500737832,1.371559284483138,1.288874825532505,1.3773872788272317,1.2795124221996172,1.3297787969172947,1.341446465339739,1.3814687714481813,1.3429119040013333,1.4069804586047416,1.3802533251062663,1.3670128890717126
Primarina,Charm,Hydro Pump,40,2.010476254605872,2.075161254457106,1.7100112398139184,1.7685051047488212,1.7221221261961301,1.7773151271619567,1.9804300948481162,2.116790564139944,2.03564211575365,2.1570721260376797,1.9466901125592604,1.7231576683565841,1.6519359674881364,1.7095181454360728,1.3816755086619907,1.432199500733866,2.124913184610156,2.2306678751040554,1.7507970417989625,1.8415062783374492,1.7762892145300153,1.822303632503833,2.9800408405243397,2.396796603041251,1.7449341874810755,1.8240754483978792,2.1088728035604336,2.231029039834253,1.701304603033344,1.794160528657717,2.038194348343528,2.1392248576937627,1.6846221680979276,1.7208621160266235,1.6917134610338493,1.7571451062713197,2.361116381763925,2.4488813758128787,1.6169098712446353,1.6950874876196766,1.6941271708470889,1.8176551689244742,1.6503242563610496,1.7497187572378654,2.106895482270237,2.208288822265872,2.0297358605982856,2.0517488934011876,1.9478965417310665,2.075009659969088,1.7226019050218873,1.8206998079379162,1.9800779743798467,2.0785027776587692,1.737615007864134,1.813933778288471,2.0394201873784694,2.1207479986868356,2.3417782880469447,2.415537696134711,2.046198304773503,2.1516522176152786,1.704440195803735,1.7934583752245645,2.053033117832107,2.1772311807980973,1.647120088802401,1.7721971742198956,2.0769688820591625,2.1477525931617367,2.0153630681179595,2.082080455099553,2.0548103589071887,2.1522869317033337,1.6835327774232636,1.7830086541288153,2.0575675849226225,2.163841263725679,1.6740189301286823,1.7633627565670529,1.9981675687866487,2.060258795669824,1.6502637398673103,1.7222993157560078,1.646080224705464,1.7544104515782264,1.9869829830520165,2.0735590765676455,1.689258750857927,1.7589567604667125,2.0581658588075165,2.198497243093846,2.0710355820649937,2.0617030028794736
Primarina,Waterfall,Hydro Cannon,40,1.1332473100767788,1.1832217066742667,1.127420462705673,1.1768506665834086,1.1329287401519337,1.1835039313996973,1.1341612221454005,1.1989112744020853,1.119826973844637,1.1842092429045494,1.1623522639940036,1.1456850175053528,1.1463517079879566,1.1967079260057738,1.1543056758884525,1.2062024520217907,1.1592058793105997,1.2152602983986565,1.180131446565534,1.2432218781440685,1.1664406179974054,1.2191222431890554,1.175690260599028,1.1554270773689783,1.1289563209109854,1.20817179531327,1.1383619038450354,1.204580507871181,1.1495275784371273,1.2137068524795032,1.1655734226379932,1.2227911396492395,1.14758435341298,1.1860394314149536,1.1587824717921804,1.2144843872999211,1.1435668328359754,1.2145481517258034,1.1182700561241334,1.1883525916143942,1.1460301799921577,1.2108298865404319,1.1479750521126295,1.2029331965721473,1.1394144066531122,1.2061637777548042,1.1338198686524557,1.1748808441586025,1.121993334621329,1.1772604327666152,1.1345312027766132,1.2045022472238742,1.115661996772489,1.171715007925967,1.1739236730802143,1.2333488171201787,1.142819263112705,1.2103462208641633,1.1505676744482713,1.2059573925245566,1.129896488735539,1.1926797916243828,1.14533647586241,1.2052560446986305,1.1465325770148538,1.2144278483730069,1.149319592714914,1.222225267572049,1.1287552823665004,1.1855071071840186,1.1378526286667763,1.1877285656237302,1.1343617855612422,1.1853558751950584,1.1487979579984369,1.2120942704935076,1.1532888118324451,1.20607247586635,1.1401467616718068,1.1979368286717005,1.1393634415877312,1.1954922192151556,1.1597395793759024,1.208832386215943,1.096990923355671,1.177493042973186,1.0950759469664317,1.1543421665143705,1.137191146190803,1.1951355525051475,1.155150622908015,1.2246774350356244,1.1776703688468395,1.173531125737008
Shadow Golduck,Confusion or Water Gun,Hydro Pump,40,1.3856091652351206,1.4056706447202965,1.374627681163945,1.397055793187424,1.3848075625634948,1.404336984272836,1.4766274160900565,1.525954153468504,1.345657912872001,1.4175146573933695,1.561660905344588,1.4171270980331383,1.3784435440904979,1.368608209741169,1.4639139774736818,1.529081658892832,1.4194796494874815,1.4942073816478425,1.4447787229038453,1.5149478002952974,1.7192328104729333,1.4859984962849393,1.548636200108435,1.4370746834352657,1.530602672872893,1.544765574442063,1.452495131279947,1.5343016620837522,1.420474125688751,1.475981292484805,1.393244951242239,1.463184892013322,1.4053163121758665,1.4392886387973207,1.3839622146418262,1.4635948569929151,1.442671588498094,1.4618011833094717,1.3333575437438099,1.4009442060085837,1.4236203341808018,1.5164750376301244,1.4077110147900607,1.4815455116963903,1.4869108744845332,1.5333402253695854,1.3988088663840343,1.449300357679923,1.4015890649149922,1.470609544049459,1.4219028770315196,1.513419972506849,1.3761906802050754,1.4366279650971823,1.4188445835268806,1.4689713060981673,1.4457688325462765,1.4906058233793784,1.421380278096696,1.4632988901645618,1.3957107096948786,1.4761131568519432,1.3849817876155788,1.4682066157928568,1.3787124420995267,1.4572754369885974,1.4072302695591399,1.5069000013704075,1.4069054936611602,1.4611217825585863,1.4129440549162684,1.477474128316633,1.4018563886126407,1.446535846249626,1.3868689548364892,1.477195976224448,1.3768595218219568,1.4474731907789122,1.3922471551632456,1.4479740508348398,1.4171177266576453,1.4577554127198917,1.2586250334923639,1.3206228979792607,1.4025019288952847,1.508144706157727,1.3879415872140137,1.4505439561386875,1.4046156485929993,1.4744595058339052,1.4283551617338648,1.5105762419966389,1.4304641436994379,1.4478266831208007
Inteleon,Water Gun,Surf,35,1.3179159613333813,1.3150377317421118,1.3195791314121577,1.3087998376471321,1.315707910229779,1.3164749362507455,1.283275895643847,1.3204701493737236,1.261873813890862,1.3324837522927027,1.434173864365933,1.298998383877997,1.329901250170365,1.2864277837663705,1.4370794117996133,1.402573871211492,1.4010846382322664,1.373168256845486,1.3503456025505338,1.411554492833157,1.5302364665644534,1.3943013621889375,1.3503164380576935,1.2743054323977847,1.3199610527628196,1.3351570060498832,1.2653296990920415,1.3021133554356177,1.3333554238539753,1.382339575483309,1.3133135903610014,1.3776904412646573,1.3407940873874062,1.3579272261532325,1.3159800577276304,1.3728155339805825,1.363117313232022,1.3456954099322098,1.2596434466820734,1.3272036975899637,1.307846039034139,1.3657901061232751,1.3512970254441983,1.3764351652714821,1.3773389848030602,1.3692293554797432,1.2677926645879882,1.301946424475162,1.293554385625966,1.320119300618238,1.2759551920133372,1.3444638348071092,1.2706253659511875,1.30925553032575,1.3239615676111778,1.3789616083579852,1.3125836511023006,1.3500340917699942,1.3090317642556448,1.3375302972317897,1.265282650506925,1.3241226671305828,1.31523082755097,1.3791307500865295,1.3181574232328486,1.3870435048260714,1.2967617272615148,1.36555617985227,1.2707452938916635,1.3110449481367654,1.2778320523571978,1.3139443402180397,1.3507410192349674,1.3654805507717436,1.2241684651289515,1.307641014978024,1.3137053447205636,1.3794066653823926,1.2525364245453579,1.3141869616079973,1.3723077356788453,1.3615386783942265,1.2185061805908253,1.269242612684308,1.252576917408605,1.3276954686131892,1.2524094412165307,1.290857054188721,1.2623970487302676,1.3057309540150994,1.3043429952361771,1.368550436799489,1.286113396407514,1.2920951597422186
Inteleon,Water Gun,Hydro Cannon,35,1.0773629904774134,1.1045824609645984,1.0802132442474006,1.0993115613974835,1.0777780038852216,1.1050230812217943,1.048042205535814,1.1107966777254317,1.0342447599156073,1.1130183098143573,1.1692848264803646,1.0868009323537504,1.1025548575747437,1.0878997385669504,1.1607759592674793,1.1697682882925653,1.116497633203131,1.153521626267751,1.0903237818980047,1.170276220715247,1.226360714706923,1.1611591874041751,1.1044372266953124,1.0705943157692055,1.0726668764434522,1.119943835234188,1.0476201937058631,1.092580892956351,1.0866169314373355,1.1472175411357053,1.073381122397203,1.1512551548531733,1.095481554580385,1.1293803934742899,1.0720650747835214,1.1472159538178954,1.1102754730650477,1.1253514567126077,1.029442060085837,1.0993529217563554,1.0662037212714555,1.1562756928369953,1.1047298415114317,1.1520861595473646,1.130190564802371,1.145307097648667,1.0444508636143512,1.0943986134593,1.0610027047913446,1.0948367465224111,1.0422341597527567,1.123260960700393,1.03708781400397,1.106008025934336,1.0845740736213318,1.1550660505749375,1.0699260082325313,1.1403570797242355,1.0800102053833396,1.138295700982268,1.0425836256970822,1.102477118308253,1.0697839236563216,1.1487646894005572,1.0833601677771998,1.152502208681149,1.0703978292746432,1.1618451165531511,1.038340376488667,1.0946792162888974,1.0513543188636345,1.1056221739994987,1.1162668477777509,1.152036286899362,1.0239046109944003,1.0973320618623226,1.0782443973543956,1.1577409619212742,1.0304370945442942,1.105976815909816,1.136769846639603,1.1397440234551195,1.035507904197843,1.080885558092755,1.0291718320604069,1.1154823105131295,1.0257150738780367,1.0935587317460045,1.0385552505147564,1.0998627316403569,1.0717351147900724,1.1588589047374342,1.0698186617304264,1.0844217057452352
Mega Swampert,Mud Shot or Water Gun,Hydro Cannon,35,0.9724485465566947,1.0305753170672125,0.9703799681538605,1.0329966592775297,0.9711472987378509,1.0324514621237855,0.9542731675769156,1.0312628966818345,0.9369090658495988,1.0117768047412559,0.9834197268089655,0.9613838558583632,0.9613611864847786,1.0182111040900024,0.9717748475893201,1.039256876777795,0.964773885930735,1.034401060009753,0.9634308076254687,1.0461565599153306,0.9598530192239652,1.0216232751503715,0.9619666283258932,0.9684271331066667,0.965520414645586,1.0481556464588293,0.9762871772655344,1.0433441437972206,0.9640429439721281,1.055024331130593,0.9637338204496602,1.049043757438211,0.9666260734457345,1.0157788649295567,0.96983468905799,1.0279401731828917,1.0056233074017216,1.0361720111086197,0.9177880488610103,0.981030042918455,0.976119100924626,1.0456494516753312,0.9664245773086723,1.0361314230883765,0.9765326165615631,1.0341270661750348,0.9634758672251343,1.0214268115511074,0.935652530911901,1.0027530911901081,0.9742129841768141,1.056234218248823,0.9423332333661797,0.9897605072618997,0.9756823052913804,1.044731845259924,0.9744564256673148,1.0305310740170206,0.9802780966960071,1.0351958157928307,0.9612920061468875,1.0436081069326453,0.9664925090237833,1.0459759695416413,0.9715554895015398,1.0507790245473234,0.9673157829822806,1.0380836222608982,0.9645121014214368,1.0367076450249713,0.9634295002031695,1.0409970000086455,0.9931517371301979,1.0383405696913834,0.9785977013142517,1.0381082805744564,0.9948307968920568,1.0825574177529484,0.9653514835690736,1.0455173880676378,0.9579950383400992,1.049926702751466,0.9803964696049301,1.0292853229463683,0.927482206482822,1.0047333789910793,0.9286046792296685,0.9824140963086844,0.9669354838709677,1.0343685655456416,0.9687365453257594,1.0515548395161178,1.006778760455231,1.0188194158782393
Poliwrath,Bubble,Hydro Pump,45,1.6307347315244438,1.6925430677417486,1.6241281338786724,1.6859018389584437,1.6239334033570694,1.6965206760473426,1.6463678477570716,1.7393615215717382,1.6205595784607882,1.718857942557861,1.7180104304703832,1.6728396623538453,1.6620909687891066,1.7204264704060266,1.7319747914119896,1.7833414434409012,1.7292862174103647,1.7936823024672812,1.6730201351051182,1.7727516234826808,1.910875398042222,1.8110441974289422,1.7630894893921045,1.6761184273864598,1.6320525075252474,1.7451627650163566,1.6411828532805446,1.7441088988770357,1.64027796186545,1.7341374282847026,1.6294041128117132,1.7321967285710334,1.6381569277930585,1.6743968757217544,1.6177486224088165,1.690191550774075,1.6602556362444587,1.7189726251875874,1.5849521294156488,1.667830967315946,1.619322278298486,1.7034366738764721,1.648107401647752,1.7403302120901303,1.6619111616527102,1.7462926588327188,1.6273501949822857,1.6809342157803964,1.5762050811437402,1.6435109157650696,1.64606955182264,1.7668639284008152,1.5773817174356997,1.6761635462633706,1.65087320408446,1.7331247096789966,1.623172302330867,1.6847395136240815,1.60371220818982,1.6583875494323255,1.6374592865358037,1.7239119719330802,1.6422708618331054,1.7277701778385774,1.6423587888996225,1.7280391039772773,1.6249468967123926,1.7044031190472928,1.6541106415674223,1.7224644640799078,1.6085400330258415,1.6733640537058971,1.6422975234676305,1.7142568381562246,1.5783711309161044,1.6689132507833169,1.5968235621481626,1.6778184464564738,1.584473040518983,1.6702754440072316,1.6514715832205684,1.698931551646369,1.48076638526416,1.5866382464798028,1.606158594203778,1.7281774757045885,1.574317684177859,1.6476440061378252,1.6029770075497598,1.6734900480439259,1.6255885334925904,1.704837432813433,1.6299191005073357,1.6632730015082957
Carracosta,Rock Throw,Surf,40,1.497388766135233,1.5330205594539192,2.095041993193668,2.17384557744544,1.8510764192720766,1.9130693407176544,1.5395408915258415,1.5857500933474113,1.4720878701455669,1.5394281231115023,2.491805534031861,2.1576035219441536,1.7964093223804036,1.8466391604405952,2.675376130964391,2.427163321741814,1.5292118394026117,1.5809809030770823,1.5475481164987652,1.6207942978845726,2.0912180091991983,2.029326129260526,2.4566183437799274,2.226938531463925,1.5376856079271877,1.6028777021130063,2.738368723061588,2.7098684091770613,1.5492019010470908,1.606782420994831,1.5381805098115193,1.5807755113337578,1.9609885149180086,1.9384697755474836,1.8897297297297297,1.9623510889530307,2.376623600641678,2.357373259965846,2.0797556949488283,2.1861340376361835,1.883618563351421,2.0,2.2093107897958513,2.275609635046157,2.6002274371963194,2.6031680393305536,1.5027399471551277,1.5427899034009327,2.4994566267387945,2.5936896251931993,2.2975012430414057,2.393961256105527,2.479813775473773,2.623123830741328,2.353022190711358,2.441410165513532,1.5583095532715474,1.5886007222404608,1.8925755836203597,1.9646893736445974,1.4889674968830642,1.5577623783428534,2.1642410957097886,2.2612282234272247,1.5468116552310651,1.6135427245630112,1.8843102054240726,1.9947102273505912,2.3214656165962353,2.380484056857472,2.1987948161532676,2.2705093068896054,1.5622124659406054,1.5843015499551265,1.8290110488918843,1.9245721332750176,2.5080053083327982,2.625901667415827,1.8708178240986917,1.9785919387429542,2.598866711772666,2.563289354984213,1.4354407195159504,1.490276217022519,2.146457334570138,2.2985062981681996,2.4370010861881695,2.545611282564094,1.8658459162663006,1.9478294440631434,1.525992694545909,1.6026721851085401,1.5524304127245303,1.5477426984779925
Shadow Cloyster,Frost Breath,Hydro Pump,45,1.9923315069050889,2.011661684312396,1.4123341346904368,1.4378812950763369,1.7584556792015416,1.7823947178518262,2.1125707251798613,2.1718271259537962,2.097632552665896,2.144631630283818,1.5880406971779537,1.4449759479298774,1.724635418602634,1.745297302655218,2.110633735673792,2.0397375490068086,2.8062994724579715,2.2051355305220746,2.1760351743692263,2.3379620555838656,2.8000648661398753,2.377627815780163,2.4624201304261906,2.0763859682903223,1.4562585716575729,1.5532377859445594,1.7947536156890118,1.8726431082791306,1.4492265161986633,1.5066271561926041,2.047964351941546,2.1563200575682933,2.140529531568228,2.0610263086064626,1.7317659406979795,1.8127000787194962,2.126386421265072,2.137684784296138,1.357655992076593,1.4153978210630571,2.0339366802008625,2.125690939677962,1.4359014657711016,1.4977914171326474,1.810641303973259,1.8423676441871417,2.0983322430184446,2.033091764865806,1.7317668083462132,1.7744880216383307,1.4108958672529273,1.4761092316541713,1.7005269697099523,1.7891692729531725,1.4309708334352003,1.498985404493558,2.0081946513800855,2.0726659764135458,2.250325296593953,2.3541395586171703,2.0488271622836267,2.1429247972783596,1.4184645558980107,1.4823067921480726,1.9550584990876287,2.0396489229067067,1.9763741760425375,2.112565265653479,1.3855359200922015,1.4383307721859395,1.385070936394996,1.4255146238771648,2.067180892780621,2.141897300312902,1.6463637602082153,1.7282517512601185,1.6887347760011988,1.756929728804127,1.686483037328512,1.750983728597256,1.7881991429860171,1.8714197113216058,1.6758179135157185,1.7477255185817635,1.3940581356035058,1.468197068079167,1.6868157445561285,1.743004430958087,1.7367793411118737,1.7759351407000685,2.000749989583478,2.0959292232052333,2.0323769367887015,2.008098519127931
