Attacker,Fast Move,Charged Move,Level,IV,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Mega Pidgeot,Gust,Hurricane,40,15/15/15,1.2842260763367872,1.2771206054794029,1.2513592158994833,1.2440722560155473,1.2821011114426375,1.275379643758489,1.1851741957817175,1.2242252909075175,1.2567275894361243,1.2732075957252837,1.1538156592890698,1.1877811015973863,1.2354815311411709,1.2876588088016847,1.4425166517735464,1.2573377318996881,1.2875782064237464,1.305101360919761,1.257620896206427,1.2618508918294504,1.1819432453589205,1.2342538191346546,1.2427861783516632,1.2495309402270227,1.3054919917694456,1.3225666849499278,1.3051148133111026,1.311755710593761,1.2419445102424025,1.2571268926047758,1.2004550557316098,1.2093214237177654,1.2433554297179557,1.2552862112256715,1.2578537358221245,1.2372411768818785,1.2298416044859832,1.2432337921433492,1.2023585800988215,1.1977369837526073,1.213721610041985,1.2148507116766545,1.2272417117814545,1.2222479191545421,1.2709419250252125,1.2021857663546103,1.1817430654133068,1.2043618309848443,1.2139523343861842,1.2145645100637121,1.1416238858493062,1.1738372740747736,1.179541783952189,1.2010824315834376,1.1887883838531854,1.1793550335487393,1.281058714276816,1.2215103272624661,1.2156891448400386,1.1952887537207597,1.188120259866211,1.2126891719665325,1.2178645741429153,1.223998528310489,1.1897772006617784,1.2198226546987703,1.2085745100762293,1.191170394668243,1.2574282057084418,1.2649590464091922,1.187268575569562,1.221468987458494,1.2397630312982255,1.220269908610961,1.2356302613830086,1.2422782209185497,1.2250457773859487,1.2366405326280465,1.2499110540917628,1.259032837253375
Mega Pidgeot,Wing Attack,Hurricane,40,15/15/15,1.3362627665476423,1.3254692721479666,1.3020053522737176,1.2925487267033275,1.3277386058481275,1.3224516589344153,1.2367454164504503,1.2453813400587304,1.3032318639959626,1.2838234194880431,1.2234162685179069,1.2419108162297303,1.2979442336962619,1.319618968367805,1.5023277949863718,1.3232913374067803,1.312781216259693,1.3306533374936995,1.342184367577817,1.3221298499248022,1.2971827525371151,1.3124111750360112,1.316059085915098,1.314705133113658,1.3582530556766792,1.321976325874879,1.3647781823212473,1.3412850502924658,1.327540178405242,1.3267800621065273,1.30441078028878,1.295291931725412,1.314260749884089,1.3122328892478083,1.351326300698435,1.308851443624588,1.3065530133529304,1.3167258479209236,1.279463567007344,1.2693664100175879,1.2897429320647111,1.2906149695431002,1.288621255815208,1.2891859025982833,1.3353450615359919,1.2621065255887791,1.2429927218987487,1.2400520479765673,1.2937637134166171,1.2732365683145896,1.2142107767939185,1.2277437838053198,1.2138368942740672,1.2248278067359406,1.2797276626560241,1.2568544013696432,1.3405766211686228,1.264698861857746,1.2943162806831758,1.2538556461639632,1.248983632902553,1.2826008268435487,1.2939926196377798,1.2852197083972858,1.2811820087377996,1.2723051875291407,1.2922507889871786,1.276563002526075,1.3277241598691665,1.3169090798996237,1.2484331622726976,1.261074083412254,1.2929327477105834,1.2705144880849633,1.3061644891448994,1.3059698507363304,1.2773264878088877,1.2731027385228537,1.3278727275468554,1.3065098887259916
Mega Pidgeot,Gust,Aerial Ace,40,15/15/15,1.3094245326224154,1.332592372317852,1.2749895329671466,1.2965148585570638,1.3056884976876024,1.3300293238180696,1.252362270482469,1.282352557939683,1.3219583854585,1.3385874948788763,1.222100577683728,1.2510837016725973,1.329171976286061,1.3519987736912986,1.50317959054111,1.3403475027973113,1.3629624886797804,1.3698573794493918,1.3282242280809815,1.3270507685374267,1.2457722511323535,1.3074925270889386,1.3018886005200532,1.305678719381996,1.4432077584141219,1.3754593981621575,1.3583945188771283,1.3687663247412567,1.3086471410677487,1.3147099731059306,1.2981898354700683,1.2992494067027984,1.3274702370426947,1.3252281884853365,1.3445758145189721,1.3110821158824175,1.2916926485515023,1.2951415713599503,1.2692914653321337,1.2592151999309706,1.2801341224010203,1.2838529198759663,1.3089973553490035,1.2935752901531135,1.3489223073159575,1.2624875450051003,1.2460100649006667,1.2630614018111759,1.2936891818720915,1.279090469501341,1.223345177148539,1.2323457562541915,1.2455121433456753,1.2577783881216467,1.2537816227676677,1.2426951888037756,1.3704234758013827,1.2932585337911953,1.2952040774713174,1.2487064717030822,1.2563799524211425,1.2771997748342112,1.2982534109897763,1.3015087147557043,1.2723263092150114,1.2889850117927169,1.3042546061944251,1.2859754619674244,1.3398261314376025,1.3296592443942248,1.2635654492754889,1.2713761088635132,1.3092296958263083,1.2839252116083741,1.3244378099853154,1.3278646509238086,1.2973830448218064,1.2928743971111007,1.3243046665537908,1.3093539437983905
Mega Pidgeot,Air Slash,Hurricane,40,15/15/15,1.3440734921231843,1.307249304948878,1.313944557803562,1.2740633684105984,1.344310290168581,1.3078205975938706,1.245269167356824,1.2708732050855756,1.333271619801403,1.3226313446311881,1.2433577504848667,1.2680724974819388,1.3121323419212492,1.3579793644363176,1.5739101695678976,1.3295041085886188,1.3849960290969638,1.3676566737872935,1.3379099563300165,1.324301229794412,1.2453167091480148,1.2927141403237992,1.3339868154874899,1.3162584708130105,1.392306338498309,1.3731818693572322,1.3849154334022749,1.372847701660372,1.3324350612281486,1.3340738540550465,1.3088020218533116,1.3311946935676362,1.3341932926965776,1.3250919537829264,1.3636087497857527,1.3236186009114714,1.3199761585131449,1.3213855480062888,1.2702602170504567,1.241240965691421,1.2904144038287935,1.2780616512771699,1.322469850864679,1.297493264252222,1.3606445112621026,1.2807467168920899,1.2500302020840568,1.2664255902390487,1.2998787663110516,1.2801234122887142,1.2290258081768541,1.2517892149086853,1.240707019483499,1.2447668652274493,1.276075242641194,1.25675159201879,1.3808561389799603,1.300842889775836,1.319568343017403,1.2686610956379476,1.2669533711011052,1.2793373600138738,1.3119236312519023,1.3000496762396005,1.2839600376614957,1.2980937072179088,1.3149070479457028,1.296544848943583,1.3614719236459154,1.3352329768129156,1.2671155783935621,1.2836908750900944,1.3221269506869353,1.2713685046933285,1.315742054466183,1.3139160439974396,1.2964628457818694,1.2836103697040266,1.3467561214974242,1.322171602048846
Mega Pidgeot,Air Slash,Aerial Ace,40,15/15/15,1.3521532320821525,1.3541709232915877,1.315982660845297,1.3209658979888639,1.3460979225719827,1.3526325683215918,1.285904487533308,1.3078307391972182,1.374568468035426,1.3647001843714153,1.2760672081539284,1.2991845828522404,1.3686436555623909,1.3801273755168928,1.5324285304628775,1.367713389982389,1.4105600082847634,1.406871756714591,1.372727335854842,1.365833944319961,1.283829487078842,1.3327374728588806,1.356379182123498,1.3465980036160374,1.4580040815836415,1.378391951245212,1.4204225580887164,1.4119322362289695,1.3802764734300224,1.3692497872759934,1.3756274647406959,1.358073638244467,1.3918129926222453,1.3763182749586353,1.408860628033375,1.3551621246180587,1.3513045816643687,1.3488408594257117,1.315302651574756,1.2883764385631526,1.3404880565148238,1.3273533460271174,1.372063525481816,1.343720469739923,1.4050933867554667,1.3122340261836993,1.30166040677126,1.3046512506689802,1.348279940364234,1.3205579192880994,1.283354751428279,1.2863376890902933,1.30040142087502,1.29954084892198,1.3188879928730501,1.292661455927103,1.4241735784338705,1.333099244109827,1.3571725146793103,1.3036367803793272,1.315288846930148,1.3191337318833154,1.3730899227027853,1.3593919191420458,1.351073934587054,1.3412614365015314,1.3778976246931007,1.3567538388808342,1.4037913096936028,1.369966687021917,1.324586032321535,1.3261267413437297,1.3618705628822956,1.321233079578873,1.3746928766252764,1.3673005298373455,1.3481602958057133,1.3389096123765156,1.3942393725453224,1.3659050595546736
Mega Pidgeot,Wing Attack,Aerial Ace,40,15/15/15,1.3737683981636277,1.3657626022182825,1.338121326407467,1.3272475140182525,1.3713451066686557,1.3652825907431199,1.2927859589786983,1.3002591827787047,,,1.2746369157938569,1.2968961236032557,1.3610961219642193,1.3589767621800557,1.520318441072106,1.3551728951517432,1.3963774912289013,1.3740636536015172,1.3789622789772287,1.3670872022008973,1.300362230838926,1.3538064136202508,1.3668404607710707,1.3557712235799253,1.4499650249825393,1.345691849677363,1.4132868901318947,1.4006138926613774,1.3887639594209495,1.3863361467145932,1.3846385625048414,1.3629723716272792,1.3927161584152121,1.3790532879423933,1.421553611314892,1.361960420359177,1.3630721320182921,1.3561960522043364,1.3354317776712257,1.314425103771302,1.346778339805408,1.328334720922484,1.3738110793896312,1.3579509540915418,1.406255841246235,1.3078378737583471,1.305440311417908,1.3022029965253459,1.3611649467615736,1.3345506274243948,1.2745932666116486,1.283643961690194,1.2965108448955276,1.2959213240216088,,1.3132031671000235,1.4201476067519436,1.319771498350278,1.3561250030275862,1.3089298750942318,1.325937798701552,1.3343569483517672,1.3612841853948887,1.350457243404268,1.3473574080078483,1.3425525125851225,1.383229164941321,1.367493170696082,1.4039440557922924,1.3711183438059358,1.3210214376365605,1.3207194252723027,1.3711987699434514,1.3230216520030895,1.3763247508320164,1.373895801814115,1.3480078697300726,1.3356129618607027,1.3938828957148435,1.3733059299821673
Shadow Ho-Oh,Incinerate,Brave Bird,40,15/15/15,1.0687218651912143,1.1112262494557688,1.2950267552388857,1.3407925346707679,1.0698671303893779,1.1075614959461149,,,1.0341620494430899,1.0753304426338786,1.223946968589236,1.2785695523426,1.034951761050667,1.082037716292022,,,1.2796333742608057,1.3428305690900801,1.2910695829581627,1.3137808116302838,1.233044828261788,1.3221484150052276,1.279423033990902,1.310908540741833,1.2628597484773814,1.3163529510044059,1.0668864063852854,1.1006801113301368,1.0811316897546446,1.1031647692520565,1.0732877892222548,1.083207788570166,1.0808417986030967,1.0909927450302412,,,1.2761376548756809,1.3223080182275677,,,1.280531760929686,1.30683493688985,1.0724524715607264,1.0781382297787365,1.2917435401665385,1.3173356281674353,1.258365928717545,1.3001583580693619,1.2798813942207692,1.31497569811777,1.2086516109493495,1.2635243044155438,1.267262424545957,1.2988470471629956,1.2707964750967995,1.2842291055486525,1.317171901631361,1.3217835643405134,1.280782139671733,1.2776853343212242,1.2960922938586774,1.3300635418193487,1.0534534458072746,1.0687697642310576,,,1.0505558266559811,1.0576585509060479,1.0592156462578273,1.0745094620781377,,,1.3096409912793252,1.325249697592063,1.087364676084243,1.10233075264644,1.035681625162396,1.0646322336567993,1.0594084148288123,1.0877245627698058
Shadow Ho-Oh,Hidden Power Flying,Brave Bird,40,15/15/15,1.1325983066056529,1.111614633873344,1.1045644890228625,1.0828590919292391,1.1341209160077577,1.110369727648556,1.069579187778207,1.1001791521181976,1.1055299730074561,1.1267672398014286,1.063112856524679,1.0864945377444597,1.1047840668040276,1.139680429792002,1.1268248418877282,1.0944765277552173,1.1229741165521285,1.1414813143556635,1.1034411033892229,1.0953446182200761,1.050244548755316,1.0895921016308812,1.1014174627618727,1.1059969924007282,1.0850845484978844,1.1072350741101156,1.1428816780102906,1.157129945706823,1.155016615399717,1.1800913818494632,1.1122305708197826,1.1348623085264156,1.1425858577730854,1.1582041339171962,1.123586604755325,1.1364362760565268,1.0653934633579631,1.0864351436764215,1.1147418836502063,1.108908083902533,1.0908510897445083,1.0996946269407089,1.1580195326070988,1.1445656079045703,1.132436141906501,1.1208388875179955,1.0620990544337594,1.0781898188932755,1.1040172824260264,1.1057081242549578,1.0496523269530889,1.0888677712596773,1.0874961727774841,1.093965224994643,1.0938820290630562,1.1007947581070192,1.1339952067089087,1.1065857738371074,1.0904179627724888,1.0806579477704417,1.0807268652773678,1.091100102763822,1.151060423755008,1.1680323284521887,1.0868893516901947,1.0794497441383653,1.101137039778714,1.1041885492759524,1.1362585951859023,1.1527660232217967,1.1029758218511758,1.1166944188799388,1.1196732083320307,1.118344589333977,1.1315399670234525,1.13910626626312,1.1077537215524067,1.129752973034927,1.1183199803270538,1.1295633561005498
Shadow Ho-Oh,Hidden Power Fire,Brave Bird,40,15/15/15,1.1325983066056529,1.111614633873344,1.352958473179446,1.3186104191285746,1.1341209160077577,1.110369727648556,,,1.1055299730074561,1.1267672398014286,1.2784443733545514,1.3056924998629948,1.1047840668040276,1.139680429792002,,,1.3261998616452269,1.3523890742385332,1.3118388652397133,1.3041455162418247,1.2612323436846666,1.3057672083145613,1.3071984366876876,1.3194187823146217,1.310121633844992,1.339803800778258,1.1428816780102906,1.157129945706823,1.155016615399717,1.1800913818494632,1.1122305708197826,1.1348623085264156,1.1425858577730854,1.1582041339171962,,,1.270464084364423,1.2996380248081219,,,1.2891647441500567,1.294212257974782,1.1580195326070988,1.1445656079045703,1.3400788614731733,1.3310678835690335,1.2986684881568857,1.308474444494211,1.300923977619827,1.3008849337493265,1.2532475251062747,1.287381447588889,1.2960706148381878,1.3102875449382259,1.3022326550819066,1.2991124428453587,1.3423343086958737,1.3031191911413806,1.3162424924162008,1.294931778095002,1.2753490232206308,1.332503025263407,1.151060423755008,1.1680323284521887,,,1.101137039778714,1.1041885492759524,1.1362585951859023,1.1527660232217967,,,1.3136975011141638,1.3010056016620328,1.1315399670234525,1.13910626626312,1.1077537215524067,1.129752973034927,1.1183199803270538,1.1295633561005498
Shadow Ho-Oh,Hidden Power Rock,Brave Bird,40,15/15/15,1.2499990691543825,1.222917810856931,,,,,,,,,,,1.1929066749897244,,1.4418528243834994,1.3970375656841314,,,,,,,,,,,,,,,,,,,1.4353876180700635,1.4385690456693128,,,1.3546674916781003,1.364989194209436,,,,,,,,,,,,,,,1.3761506529308383,1.3799736579869957,,,,,,,,,1.4270199406394972,1.4505210795908852,,,1.2276146111818322,1.2293561882892297,,,,,,,,,,
Shadow Honchkrow,Peck,Sky Attack,40,15/15/15,1.1821888741608426,1.105713789757351,1.155071140634377,1.0787810211951485,1.182212861778308,1.105313363453655,1.197426585201411,1.117719639178393,1.1355650642028048,1.1199983691316964,1.026071253350276,1.074693873694435,1.15045363046139,1.1386752216297498,1.27520751440288,1.1384946328929035,1.158397530479695,1.1235466961092577,1.2847392591579219,1.159537900229214,1.177140622787851,1.0726761656806558,1.1029552787602164,1.0948058496618605,1.3596505329948918,1.0941990224730545,1.223649250691389,1.147334621940452,1.1134805077102152,1.1038063542750784,1.124089165950825,1.0901804981645298,1.1441458964869118,1.1007142033882311,1.209604743221891,1.1604180492719094,1.1141607335804795,1.1181475695930103,1.102208800280625,1.0481982844268627,1.098012093942998,1.0771637715378428,1.1723014794926534,1.093350005632315,1.1618781824669153,1.0898067047919053,1.1355341560619814,1.0995179960418329,1.1159431485780784,1.0676398873420494,1.1251331635537707,1.0824683426161545,1.1164447268678142,1.0760406993213905,1.1269968521797606,1.073926550668626,1.1604156403417871,1.1181915140914578,1.1324498936127205,1.060759430796844,1.06547280477584,1.0515567006982118,1.1162478549934096,1.099588302321266,1.1132781193362267,1.0650066990076228,1.1492812476508758,1.1052097862898418,1.1688009763628384,1.1174207371070402,1.0930958093313339,1.074620133228442,1.1187596389699903,1.0812263184532613,1.152993266618219,1.1055765965541997,1.1415028982304698,1.1032933437354766,1.2048296458401822,1.1196166784264527
Shadow Honchkrow,Snarl,Sky Attack,40,15/15/15,1.2284010306322675,1.1445616221748578,1.290778554272218,1.2027388822405753,1.227548439131732,1.1461359205405162,1.3552060154281311,1.267766103054184,1.1837912462594269,1.1716703708274487,1.2511649052125138,1.2950149382909688,1.2382573484850103,1.205843579945473,1.4358079919337712,1.289516912257564,1.2293437389853916,1.1564635287905336,1.5100221945649297,1.3646157431569168,1.3746153316926901,1.2442630592359953,1.1430330857952826,1.1315216303253945,1.446547948750622,1.1682601535701433,1.2843752442180392,1.1976658877286999,1.1448025378439932,1.1538342077610326,1.1643493431404628,1.1237636859430393,1.1873784393318458,1.1543385709279848,1.4131545463099358,1.3156039301363365,1.301939061111091,1.3322869646292987,1.217814562885965,1.2031858172307497,1.1415637582930918,1.1331119303419903,1.2331782160987605,1.155411955764428,1.2831954949189706,1.2404738664080543,1.3591837999396468,1.3300590465412399,1.2502324357479146,1.199917604828747,1.2857005533266266,1.2397712950918973,1.2810682426369502,1.2345844321181518,1.1821711545715556,1.1236358559220594,1.2974627479459344,1.2680120447502627,1.2683494423064259,1.1953114365793174,1.1082779558898517,1.080815111961758,1.1357752163362755,1.1193740293488499,1.2508162588749772,1.2237662065469468,1.296092841207491,1.2368386979234103,1.228078095797237,1.1627778176442505,1.2509614522361687,1.2391106343689704,1.2699810948118668,1.2289517032961836,1.188611765643499,1.146988457393508,1.1957971883756016,1.150870580996816,1.25771309628635,1.1682444096960283
Shadow Honchkrow,Peck,Brave Bird,40,15/15/15,1.2405297628577705,1.1514035242482967,1.2026788066842442,1.1177137429226747,1.237788769953752,1.1464359025017339,1.3026744946708522,1.1757353862606756,1.210597649836161,1.159331668415539,1.0827063031581479,1.1167428667534682,1.2198074536782582,1.1811062326409798,1.443258029386004,1.2330771751262972,1.2674144536259337,1.2116307035019083,1.455978624511653,1.2253281225703143,1.302332235225986,1.1231302903937042,1.1460438641704267,1.1360102489552861,1.4799141422912392,1.1711658322018463,1.2868294077352636,1.1938701458803405,1.132043628656059,1.147916944169842,1.1515262055913125,1.1089003788775111,1.1745962091468067,1.1323787931177185,1.223923074910875,1.1988909772228578,1.1479278764705383,1.1491197651872298,1.1210756978280954,1.0955288670877779,1.1280903320102598,1.0992186382516997,1.1848234420999888,1.1220554386264328,1.1911010540697544,1.1364913455046866,1.1533237481530592,1.1343134060361504,1.1583126350829398,1.0976527209752365,1.1139926976182872,1.1004004069734412,1.1566531399710813,1.080082024908664,1.1447746782772672,1.0995906001253672,1.2065598439419933,1.1665516280523403,1.1806374221533946,1.0968027207012647,1.0935446432579081,1.072467055729622,1.1356894456793736,1.1263658124776919,1.1472842206232023,1.0946918963741683,1.173632443458573,1.1173183862284133,1.2128829627783582,1.1426519596221987,1.1422164772390067,1.0965058344982135,1.165961950178749,1.1148495273290138,1.1843797637111864,1.1213585894641522,1.1756103943755922,1.126703403350292,1.2305898192504765,1.144979977863135
Shadow Honchkrow,Snarl,Brave Bird,40,15/15/15,1.2992007759529065,1.2069129960094438,1.4066691424606648,1.2918084320261898,1.2997504848575263,1.2044866594875385,1.5444288579703613,1.3954003255961498,1.265781819748804,1.2436888794290735,1.4428251948188828,1.4686824257290094,1.2863074677079522,1.2632127098137544,1.7378399648723888,1.477762128711135,1.3776855231164007,1.2641023450063607,1.7221923220869007,1.5545892053006074,1.5623283226787907,1.4193994303955515,1.2228544780560135,1.198289297590636,1.7222647125820632,1.2616074733362423,1.3792556328294885,1.2836534924216412,1.214965360234635,1.203996196751707,1.2361114932787944,1.2120968649275967,1.2440250374500788,1.2004674307629593,1.475134765706593,1.4246643112893462,1.4764758741373225,1.5196711452400113,1.3382624613832244,1.2935385520395914,1.2139116597647128,1.198373995667111,1.3240117232954807,1.204837641448279,1.428280881791532,1.3222610368530319,1.500256441494417,1.4701634781164168,1.3693365642426374,1.3098441724440923,1.3763340756205673,1.3379465843669371,1.4218033879296683,1.3358443676207268,1.2451582844017297,1.1802719527218453,1.4496545178113371,1.3805191689911234,1.3877283547283503,1.3244430049199658,1.1573688730080123,1.1348162153029357,1.189554336022018,1.1728607914693927,1.355762136063584,1.3279894310717302,1.351916503050835,1.2934778813294125,1.2881408434057913,1.2181375086138821,1.3589470607863439,1.3521541449096144,1.4029737986956712,1.3688410130188329,1.2461951481759956,1.1927684804265601,1.2737419816182847,1.2124166459431789,1.3374720229808845,1.2146725187699061
Moltres,Fire Spin,Sky Attack,40,15/15/15,1.1680077204335506,1.1774005704588808,1.341465192081461,1.3707588642323327,1.1655217812919587,1.1767486501879552,1.6956240813392567,1.6020367653519425,1.1725194380966257,1.1795462152785618,1.2752178653684432,1.3323870840947358,1.1501399692142111,1.1746087673772687,1.4895345849168338,1.5347598694482596,1.351357720291454,1.3605750906079737,1.3474441131085537,1.3641529628268219,1.2820878601675816,1.3648725482562127,1.3733803518998309,1.3651603137916921,1.279594572966955,1.3420927084386607,1.1868334190052428,1.1825096971262323,1.1839869722122804,1.191363732227617,1.2015427499193596,1.198737563758337,1.2026617864490576,1.1985389501140575,1.558277310284594,1.6091608853578536,1.3571911915043784,1.3732271340658908,1.5902083796768638,1.5386096453353877,1.3449471964692565,1.3613457066223693,1.1882956307606798,1.1880319083172244,1.3890831112010116,1.3633207262500622,1.3454260494778008,1.3884628353519146,1.3527615004908171,1.3667908740210124,1.3066040528853444,1.3466806800499642,1.3726404201462952,1.3868619501680766,1.3514349068652984,1.3588815954116829,1.3988288748364957,1.3831043096747573,1.380468723051991,1.3598959403167632,1.3628185873950611,1.37328977242152,1.2065862656811974,1.2102740715803006,1.5597951584609502,1.5802435566096444,1.2065405348931728,1.1794366925622477,1.1945799069260588,1.1970005555535665,1.531797696651118,1.576440048834392,1.381319944163328,1.377139793025428,1.1900746324219516,1.1893775247695877,1.1792853954469211,1.1999331761041578,1.1846111534442991,1.19148693172614
Moltres,Wing Attack,Sky Attack,40,15/15/15,1.2069244209209413,1.2169083575925383,1.1782080394349579,1.1858644081244416,1.2068001268088915,1.2185531131089558,1.2733347882667165,1.2184801575927025,1.2313726570329881,1.2381604222019922,1.1266853067335076,1.1703320439096938,1.2037725810873978,1.2258451858259152,1.159242028902352,1.1688744223126462,1.1891679221739513,1.1889785661138184,1.1646588967464653,1.1702732485192888,1.1190644781373325,1.1855085482969445,1.1952876703249922,1.1833591760916045,1.130580432951825,1.1580652541282348,1.2400518694376514,1.240332093521607,1.2273212115817624,1.2484525979136027,1.2382128888524064,1.2292300154921947,1.2247285376251216,1.2253440483179903,1.1913890501570104,1.2055143968141664,1.1712171345831317,1.2122775783203694,1.1859561693048828,1.161128611200269,1.1769173341739867,1.1861959330424994,1.2381602832317933,1.2324856820410284,1.1818383222225182,1.1734865271872572,1.1539152111973763,1.1776511455154557,1.1784686207133284,1.193966625178544,1.1303764697161722,1.1621420850822395,1.198855918744446,1.1975273112295974,1.1779062032132408,1.1754857668787975,1.2063498720279044,1.2007538167472467,1.2077241021595955,1.1811062550155556,1.1719569877123517,1.193579314009631,1.2189993255590044,1.2257847630074847,1.1970553574100864,1.1851967371134353,1.2390405635604502,1.2269998084049845,1.2184170964969037,1.2294871146284927,1.1730771114488836,1.1761060422611713,1.2056674893121282,1.2024829770717957,1.2248726851487737,1.2285465604179862,1.2126330792492066,1.2374251822245443,1.2191599451056874,1.2232480630243188
Ho-Oh,Incinerate,Brave Bird,40,15/15/15,1.2277284481314206,1.2933756007888153,1.481469254030313,1.5656556904298593,1.2292981221095032,1.2907669481858877,,,1.2149560060631046,1.2865257507309862,1.471708787428272,1.5392150452495101,1.2361415527653117,1.295402729266806,,,1.5275758969884254,1.588135419916953,1.538747262993582,1.55405187998574,1.452395644302494,1.556789133936685,1.5052324013144573,1.5383864850037974,1.483463035716814,1.5304855265121318,1.2611087681196813,1.3142934222789031,1.292829288855901,1.3265824556681662,1.275663258758609,1.2711004450918268,1.2909832182766119,1.2956323983635127,,,1.5168782204500777,1.5705924675169007,,,1.5246117471735423,1.574483914169406,1.2843009317966045,1.2887960041755093,1.5486354488872507,1.5593537504879698,1.5252162936667804,1.581136689078895,1.5624605202927782,1.5986854821769945,1.4546880673377227,1.5138668305578327,1.5380376439138705,1.558546638564312,1.5071357735006414,1.5455774411127767,1.5824727422268277,1.5601574691122753,1.569795417525073,1.5730472174951895,1.5398673443183146,1.5653842438094123,1.2656064995031995,1.2752292821269475,,,1.230291788290245,1.233350335858162,1.2878721732012697,1.3069345506841838,,,1.563047722220249,1.5748281788433496,1.2857765830158545,1.282733857051677,1.2364643128542534,1.2676736935000668,1.2446366873753651,1.280133620990574
Ho-Oh,Hidden Power Flying,Brave Bird,40,15/15/15,1.3324612861307725,1.3237949364423058,1.3007647006928063,1.292031292581046,1.3341805907802475,1.3259493128723587,1.2725705352199888,1.291740731683887,1.3124316967807972,1.371422693663967,1.248801990978841,1.2866070898773,1.3193360927765634,1.342179471738329,1.3393509750243664,1.2865148652719225,1.3019530963677215,1.3258098552672637,1.2953628308921334,1.280644932820487,1.253810245536596,1.2859559325336325,1.283581331974684,1.30441616167874,1.3037845961886458,1.3110266752751252,1.334030132602159,1.3774350114349831,1.3643943598937798,1.374070398724445,1.3467139912295407,1.3352950102633936,1.3674908009239148,1.391889502300875,1.3128504816114648,1.3393858421171299,1.274910321569027,1.3338009094701238,1.3176116141531682,1.3239714202754918,1.2960783097138435,1.324161571238056,1.3341578601326278,1.3569120869157525,1.3271798541161126,1.3390891313760582,1.2771913156994283,1.3048158261970386,1.320626572771351,1.3382029287413069,1.2353462503420176,1.2799649690011075,1.3100273386347838,1.3175235695563132,1.2945073546303587,1.300689903640452,1.369743730216703,1.3215256503856656,1.3191465841941086,1.2911000306818776,1.2943438297227312,1.3280439822763372,1.3527609151080706,1.3651318255815779,1.3318507496965464,1.3165401866283124,1.3114215529510094,1.3280415738870166,1.3453903418812874,1.3568118198885686,1.301487979159394,1.3348844281425556,1.3306888274118842,1.3228715334036074,1.348771978393615,1.377020501227588,1.3189901844927399,1.3528870885639566,1.3547741640427695,1.3742790776803333
