Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Shadow Skarmory,Air Slash,Brave Bird or Sky Attack,40,1.6553052615117676,1.6833884441763205,1.6165771828627533,1.637372679348881,1.6571258205281216,1.683895894822082,1.6430863377404816,1.6786525221181234,1.7517772164450163,1.7307984985489875,1.5758452048094045,1.653807327226996,1.6824600763141717,1.695999970802174,1.9943497058778985,1.8089532206149497,1.7181202579842918,1.7447452175791471,1.7348027651297502,1.7202289528131036,1.6774825825179203,1.7137913186008118,1.7095203199873976,1.7096415595667191,1.827449904537827,1.7148040204919308,1.7093431842272038,1.6942125918170894,1.7366965436765924,1.7324804673368421,1.7270596532281095,1.7196796522430426,1.758680193361481,1.7437269922159333,1.8405022923932677,1.798745083771392,1.6965808809708312,1.7315819776905206,1.7277852643475164,1.6685708873391802,1.675365182627137,1.684677630266691,1.7312188393934098,1.7379316135136127,1.7559668592733255,1.6566203419953625,1.64327821324495,1.6562781181551363,1.7396736003916358,1.691385218042559,1.6242049427440646,1.6479484952828414,1.6706636819057896,1.6740542157844212,1.6625688910653775,1.6669635159813876,1.7697342809497112,1.6892976328724654,1.730906181044923,1.6520329460242134,1.651899327965198,1.6542093400583702,1.7234997684754794,1.7071366749008678,1.7983766793867744,1.7150101287948671,1.7499340652620126,1.7225783780109951,1.772342228880522,1.7429721851187296,1.6921620008844922,1.6804125502368514,1.746006481544978,1.6985695704196122,1.7364480336239143,1.7409676447928706,1.7200284508340888,1.7383054441574575,1.7169979486552054,1.7385494592192992
Mega Pidgeot,Wing Attack or Gust,Brave Bird,30,1.2472327356063342,1.201856220458549,1.2186607546679606,1.16880309178794,1.2468743006862597,1.2023143648647232,1.1476995834606123,1.1806557816252128,1.1913930613702757,1.2188821449951524,1.1414766228474174,1.1475256105235112,1.2046283556101065,1.2207710415959532,1.462255320092942,1.2310287618893097,1.269417629387699,1.240074646568898,1.2465727806851812,1.213658983600499,1.3534697219597631,1.1975752928434278,1.2226697472446022,1.2051321795464325,1.5641150854607337,1.2662691498968084,1.2798606105403916,1.2732227108574092,1.1881731711674204,1.1744091037906157,1.152627727183915,1.151784535160404,1.1963318552300166,1.1901304254665759,1.275385478529042,1.2111563594993213,1.2020745792268617,1.198844839960153,1.150516152955488,1.1482358823228,1.201223007150329,1.1803481264160958,1.2049402555034145,1.1875901109800406,1.2486025519482498,1.167113740721247,1.1521127265377888,1.1580031309431813,1.1862430973859057,1.1614955692970237,1.1314704832663474,1.1337988934395085,1.1524904331509285,1.1588358884848677,1.1561089109878118,1.1295337082353352,1.2465044790233348,1.186721611891418,1.1811512815911196,1.1464216807563572,1.1328362547065614,1.1343770186833109,1.181311737405007,1.177485266129686,1.1488835091701168,1.1508581860851248,1.172834569423864,1.1521751100043052,1.2126639696783597,1.1928086089165957,1.1723256904495445,1.1597421256621403,1.209121683715597,1.1620984496299036,1.188534340316993,1.1814490763340297,1.1863145326939826,1.1805398820152746,1.2050462700687181,1.202119438756594
Tornadus (Therian),Gust,Hurricane,45,1.3980987943687562,1.429951083198402,1.3610261592502804,1.392871347410291,1.398492885648217,1.4292685864594665,1.2898368277341803,1.3331571247952003,1.4046102784905499,1.4091993247679135,1.2923538366646203,1.3091792727197138,1.3753907969477572,1.4243259499330274,1.497366214711428,1.3974475959199817,1.3868435773537389,1.412231380361472,1.3833850690368539,1.3887338154489337,1.2741075059675564,1.3638491407931754,1.3562921954261564,1.3697405356535144,1.3557980836593815,1.4092783280076278,1.4534449640967204,1.4407135023237847,1.3828802008779886,1.3930165519039721,1.3726617407500328,1.386682787603486,1.3954064805751139,1.4072258849028711,1.3821826793222338,1.3905951552190128,1.3273414923121511,1.3842547351215224,1.3274633949084504,1.3268123128561957,1.3421600011463453,1.3507578606619746,1.3802950265053908,1.3783678940911441,1.352303901490584,1.332219960029034,1.3061741461758527,1.338808302709834,1.3572112355308839,1.3778777932721522,1.2557710359137375,1.3024808262829881,1.311089554837282,1.326357102909947,1.3341127253051783,1.3387018389665124,1.3786613786162025,1.3539059888463174,1.3273536123831402,1.3301597475497184,1.3219874879231672,1.3413762059789456,1.364356785208011,1.3664100763787015,1.3496156428227002,1.3660767309188373,1.4108199223562716,1.4112960006696478,1.3821159458405836,1.4036936451303137,1.2951111508990016,1.3343421537558737,1.356402649246812,1.3592764515050355,1.4001625757081622,1.406204298793008,1.3441699961737166,1.368889511341658,1.3841248407162046,1.3938433623633983
Shadow Honchkrow,Peck,Brave Bird or Sky Attack,45,1.1287539142058212,1.05102656987647,1.1017129518912423,1.0233949948108632,1.129620971952857,1.049501437194071,1.114141010799824,1.067599260788378,1.0860159654054746,1.0936304180612526,0.9779628094296866,1.0232553569032667,1.077221867204268,1.0932358125937525,1.2168291021223938,1.0813259531201247,1.1255735281840933,1.0959662050260426,1.2247270935320487,1.1093745066439604,1.1464648263268624,1.045649869818376,1.0504908627800615,1.0391398311885018,1.2875429436401293,1.039779831172939,1.1552690203344358,1.1217489431071272,1.0719570859132315,1.0711391723028585,1.0902523963840645,1.0571150843385861,1.0949807647570506,1.0806885066086827,1.1491943339643937,1.1133617044642066,1.0655306186053337,1.0566754457080447,1.0570469814215722,1.0141853866849324,1.0598720821929586,1.0504442495268045,1.1105465973644324,1.0730478533445367,1.1182799004021775,1.043277267491074,1.0668368052758785,1.0466870784427185,1.082265523190528,1.0355278681259334,1.0803300380032754,1.044694183363817,1.0765547473834542,1.036636739914565,1.0694326139891286,1.0146445815697094,1.0944950587765638,1.0619617205119642,1.0860699946072432,1.0174808057174876,1.037835161996958,1.0261903069047793,1.0573905469307903,1.0454566253638609,1.0623055610980863,1.0254268554735542,1.0986911158196229,1.057788602731987,1.1332905144607541,1.0785827328845838,1.0637574561733505,1.0389242238363743,1.0838795177646738,1.0412498897747429,1.0954870122947225,1.0564645212926584,1.0728779186848443,1.0530769665841617,1.1549526970669597,1.0765967044132072
Swellow,Wing Attack,Brave Bird or Sky Attack,50,1.6301882542176613,1.5470451671774617,1.5947061809321696,1.5050972647612058,1.6325856892436221,1.5470817203350897,1.6470389985476546,1.5852017957094124,1.6478560896706873,1.6391898968585399,1.4856829738799073,1.5502015393715147,1.5972856187238753,1.5955230973054055,1.8750444075574642,1.637610237522707,1.7562165262768878,1.6433663922425177,1.7119524281087095,1.603055315623228,1.7040520966527248,1.5673969364446285,1.6245734514250394,1.553971991468123,2.016968842573351,1.6530996326109855,1.720838296535764,1.6670618358972629,1.6261783582417022,1.5777553414894212,1.5720856142963344,1.5672977611339074,1.6636230197368487,1.611245628569373,1.7245728043253086,1.62251478125393,1.6164261295904867,1.5972579931964168,1.5917802193278,1.501455005300305,1.6063473139696505,1.5709916188862971,1.610328527725403,1.5606476895629569,1.6782916914713424,1.5355567206583203,1.5561951935377474,1.534258499235856,1.6281844428739258,1.5203596445581709,1.5539231733451107,1.4994118953408329,1.6057134254946335,1.5297003277944627,1.554719666266138,1.4865707322875104,1.654235855119733,1.5536075840862709,1.609051666097901,1.4976890285641555,1.5855896989493061,1.5117111104868415,1.5585382512852277,1.5378745125096396,1.6072211033238557,1.5431909935835704,1.5953784845075663,1.5751955858245257,1.6937435670471384,1.6092819318382938,1.6291609695229308,1.5643658314868978,1.6525593935675225,1.5393478601056734,1.6443357518698303,1.5802586635378972,1.5974995413492523,1.5647220703497315,1.6500544766609921,1.583048556731986
Shadow Articuno,Ice Shard or Frost Breath,Hurricane,30,2.1063221172642077,2.0645816555828422,2.0685853661504536,2.0052915973155754,1.7534900417723405,1.7202304446144603,2.328494220494658,2.406257039246712,1.740928221868403,1.6982786228895435,1.9895307349565083,2.061442428525805,2.0330413659457567,2.1167787498220756,3.0123001314268882,2.5503315838668557,2.0649180923795267,2.08236641624463,2.471768795959818,2.456393201845582,2.0624460775404363,2.0789621601663835,2.092824883413405,2.106208824874568,2.036380425317002,2.1317897191208157,1.7312756596379018,1.7075402006333693,1.68734253635912,1.6967064288683296,2.1138309888791134,2.103763270466975,1.7533194056136348,1.7395899808859896,2.672739436309026,2.5766882664830977,2.0508565836337773,2.083694091008435,2.49857735599537,2.3697153051828974,1.9989916460085688,1.9827013102208284,1.6918612054808606,1.6764648342329684,2.163233123642341,2.0258531819461276,2.345329329959571,2.3537325939829246,2.019194827066195,1.9975299048460644,2.0135148843577917,2.0050085179629784,2.04269507905254,2.0052574490147257,1.994622014195286,2.0105151238997987,2.1746888112185094,2.1005901509572062,2.0775303857860057,2.027507105208831,2.0440005091953166,2.0690257774279996,1.6449090363250722,1.6292165533392458,2.433841773914634,2.393512140891464,2.1096674978053604,2.0983085663958745,2.1166698978236944,2.099763193151919,2.325488629109142,2.3939525417849734,2.093672866758767,2.08825970286165,1.7211200910507858,1.7246803101117913,1.6846643812667974,1.678238602306247,1.6866923923823829,1.6567552344603071
Mega Pidgeot,Wing Attack or Gust,Brave Bird,50,1.0146648211100893,1.0246845354800953,0.9857069890992567,0.9987603034861401,1.011720171937938,1.024104388217377,0.9661370587998495,0.9736720400483485,1.0216007542452394,1.0262873940675412,0.9472994046510109,0.9711614828308864,0.9989388985091923,1.026601044552233,1.1123940903713982,1.0026581826946013,1.0344837888495968,1.03761337397691,1.0143709548515762,1.0161368525635521,0.9470999262807017,1.0050511270578022,1.0215521134707155,1.0162916347988864,1.047867160170167,1.030289079360856,1.0709751503514255,1.0503885077653652,1.0241029254292044,1.03531028731686,0.9845003578245655,0.9826205096616951,1.0294847868484602,1.0383952585496712,1.0348068966621207,1.0184848017965307,0.9899699313496149,1.005796582465194,0.9663586303561492,0.9939350490247727,0.9969665410463268,0.9908410652283514,1.0172582502943084,1.0263110324364781,1.029840403055888,0.9936846595382969,0.9585057968453508,0.9851360482581035,0.984253836422039,0.9976621550463466,0.9433344983713832,0.9665619228978634,0.9649798240812725,0.9831998869537009,0.9782389475710984,0.9726036760263,1.0348313429708778,1.0063088450495103,0.9908289706202139,0.9772406281868665,0.9789371026050636,0.9850513099677359,1.0056949258825467,1.0051374045988124,0.9775087658585658,0.9891858894578708,1.0252803022677726,1.0198666602419717,1.016797785818622,1.0275768758338557,0.9799057809409151,1.00504359725703,1.0078998637143957,0.9977138751071138,1.0104630803535068,1.012023461074553,0.9852148994163279,1.0134729602626749,1.0127525816842307,1.024924561143092
Shadow Moltres,Fire Spin or Wing Attack,Sky Attack,45,0.9569610962382666,0.95871737812773,0.9781381699190486,0.9788935334097101,0.9556607116216618,0.9572997200405654,1.005176302736723,0.9737108199613729,0.9603278243547733,0.9596104175658544,0.9173990203944697,0.9431239075016488,0.9662983914900368,0.9618507042150712,0.9424211594210731,0.9502720096887799,0.964290116183618,0.9696401123298852,0.9763692175663592,0.9725332593686705,0.9210749859271539,0.9452717901413353,0.9586668518920719,0.9525075209568005,0.9403113645776822,0.961126684313452,0.9811799515085248,0.9802757080185902,0.9683890434649873,0.9720766244798251,0.9735496543726857,0.9614883801557109,0.9833235618666866,0.9895661173805993,0.9771482963514188,0.9850038937844964,0.9549731207245095,0.9673368375950893,0.9841513702493496,0.9578398711157436,0.947216673592503,0.9539157239195072,0.97034932464257,0.9505126780421654,0.9743367883517481,0.9632675864415254,0.9450414831543521,0.962199372290199,0.9718421111826364,0.9815474932846147,0.9724906313369248,0.9787229622000176,0.954175198640483,0.9505069502908089,0.949203937721752,0.9596148847212095,0.9798899779729445,0.9762800075722189,0.9769686694520904,0.9576380024804202,0.9562897762851846,0.9764461553183998,0.9592461330667941,0.965906784068089,0.9976267230342031,0.9920921373898474,0.9782298465854723,0.9821089937426165,0.9632695244584628,0.9685653346716014,0.9703410692577075,0.9813986521541448,0.9806844574999881,0.9916188863090871,0.9648576405164812,0.9718640696046652,0.950655371124325,0.9552332267682221,0.9675910224680916,0.9651152899583629
Yveltal,Gust,Hurricane,30,1.4225220889665007,1.4637493016289476,1.38469139291382,1.4254889315519408,1.4227600980904072,1.4617369710136559,1.3986995472800208,1.4403101794723294,1.4625198023804615,1.4889882413080089,1.3588664394923984,1.4038822548976997,1.4794816274710396,1.5526649950911156,1.5847850485684978,1.4755390522764964,1.422390724754409,1.4693283248925906,1.4941008846617734,1.5081010693881653,1.3707182619595903,1.4713496824883538,1.43992888482003,1.4403866355464772,1.4357781435085095,1.4350578651805448,1.554748597877715,1.5313949970416196,1.4461085608769988,1.4675765571438018,1.4871242119477566,1.4774346308202762,1.5066183706384895,1.5046629366886117,1.4995569236992037,1.4844039406514602,1.4339787876252252,1.4628617031141495,1.3948090485814963,1.4174691358983156,1.392320589794661,1.4237815758818482,1.4575864998664314,1.4563107100127046,1.4893317698289237,1.4458822228402202,1.4343368568167214,1.4272321069084175,1.4230173095417022,1.4452125329721064,1.3384848392225341,1.3873640501383016,1.390575265363276,1.4262158613776388,1.4030270314217943,1.4081803552181473,1.4832816454889834,1.4401652267594662,1.43065596404392,1.415680457299674,1.3919104169441363,1.4164406338689974,1.4468889558658604,1.4620302976887718,1.4291085220565007,1.4446476152167231,1.4707910703342093,1.4804987694075888,1.4830679523972443,1.4981841383775127,1.3765093052564261,1.4294359366364553,1.456556283565056,1.4488446559997559,1.4587583424478499,1.4834905614887137,1.4248030089319088,1.458614072998747,1.4538637357350777,1.4677356549251814
Yanmega,Bug Bite or Wing Attack,Aerial Ace,50,1.5116566073283613,1.5211475291655876,1.470472751183929,1.4796127441837326,1.4740219398030732,1.4703449963402773,1.4249010692108286,1.4438587077136902,1.4714018308372485,1.4715004667922114,1.3991251984558484,1.45198797377815,1.5303908584427424,1.5385657297814177,1.7194261861711864,1.5276456648550893,1.4792407318296963,1.4776281112737921,1.489206858182022,1.4877906472949944,1.4132721130966792,1.4803705726963037,1.4730743404884374,1.4653436347595934,1.5670885444137914,1.490409613819222,1.5509878512582478,1.5380083853987836,1.527397389326506,1.528137247130479,1.546294082078828,1.5347057368952433,1.555603106061024,1.559281201823373,1.6369739628008777,1.5808197301050868,1.474493004597308,1.5074973887992233,1.5761841743754945,1.4809383103927019,1.4651882155702352,1.4754168198375124,1.5225627262026677,1.5079533015628745,1.5125894977901944,1.481043213125465,1.4581867292807573,1.4851667975149965,1.4987209854591237,1.483738854519388,1.404012707036047,1.4324639526742124,1.4694379831619755,1.480572290255661,1.4221246163702408,1.4143985372348298,1.5265189254307732,1.4957552925882105,1.5008718341576115,1.4693161045708754,1.4574511573523903,1.4580809498804435,1.5066317564006761,1.5063872585584446,1.543438024808367,1.494498949552063,1.5498128026786702,1.5547365610751174,1.5226302998761916,1.5194154997421478,1.466668164777788,1.4982046441376304,1.5235174910224496,1.4820535336818477,1.5153308088831843,1.526076566238725,1.5007603003502825,1.5254041528971436,1.5469104965876483,1.545277717340838
Shadow Dragonite,Dragon Breath or Dragon Tail,Hurricane,30,1.539126094209023,1.5266832283761083,1.5056840267834357,1.4851882806419159,1.5416155079815008,1.5301198546817334,1.4065699548987172,1.4354833544979324,1.4734745281191581,1.4761584151818057,1.668820665683449,1.7380289770719437,1.517948839560173,1.5660913964955308,1.5317775233689173,1.4849306440000927,1.515357264552637,1.5639032234836667,1.8465668104134632,1.819922503287062,1.5906428600331848,1.4491465888199486,1.5179199088067816,1.5129520039442421,1.6562297200009246,1.5312401851589563,1.5478248369631145,1.5361965211439887,1.4944462410348696,1.4862537835403098,1.5087120049852651,1.4864130598441772,1.5715183107118744,1.5324638817917198,1.4517337505178038,1.4739719775066573,1.7797361914012997,1.8554082045523597,1.427460061419647,1.4201909795660426,1.4842199836645793,1.4628404942055575,1.5107137763494833,1.4854794554642266,1.4572738347441103,1.4339019578423433,1.6963603034443149,1.7099279052464122,1.4386678077286228,1.4487097322374836,1.347745105031355,1.3849524595110858,1.4048563534519043,1.418107045026792,1.4803066643095042,1.453633036583968,1.5086542191154069,1.4317294175814044,1.444783113458614,1.4269268917602342,1.4463507914234435,1.4335444073741817,1.4991149072184728,1.4944554406446557,1.4533531097753614,1.4405427313107635,1.8438308656116256,1.8864442817632363,1.4719217559372162,1.4698372083285403,1.4067424158958444,1.422630081260975,1.5071817128843497,1.4680875449994009,1.5064845021761235,1.5021520297153708,1.4853661054733542,1.4706920507694023,1.506078909101181,1.480872047429555
Moltres,Fire Spin or Wing Attack,Sky Attack,40,1.1680077204335506,1.1774005704588808,1.1782080394349579,1.1858644081244416,1.1655217812919587,1.1767486501879552,1.2733347882667165,1.2184801575927025,1.1725194380966257,1.1795462152785618,1.1266853067335076,1.1703320439096938,1.1501399692142111,1.1746087673772687,1.159242028902352,1.1688744223126462,1.1891679221739513,1.1889785661138184,1.1646588967464653,1.1702732485192888,1.1190644781373325,1.1855085482969445,1.1952876703249922,1.1833591760916045,1.130580432951825,1.1580652541282348,1.1868334190052428,1.1825096971262323,1.1839869722122804,1.191363732227617,1.2015427499193596,1.198737563758337,1.2026617864490576,1.1985389501140575,1.1913890501570104,1.2055143968141664,1.1712171345831317,1.2122775783203694,1.1859561693048828,1.161128611200269,1.1769173341739867,1.1861959330424994,1.1882956307606798,1.1880319083172244,1.1818383222225182,1.1734865271872572,1.1539152111973763,1.1776511455154557,1.1784686207133284,1.193966625178544,1.1303764697161722,1.1621420850822395,1.198855918744446,1.1975273112295974,1.1779062032132408,1.1754857668787975,1.2063498720279044,1.2007538167472467,1.2077241021595955,1.1811062550155556,1.1719569877123517,1.193579314009631,1.2065862656811974,1.2102740715803006,1.1970553574100864,1.1851967371134353,1.2065405348931728,1.1794366925622477,1.1945799069260588,1.1970005555535665,1.1730771114488836,1.1761060422611713,1.2056674893121282,1.2024829770717957,1.1900746324219516,1.1893775247695877,1.1792853954469211,1.1999331761041578,1.1846111534442991,1.19148693172614
Shadow Dragonite,Dragon Tail,Hurricane,50,1.3352564293506792,1.3155598493320775,1.3016334837168568,1.28127628263416,1.332531049530061,1.3157920688869826,1.162922856535363,1.2215491445095785,1.2498467342398374,1.268497970292331,1.4252893799864468,1.4573044557870052,1.267069406038719,1.2902463931560295,1.228060875542011,1.2232300563211225,1.2598380359578314,1.2825785469121285,1.4975749761967343,1.5295374214636535,1.1600362803359474,1.225471847277068,1.2474574938297869,1.2371244275023998,1.4034340484796934,1.274325888385639,1.294139235283961,1.2848672139414823,1.282844659582393,1.2790494033384479,1.300298630323869,1.3020316343126321,1.2876427231666172,1.2738891480225778,1.2399747081263905,1.2569118466322555,1.4842990590737715,1.5749522708576276,1.206528918316728,1.2142222969497347,1.2377097453680486,1.2385006194073833,1.2995620921904647,1.2681689836733976,1.2496844077387228,1.2175883522589885,1.4300810037499636,1.4768456405413075,1.233093251861892,1.2383933617662883,1.1653946488872116,1.1978510238156195,1.204282212604103,1.2154785858863288,1.2126432456739924,1.213010411099781,1.2620432146477085,1.2471293755397441,1.2426627801978543,1.2470829295449923,1.2325791920129916,1.2624147184399002,1.2803283207188987,1.2749858969997745,1.2735701829866481,1.2782876547134572,1.5515702023400142,1.576954526970481,1.2759957770713783,1.2739533792646986,1.219263513409626,1.2278078958833176,1.2734783950410176,1.2429684197161677,1.3010945109812884,1.3108929496436903,1.2589080040388716,1.2941948797873124,1.284477348990817,1.302939539789083
