Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Absol, Tier 3","Absol, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cacturne, Tier 3","Cacturne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Nuzleaf, Tier 3","Nuzleaf, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
Shadow Beedrill,Bug Bite,Fell Stinger,40,1.7377086885407163,1.55160050528642,1.7308307490553976,1.6006095276823034,1.7280812808224424,1.5508881826422576,1.5813424555809001,1.5574839445620499,1.5901658263619116,1.6515539215365476,1.665501592440912,1.5674536226164488,1.6868263168288031,1.5542347602027085,1.9519528591829491,1.6168306848104714,1.973219875216271,1.6788778916348657,1.5428192674656918,1.4899167693394002,1.6897040122407774,1.5257022205734274,1.8485119689162142,1.5701129475285058,1.8272887419071173,1.5569643116065015,1.680658840199766,1.5819225426277466,1.9399733968991502,1.6593792095171498,1.7724356498644913,1.630549089445972,1.6226607588973208,1.5230813233665772,1.764494886395173,1.5887393740115245,1.9154465397512825,1.657325201529051,1.7317174680768446,1.5827346538059506,2.05758579717253,1.6196453153679773,1.8195191967015747,1.643159788070477,2.012215534455445,1.8312924738573872,1.601302225476814,1.587423479556606,1.8261484011037417,1.6108086213110142,1.7572778488956724,1.5824156711558357,1.647035350904391,1.6173503547863535,1.657636229388971,1.5977765733298224,1.6261908289553275,1.5918996834606636,1.6001640194284306,1.5509804773619233,1.5891831263033611,1.5321372947182927,1.5565978878851152,1.5670590229174872,1.8015960719312354,1.5849752293301755,1.6102158265905566,1.5750250306525104,1.6721049260009693,1.6039085495491692,1.562664101143668,1.5449492661945623,1.635440049805191,1.5860709544590401,1.6649839084410172,1.6067748559654016,1.5877391391254492,1.5494884601132777,1.5893991139464896,1.5708941898840216,1.5882428078406745,1.5640730320202176,1.637657425217326,1.5831360159057204,1.6627029350427838,1.6309242182563704,1.67664882577071,1.6103683113622411,1.726724814645805,1.5852876228981807,1.5806717398641075,1.5388159623912727,1.606907713836146,1.5332552480745352,1.5417479535779353,1.5097236403877572
Shadow Beedrill,Infestation,Fell Stinger,40,1.7940527496550347,1.6527445358951902,1.7916482282944535,1.6945411493487204,1.7818762791927896,1.642715478274089,1.664559829256309,1.6535516283213665,1.709345982377806,1.7849897220635667,1.7671753210539416,1.6893580462778268,1.824570828845386,1.6877365634293433,2.0795491187288313,1.7315800950024283,2.0873859714083083,1.8164917275569512,1.6671464885954952,1.6254683332970434,1.8148731228231463,1.6524464465525466,2.0240361617870284,1.7330513482754588,1.9594675795686853,1.7210467734946566,1.810417850481751,1.7342315552068952,2.0368375457622254,1.8133745059383048,1.8457416568002833,1.7076206699212255,1.7438369730732772,1.640835868686428,1.8895456041073642,1.7478012671833607,2.1062224344443785,1.8326260256798197,1.8843571642559205,1.7348095952905416,2.181289779025436,1.7635734611331297,1.906201257951858,1.7637320418019602,2.1776066179193516,2.0479195832974653,1.6875244592746719,1.7096020075564133,1.9726005607002814,1.7728183947505638,1.8105946512666833,1.6592974553868525,1.7024872604322385,1.7276478674412978,1.7726919802497312,1.7055612825875006,1.6604219197074837,1.6085111048908551,1.653407164519946,1.613603778218015,1.637238486271256,1.5956833758529203,1.6278535455536125,1.6808061333052422,1.8904476520494073,1.7353217260860043,1.6590390446039311,1.6439123962615299,1.7398255278638992,1.6929437974794195,1.6048822592586174,1.6060815349559119,1.7227786650217525,1.6546937484920716,1.7453757948050719,1.705871034090456,1.6601121628007867,1.634300054067609,1.6634046019837014,1.645179702782041,1.5960450646250064,1.5643517021246678,1.6775406747266324,1.6389293599781771,1.7246611556990914,1.694088358696592,1.749451486296789,1.672411801998164,1.7774295205213768,1.676894327672189,1.651705314882351,1.6015362473438515,1.7042553546323256,1.6128868941087597,1.5849508703769244,1.5517958287118152
Shadow Beedrill,Poison Jab,X-Scissor,40,1.8904206171616722,1.7157121248598421,1.5003860571072483,1.432977864521011,1.8792686805148733,1.7133788930586338,1.430419114843783,1.4276511924310635,1.6961955521925087,1.7600117075275474,1.7675364759999916,1.7059736031343113,1.767018305238157,1.7050396288454301,1.9693291845795813,1.6948122586947267,2.114139904858698,1.8000950518930745,1.6062178444786381,1.6043431626746134,1.7709485484336993,1.6849612380094334,1.9347589584604536,1.7120554483362433,1.9307308534570193,1.6994886571740115,1.7958361522913588,1.7090499717239704,1.934172244544181,1.7501111885207261,1.8534487233662618,1.7446502205195293,1.7266291483198475,1.6367176482083128,1.843927794812544,1.7269408239018822,1.9992514783534694,1.7641703192492582,1.8297443247935254,1.7153365201533577,2.1730210433969837,1.7643311137880069,1.8714677494575547,1.740688945343989,2.0919820020641624,1.9143941487666707,1.6441772310798812,1.679993209111498,1.899123702156487,1.747594069721658,1.8413592393777485,1.6970193866766718,1.7251008308977074,1.7618530033062307,1.7523946948354292,1.754636501411946,1.4552289362974642,1.4233245371054444,1.7267617260333221,1.7005058088942786,1.9245467249669401,1.9076930974445414,1.6457680212529424,1.707058408747338,1.8630065858606852,1.7259168400530926,1.6844510294280646,1.6865804880004087,1.7097982844757311,1.709952011534685,1.685339525178448,1.712843823403972,1.6821053794069496,1.6847888613523296,1.7192589317424911,1.7304301803108586,1.4299970847749115,1.418018552838743,1.4545465520050382,1.4480111327962786,1.7048097846543728,1.693898999557281,1.72883585997625,1.7170498136988954,1.7022009065148913,1.71502587664676,1.7295310047308998,1.6947501226783013,1.801980389865264,1.6990756969356358,1.438567993176024,1.4053264109462344,1.7254224982701247,1.6677628711709847,1.6989035863876136,1.6738247641823445
Shadow Beedrill,Poison Jab,Fell Stinger,40,2.0148643815758125,1.8104544412546988,1.619169092940329,1.535742435887648,1.9967163947649387,1.8044916023995627,1.550341259127334,1.5243458322773311,1.8453306891678927,1.8916497436326778,1.8831602505368608,1.8106190765180628,1.931327813761867,1.8131726945565898,2.1334605804191855,1.8186184998497354,2.1942810196542846,1.9179069579121215,1.7385631934473251,1.705638663049721,1.961880900585886,1.7836192697016273,2.119404581584367,1.8285639953126436,2.0177846840888582,1.8210683134235666,1.9537934537724337,1.819432053943001,2.0473413491050727,1.837053636931842,1.9768500887498688,1.8302964188455662,1.8556518901723904,1.7514498437069952,2.035825643849925,1.8498741601635476,2.1787884814963006,1.9083651020968393,1.977783046487389,1.8474035270440001,2.32315565415585,1.882757196329161,1.9945517206948327,1.8782857059081366,2.2683778123728535,2.095668043204934,1.7659060318960678,1.8012944415874201,2.0550052476963483,1.8329407196761338,1.969687204394986,1.7932101182159121,1.8544739717875427,1.8697634146851583,1.9013206467720216,1.8255278414442668,1.5475204741159598,1.5054266673465013,1.8277650320690548,1.8029918600344943,2.005714838322605,1.9875114365625661,1.740956272583387,1.7961675005257376,1.9411150879844734,1.80023356533076,1.8442998711483043,1.8173250752077232,1.8640961656130028,1.8093495279373346,1.7936188859080577,1.8036805987928046,1.803561609032684,1.7800907212710295,1.865561857930875,1.8180924401434146,1.5379866564084703,1.5120296626327814,1.5630735725861504,1.5363789971364572,1.7990948524060915,1.7614065766996854,1.8611618196348918,1.805119966438977,1.8430269408021467,1.8200712388914102,1.8432904252870497,1.7866615228696856,1.9274605534069151,1.7837225041198876,1.5492355666296367,1.4947512085292178,1.8453197503905072,1.7661659116733972,1.7887671161260508,1.7530709576629286
Ninjask,Fury Cutter,Bug Buzz,40,1.5880842695685689,1.4395640034261257,1.5802704749837284,1.4844922296988594,1.6052437607600296,1.4312264402498713,1.4122345268411296,1.3825353315878168,1.4560865761510589,1.4142750257992112,1.495939605093955,1.4408236404532162,1.484809669417606,1.4180939950939306,1.7279903024541237,1.4555056392874692,1.8720172051382262,1.5125833945149592,1.6100270036060464,1.4559468791966332,1.6316458577879727,1.5105723037786847,1.604634453111152,1.4488385179308627,1.60088239956903,1.478485508321369,1.6165368294262228,1.4854636363521523,1.8833149948375227,1.451565030040379,1.5357451605940475,1.377269354184009,1.451826749090383,1.3644271440265592,1.666291978459426,1.4995263684526616,1.6103789274749702,1.4300352575733126,1.527696607585378,1.4608374180523267,1.7830717526854016,1.4429310829598252,1.6495361917707958,1.4703375700494625,1.5997893996712347,1.5365301872231558,1.474059950639353,1.4514631795486002,1.7243307238212129,1.469991772805897,1.6879639980392571,1.5146819029579675,1.5424997163028045,1.487253899762513,1.4687014383678205,1.44700724203854,1.493383037577224,1.42609802834078,1.4646603198403338,1.4285160916075974,1.401356345780021,1.3873631651723015,1.4132743028056178,1.437563812472863,1.425845618248077,1.405800657141306,1.429335163927991,1.3766263557034075,1.4340679139241324,1.4054555013251624,1.3885303983100887,1.358345312789088,1.4933533473448581,1.4097863249854896,1.3862879620124824,1.3825241043882088,1.5382997731772163,1.4718799331160577,1.4360507993102363,1.4085174566691665,1.4105256051731094,1.4017861731052672,1.5518183904401355,1.438543355444644,1.421889601946175,1.4249538108640887,1.472867958600428,1.4129427649961264,1.622502147039097,1.4394300736631132,1.5041911636172618,1.4369423941516684,1.469278922166312,1.4049349857207152,1.3773082864481074,1.3657562339238247
Ninjask,Metal Claw,Bug Buzz,40,1.895777891536233,1.6960556390559163,1.8820539146176145,1.7629620458358168,1.9732802402460525,1.7061670166779794,1.6622514367367913,1.637733636239895,1.7785599070988407,1.7114898957131897,1.6720839289946363,1.681689264674497,1.7242998409219439,1.6713901417837136,2.242733649688694,1.7061261106767927,2.2385859709974634,1.862317437465506,1.8615223603686526,1.6931874320090647,1.8913483896149774,1.6964720122952992,1.9272478385880758,1.7069882304202235,1.803409420659574,1.6512807038276538,1.8563497705466008,1.6666832996252743,2.413265907224783,1.8278918801098258,1.9239355183819888,1.6622222248567462,1.64888066783785,1.6108564662752805,2.043561000773827,1.8038612409904773,1.9788369279965825,1.7294108375461676,1.9192955255437492,1.867497316076949,2.0775717546190924,1.73190576160085,2.1751389784195787,1.7403178562618797,2.1033653730545083,1.8312602196693588,1.9082908962705425,1.9204056840547468,2.2867638049626335,1.8516342786733209,2.053650583982042,1.870109939094821,1.763931051305856,1.7483149475950468,1.6191341807261317,1.645632387001986,1.76229391655396,1.6907829770097957,1.791817073408855,1.8107828840416935,1.6226477865341342,1.6231930423369878,1.7391907871374301,1.8505565431083308,1.626046159223919,1.65065006155334,1.6280576299600977,1.5953291261288756,1.7046857636315076,1.6583034602463642,1.6422441707949016,1.5980583205362175,1.5965776669724177,1.5271004792030465,1.585224317212778,1.6285347091816307,1.8891921005982442,1.8512709207690297,1.6778981399866961,1.6637361705714346,1.8245291444867384,1.795719772070012,1.889309443334144,1.8256526157570196,1.7819965402602291,1.8378169565730598,1.9129598155057737,1.8212294721974214,2.1252178464416054,1.9152771468453953,1.710615701423896,1.6396563761062943,1.7062900745020346,1.636094364045573,1.6479294547759138,1.6090180174661746
Ninjask,Splash,Bug Buzz,40,2.4742932913507922,2.2544070318067635,2.432001771391354,2.2907297520631733,2.5542459342172514,2.2848671709739756,1.985764122505651,2.03876252250832,2.311868958059237,2.277374751683295,2.036392652259937,2.09775846620493,2.3117212294563463,2.2787692088198894,3.1431434980586594,2.404207635712634,4.587429238463874,3.517310889014589,2.2811314978232495,2.3111629981135744,2.5122533452853695,2.589038528803858,2.4637156174738606,2.3342963562170675,2.269978150372497,2.26277833234015,2.4999557088513242,2.2384739702619543,4.924956687001616,2.754080290965185,2.565548604917163,2.538391303067791,2.0176270535277676,2.064609393120486,2.7764377170039314,2.851760319690183,2.8702005267202573,2.8130214660313833,2.3182186188308433,2.3043957102546333,3.055359251265205,2.4726248229608494,2.7646098402665182,2.4743075651390214,2.908204810142289,2.8715781344939946,2.2218206519946975,2.367871824840858,2.940522779521949,2.4526814936122574,2.3103484028287027,2.2713937189807236,2.21051815170607,2.210500276799432,2.0136215598747023,2.159888235626757,2.1112991293828203,2.036405275447494,2.064450557868663,2.13917525147518,1.8889203081444046,1.9813023014642384,1.9822688760810432,2.1377701814173102,1.9544806064324551,2.092059274518223,1.9475508075168106,1.9749647168732576,1.9958694331545537,2.0675868580098147,1.9674184744815844,2.004063898290675,2.219132826621973,2.151667351993584,1.9553737748547941,2.0959845168115594,2.2184516860272128,2.164143119685824,2.0221454280108104,2.0213174860464207,1.9811206109168882,2.017134035633129,2.1029086317532073,2.0895656870005612,1.9698703671538025,2.1162640674086806,2.067054874091285,2.0634407352278674,2.3852220430246645,2.2547694103267673,2.077631632942302,2.032261390053041,2.0372748566145074,1.9853285757458308,1.9519007396470573,1.9326516216529537
Beautifly,Infestation,Bug Buzz,40,1.8400783930016302,1.62102751163703,1.8114520116867951,1.678295252851734,1.839605809205447,1.6272393257742694,1.5853623387359617,1.5533758239683297,1.6364120862708946,1.676114511263756,1.6442804173288303,1.6199210371317145,1.7457712317523362,1.630086790311944,2.0087773601145242,1.7022579153666095,1.906701335090378,1.9217892644848058,2.0164814223998477,1.6444625863575015,1.984108376039894,1.7086976522338229,1.8817767439322455,1.6656579958157252,1.900351991145807,1.6792500500782395,1.7112784369689402,1.6412750026002156,2.199057191241683,1.8840784616556714,1.853596481217165,1.6023410115873604,1.6365681665640461,1.5642729505870212,2.0593079683277185,1.7916342131663558,2.0302180402075,1.7294834287264342,1.803204111309749,1.6894998503193202,2.124982532073306,1.8022292188352653,1.8172119976339989,1.7567440139400803,1.8673700063579275,1.9312558975362473,1.6712007264034299,1.7068958456417689,1.9168504221719593,1.750101255438898,1.749203130348046,1.6930272752766085,1.6580115641231614,1.6700200950279935,1.621179880271095,1.6187662438109678,1.6047264794035492,1.5362958862373024,1.6054728293394254,1.585607891351895,1.5217137189026104,1.5193670524654062,1.5614980481119953,1.62848956513255,1.6113163813489693,1.5462876159468193,1.5235272689906154,1.4914785804324333,1.521872726589436,1.5725469725318548,1.531731137997384,1.5373501383157842,1.6328529436504389,1.6162761976222322,1.5233789721130342,1.5716860884396984,1.6765556380259414,1.6212437431162001,1.5671486489513715,1.5381710835647329,1.5169245056719398,1.5201233903499185,1.6057314440006354,1.5897675524888137,1.5597279387581613,1.598558936832451,1.6071817015235887,1.5639732313119006,1.8778087949932385,1.672912751092644,1.6159285100621077,1.5399379407884677,1.5677067948921133,1.4873299881587383,1.4565703497373412,1.426236115828955
Beautifly,Struggle Bug,Bug Buzz,40,1.9457542661783536,1.7406733507453167,1.9576562350792661,1.7974588443222232,1.9791308133815777,1.7627212920385615,1.6279576569704357,1.6107861653523354,1.7405789373024412,1.7127587001394835,1.6734994856418637,1.6930252546448923,1.874092058196972,1.7424174821091323,2.285123076064673,1.8273515911792342,2.085958415352435,1.9979758518588906,2.058705023733073,1.792551205109723,2.271822042999589,1.8291816206476232,2.022475323251894,1.8002868409643535,2.0631582233154244,1.727949566393688,1.863240294988729,1.7046803461171307,2.531571990810167,1.942826403099292,1.9389670167594746,1.7041309137075529,1.7242160265943898,1.6386807588122507,2.167395252853783,1.851486442215252,2.082228144321041,1.841602833024186,1.8468004803568365,1.7804272537456636,2.2609546396655635,1.8979696875823309,2.0608666498167088,1.811749762530408,2.0299245801700003,2.0411662682896883,1.7831922068349482,1.7881449041600688,2.068204320822309,1.8496549459590714,1.8544314376633233,1.761002534149029,1.6912743678020214,1.7369037591232297,1.6876975064735162,1.67669572954974,1.658454773442438,1.6046227802184767,1.6490950437988066,1.6235945386574013,1.5472477453357754,1.5599177945437028,1.62984768683882,1.6936635910217654,1.6596604123209824,1.647033039530654,1.5775731083277913,1.5668521373261401,1.627766720470578,1.646157889557775,1.5793194745766441,1.6041898904184584,1.695628856340291,1.6839033735650704,1.590536421767041,1.6381048916837646,1.737784777763228,1.7028494556654594,1.6125364204188768,1.589093669817903,1.531763019213512,1.5211649518228818,1.6457292881957846,1.6366151015124693,1.600677669978371,1.6589809543587584,1.6432507376904237,1.6180861431010185,1.90527666973296,1.7639145959904357,1.6743061568389954,1.585122854606231,1.6137877210226863,1.5484932384635652,1.4993663234634382,1.4646571639310486
Beautifly,Infestation,Silver Wind,40,2.10516097924073,1.9577027691959443,2.095248172226546,2.015213073615232,2.108246854385915,1.9501436498932414,1.8645828127681032,1.8370693286024427,1.9100259478168091,1.953629683321309,1.9082171287290963,1.9107212265877525,2.1063468495264064,1.9270381233033023,2.3351113142655895,2.0389406750847963,2.2214612042158803,2.1938114374828372,2.1757907634600877,1.9876398241447246,2.2352104268206925,2.040320525730033,2.243197557991645,2.006263532246307,2.1708095626707014,2.008873696394283,1.9831777377916027,1.9422797175176214,2.4265537139500273,2.153060580376786,2.0718960564371334,1.9090180016359075,1.9657824746497439,1.8759191401764683,2.313210756009246,2.1086043805231416,2.2499286071940734,2.048839164914027,2.10035251681114,2.0221970932108206,2.4697828849003023,2.130519020408949,2.1432029345913186,2.0672338102150993,2.1261396296050488,2.2023877304349577,1.9401208451649805,2.0707711682194043,2.2809005751180886,2.0670151931898073,2.0746494455307936,1.9950562407016432,1.9575653330068956,2.011287790155861,1.8840602893709806,1.8982280838689385,1.9114962246069989,1.8268483264621473,1.9305908782158192,1.879348416766331,1.8066231142115319,1.8089239110471211,1.8509411041133033,1.9530870407377505,1.896048567587601,1.8539966382360087,1.7887745753436044,1.7814076987182021,1.8155409120615513,1.8483090083388123,1.7925708863089012,1.7985229356024766,1.9372735835075237,1.928351203815269,1.8430439040773552,1.8844040731805325,1.9577412791719764,1.9195092503468612,1.843643925178815,1.8198059129610127,1.8079787561237919,1.7634680963210008,1.9248453413907114,1.901250911301873,1.8801735158944288,1.9152303902106174,1.8515325784046128,1.8487875739604074,2.1183871778322305,1.9893099661313547,1.9159030559664443,1.8245066882977274,1.8421397268439474,1.7690792850652852,1.7223453337179881,1.6830084222580075
