Attacker,Fast Move,Charged Move,Level,"Arceus (Fire), Tier 5","Arceus (Fire), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Entei, Tier 5","Entei, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Camerupt, Mega Tier","Mega Camerupt, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Arcanine, Tier 3","Arcanine, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Camerupt, Tier 3","Camerupt, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Flareon, Tier 3","Flareon, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Magcargo, Tier 3","Magcargo, Tier 3","Magmar, Tier 3","Magmar, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Ninetales, Tier 3","Ninetales, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Typhlosion, Tier 3","Typhlosion, Tier 3"
Mega Gyarados,Waterfall,Aqua Tail,40,1.0640496404334234,1.0708090361343356,1.063892298263202,1.0697333988503541,1.0630750040945751,1.0686031099489983,1.0845867677681977,1.0755861085444416,1.0650503575966055,1.1265488177858043,1.0875987073224915,1.0753826729874454,1.1141696114628734,1.108058095277158,1.097454089281957,1.0778766649317033,1.2024961346939145,1.1168460401178393,1.0552917362194436,1.0847100798208265,1.1369080072718374,1.113160225214885,1.0919373172722422,1.102007918433962,1.0898495797118637,1.070608726887396,1.1047453536513716,1.0826615172708183,1.1221202826049754,1.0966505892552338,1.1195496132382805,1.1019981044385423,1.1197976526198574,1.1004560461857726,1.107231993928296,1.0820799805369503,1.0912058960229651,1.0702185969617606,1.1108461488265784,1.0844379748495658,1.1351601050442908,1.1077583651801137,1.1020217582877099,1.1085506653984167,1.1072792164548886,1.0760043521514693,1.0818368958477471,1.0761469085392528,1.09933650392191,1.0697632974953775,1.0715074772887079,1.0602860007280956,1.1408040103605073,1.1159766912735234,1.1104319750344753,1.0908779256390078,1.112869098507081,1.0889657645284916,1.0938424180434574,1.067250209167524,1.1103601830357244,1.0908303586314598,1.1176866053331176,1.1055341332058193,1.1124737708068506,1.0892093356284032,1.1340299223419474,1.1219865151552264,1.1005370212563839,1.088961179171375,1.097707160683434,1.0740720744080972,1.098351868942234,1.0813004905364902,1.104906077587481,1.093649619051431,1.0943880166941826,1.0928993669977543,1.0936853276444198,1.0770718197940476,1.0902847531594897,1.0638507043982048,1.1105923306569847,1.0820573817579096,1.0755458938764528,1.0703145275718144
Mega Gyarados,Dragon Tail,Aqua Tail,40,1.2775694355866503,1.309625141667945,1.2773191646356266,1.3113600133589607,1.277515401630244,1.307864972304979,1.3265135799196284,1.3364739358055027,1.301359773969714,1.3954243293870434,1.3570218388234805,1.36859746563335,1.3549872364668605,1.3665057532347642,1.3313738517338738,1.3399009829058033,1.4997538767356708,1.373994588709792,1.4265383323513703,1.5192806142601056,1.368096060017576,1.3590319784294271,1.5242390273116682,1.571991768836786,1.3581188981780417,1.345394223204299,1.3612817631340015,1.3531960762639588,1.3909397659002076,1.3854215479134615,1.3804609547816675,1.3655829437849112,1.3942940244626976,1.3765989012814712,1.5235458293869912,1.5443464838942973,,,1.38248819692357,1.3684667015639884,1.390891209253767,1.3722307678436367,1.519700026029408,1.5672678030262956,1.3868952760050732,1.362168054897547,1.503733102914831,1.5093656157838953,1.3685867492999273,1.344792560823928,1.5028078479147087,1.5445934058643185,1.3787389195442097,1.3733645576738238,1.3872178595901723,1.3765307248702356,1.5626917140560572,1.5568419283712516,1.3713788438440042,1.347176299998705,1.3803841714820873,1.379455541247298,1.3970441829404139,1.3899120151573703,1.364474190168086,1.3531887247498355,1.3830656157428123,1.3830941466369788,1.4022209919271247,1.3996681288778126,1.576465455794398,1.5474580726285259,1.3600223492096213,1.358896859957286,1.5143961489156412,1.5056227459555203,1.3497512165720413,1.3487185116930778,1.352830967528962,1.3495842852085695,1.5379935398073608,1.5427187582492392,1.3536381678145681,1.329399741946455,1.32380766233002,1.3404718109859797
Mega Gyarados,Dragon Breath,Aqua Tail,40,1.2934682389629333,1.3355005522039358,1.294611351068601,1.3371688709083205,1.2941651431697079,1.3330331315579402,1.367557569435429,1.395306107677515,1.309119659933244,1.4029977753894332,1.3334540361449412,1.3438020767687902,1.4259387328412692,1.4511348593116633,1.3758541609089288,1.3974551089228127,1.5267369283643155,1.408379075554192,1.4309439086592202,1.5229994227205057,1.4489340600740586,1.4707862103498681,,,1.3963956253059708,,1.4401526366539117,,1.4366846982822556,1.4499728660528608,1.4123306544329786,1.4122471252072717,1.428871669112514,,,,,,,,1.4710233141939175,,,,1.3988300867525116,1.3854895429040655,,,,,,,1.4831931019983209,,,,,,,,,,1.4381132259479714,1.4600322280018239,1.4299040583734526,,,,,,1.6092546126552079,1.609524080155295,1.4274153715044546,,,,,,1.3968976896567658,,,,1.3917337287900806,1.3854870037118374,1.3666594459276233,1.398449207665373
Mega Gyarados,Bite,Aqua Tail,40,1.2934682389629333,1.3355005522039358,1.294611351068601,1.3371688709083205,1.2941651431697079,1.3330331315579402,1.3029800559919937,1.3223779113231275,1.2346242264106422,1.3166261927575011,1.3334540361449412,1.3438020767687902,,,1.3028998245570327,1.3115211802261892,1.6057810284743492,,1.3850235311110046,1.468083909527716,,,1.3189548677155531,1.360757435097569,1.3286931148354877,1.3284961360841574,1.369156516752595,1.378396735685764,1.3720941530504,1.3769851390227523,,,1.3678801758923587,1.3652417655296125,1.537250477074189,1.54556361796599,1.1269080966978953,1.1136888831976184,,,1.3932793840340199,1.401042876027978,1.3174157879248594,1.3615367688287507,1.3308882040812642,1.3132396768788774,1.4825733959330059,1.522456502388661,1.122269615335438,1.1006540652536394,1.5095542188973092,1.5347398890894584,1.392667311729939,1.4026966937087069,1.1541056504216918,1.1420224148877272,,,1.3220297337849969,1.3070478193784107,1.1393001462241603,1.1288360321785977,,,1.3655159663974066,1.369114048672743,1.397885660635357,1.4173273591054587,1.3397627601761308,1.3453259633530918,1.6092546126552079,,1.3665777194901363,1.3732016715608717,1.4929416215184403,1.5103025735909754,,,1.3296262616880636,1.3405728965842167,1.330389705196151,1.327667601387493,1.3255453880654553,1.3122649316968933,1.2995742015754121,1.322134321550708
Mega Gyarados,Dragon Tail,Hydro Pump,40,1.2923434119622799,1.3156764156184002,1.294650109806111,1.314704567116591,1.2950781594675962,1.3116974217472293,1.3286641058394546,1.3395498303622506,1.3565897178759563,1.3998368191554864,1.4135102940483475,1.3694442480418507,1.3817953303395947,1.3998802808822124,1.3707448738815369,1.361340035774208,,1.4144125162475518,,,1.3787049573308392,1.3650506428062394,,,1.328711571123845,1.3137561462174234,1.3607375706634108,1.334907753729218,1.4002954155302432,1.3975393480672322,1.374983494421476,1.3746065128563418,1.398283329927094,1.3743796517727307,,1.5406058567714858,1.3275895677726288,1.3073460258216012,1.3389790887649509,1.3615082484553598,1.3851904732272144,1.3802418904806806,,,1.403731061578206,1.3554234910270413,,,1.36776916038745,1.3449484726533198,,,1.3725660248087315,1.3656696774428512,1.3563844967005907,1.3593460326192863,1.5314623405163952,1.5526234760771795,1.3588685974441677,1.3167644423710203,1.370193044780315,1.364948452474662,1.3989244132719343,1.4035602179496616,1.3605504099222092,1.331482477716565,1.3743595816279761,1.3689761263975326,1.384117608153111,1.3879592993561314,,1.5856089703173921,1.3405290487622392,1.3310298707326402,,,1.2994027659567196,1.3047105719911982,1.3280743646992694,1.3512741897372897,,,1.3375130988400001,1.307983029069551,1.3058246444273909,1.2977305807827137
Mega Gyarados,Bite,Hydro Pump,40,1.2977259573749398,1.3349840807824944,1.3015390003056506,1.3380592494940393,1.3002811954190039,1.3370703413912568,1.2902786314372863,1.3074089433738754,1.2571973195442414,1.2955331712068583,1.3623390929360863,1.3340805326401082,,,1.328350309229698,1.3128714888870268,,,,,,,1.2974038478988696,1.3380060789610386,1.3091503663034931,1.3000178994392648,1.3594800661061297,1.3558208452709153,1.3711086262773675,1.3507966940481597,,,1.3444366114396358,1.3268782983443286,1.5415012417099445,,1.0686707198184278,1.0558351581734684,,,1.391746884168569,1.395225339716591,1.3130853974382692,1.3492557366990046,1.3119561605688372,1.2931422547731395,1.5282220496729337,1.5133492305347367,1.0687320252473753,1.0533123380563416,1.4851159087487646,1.558491844132854,1.37288099914562,1.3857269178393348,1.1172941160588634,1.0980109047172315,1.541030215367087,1.5751034817091738,1.3089850882768082,1.2802399910827222,1.0866134908230278,1.0661105276475809,,,1.3533974801963113,1.3476817556325906,1.376853659679989,1.3902306786718668,1.301227823725157,1.3094642114760517,,,1.3334172028664435,1.361016450009111,1.533878143147211,1.5271578790281086,1.3469020566932255,1.375500732082391,1.3159178975293933,1.3032045740541947,1.3077371275043836,1.2874419079882737,1.3080481144496907,1.2908149914475944,1.2866974171071166,1.2949563809213913
Shadow Swampert,Mud Shot,Hydro Cannon,40,1.0389296671310606,1.039189673124206,1.130979076645779,1.1383013456501132,1.0398252357157174,1.0381302949893754,1.0206403520638083,1.0107641997022188,1.172725807971107,1.199364514628231,1.0098305353783839,1.0139511244459933,1.0389199774314777,1.0691172825305792,1.1834236499245807,1.2156573811414013,1.1072726977624898,1.0540639850430018,1.1638820848001008,1.1440941703451957,1.0588360408910715,1.082949087470184,1.0074046876395404,1.0281656665032088,1.0221700011796646,1.017456181269165,1.1887519702971525,1.2078123370352807,1.0259881761037402,1.0463907852669625,1.0671627332311018,1.0444747972772717,1.0388790075864434,1.0362802142627001,1.2083675244866856,1.1316796097681627,1.1034999592524144,1.107185673330977,1.025741193060536,1.0429939148837968,1.1406323317955853,1.1349168381805723,1.037249494867548,1.0521492123610128,1.0335473991790591,1.0,1.0902747332419653,1.117935059440413,1.1003383691495436,1.1045289280942288,1.126445227691217,1.1405361955776947,1.142508963145194,1.1527898815960071,1.0514134292167234,1.042702691918667,1.0281301917200458,1.0468991433424804,1.0,1.0126550344285254,1.059961217566344,1.0614004306771792,1.0229383204649791,1.0559376961056535,1.0254917256867762,1.0030655005921472,1.0893223152533582,1.0636162762358312,1.026007206930216,1.0294915785494567,1.1538507398301285,1.1407852668557534,1.1392719151942605,1.1220195436243177,1.123415825079804,1.1046813213720905,1.1221217859539623,1.1214367814494195,1.0081725998389328,1.030464290215694,1.000370377419656,1.0210741435842337,1.0145728899918343,1.0041225369495952,1.0843259222429986,1.020599260901571
Shadow Swampert,Water Gun,Hydro Cannon,40,1.0397180353563495,1.0362210551883546,1.0404805181879686,1.0367137744197168,1.0384238290011794,1.035051339347668,1.0259110804045877,1.016199255670087,1.0736310032691276,1.0985986352496357,1.0106893913920942,1.0135255324458792,1.0429063681286712,1.0731784593564295,1.005561467376366,1.0226311516437843,1.1117222445995674,1.0561102979227264,1.0530299879241836,1.0428686016380848,1.060710316517625,1.0832631734774827,1.0,1.02270714710248,1.0243945991363381,1.015270616586308,1.0551748558075964,1.0453597672037893,1.0304398600312714,1.0598641219260208,1.0590273973136093,1.0570385601408985,1.040260444097838,1.0530117517019273,1.106909148734422,1.0531517513999902,1.0135890731650492,1.0093430436586472,1.0381555375411837,1.0633907222961347,1.0631262312197798,1.0632084413178757,1.0404832080802686,1.0513647760573908,1.028392580855252,1.0075693262284908,1.0080885739155654,1.0075186104727172,1.0178791941230214,1.0016415493081114,1.000134322928692,1.0081163196198808,1.073319209580617,1.0621452796105446,1.0501361275821839,1.06156872394896,1.0488420567076024,1.0641700874165825,1.014732745269586,1.0073534967304243,1.0639057431568184,1.0678281508164573,1.031672664750746,1.0756666712587257,1.0210038128228363,1.0049713196172538,1.0960738305595312,1.06803974650539,1.020228281595821,1.0265026615696367,1.0499537666882677,1.0270260382163794,1.0243879213473033,1.0166465521080446,1.0450137960652968,1.0289681494781546,1.0298693217617991,1.0286914050143694,1.0103304223706098,1.0389918338507458,1.0,1.0275238041207988,1.0171193459070946,1.0071531561589648,1.061203794776088,1.010332751319128
Shadow Swampert,Water Gun,Surf,40,1.2749597380126514,1.2387461703377474,1.2705673218499047,1.2356219086781477,1.2754743182813852,1.2355811503135032,1.2484828566508726,1.2143265194126374,1.3169288513502209,1.3122160893580064,1.2177279006674913,1.2025759581985724,1.2863556126000981,1.290252338005643,1.2384361518088745,1.2218829596904093,1.3805109030809577,1.2751248716676167,1.2847960347610694,1.2443295962081853,1.3124698829539874,1.307687923153731,1.2108464760267368,1.214567149448623,1.2437267306576945,1.208201146027454,1.2887201304962619,1.254370487059592,1.2598474066346352,1.2677772865299464,1.3048518521196575,1.263464207862138,1.2774153667532293,1.2573717523950725,1.3643212807908203,1.2532054365938277,1.2308537429416844,1.2041924432480378,1.277288148909605,1.2479072870380368,1.3057871752756258,1.2785244723845612,1.285609973211966,1.260732693245415,1.2405241608408157,1.198673554042862,1.2294150139709645,1.2090072553010964,1.2530124954881017,1.206575274836404,1.2209601598394995,1.2122042064456944,1.3002485482818913,1.270542843394477,1.3047986042472546,1.2618724576246712,1.2703858536177193,1.2460652687910558,1.2274633517702433,1.2047926236380475,1.2922259382142613,1.2767047959052817,1.273350827969622,1.2637762627854554,1.2393005707085012,1.2044205667671957,1.3261794471739876,1.2722123550364133,1.2124909313262953,1.2125698753788365,1.2411173966506535,1.2095393539197627,1.2387116692392761,1.2042939349212372,1.2907158193885322,1.2432111135506465,1.2019814372355928,1.2076478317877883,1.2157116259906156,1.217494962011601,1.2113751455108968,1.2004068756396777,1.2317296206134132,1.206522890331129,1.2709650630320979,1.2037197148697434
Shadow Swampert,Mud Shot,Surf,40,1.3067479373460584,1.2608341092133373,1.4565508807204937,1.419884065680332,1.3053717602681325,1.2610398231903623,1.275130046262545,1.2375441984952984,1.5199864938275733,1.5044713769316078,1.24703193321615,1.231863625553378,1.3055263183943353,1.3189091088502063,1.5643184185839507,1.5600420204673529,1.4201244207926023,1.3021226462118005,1.5131089318260658,1.4197057176712633,1.3372704916353384,1.3332335850807155,1.2500862895913205,1.2470132807574676,1.2670441900450167,1.2308121833643926,1.5483960616512389,1.5165317183901001,1.283480649054094,1.2823654866955252,1.3318901496969298,1.2798449648215922,1.3005351925375974,1.2654835887631988,1.5559926534620325,1.4353855639993678,1.40200358343896,1.3770817362871333,1.2978005139584567,1.2589193416320432,1.4547637414171755,1.429842730318035,1.307132456661594,1.2808681677282971,1.2683113503298435,1.2238508350214041,1.4253482322934878,1.3986570699130418,1.426709965126003,1.381566252972119,1.4250404637432994,1.4090591173456077,1.4618602358856072,1.4357901823248365,1.332531424955817,1.2690422064901974,1.2910566945378683,1.2659347419544205,1.2566996884956507,1.2193684479479734,1.3118731921321531,1.293713204515032,1.2874703027153698,1.2877477273491518,1.266764432661851,1.2244397775891855,1.3421964832309556,1.2860691407903349,1.2353570893215522,1.244973979914659,1.4608912238915501,1.439870918930055,1.4655847181121626,1.4121745840618842,1.4533203671022508,1.4051239106128297,1.3683452426934466,1.3752859182987507,1.239776484302762,1.2301065851439419,1.2352906595511635,1.2170910345530241,1.2598174760730925,1.2305873076637264,1.2992223219014474,1.2318393902503388
Shadow Swampert,Splash,Hydro Cannon,40,1.3978192630731328,1.4174684044805208,1.3865704112350665,1.4180206026786975,1.404105226143972,1.4203975214391809,1.365064106928911,1.382865480305553,1.4697485950146902,1.487658097527717,1.3691178195261482,1.38951264179064,1.377719633404492,1.418815669143351,1.3646974880880307,1.4114717420815122,1.557210061157264,1.4070326894545822,1.48487905335088,1.4339503713252688,1.3864457649522033,1.424229963654533,1.3720588783641618,1.4301453153979562,1.3853648400631884,1.3759130422594728,1.37797421445346,1.377546068139369,1.3633777863138363,1.3986186326228076,1.418675211559708,1.4000602002457763,1.3972595019637264,1.395692536072916,1.5174201657734332,1.4223764395390008,1.349156665893989,1.3561293433954613,1.4112988284353767,1.412710362185142,1.406733558552569,1.3932959083620364,1.3862458629554457,1.4022137950070834,1.4010840443021824,1.378878085392262,1.3247583305941373,1.3328108289991554,1.3481603362713386,1.3205739912313532,1.3187220648041007,1.3255888425796296,1.4209480287421754,1.4153396706985348,1.4378107070199795,1.3996653103100303,1.4123872160236075,1.4251087840900771,1.3431048151958118,1.3414604076127048,1.40204898593695,1.4195597592419178,1.43509577571655,1.4582312392940942,1.3983513224237107,1.3969039410953363,1.450088834595903,1.4284750515592577,1.4227477960026589,1.4462395399543395,1.400415831239822,1.4037124127752605,1.3750809723080863,1.3612801836998185,1.3776108343390283,1.345879759641126,1.401424480243736,1.4336252870540724,1.3709519538923534,1.3928565788993916,1.3666980047202015,1.382527995313274,1.361800277263574,1.3503207012844078,1.4364945008292591,1.3885396270543697
Shadow Swampert,Water Gun,Muddy Water,40,1.4462312553860788,1.408787348618166,1.4414206540141412,1.406616475167662,1.4459749012367273,1.409413077817502,1.4210254748137408,1.3852728951666926,1.4556345127608676,1.4866083291482193,1.3872172179371935,1.3703818918795803,1.4448621967354829,1.463852137973014,1.4110708888948267,1.3994411416691301,1.545638860540351,1.4491949255368315,1.441657118822898,1.4039300146273075,1.4834848668592608,1.4824404627953267,1.3745893105899982,1.3801158067936594,1.411912365236412,1.3770989054497234,1.4475609539472472,1.4215977101060613,1.4257162832351564,1.4366185359107932,1.468810083596746,1.4184609171049014,1.4317342142234493,1.4148257791509582,1.5141724903409548,1.4105998496930148,1.4044878944442605,1.3721603261929294,1.440920669806976,1.4157087424132115,1.4753904816154926,1.4554784341556137,1.4433238955789174,1.4289604742664845,1.4066442698576218,1.3652940632389354,1.3866745787980677,1.3667586004646288,1.417427978955003,1.3580449866941438,1.380157639656239,1.3723950802446463,1.469742556979503,1.4479071216745039,1.4662000919908753,1.4253312988512699,1.4291589397138786,1.41267707809518,1.3893438821104498,1.3532618176771047,1.4563616968220237,1.441778930135431,1.4405755419070563,1.4408905855922691,1.3980976156730993,1.3608698570695663,1.5032313198973006,1.4549497777043687,1.3817709252383774,1.3753510852474546,1.394007966232178,1.3706078780656308,1.4190411628258148,1.3708287613984722,1.4550537540900812,1.4047719562460383,1.3667056049476398,1.3689329091393974,1.3861173860773588,1.382919762264943,1.3759080616720614,1.3679800420508592,1.4011517928325357,1.372255552606773,1.4415126142257866,1.3742054735506313
Shadow Swampert,Mud Shot,Muddy Water,40,1.480991890009692,1.4566037904089388,1.6117818783765843,1.613969268526445,1.4804308892896203,1.454171377639432,1.4562380897475822,1.4242087558747552,1.6521381397932868,1.6745757796372633,1.4286602094205592,1.4140356559671192,1.4755491178809343,1.5014304526981141,1.7094246967571802,1.7387883410852591,1.5949357459071243,1.486094239123608,1.6403431378570277,1.5889018234219219,1.518202462966624,1.5259332820234774,1.4181172699726612,1.4364350185112285,1.4534347075731844,1.4160348916569905,1.7213883359749196,1.7067128456431722,1.4615033858486859,1.4706297066866059,1.4987733680706004,1.4561673623692317,1.4703902171566032,1.446106911621605,1.6923688630745215,1.5977256894632261,1.582378231066288,1.5629530547753303,1.478945765955977,1.459902676853748,1.6307565016835288,1.6145499955753693,1.479431722102605,1.465237474669465,1.448607758935973,1.4053161205413218,1.573816911691854,1.573846580092066,1.5854923023678746,1.549073208487082,1.588216476373332,1.58335572207266,1.6345931698750298,1.615322983170193,1.5085247895012972,1.4561195430213598,1.462351591763199,1.4498649545199844,1.430429229750062,1.397467791855929,1.49217125537874,1.471536532307867,1.4732145877673943,1.4720696725214808,1.4390112318464416,1.4025587792018077,1.5348143734705906,1.4925764384557416,1.4305243193674693,1.4210011493263686,1.652777562438399,1.6232551944119333,1.6344896845210881,1.6062717048064927,1.6122902458605064,1.5708913923789836,1.5542028277110673,1.552589811384954,1.428792273726829,1.422426376751094,1.417050193277765,1.4067084840387347,1.4420247757722504,1.4119926186663607,1.4800530461610888,1.4212041020442614
Shadow Swampert,Splash,Surf,40,1.9668404816174612,,1.95414810416298,1.920671368296195,1.9648947088109034,1.9155360768432754,1.8848597975850994,,2.094091797949773,2.008957212451549,1.8627335501968387,1.8689847707720895,1.9140412612416424,1.9340550525288298,1.908918946572185,1.9175717696460157,,1.9291589676217706,2.119322619134853,1.9353889691871642,1.941294920844291,1.9419778664273568,1.8776196055419878,1.9313868720785168,1.893767449843883,1.855497401120729,1.9067693762784101,1.882649410345134,1.8797521535966755,,1.9328472785772701,1.891890273502439,1.9023042137446504,1.8855008811274778,2.0758082125563604,1.9123061893711983,1.8110741133994734,1.8092574383177122,,,1.9184060766531894,1.8876313716682025,1.90718615477997,1.919966953689963,,,1.8693067416547355,1.8599892497081945,1.885931440765468,1.8425698219037805,1.8108294908067881,1.8093728857709341,1.9377501780960105,1.9150103366192455,1.9723012990695592,1.911818645315987,1.9301561522923685,1.9211673049778122,,,1.909720236953088,1.9104775892963786,,,1.9084580981152364,1.8693221392736645,,,1.9116617334273418,1.9269250918273453,1.9089152140909185,1.9123941270599603,1.891878972474436,1.8568141972425194,1.885555477722003,1.8219784375247465,1.9102901314957428,1.900210046924742,1.8540760612969716,1.8636062436316354,1.8474441041686112,1.836022199426663,1.8886213170802124,1.8612101226175752,,
Shadow Feraligatr,Water Gun,Hydro Cannon,40,1.0649064664037655,1.0611565366919595,1.0649296800711499,1.0618134622949154,1.0658053538099332,1.0599227880510005,1.0492117028169403,1.0335344536351234,1.1203112494794312,1.1084865315910095,1.0346742919664011,1.043247001118703,1.0844038533661962,1.1071885456137458,1.0688665157092818,1.0607539649519147,1.141988343929292,1.0795118019689798,1.0773590939452762,1.0564843244744804,1.0929151639292065,1.10259712723957,1.024269154759831,1.0502883991319543,1.0504349762659821,1.0298355359788864,1.1061009415531857,1.063824545060035,1.0920155598769352,1.07887433672894,1.0899745644446202,1.0773099623233173,1.0914264119110195,1.0766126770156568,1.1303758028774284,1.0685743113747022,1.0391752218981987,1.020351538700104,1.0567159894004374,1.0788662230579633,1.099512819812836,1.0854297089122225,1.083328227963689,1.069377246326772,1.048175026599405,1.0264439095650602,1.0595568327604763,1.016243000178153,1.0551165222549543,1.0229646339734901,1.0397134440829616,1.027158806435319,1.1012392320428794,1.0824142396255687,1.064108794427843,1.0861310688052632,1.0622253280467513,1.0802551700985459,1.0309504210464244,1.0148696241403992,1.0911757315552295,1.085417548906133,1.0436931160559626,1.085539009651507,1.065348204911318,1.0296389420303056,1.0871963061782228,1.078956994289926,1.0851978560518984,1.0901545019778702,1.0945003710969443,1.073040207296952,1.0747402586453036,1.0663640224383153,1.0774383853610872,1.061342370228933,1.0343307742878596,1.0283911539304176,1.0475861809969003,1.03997832925691,1.0235512763208952,1.0339639997406553,1.0613097045165552,1.0289579550315084,1.0860372073724196,1.0199210827703296
Shadow Feraligatr,Waterfall,Hydro Cannon,40,1.082290758681414,1.0791512122632414,1.0857666336856475,1.0779506825572136,1.084632097839526,1.0780465265183907,1.0760316317541363,1.0583600942332627,1.1100611299577292,1.1082363839753733,1.0811163994374917,1.0862812586372506,1.101643256774131,1.100345955502467,1.114030359148002,1.0937747050162996,1.1647730518008628,1.0830041911184503,1.1018322118058363,1.0675333671888223,1.0967943446680302,1.096388053934176,1.058682322139628,1.0902021197979301,1.0620880306509735,1.0329219367836169,1.0942675957632284,1.0413621726751836,1.0929449070972075,1.0637047881903101,1.0867474990409987,1.0541369722616885,1.1066578160336435,1.0583599163860704,1.1370453210289995,1.0641349676978673,1.0572443687893691,1.0265394497089242,1.0646984575006921,1.0593142184003888,1.1074871672651583,1.0750574000954272,1.1003622140105542,1.0678648486707902,1.0827736454120096,1.0463356565048214,1.0879558423124402,1.038310609614881,1.093561527429386,1.035964989114838,1.0386296169791636,1.0265614199396502,1.0992905491165532,1.0642505852525463,1.0745759741550431,1.063962652897418,1.0484558201985872,1.0488705544908863,1.058214465899188,1.0304655805712666,1.0947502644873404,1.0599333875700139,1.0726445262140238,1.068442682520074,1.0891566744110293,1.044288216669943,1.0811636966488865,1.070757050423182,1.0553251532896335,1.0495495855728925,1.0851420349125598,1.0576763986594606,1.0629336956396116,1.0444309079749792,1.0918932852645513,1.0488188072369922,1.0733447527604307,1.0620055104346404,1.0648444030743993,1.0307551139996503,1.037334519728085,1.0277803988811136,1.0971349072753231,1.0533007051774101,1.1037512715105966,1.032037243093361
Shadow Feraligatr,Ice Fang,Hydro Cannon,40,1.2395565280775687,1.2265265246932655,1.08921209541314,1.075956596855507,1.196485867566624,1.1775966908067472,1.2121609937776923,1.2027162486249081,1.1231816633018628,1.1169554274475757,1.1581971676884477,1.1659336502665687,1.1796002336040015,1.189464771674178,1.1064333783692262,1.094733595771396,1.36099350787167,1.243503748440208,1.2845563821176262,1.2322822506087476,1.2297144701919462,1.2420068445046268,1.1418503133716007,1.1862013469984256,1.0642749470189172,1.0301304380008136,1.1038392096758138,1.0595227796253233,1.241918821920437,1.213477211289844,1.2292707825210882,1.2024894258659207,1.1703621412992509,1.1275994550652881,1.2884619069742287,1.2140033407331063,1.031749532224764,1.0053292540839394,1.2283788211742668,1.2139549851246967,1.0969983651384463,1.070771544870036,1.1808426827409229,1.1719219083763162,1.2151741264889955,1.1904840109269785,1.1687711419535878,1.1065310977862028,1.0673096688313082,1.0341220125525745,1.1312005062007295,1.0986262932860356,1.095432127967257,1.0663647238696476,1.2390054967434259,1.2294681622618977,1.2365829939938506,1.239329006402897,1.199461928223301,1.181206725998131,1.2317306501545717,1.2184864887302198,1.1875632200216109,1.189006578800637,1.0833627605523808,1.0349561843024249,1.2181806634617494,1.2105914641597644,1.1436158196995725,1.1477845836052274,1.1701808719991538,1.1483519430537228,1.136133609471245,1.116649086197681,1.1571334753324531,1.1319762982218695,1.1371877958825118,1.1270822205859548,1.0584480226476782,1.035668441075992,1.119275604392096,1.1092390322744974,1.1803509499659979,1.123495943560665,1.2508497503816034,1.1786781574852219
