Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3"
(Boss weights),,,,6.25,0.0,6.25,0.0,12.5,0.0,12.5,0.0,12.5,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0
(Weather),,,,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme
(Friendship),,,,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend
(Attack Strategy),,,,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO
(Dodge Strategy),,,,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging
Victreebel,Acid,Leaf Blade,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,Acid,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,Razor Leaf,Leaf Tornado,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victreebel,Acid,Leaf Tornado,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leavanny,Razor Leaf,Leaf Blade,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leavanny,Razor Leaf,Leaf Storm,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leavanny,Bug Bite,Leaf Blade,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leavanny,Bug Bite,Leaf Storm,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simisage,Vine Whip,Grass Knot,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simisage,Vine Whip,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simisage,Bite,Grass Knot,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simisage,Bite,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chesnaught,Vine Whip,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chesnaught,Vine Whip,Energy Ball,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chesnaught,Low Kick,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chesnaught,Low Kick,Energy Ball,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chesnaught,Smack Down,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chesnaught,Smack Down,Energy Ball,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swampert,Splash,Muddy Water,40,,,,,,,,,,,,,,,,,2.335042265834858,2.3579539594971552,2.3555911308873623,2.356426226949654,2.361639310974002,,,,,,2.4744368242451884,,,,2.3174314646564893,2.3475792426698976,,,,
Shadow Walrein,Powder Snow,Water Pulse,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Golduck,Water Gun,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Golduck,Water Gun,Bubble Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Golduck,Confusion,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Golduck,Confusion,Bubble Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blastoise,Water Gun,Hydro Cannon,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blastoise,Water Gun,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blastoise,Bite,Hydro Cannon,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blastoise,Bite,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greninja,Bubble,Surf,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greninja,Bubble,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greninja,Feint Attack,Surf,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greninja,Feint Attack,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Cloyster,Frost Breath,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Cloyster,Ice Shard,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primarina,Waterfall,Return,40,,,,,1.5954126558294452,,1.7968365115848124,,1.8347951180723048,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primarina,Waterfall,Moonblast,40,,,,,1.671203061868659,,1.6886855995286212,,1.4652134606057206,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primarina,Waterfall,Psychic,40,,,,,1.6926254009369794,,1.7306983271794976,,1.416066819103176,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primarina,Charm,Return,40,,,,,2.182399581960191,,2.3951958981830446,,1.8312399159289552,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primarina,Charm,Psychic,40,,,,,2.230408786231804,,2.1303944678901585,,1.4103054669275463,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primarina,Charm,Moonblast,40,,,,,2.3623140810211862,,2.151587944694491,,1.4605534787089307,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Poliwrath,Bubble,Power-Up Punch,40,,,,1.5615376108878762,2.110384344814167,2.083143340151954,,,,1.566313740068147,,,,,,,2.0119240086696095,1.9366625759698208,,,1.9938109193080884,1.9382316666121748,,1.9915111032535382,1.5259976307172225,1.5007502431083686,2.010314220808987,1.950511404706806,,,2.05391752420151,1.974127426240422,,,,
Shadow Omastar,Water Gun,Frustration,40,,,,,2.333688435317848,,2.166153915926358,,2.6426576414574514,,,,2.2629382978218713,2.143225799718748,2.493937499273229,2.378598963529417,2.3600600936443703,2.2249833275590754,2.3210346768838956,2.188303268415194,2.283567867849813,2.1895930426776293,2.405706259010306,2.2850945991249376,,,2.3256148165716737,2.3030272245971544,,,2.5060315965116473,2.4066254559502105,2.2532432478796003,2.1566421775019906,,
Crawdaunt,Waterfall,Return,40,,,,,1.8359633977444514,1.7859560409315616,2.0941155962087032,1.8981338578540186,2.2004120515028633,1.9904965046978431,2.03079886153982,,,,1.9041195426927255,,2.10855785884287,,,,2.0065039701077203,,,,,,,,,,2.1008363768077083,1.9781662133984985,,,2.049964356428353,
Crawdaunt,Waterfall,Night Slash,40,,,,,2.0369906680624803,1.9973591786136797,2.1242930824887973,1.9239665901022593,2.2685797118664013,2.0572362111584983,2.047918800223787,,,,2.154781457354361,,2.10855785884287,,,,2.0065039701077203,,,,,,,,,,2.1008363768077083,1.9781662133984985,,,2.066115872365486,
Crawdaunt,Waterfall,Vise Grip,40,,,,,2.0609864436416654,2.0329982419011667,2.1485717089852847,1.9551039041140492,2.2685797118664013,2.0572362111584983,2.0745910510114296,,,,2.1898402253562472,,2.10855785884287,,,,2.0065039701077203,,,,,,,,,,2.1008363768077083,1.9781662133984985,,,2.103716887413409,
Crawdaunt,Snarl,Return,40,,,,,2.4828923283355797,2.4112996254196206,,,4.24033441446673,3.8319873984199173,,,,,2.445532901667787,,,,,,,,,,,,,,,,,,,,,
Crawdaunt,Snarl,Night Slash,40,,,,,2.6884071433036585,2.621226021846693,2.833636861930038,2.533417513192898,,,2.652863728134785,,,,2.669291759581252,,4.209547456417012,,,,3.9503008186293633,,,,,,,,,,4.167563699722991,3.9204433522892495,,,2.6188658272261662,
Sceptile,Bullet Seed,Return,40,,2.2045141454757045,,,2.205909390663836,,,,,,,,,,,,,,,,,,,,,,,,,2.1713778876049146,,,,,,
Sceptile,Bullet Seed,Dragon Claw,40,,2.4584224007297015,,,2.4413043229436764,,,,2.5587989190865685,,,,,,,,,,,,,,,,,,,,,2.3531622115558255,,,,,,
Sceptile,Bullet Seed,Earthquake,40,,2.4228026625326007,,,2.543581838688404,,,,1.9761292234866605,,,,,,,,,,,,,,,,,,,,,2.331304533351303,,,,,,
Sceptile,Fury Cutter,Return,40,,2.471761319550954,,,2.590268600262199,,,,,,,,,,,,,,,,,,,,,,,,,2.5106194527027452,,,,,,
Shadow Meganium,Vine Whip,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Meganium,Razor Leaf,Solar Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Meganium,Vine Whip,Petal Blizzard,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Meganium,Razor Leaf,Petal Blizzard,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyarados,Waterfall,Return,40,,1.5389224795627987,,1.718303030366507,,,1.7599714635877293,1.684329159692822,1.856573632003308,1.7989572645332628,1.8363574341684488,1.714122066114668,,,,1.5834199518881475,1.8366151952894614,1.7274910387765976,,,1.7617528847504986,,,1.5465683280224507,1.7220469704309527,1.6726426306384459,,1.6907213656876656,,1.5083740289292098,,,1.5722853702679982,1.5119774782754247,1.8445837495073791,1.7070503998669992
Gyarados,Waterfall,Outrage,40,,1.717162514374514,,1.7139252514598997,,,1.8001490951363734,1.7056209863422103,1.8947071756242362,1.8175040006796008,1.8324038988740035,1.7021290709238324,,,,1.7123926069749305,1.8366151952894614,1.7284605069909664,,1.662040963882284,1.7617528847504986,,,1.710837340219974,1.7150859573646569,1.658865037525285,,1.6906328488945168,,1.6550295264092125,,,1.7387012357592353,1.6530447422752041,1.8434276920254278,1.6941475797601933
Gyarados,Waterfall,Dragon Pulse,40,,,,,,,1.8098432906657163,,1.9120211475411637,1.8652935120549434,,,,,,,1.8366151952894614,1.7284605069909664,,,1.7617528847504986,,,1.7649099600491331,,,,1.6906328488945168,,,,,,,,
Gyarados,Waterfall,Crunch,40,,,,,,,1.8098432906657163,,,1.8641327975424562,,,,,,,1.8366151952894614,1.7274910387765976,,1.4695600228691919,1.7617528847504986,,,1.7647038119995015,,,,1.6907213656876656,,,,,,,,
Gyarados,Waterfall,Twister,40,,,,,,,1.8098432906657163,,,,,,,,,,1.8366151952894614,1.7274910387765976,,,1.7617528847504986,,,1.7647038119995015,,,,1.6907213656876656,,,,,,,,
Shadow Shiftry,Razor Leaf,Foul Play,40,,,,,,,1.7487268628831412,,2.0419388472236424,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Shiftry,Razor Leaf,Hurricane,40,,,,,,,2.008378629366427,,1.8637582198583196,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Shiftry,Razor Leaf,Frustration,40,,,,,,,2.0086683869769932,,2.0185663489256305,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Shiftry,Bullet Seed,Foul Play,40,,,,,,,2.126481429187428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venusaur,Razor Leaf,Return,40,,,,,,,1.9697110821125166,1.9301338838443698,,2.0861695021464763,2.111315837373158,2.0152823483334728,1.8887931457629201,1.7898538089929954,,1.8248975598806387,2.1565964170886733,2.0864865760264313,2.104089262028252,,2.107454967879239,2.080659590079065,1.9858887269619276,1.8992705185595076,2.0520151799574715,2.0001204351756177,,2.0925110601590955,1.9506492847059296,,,2.1056600354374355,1.8302544572007806,1.7906934379393618,,1.9318684300049402
Venusaur,Razor Leaf,Sludge Bomb,40,,,,,,,1.9934091658786142,1.9713129403163723,,2.1678603722965186,2.1651354115181065,2.0616411282127562,2.157430586429386,2.0233583037820644,,2.0770043071742164,2.1565964170886733,2.0855656566091114,2.104089262028252,,2.107454967879239,2.0810272014991087,2.2601549906537057,2.145409115548768,2.078456125494867,2.0220724613930066,,2.0927747989990353,2.24451979229407,,,2.105590859251012,2.0592965378619623,1.9981229025129505,,1.9867257361541497
Venusaur,Vine Whip,Return,40,,,,,,,2.2718469904076697,2.233680993871028,,2.2848444426935646,2.3298225780940127,2.2392438485210366,1.8740412281016954,1.780841269598004,,1.9353820127174532,2.3982838952690075,2.346372407750551,2.2943715324678484,,2.3799229712282197,2.3851715502819357,1.9900836071840902,1.9197499751657507,2.241092653563513,2.1989873180208384,,2.229547452566969,1.9371706044612405,,,2.3172724284614468,1.867327852437727,1.8408568441851179,,2.0415287585479414
Venusaur,Vine Whip,Sludge Bomb,40,,,,,,,2.2990703875729483,2.2539651005477257,,2.3530215999681383,2.353805731834389,2.256894465568283,2.2091276470371337,2.073043334739341,,2.263421826176978,2.3982838952690075,2.345949641207302,2.2943715324678484,,2.3799229712282197,2.38568020298656,2.3382042299043952,2.228424133373032,2.2424173630275948,2.1926749153820544,,2.230226957483878,2.2881234867722653,,,2.3185170370277612,2.162657325127805,2.1105311255665673,,2.094370137443326
Shadow Shiftry,Bullet Seed,Leaf Tornado,40,,,,,,,,,2.479168660109477,2.2544308475647723,,,,,,,2.190584067530084,2.012058958302433,,,2.075860643374337,1.9644567113396263,,,,,2.0509891734471273,1.9720566479059847,,,2.2351455713201456,2.099986040480075,,,,
Sceptile,Fury Cutter,Earthquake,40,,,,,,,,,2.1875631165237435,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sceptile,Fury Cutter,Dragon Claw,40,,,,,,,,,2.884018472753348,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torterra,Razor Leaf,Earthquake,40,,1.7993699216049377,,1.530423632316671,,,,,1.5371163653680966,,1.5169332631095345,1.4814447554880403,1.7334950554507702,1.6438892422049074,,1.795290062558219,,,,1.7312057765412416,,1.6933326457859716,,1.7625972153842162,1.5011806832206616,1.4752521231026536,1.8017603286300292,1.7603791978432024,1.8257535800701739,1.7681506302686096,,1.738444698434388,1.477473964148903,1.455360939318187,1.4924117620258128,1.4430629260435544
Torterra,Razor Leaf,Sand Tomb,40,,2.114690756555739,,1.963052968702732,,,,,2.0066151506052914,,1.9747076953000045,1.8974328774649667,1.9724295025670977,1.893886242145519,,2.0993966279928653,,,,2.010853629210137,,1.985120228187913,,2.040668648061522,1.9373576495938536,1.8841766918904155,2.1222318630773227,2.0848656530333516,2.1397312524594834,2.0751425460961745,,2.021320288252244,1.9177085205584583,1.8530789365717333,1.94584953733923,1.8592910490115742
Torterra,Razor Leaf,Return,40,,1.8145987342857282,,2.0067851099919407,,,,,2.0695886413903617,,2.0411373721705472,1.9778568758050448,1.7530233651587241,1.6761577387798134,,1.8219181925840129,,,,2.010853629210137,,1.985120228187913,,1.7986072164862996,2.0003456374476407,1.9636001690628173,2.1222318630773227,2.0848656530333516,1.8562192511271707,1.7974987291344997,,2.021320288252244,1.7978274647609795,1.7655390970581135,1.9986886970069369,1.9210563915936405
Torterra,Razor Leaf,Stone Edge,40,,2.0602004798075906,,1.8905855955167075,,,,,2.111615695021397,,1.9128182217717005,1.8543973932168787,1.966144393003064,1.8636284690572777,,2.056230892889058,,,,1.9732209090662967,,1.9855176886028958,,2.00826385971931,1.8784354664113692,1.8418782826493016,2.1222318630773227,2.0847958554817714,1.932839260945211,1.8743097226906258,,2.0207575692876305,2.032194710936255,1.9763506675352573,1.8734344096152808,1.8017061270046169
Torterra,Bite,Earthquake,40,,2.652243951392252,,2.041790365159522,,,,,2.225687696525965,,2.0190032753924894,1.9781345870750702,2.0532344306059223,1.9547787511170092,,2.583302634775257,,,,2.0363432226131075,,3.2173958985806737,,2.5646597558375435,1.8515630805579126,1.8429755676537136,3.256611394053299,3.223134780315314,2.700759695030673,2.6418725010295407,,3.1782332885048192,2.0032114501953995,2.008762180820933,2.0205967226322645,1.9638319908627297
Torterra,Bite,Sand Tomb,40,,,,2.4054945260198437,,,,,2.5177475800979066,,2.4310441480281413,2.3898074629333905,,,,,,,,,,3.8204644661467797,,,2.3412249840587975,2.2997524096285593,4.003438708510255,3.909262827742129,,,,3.7816001802614165,2.4352726649488448,2.395537428973623,2.4493124173244785,2.3853813503815564
Tangrowth,Vine Whip,Return,40,,,,,,1.8726657392893793,,,2.287124779071545,2.231503290924752,,2.0482937283590488,1.7856100430233437,1.7376752008702478,,,,2.1572393614106335,,2.230946348175481,,2.203127887660055,1.9141278267086366,1.8820492067376846,1.9756844630157717,1.9430792803634205,2.2470334244006214,2.2241295286267637,,1.8129332187057612,,2.3074082794702924,1.8302082481724635,1.8120286979437772,2.1185477426735084,2.039174272082696
Tangrowth,Vine Whip,Sludge Bomb,40,,,,,,2.3449242704530886,,,2.4643365107436943,2.4369722941082728,,2.1931592932668322,2.1984901786576123,2.159198039329646,,,,2.1571702070164926,,2.2316782897157115,,2.2036257296709993,2.3808774904739662,2.3473780808228097,2.064821513434916,2.0692936733576026,2.2470334244006214,2.225079698858197,,2.2532684336273054,,2.3080326473142647,2.2306853602534664,2.24152987751781,2.2418083831655573,2.1857918384259447
Tangrowth,Vine Whip,Rock Slide,40,,,,,,2.3449242704530886,,,2.4643365107436943,2.4369722941082728,,1.9719063932063143,2.1984901786576123,2.159198039329646,,,,2.1571702070164926,,2.2316782897157115,,2.2036257296709993,2.3808774904739662,2.3473780808228097,1.934091522548917,1.896276786531695,2.2470334244006214,2.225079698858197,,1.9981479820916277,,2.3080326473142647,2.2306853602534664,2.24152987751781,2.034256333349543,1.94825955280528
Tangrowth,Vine Whip,Ancient Power,40,,,,,,2.345661237334171,,,2.4643365107436943,2.4337283567056893,,2.193500810139387,2.1984901786576123,2.1587199988728307,,,,2.1572393614106335,,2.230946348175481,,2.203127887660055,2.3808774904739662,2.3481515776576827,2.064821513434916,2.0694204346623657,2.2470334244006214,2.2241295286267637,,2.2537507281065055,,2.3074082794702924,2.2306853602534664,2.241034907180142,2.2418083831655573,2.1862151088662145
Tangrowth,Infestation,Sludge Bomb,40,,,,,,3.4546089932138684,,,4.2448024759384575,4.290470981839971,,,2.926254033365109,2.8038571454528443,,,,,,,,,3.694154706950952,3.5907419006034824,,,,,,,,,3.4932900318162297,3.420093584994934,,
Tangrowth,Infestation,Return,40,,,,,,2.634667361926681,,,4.408981325977666,4.411639763369657,,,2.2041735861233684,2.145718392361539,,,,5.345014689880938,,,,5.50246776804834,2.8078507136305624,2.7644106931181205,,,5.807495369716593,5.623435993158774,,2.703210442780807,,5.332195420240994,2.688421485683624,2.666033550605406,,
Shadow Omastar,Mud Shot,Frustration,40,,,,,,,,,3.65292609908813,,,,,,,,,,,,,,,,,,,,,,5.104660338161568,4.867070922920305,3.058216884778947,2.909168062239936,,
Sharpedo,Waterfall,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharpedo,Bite,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharpedo,Splash,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torterra,Bite,Return,40,,2.7861053505114657,,,,,,,,,,,2.1096488168756533,2.037229790776788,,2.746554166633885,,,,,,,,2.7474905178012308,,,,,2.826990668314501,2.772158117099607,,,,,,
Exeggutor,Extrasensory,Psychic,40,,1.9971144417201114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9565732897643657,1.8866430619946486
Shadow Poliwrath,Mud Shot,Dynamic Punch,40,,,,1.3821030515582475,,,,,,1.409831115200821,,,,,,,,,,,,,,,1.3923642597344759,1.3900372537390109,,,,,,,1.9549021519961758,1.8968777822342973,,
Shadow Poliwrath,Rock Smash,Dynamic Punch,40,,,,1.4040178248022612,,,,,,1.3828175776024845,,,,,,,2.077535131521821,2.06073199202489,,,2.0818155845678192,2.0682450869403404,,,1.3254879463568636,1.3181775591669131,,,,,2.1355351710080224,2.089978380214035,,,,
Shadow Poliwrath,Rock Smash,Power-Up Punch,40,,,,1.5854590970607891,,,,,,1.5765774090770481,,,,,,,,,,,,,,,1.5165631456761612,1.5009317910787494,,,,,,,,,,
Shadow Poliwrath,Bubble,Submission,40,,,,1.6074941866726995,,2.096344171675195,,,,1.6283241793115053,,,,,,,1.9891797846885377,1.9188588576104189,2.6206071592108513,2.438441582433403,1.9743947956149315,1.9209400816585271,,1.9916767555096362,1.5647246021594232,1.537130260131624,1.9995235909887308,1.9332364218897906,,,2.0553952451259354,1.9589827658201069,,,,
Shadow Poliwrath,Rock Smash,Submission,40,,,,1.6393400570850323,,,,,,1.6268044803720685,,,,,,,,,,,,,,,1.5489716041025008,1.5246342452945834,,,,,,,,,,
Celebi,Magical Leaf,Psychic,40,,,,,,1.7736205255055815,,1.7270695236303992,,,,1.7271092258124556,,2.0647878932852235,,1.7602479631207912,,,,1.7059119090201122,,2.116538416840401,,1.7432752861917904,,,2.1855823380177934,,1.785082565702906,1.7153608161574125,,,,1.6760526804624816,1.7675121768780218,1.712594199815018
Celebi,Magical Leaf,Return,40,,,,,,1.844259151993968,,2.065507701947124,,,,2.102340386014133,,1.7049879539821409,,1.814028355650622,,,,,,2.190251323036371,,1.7949231864101554,,,2.244655950676544,,1.8498421478128524,1.781257453662145,,,,1.7462125725336828,2.1443115943085034,2.0622285830085616
Celebi,Magical Leaf,Hyper Beam,40,,,,,,1.9314711108280744,,,,,,,,1.7665435936742753,,1.8906260563326835,,,,,,2.1905170460602283,,1.8749707322767375,,,2.244655950676544,,1.97101935017911,1.8604882718031135,,,,1.7842800693762368,,
Celebi,Confusion,Psychic,40,,,,,,2.106957711343034,,2.039825112883361,,,,2.0814337655831676,,,,,,,,2.05772878348959,,,,,,,,,2.125102144944363,2.0700816527751993,,,,,2.106240087182934,2.0458673162737013
Celebi,Magical Leaf,Dazzling Gleam,40,,,,,,,,1.981637816911111,,,,1.9845653550152442,,1.9048980189292422,,2.0321375087456945,,,,1.9504657447855536,,2.190118581111762,,1.9922788926275776,,,2.244655950676544,,,,,,,1.912358525045815,2.04987599534693,1.9618614905410698
Clawitzer,Water Gun,Ice Beam,40,,,,,,,,2.1664016163203756,,,,,,,,,,,,,,,,,,,,,,,,,1.654366204540323,,,
Clawitzer,Water Gun,Dark Pulse,40,,,,,,,,2.2100551708083085,,,,,,,,,,,,,,,,,,,,,,,,,2.214331691496163,,,
Clawitzer,Water Gun,Return,40,,,,,,,,2.29792802405421,,,,,,,,,,,,,,,,,,,,,,,,,1.9258575367929727,,,
Clawitzer,Smack Down,Ice Beam,40,,,,,,,,2.6379118597325903,,,,,,,,,,,,,,,,,,,,,,,,,2.380144057804867,,,
Clawitzer,Smack Down,Dark Pulse,40,,,,,,,,2.7046054063842924,,,,,,,,,,,,,,,,,,,,,,,,,3.4520354149702106,,,
Clawitzer,Smack Down,Return,40,,,,,,,,2.969772103745657,,,,,,,,,,,,,,,,,,,,,,,,,3.365330896051786,,,
Shadow Cacturne,Sucker Punch,Dynamic Punch,40,,,,,,,,,,1.7615477692195414,,,,,2.236070280244487,,2.35331805620108,2.2121035226806107,,,2.299633222591429,,,,,,2.211112657321924,2.1521448094953084,1.6198413842716963,,2.5662853056794046,2.363671734091992,,,1.5242747526464988,
Shadow Cacturne,Poison Jab,Dynamic Punch,40,,,,,,,,,,1.9161919701511718,,,,,2.7724752227895606,,3.1319736288745452,2.943996439674471,,,2.940156881020084,,,,,,2.8814162505452745,2.835628364446228,1.9783374090263448,,3.1447097370313633,2.9256581346165302,,,1.7847806321100184,
Shadow Cacturne,Splash,Dynamic Punch,40,,,,,,,,,,2.2170392933664727,,,,,,,3.2000176045632394,3.052788765530941,,,3.110324864272259,,,,,,2.9465510688479593,2.888493349696389,2.1541415287003374,,3.2095566606830697,3.101017187749774,,,2.0186909766001144,
Shadow Cacturne,Sucker Punch,Dark Pulse,40,,,,,,,,,,3.5097831227170673,,,,,2.2739920295482605,,3.2826591225018213,3.030004805024211,,,3.2535350694296903,,,,,,3.040232333391224,2.9486869002605416,2.2972298992106728,,3.4685362601930025,3.2945301826605404,,,2.145125406004596,
Shadow Cacturne,Poison Jab,Dark Pulse,40,,,,,,,,,,3.6158448365875113,,,,,2.764482249420373,,4.523288838579338,4.214734364905142,,,4.327002205661576,,,,,,4.144152696516527,4.051257332738959,2.7789735922754644,,4.422309159413808,4.229846391581347,,,2.4986430591220006,
Shadow Cacturne,Sucker Punch,Payback,40,,,,,,,,,,3.688798545645629,,,,,2.3360524966836094,,3.3587644147992295,3.037847194762053,,,3.3101113933272304,,,,,,3.0421216269234406,2.9453373281923496,2.327721716341997,,3.7141406348155757,3.4002804050854296,,,2.2631621577714722,
Shadow Cacturne,Poison Jab,Payback,40,,,,,,,,,,3.8402444185162907,,,,,3.179061788017161,,,,,,,,,,,,,,3.1345412567053788,,,,,,2.813801264575935,
Leafeon,Razor Leaf,Return,40,,,,,,,,,,,1.97259930460554,,1.733603676536037,,1.7876306770879482,,,,1.9834707016704962,,1.9439735110046445,,1.7359552297481244,,1.9013311702157814,,1.9278664338995068,,1.7710983946878756,,2.007453483163957,,1.7151384949487658,,1.9097764326575808,
