Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Mega Venusaur,Razor Leaf,Petal Blizzard,40,1.300616566853512,1.2465409216082457,1.307081756457339,1.2491851012199637,1.3040480084708361,1.2427242629296529,1.2582180842602773,1.262526633984647,1.231778129000076,1.2338577859413624,1.2168231495639374,1.2197408811884975,1.2319066761951944,1.2205859010553355,1.2212953612472268,1.2083917097137846,1.234023544806768,1.2470797098733255,1.2033779088887646,1.1965079902859144,1.2697427423443919,1.2704774560652337,1.2529108329735452,1.25472443334676,1.257265854091408,1.2479986610814573,1.224821300284144,1.2087013255879886,1.2787426593268607,1.2635447111241156,1.2124547932926621,1.196442132591033,1.2098639807184342,1.215750020395594,1.216616368277404,1.220436889427298,1.2331134772565608,1.2213525898097117,1.2118738535473275,1.217380709138432,1.241191648634155,1.2368246460925933,1.2051377875553597,1.1669626343133197,1.2047967980979633,1.186645173104277,1.2052030815315047,1.192015087463179,1.2302000113841798,1.2064132185567127,1.2391479217788113,1.2159325996451713,1.2390587349649334,1.2167695931412648,1.2620036319660657,1.2383171321179993,1.23131653393281,1.2369855366807663,1.2624093951746125,1.2492823327632316,1.1980829278980019,1.2089826977789648,1.205353014382806,1.1905788751426578,1.2490588381894294,1.2318978366171116,1.1983395011016382,1.1945552506368582,1.1937744506469183,1.1797766132109795,1.218676886106011,1.2135593746371742,1.198007241576522,1.1993179745606288,1.2394250479605962,1.2268143865331944,1.2479733345647803,1.2916955617917125,1.2365991130088725,1.2248894089029545,1.223942672208519,1.2146922989445437,1.2425572317167566,1.2241329541455572,1.246170193911449,1.2205649477552394,1.2130877583378106,1.2050558272087544,1.241699808635833,1.2239021648169823,1.22044730673119,1.1847871614976544,1.2267459417073705,1.2135741526016182,1.204290977449453,1.1882207585467708,1.2313844802872012,1.2197270794812671
Zarude,Vine Whip,Power Whip,40,1.0,1.0354923963315883,1.0,1.031253072414194,1.0,1.030263485136838,1.0519778489402316,1.0661055816202347,1.0065770871621602,1.044694797238777,1.0387121081023132,1.0606323185763913,1.0250803995695483,1.0458699632249955,1.030196115084907,1.046262597794887,1.0698765710640408,1.0759835002553377,1.0310692374922634,1.0558694476895953,1.019989198148675,1.0264071967008666,1.0266951506309614,1.0496899312266865,1.025198382705078,1.0390647021686554,1.0396462787952978,1.0458448022836255,1.008978058552854,1.0476099643641825,1.0143568756646393,1.0259784803439296,1.0389714954232336,1.051679108854349,1.027886603189253,1.0501583429345525,1.0432458299083318,1.0491922139660075,1.0353856699076167,1.0783455820466679,1.0454343820231375,1.0755411769252428,1.0564138750042376,1.0363718922024845,1.046962552803848,1.0558836901800719,1.0353208359765216,1.0528175135595876,1.0450881117931854,1.047166480152076,1.0588262642731794,1.0506860453708162,1.0051800097895214,1.0392882812263322,1.038507257182741,1.0536327121571951,1.0457987900398058,1.068952992889524,1.039218397599948,1.0525362886443888,1.0391477613486628,1.0557878642907679,1.0464698004019344,1.0489676998351987,1.0542415252519064,1.0511893750664703,1.0446132260271594,1.0448082701191708,1.0448485323337018,1.0568839215702805,1.0409741209422534,1.0554393369976924,1.0456503236138694,1.0557803370007657,1.02522022163889,1.0417607920614715,1.087564413532497,1.1284662748630518,1.0229843672096384,1.0312745904228422,1.0277036936131936,1.0434023623975481,1.0103156438795189,1.0445342612085282,1.0,1.0442829349892375,1.0245918942386383,1.0451996162845223,1.057747082036806,1.0509216533879777,1.0632115074455943,1.0614833684582188,1.0525539049787993,1.064454958930285,1.0580091694527753,1.0603756018461443,1.0423738414181172,1.038858181265166
Zarude,Bite,Power Whip,40,1.1665487335771278,1.224983735550861,1.1641220209140872,1.2198753582498825,1.1646485302329053,1.2212854957882073,1.357179409455005,1.4215443459810124,1.2290413491262702,1.293141737107742,1.2779028191398096,1.3267235874269765,1.1892266064502623,1.2258530965508736,1.2030419309225349,1.228237423520034,1.2245868528113553,1.2385890059241602,1.2052739091173936,1.2533517214221264,1.3247533500968405,1.3783490410168178,1.1891144684216934,1.2341291402296666,1.369114225388386,1.4311445613714437,1.3530409766196803,1.3794468209548556,1.052541265294593,1.096617103781288,1.373660582644487,1.4314572679276367,1.2900791161542098,1.3128152957501185,1.4453818462395753,1.503163864098603,1.2487900851317848,1.2746466067086206,1.073553717071814,1.124555810465042,1.23881096535952,1.2986368180211267,1.51902447713987,1.5372711469208593,1.4524098602178377,1.5094751527560608,1.2280508931162357,1.2649925151581176,1.2377433148703212,1.2540632638211442,1.3099821288436453,1.3204420786565116,1.3737733845765678,1.4604136371898573,1.0979608106573668,1.1153007768205336,1.4456885950864407,1.4813435426810082,1.3135339414201228,1.3578388685373766,1.4155633801789285,1.4927233132681275,1.2377361058090874,1.2638114482574967,1.2952747002622733,1.32031765057176,1.3039168875487142,1.3164187791975899,1.2506052669245793,1.2974513270970411,1.4146026189126877,1.5164825107845195,1.4376544082404232,1.4702483508609654,1.2531042590104986,1.2927161475987716,1.441933832853,1.5405149961207518,1.3869812098169487,1.4648669351673211,1.411714974082705,1.471747715721005,1.034737638742049,1.073892031434479,1.024442346741064,1.0754964222479593,1.0395305946318019,1.069860740331069,1.3170976158499013,1.3179372877017999,1.2583558540715856,1.265631920382293,1.302696567443503,1.3279231029697902,1.2465852726907314,1.2703493890760587,1.4884697441655457,1.4861441943297515
Zarude,Vine Whip,Energy Ball,40,1.224449750641004,1.2266595673154255,1.226346656343753,1.2242805435631898,1.2297017451120738,1.223163229369664,1.3173840593701764,1.284731997710651,1.2129893251283237,1.2339883155087958,1.2453905080286876,1.2465688554617387,1.2507361483111137,1.2443108625224684,1.2696874896997492,1.2464183320499271,1.3141918754755546,1.2903247981571353,1.2471622485666962,1.2450724850002721,1.2561817008357004,1.2271700495941091,1.2675946674199725,1.2470143633198438,1.2594298016055923,1.2454306307622407,1.2823671781169235,1.2473943088850497,1.229097471410605,1.2422362969941074,1.243304449402512,1.2182086577818967,1.2505174204084468,1.2508223888650212,1.2427353882670369,1.2338851410175191,1.258335011142503,1.2466503326452796,1.2436552939433405,1.2646706232727296,1.2743456106641768,1.278378604252886,1.258131452375869,1.2066720895155465,1.2660733882853201,1.2360506389571007,1.2523818800519997,1.2474303549454129,1.2878888687735333,1.2431233180764916,1.2747153771943633,1.239932994052499,1.2258232942231009,1.2207604365476081,1.2630610629257575,1.24449395698612,1.2491769106547876,1.2742658488107814,1.259423406454601,1.243943879973448,1.2623618151523408,1.2532038045853495,1.2550411903327154,1.2376420907967478,1.2713111621983126,1.238768472085,1.2490038997558524,1.231266888338195,1.2538620235621647,1.245565752625476,1.2614983642211397,1.2466853717366233,1.2341168832534049,1.2379002832444888,1.2543707131579775,1.2416961134400304,1.3215842563569882,1.3343138788640811,1.2512350751886816,1.2397081357178559,1.2506894341007708,1.2281241832542937,1.2119552774416704,1.2309206183613508,1.2083348201453437,1.2311414902809663,1.2446745597107958,1.2390882559823253,1.2527997293792235,1.2240239494043157,1.2919507466174407,1.256111607953623,1.265648110888711,1.2442614181428877,1.2656987182974886,1.2589491986949528,1.2547029673697396,1.2205293392936605
Zarude,Bite,Energy Ball,40,1.3933476363714616,1.4234504429707342,1.3900271282095689,1.4194431956631504,1.3894004465781,1.421205719104029,1.6588437717293507,1.662023078768066,1.44756556713122,1.4884916431379638,1.4997865029737827,1.5213942228377395,1.4235739026691347,1.440655998831083,1.4406726068605946,1.431374920661128,1.4593108239200059,1.450596552819584,1.4242940544930511,1.4449368140663865,1.6005884580247742,1.5992533761325027,1.4320642127451237,1.4305021124857855,1.6398556808747213,1.664611684662641,1.6094841668750781,1.606245525452146,1.2525451713719817,1.2746417944975208,1.6402163025820395,1.6566016258524645,1.5113381245344393,1.5153362611952552,1.7074317677792297,1.7260906490918049,1.4832962701503198,1.4771552621923185,1.2643285639158452,1.2905627996554825,1.4783570208994334,1.5136915015961792,1.7716193955416437,1.7594207790099543,1.7065055426178668,1.7278938432643296,1.4588219881910054,1.4748158766118398,1.4836445707670762,1.4629451368235575,1.5385050662830269,1.5262213465487342,1.6457086085448087,1.6894587460995487,1.3009977187060546,1.2875403077553167,1.7074568114993165,1.7088182352430394,1.5629604605481915,1.5596513123987665,1.6800970668363242,1.7373464108583152,1.4698996725464055,1.4639422284026633,1.5392844595160569,1.5325443447041727,1.5148347733138006,1.5041281712332488,1.4706855101574272,1.4890490925759385,1.6773337113373057,1.727512681263402,1.676185391795666,1.7111923177648032,1.4943245600702189,1.5006440393684313,1.7194770780099284,1.773575727155208,1.6460307642927916,1.7006427839061373,1.6653406655304033,1.684579887110876,1.217156574563982,1.2386750578360268,1.2128699149877102,1.2369996172287638,1.240907704453532,1.2394039152665477,1.5462640482192715,1.5234939890429764,1.5037635094938155,1.486593558489543,1.5353350143328413,1.526602983771917,1.4789370741029024,1.4879830179514695,1.7465063280643076,1.7090479678268613
Shadow Torterra,Razor Leaf,Frenzy Plant,40,1.0271813287887048,1.0340299387229934,1.0297548070311267,1.0336062274189692,1.0257555244825955,1.0323929083083863,1.0619826291732328,1.070131485272152,1.0537072828589191,1.0607219403903927,1.0457640574543812,1.0217066241994697,1.1512453138054677,1.0394926012747527,1.1394302046112714,1.0727309082592273,1.013008131655573,1.0163623581636576,1.0557647577705085,1.0414003607138629,1.0108373365811882,1.024321515623492,1.254208863972062,1.0733277679963764,1.0749791833446742,1.0794505446415583,1.0471548702685107,1.052579379243809,1.0419295539696982,1.0339757830912373,1.0389291557287719,1.0395527842415653,1.0216200582709736,1.004875684915559,1.0255250801555258,1.010966382766954,1.0,1.006610909810795,1.017000861554262,1.0305771904837793,1.108415101049104,1.0853748731404644,1.0387614005433146,1.0,1.0421737940607316,1.0072403475967713,1.1020317749713562,1.0236520737618173,1.0494586227657365,1.0246378199947428,1.043833114966361,1.021521532544066,1.0021468117487629,1.003899201732861,1.0428802269065638,1.0368304539809439,1.0165167987223935,1.0289697556864226,1.0297121414449815,1.0201375322212314,1.0112836757654144,1.010661953063995,1.0819922273341631,1.0272519219524987,1.0431605455260664,1.0214836182874114,1.030306960177807,1.0216093243357574,1.02633385974088,1.0083611690104315,1.0292152172870943,1.0089179695993693,1.0347029753849473,1.0399705983108374,1.067496237780489,1.0607059641306666,1.0991507164833079,1.104226528751352,1.016983968703765,1.0081464978832468,1.0559955738698314,1.0231676082278702,1.0181075792663024,1.0121824484577406,1.0654468882879022,1.0111117918559756,1.033252196027381,1.0425956534919198,1.0559282493878182,1.0491575162570415,1.0280923451604909,1.0093957312898092,1.061833643816356,1.0291239054849597,1.0852086361410571,1.0304309848281215,1.0281924797271533,1.0087771654824458
Shadow Torterra,Razor Leaf,Solar Beam,40,1.151340092674949,1.1519125175800993,1.1541585212426209,1.1431237995739205,1.1525529626010718,1.1463891521050495,1.1698126159933964,1.1760735637318416,1.1810751378659017,1.16628661152932,1.150242917883255,1.1269150168435111,1.3373806945233753,1.1616686460430574,1.2892544016740535,1.2144731865062341,1.0990266912165307,1.095837453742879,1.1473521471722723,1.131537917869861,1.1401876647476428,1.1246985818127406,1.378869838365047,1.2081461588783289,1.2206918159249975,1.194464805845549,1.1788289578909679,1.1622196969851488,1.1358375361368713,1.1314840607973704,1.1653603927620952,1.1476003118287874,1.1272482932228105,1.1018547210460472,1.1260068649186972,1.0847971333414836,1.0824582233926798,1.086385951065,1.0987083115983098,1.1150922557553973,1.2632979523811754,1.243845016150259,1.106290272825795,1.058349939591488,1.155019538261181,1.097040561462478,1.2205917526020638,1.1282526094587504,1.1487339021006517,1.1185353586734965,1.1475008892706717,1.1050277782616025,1.0861701280366347,1.0871244395467903,1.1588006095096528,1.1278888580775681,1.0975892760075927,1.0930434622952339,1.1330257576385325,1.103338602217904,1.1069881284699299,1.1037548787661844,1.2552968261010324,1.1367889772020614,1.1502630132510019,1.1033319989064891,1.099615746902018,1.083095896305213,1.104628757182987,1.1012595788352504,1.1176636374392936,1.0862095946277177,1.1058993471773588,1.116670005471734,1.1524055782178788,1.180321221345575,1.2091621114542463,1.1981568941027412,1.1189479625260224,1.1051591880062306,1.1629651612526575,1.0971572427928529,1.1203335775580552,1.0998057990117378,1.2241149540282115,1.118767630279628,1.1294544183926407,1.1239843458858139,1.130905002163427,1.1135100824993256,1.126855706415816,1.088591172232029,1.1627086938486852,1.1262734610864615,1.2609403574731928,1.1453821803015511,1.1329569232170396,1.1075975291336666
Shadow Torterra,Bite,Frenzy Plant,40,1.2336728219561117,1.2462157761322965,1.2358446876894162,1.249857256019806,1.2312373899175606,1.2502718014451333,1.3716728750952425,1.4285963525241845,1.2492168068903926,1.3005531460917767,1.2876947999736632,1.2728749831010104,1.405298273068247,1.2439741893494962,1.3856623384492253,1.2623472599838412,1.2587089981443378,1.2735915659179462,1.25674828922769,1.2563977570253417,1.3288388826036244,1.3711722051871098,1.685298865320831,1.276761617187291,1.335894378506316,1.3621085248020097,1.3291544858596402,1.3741549351075828,1.0660102571480838,1.0594317577997212,1.3662835474516721,1.3988558536173148,1.257297848699922,1.2672036922852834,1.3443330999179564,1.3700757477528207,1.2224526693817739,1.254465900715202,1.0866079397366468,1.1162028963756825,1.2511298882565474,1.2188405281164136,1.3992003679109954,1.4286602507318218,1.350716889115672,1.3323892920781903,1.334904662037913,1.2413906372278394,1.2346730340555978,1.243661611062596,1.2663744220364979,1.2550695364326387,1.3376861174243058,1.4060034763246387,1.0767443799414471,1.0887452116412266,1.4181249616767262,1.4543267853600428,1.2309545815260172,1.2406272606869964,1.3058113984115842,1.3796824401255,1.3043583981404048,1.2310523278098446,1.2913173660670285,1.272976371116576,1.3047797909408496,1.3129762876058377,1.2490292664958556,1.2376034615889377,1.400583337769194,1.4245789629847896,1.4000344208150541,1.4614732707186997,1.2522205311062635,1.2596098907628612,1.4319640688535658,1.5034056400151579,1.3186428621016406,1.378217234598328,1.3509713647541006,1.3469021380506594,1.10357294668927,1.1148097189512678,1.1859537676299146,1.1136933011487666,1.1082494702868007,1.1210148209340272,1.2942766694940182,1.2981809065731926,1.2445383070288893,1.2609960366719426,1.2743943246402933,1.2920589857632814,1.3053737012810362,1.2431252951547132,1.3780194562234973,1.430541989530049
Shadow Torterra,Bite,Solar Beam,40,1.4799895763505424,1.4316527193744841,1.4855959699888452,1.431906593948146,1.4762113476828436,1.4276289977654266,1.6531904328331672,1.693981931403292,1.4848799300839841,1.4924101545649642,1.497806591887431,1.4485097208243143,1.7967659469326176,1.4465536205572285,1.6321279058554845,1.4874559153303677,1.4357674193400525,1.4326320689331546,1.420022487543769,1.431067189705389,1.6472627678738687,1.6065358927764921,1.9818624869370096,1.4759162682353855,1.6137398076675828,1.5875838070979091,1.6527888343207526,1.6069457730692898,1.1827300705974475,1.1614041856211315,1.6688024544049462,1.6345898404927477,1.4327052579032475,1.4047200131372137,1.6062476480374628,1.5507276242200168,1.364545411271816,1.3583173572030585,1.2035914677629347,1.2161440073386607,1.4689797007531378,1.3935603996072996,1.6896350972955507,1.6826145528164265,1.6219420452407063,1.5347308696033857,1.4726326343191256,1.3957332479720606,1.406025692281837,1.3786701501085261,1.3940043052937598,1.4348455921881371,1.5613500532641997,1.5747477960556213,1.1916958677055964,1.1905205640294347,1.612991954545391,1.653509472466572,1.3796044726886807,1.3956002932241451,1.5579765054229557,1.5625001514705732,1.4588855144936488,1.3699193280103095,1.4621814560562754,1.426062687421698,1.414513252982459,1.427945849152455,1.3888520313158221,1.365484219470603,1.5691340934781473,1.5898789579928654,1.5199178105303544,1.569845124905152,1.4128687591316837,1.417014568486276,1.704531901824326,1.7207156833018749,1.5227763687820235,1.5449108182926181,1.5634059904114928,1.5487223839876427,1.2414657248767407,1.2379126087744177,1.322157115583822,1.223366946150739,1.2253937874132526,1.2122894163980977,1.4424702077422875,1.4311149543245676,1.3993459655267482,1.3779908497542075,1.4449470619875777,1.4351459858086317,1.4562484246595875,1.4056898755112364,1.5262678047961569,1.583395298272063
Shadow Tangrowth,Vine Whip,Power Whip,40,1.0322966850381994,1.0374549547434808,1.0351575076275805,1.0358543607912916,1.0340418661362474,1.0373097302974676,1.0461453601693735,1.0595211910705242,1.0193290324492579,1.027684561556708,1.0031610899619805,1.0,1.055861320449231,1.0,1.0389462562472676,1.0101201890870313,1.0,1.0,1.0381476525640363,1.0427638393921568,1.0100847803985218,1.0289744275585608,1.03480555397042,1.0577482884197116,1.048992604629469,1.0569136109548698,1.0199443810448052,1.030464277045646,1.0,1.0,1.0,1.0236974768283005,1.0036136833113893,1.010792770611017,1.0132678806194428,1.024925737194567,1.0026590962571316,1.0041694314561138,1.0128646818169658,1.043333279607005,1.0,1.0,1.0,1.0046309416545451,1.0,1.00988290347011,1.0031310836647112,1.0,1.0367860973477159,1.0259610751709747,1.0,1.0,1.0,1.0030984920779182,1.0151924171790248,1.0290905072464933,1.0024433384816496,1.0340975756940733,1.0295688708219264,1.0286400430068845,0.9999999999999999,1.0177668317736308,0.9999999999999999,1.0,1.0472498895231872,1.029707788545517,1.0240633689164744,1.0290248588657056,1.0196044413601666,1.0,1.0,1.0123235088402864,1.0136427882180732,1.0324864891203613,1.0110985475573302,1.0223463518303604,1.0584112582936764,1.101228755691384,1.0172496467993757,1.0178960347209391,1.035175031609424,1.014986863263193,1.0104803696093225,1.022470806081164,1.0227250492425555,1.019103824120393,1.0105829669456339,1.0233995990234812,1.032340484974687,1.0344603998543334,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,1.0379152356788506,1.0142714702967064
Shadow Tangrowth,Vine Whip,Solar Beam,40,1.1367965829862046,1.08677698132398,1.1410260636590994,1.0852872541961334,1.1423500820846673,1.081092103789196,1.13496133113736,1.1035220692464565,1.0662172717655003,1.0631966152370962,1.0416276979011572,1.021313896064572,1.254842821832643,1.0397345031082375,1.1628670279548652,1.0608895393135107,1.0491250897608992,1.0355289821830587,1.0999627198155268,1.0753189299061645,1.102012646089266,1.0729294184692717,1.1206279372342134,1.0956367032487777,1.1301905140618251,1.1002773485615875,1.1329904440898113,1.0822497108753693,1.0594408457758488,1.026964657898753,1.0725201998024279,1.0539377898211293,1.0500997206952063,1.0318904807372806,1.053025728501817,1.0467305224915502,1.0286902845009285,1.028060017372228,1.0540754306531646,1.0709768204339087,1.0800093209511306,1.0299127693748376,1.0330987262317515,1.0337038271960348,1.0354159870033823,1.0285104524737791,1.0451576645048979,1.0317239516402512,1.0849225328204415,1.0554457010151317,1.0321721396597405,1.0427399579397256,1.0444040732117752,1.0411363188827292,1.0848752514147912,1.06907152726867,1.0264132868007592,1.0376677228774858,1.060239792715069,1.0562449728156253,1.060082170358093,1.0529998969192258,1.029271389958666,1.0140006917319186,1.065693005582002,1.044844168416905,1.0341715942646847,1.034775083175111,1.0499350470069728,1.031342345210384,1.0307829142596605,1.0259667926738,1.015533413602234,1.0544765866589296,1.0564567423492406,1.0623484444427524,1.0958031513199888,1.1153598883793645,1.0856174541966184,1.049748570291725,1.1149874886684474,1.0652746365547152,1.062678776606507,1.0503293165666119,1.0403123345441578,1.034848861835081,1.0695239871739128,1.0465033757697864,1.0548563466550336,1.0365901806448372,1.0484932587871385,1.0219672349457771,1.016745170889922,1.023162215195715,1.0648694646563008,1.0311645651314243,1.1093059145532904,1.061574698041509
Shadow Tangrowth,Infestation,Power Whip,40,1.1775380706108514,1.2226544146821756,1.1854573237506811,1.2223650127605985,1.179882743179267,1.2211640271365058,1.2598634249880214,1.3042935442647623,1.1629414449616287,1.1903158387339654,1.161707322684876,1.165242012508318,1.269450124817815,1.180784774415006,1.2150991957267905,1.213727418025521,1.1733434575759836,1.2000926672429202,1.1907216274975911,1.209547994491262,1.2212052823561335,1.2674893741513202,1.1908658139964923,1.2532428726903604,1.1288143590169066,1.1530568353384396,1.0912735608977477,1.1129727085725707,1.0902166259243191,1.094847380895533,1.2286403377222554,1.2656036114384976,1.1628504902444157,1.1588088482914445,1.23474618728997,1.2698454111112345,1.1610686710893547,1.1606797287249855,1.057884305866312,1.0953318189624832,1.1697482206260343,1.1827080958038647,1.233208542821637,1.227580617188718,1.0657689613229862,1.0730365993458848,1.1684247528940115,1.183507771380852,1.1808190362953879,1.175011968091287,1.1443766210511535,1.1772877666911399,1.2223896854865528,1.2540767858765793,1.2195220319952864,1.25720573280489,1.2394232819865112,1.2771613978758993,1.1659355735021188,1.184835354439569,1.2254749789821238,1.2476364531747506,1.1663207996749725,1.1652924250238936,1.221300669490966,1.222051475994259,1.193126076766451,1.19549529621228,1.1634664343961203,1.1632247379254101,1.2257764398633029,1.2604282323035825,1.2337867492372385,1.2651010213308729,1.1604327134400585,1.1745006463604115,1.277147657622122,1.347213865016533,1.241722144935324,1.2471343938554107,1.0960464840969057,1.0592759982387834,1.0670903740191566,1.0791216628456366,1.0796344193710514,1.0809284247995048,1.0708189832396513,1.0805381968812346,1.2063737496663112,1.2171232001157382,1.1813904156411135,1.175085747490993,1.1688399763840516,1.1686789578546237,1.1651760383922256,1.1831566480799196,1.2716194284929752,1.2587453103280137
Shadow Tangrowth,Infestation,Solar Beam,40,1.3857759815250024,1.3459683580559383,1.3943479602907394,1.3480303660913477,1.396265876446726,1.3499835771928985,1.479187390102925,1.4514763888695006,1.2883837304403354,1.2898738016200124,1.2409225519191236,1.2426280257220867,1.5944099706068704,1.3134157614007296,1.5169945095933919,1.3313116018129187,1.3100973195273011,1.3001988283343295,1.3162766394430323,1.3047184301617696,1.431593185477104,1.4304100706277936,1.3319378113533487,1.331694288816246,1.2661747046222136,1.2318812803034496,1.2396918745005856,1.1953837453826743,1.2063392167304383,1.1744981669666332,1.383241430555496,1.3857771067750568,1.2313324722174328,1.2208681240150152,1.3449391229344907,1.327318138709522,1.2726089705517998,1.2521471854604642,1.1444668637817377,1.1595413635976943,1.328023817915468,1.2855992462768357,1.3064137302901633,1.2850056671301198,1.161963573411818,1.1560190935246002,1.252822646819734,1.2769551017163492,1.2863655249181711,1.2597882719418878,1.2485524638062884,1.2500969732288154,1.3915347582088518,1.3830724196431279,1.3835676959884005,1.3928896916680242,1.358683169355524,1.3381597009349164,1.2765466959449194,1.2485309300352931,1.2771525629926535,1.3112863066885687,1.2503514207548636,1.2316447023607338,1.2694990464807698,1.241835836913329,1.2597605067548596,1.2388356533289797,1.250180443823971,1.2229329189155507,1.315555383022622,1.3477244585024342,1.2834929429944564,1.3092266219579958,1.288258828378432,1.2449634408158305,1.3955732465289372,1.4517316206965845,1.4046662603469524,1.40387409597775,1.2216631719266153,1.161138514802623,1.1303397640539925,1.14504374923215,1.1389080510244913,1.140930931954385,1.158658594095849,1.1292159362186687,1.263922542201629,1.2402109184258616,1.3092960712649935,1.2696151889367442,1.2531663795301502,1.2419271433644639,1.2792986251372698,1.2820516427275561,1.4103572139797171,1.3680857677979519
Shadow Victreebel,Razor Leaf,Leaf Blade,40,1.2996568134867743,1.1481229532082038,1.3055395946558548,1.1518726861463466,1.301346971368322,1.1521764585327903,1.1201942482593084,1.1281650564659509,1.0936980772626743,1.126927457836072,1.1029321849245277,1.0872511687676891,1.215991959561115,1.1035847354398165,1.1318415192129114,1.108158378996886,1.104106818416351,1.1085427771703138,1.1121523590806894,1.1198589269660983,1.1928780443911098,1.1475640670845055,1.1982357295778476,1.15135011379745,1.1571595937118326,1.1663135688662984,1.1049735418073918,1.1158005335802705,1.3013978327755487,1.155997544815837,1.1547304479739875,1.1043458199160772,1.1017961666651892,1.0755165687503085,1.0828267930430433,1.0662782031951374,1.147548422245445,1.0844953509622113,1.1420119436235858,1.11119044343114,1.1225914307822404,1.1172908381096232,1.0771240194331624,1.0616284079422742,1.119517204516184,1.0648294266116922,1.1415961243497983,1.087827949533515,1.1939838125617799,1.101239982049154,1.1256010641446148,1.0789016385715409,1.1342548882218764,1.0840060665273108,1.1436845954296304,1.0937950467189737,1.132856562656498,1.0828847554952252,1.1794299558170342,1.0982711876833682,1.1038937843162555,1.079808552505194,1.1334930958125928,1.056441635691536,1.1006223403798745,1.0785216783175628,1.0872854559051954,1.0854692559054706,1.0833192573583432,1.0483971458987416,1.125853540517938,1.0666592005928988,1.0603049725914921,1.0780717688524541,1.1290780200113106,1.106157214736246,1.1327473449845833,1.1363790430487382,1.166277184276509,1.1105580124502046,1.1391788469033577,1.084210782636845,1.0974645708420079,1.1169551440226386,1.1567073963180696,1.129282577434017,1.0878993801074797,1.1017402072623257,1.0921121324171372,1.0742932366345488,1.1488407678986892,1.0771220318416188,1.1014844321283754,1.0641092520633384,1.1762054199482788,1.1010333530720677,1.0918655912480297,1.0873140755211168
