Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Fighting),Arceus (Fighting),Arceus (Grass),Arceus (Grass),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Shaymin (Land),Shaymin (Land),Urshifu (Rapid Strike),Urshifu (Rapid Strike),Shadow Virizion,Shadow Virizion,Virizion,Virizion,Zapdos (Galarian),Zapdos (Galarian),Zamazenta (Hero),Zamazenta (Hero),Buzzwole,Buzzwole,Pheromosa,Pheromosa,Mega Gallade,Mega Gallade,Mega Heracross,Mega Heracross,Mega Beedrill,Mega Beedrill,Mega Blaziken,Mega Blaziken,Mega Lopunny,Mega Lopunny,Mega Medicham,Mega Medicham,Mega Venusaur,Mega Venusaur,Mega Mewtwo X,Mega Mewtwo X,Pinsir,Pinsir,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Blaziken,Blaziken,Breloom,Breloom,Combusken,Combusken,Decidueye (Hisuian),Decidueye (Hisuian),Gallade,Gallade,Gloom,Gloom,Grotle,Grotle,Hariyama,Hariyama,Heracross,Heracross,Infernape,Infernape,Ludicolo,Ludicolo,Machamp,Machamp,Machoke,Machoke,Medicham,Medicham,Meganium,Meganium,Monferno,Monferno,Parasect,Parasect,Passimian,Passimian,Poliwrath,Poliwrath,Primeape,Primeape,Swadloon,Swadloon,Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Victreebel,Victreebel,Vileplume,Vileplume,Weepinbell,Weepinbell,Shadow Bayleef,Shadow Bayleef,Shadow Sawk,Shadow Sawk,Shadow Throh,Shadow Throh
Mega Pidgeot,Air Slash,Brave Bird,40,1.6245185590024787,1.539929411091247,1.6331856991836347,1.5488453686832033,1.624780326765621,1.5448864814747039,1.703917498109821,1.6921843574611994,1.68898035735323,1.7316424582760652,1.5725409943818438,1.6606291342858575,1.7070627784406065,1.6809249590758502,1.714889463042758,1.6902882900057377,1.699686092870833,1.735395021027095,1.6656726728527387,1.6804938863821475,1.6747359844810865,1.661574704170708,1.6976692929230903,1.6349970615161538,1.6595640657255273,1.6487484527438192,1.6795131265203522,1.6980608651987095,1.7462926827164384,1.7097002882945278,1.724702962496304,1.6973134806411136,1.7181558298517081,1.718042176539161,1.6172682158977996,1.6674549605338962,2.1088172936343645,1.6832232839178995,1.6084801815509193,1.5572123681563812,1.6614224714399823,1.6679244510394637,1.6966670369130241,1.6539428918847707,1.5262514672816687,1.3835691006686042,1.6186944224771276,1.6654916360324579,1.6345109059203073,1.71751130210166,1.6091279858922973,1.6827427900121255,1.5952436767572964,1.655486665394051,1.711907916560577,1.6479456196032383,1.6410103676091954,1.6564824346890654,1.7001892964667675,1.7431076884999186,1.5730460489164384,1.5961244400734271,1.6278809968908174,1.6297900691634493,1.6310841249204535,1.6854670338503388,1.6493654117328156,1.7134090883722162,1.7065610028441611,1.701909900078013,1.6230483835033171,1.6129416691421592,1.6378139907283318,1.6068033778865884,1.5670715550783048,1.5761775131786298,1.7194620199328732,1.6873469865854116,1.6056436428658984,1.6160572715207604,1.5843090115142222,1.6639690558018696,1.5669273851511882,1.6046493590757493,1.5455290308420677,1.6209121251535004,1.56821424875391,1.6339345618158168,1.693122133683793,1.694068022102727,1.603773811237206,1.6426533367959402,1.612167037977051,1.649533869866595,1.615953160304264,1.7087711968330417,1.5450482560794976,1.5759842464726976,1.601808871838518,1.6949482921954244,1.602009835437692,1.6018852490881281,1.641801882034711,1.6954365165160212,1.6316423862087108,1.6143325906259287,1.6134310786451354,1.6628043210288659,1.680531902642142,1.7362068754756943,1.7756141074350726,1.7183212234338552,1.8036611643313951,1.7496810737782402
Mega Pidgeot,Gust,Hurricane,40,1.714580451569454,1.6763098730460808,1.7180983569865018,1.6780834566140153,1.7125205303082531,1.683661804079648,1.8119174657402415,1.8379792881581567,1.8029379304928332,1.8698481523659924,1.6453553702954897,1.8065246016193153,1.8319133838744088,1.850947609036614,1.799938973118899,1.8294343376283355,1.8093321853801922,1.868291272297388,1.778416955233427,1.8181933222403774,1.794721189783382,1.808167500808277,1.8138308675871755,1.7814689853372758,1.7330557360238819,1.7490382647699034,1.790246533822853,1.8618868151462395,1.8418751035894796,1.8368887604567612,1.831155917710826,1.8700527756761534,1.8269599633694917,1.831984315912402,1.7226162133665348,1.81046361961487,2.118609164747985,1.7981002453763124,1.7349526781339453,1.703516723831137,1.7675198425875203,1.819048490278136,1.8135419856345754,1.8012335452876138,1.5551587788155377,1.486343873811043,1.7099242301841735,1.7856170110446328,1.7169510090252815,1.8313098929389666,1.6635334721641266,1.7887494531215467,1.677552892280667,1.767017797347103,1.8180623915938663,1.7659526821769673,1.7216885881246782,1.7602224042929782,1.8086496247666564,1.8792893990710189,1.6404035921929776,1.73077210169334,1.7425792874098442,1.758514458268457,1.694708131918526,1.7586944720469608,1.7517307903250012,1.8581654287386604,1.8137319050771528,1.8073426437820277,1.687722897481599,1.717018805492293,1.742341393268244,1.7086935604201856,1.6428295006066354,1.6650274075404077,1.8047129946484164,1.7963918697960874,1.682758519642783,1.7524489151249167,1.6617205861870015,1.7776995396422335,1.6318206338775414,1.6853804181628482,1.5954495232525554,1.7304970011170853,1.5767708205678723,1.657430004034234,1.790989621229303,1.8059630148610193,1.7011830977990565,1.765077641015553,1.706254353946593,1.7745327402470614,1.7155843183202442,1.8141983221131757,1.640228762554616,1.716205314081278,1.7111349063137546,1.8002730197893755,1.707891550665689,1.7367641204320918,1.7090992870848472,1.7641543366204617,1.7148163145621849,1.73616916222065,1.7099593234469876,1.8059375880334727,1.7845353266761326,1.862405078276042,1.8525687041443335,1.8735616649904574,1.8682861112280553,1.838879682183686
Mega Pidgeot,Wing Attack,Hurricane,40,1.81723416509519,1.7510455803928549,1.8168817088847669,1.7450305986549257,1.8109745970328546,1.7512536645305783,1.9528012203028962,1.958158536973661,1.9272244728058119,1.9638780129589632,1.7149957497569508,1.8224511892375936,1.9441590002058338,1.9401910970438612,1.858149994325596,1.8345079181368804,1.963350171987588,1.9712588899961307,1.900992432305486,1.9078065428452935,1.9146098674426124,1.917105929518267,1.8829601956163904,1.8271540124467172,1.7933486850067062,1.7873613390503444,1.8585924810040564,1.901083257409696,1.9613779233798299,1.904264528559273,1.866468389503572,1.906463021055207,1.9274675267558112,1.8929861408320643,1.857755331655171,1.8949208948662126,2.159362176130046,1.8835656223762733,1.8741081568971296,1.7805669340072723,1.8542960708041167,1.904255659832807,1.9238745602652547,1.8729279223071278,1.6485812177012549,1.4812029405769471,1.8007676535476977,1.8565319746678772,1.8456442348995779,1.9234708248541796,1.8070651251366794,1.8945310873577073,1.7728654247546298,1.841542212614926,1.9297111055190945,1.858455164850574,1.8074726007834603,1.8642604139955428,1.9185040882924327,1.9889292135253203,1.775917510009834,1.8062323066497175,1.856584885890884,1.8629966597844885,1.783971215999605,1.8538035665298283,1.871477636290265,1.9477065659952963,1.9153536052955156,1.899844873151927,1.7843271748577967,1.7605043403637324,1.816981507479097,1.8179586301675317,1.7738936749550254,1.7884253367872034,1.906779797026874,1.8565423112692787,1.776126730683159,1.8336777510421012,1.7556854737699572,1.8905880896040912,1.7376508930043053,1.7671369608033614,1.7159278887168268,1.7982667705970683,1.695816919005522,1.7665088026717897,1.8724883293250811,1.8547618392740186,1.7879862923406742,1.8375099678132487,1.7762165609464398,1.8411047134574814,1.8399819932994608,1.9224212394488458,1.7470313140464373,1.799337957761322,1.8323683463701148,1.909722784330499,1.7809517311727274,1.7871436727460372,1.8028523106724144,1.8771377689131983,1.831809216698115,1.8042038044814248,1.8475847686012183,1.9251010807457258,1.9426977746352554,1.966328080617278,1.9869946822584228,1.9384444684086597,1.972801598267013,1.895428175579735
Mega Pidgeot,Gust,Aerial Ace,40,1.752353482139918,1.7512600192615997,1.751705745337561,1.7552318149738755,1.7526990209287856,1.753414549516309,1.902878101835756,1.9283484231287908,1.9078847359120361,1.9566561790693107,1.778000566202535,1.8895799294086506,1.9251050381349695,1.9348699769206168,1.8839939123090441,1.9175032507052627,1.9424586297349988,1.9844607344983196,1.8679128753241692,1.8866677784606776,1.8901193663110247,1.8906996702230845,1.878098543645026,1.8740643808332724,1.8209265344911476,1.840583991140635,1.8759982079014708,1.9342691936458685,1.9506293619257755,1.939030100561124,1.954102236623625,1.960318047630364,1.9299498903275083,1.9418450706135084,1.864326057038202,1.9115976722585677,2.1497825346102104,1.93249313684399,1.8135100704025582,1.793321298707997,1.8494369107170843,1.8973300147075463,1.8794005476286324,1.889664703957799,1.726447464092113,1.5673896795527125,1.8233380409768405,1.8756760763899218,1.8152117527471594,1.9167648009123968,1.7915457875786367,1.9139349434032846,1.7884621833226475,1.8685432374604436,1.9448810384760296,1.857289791167922,1.7972703980052829,1.8191495349898992,1.914820615269768,1.961475875959328,1.7595785633288683,1.839951782061309,1.8394160480027855,1.8397492763951053,1.8168256195583166,1.8667006437782312,1.8527097714643486,1.9560385934608893,1.9347412518768397,1.899131265326707,1.770507221562091,1.7964112233334433,1.8136505935672713,1.7963203556777148,1.7412263185602521,1.7589570230242515,1.932138968834337,1.8846062622285427,1.7774597728296242,1.8279481750886055,1.7600819277716402,1.8692502586793054,1.739441479560305,1.7893276803890714,1.7158259132488938,1.815995909334866,1.7106162714549609,1.785324374647757,1.9103635703500252,1.9005235502418802,1.8106250001483266,1.8490754035393455,1.8222272976363083,1.8726992596936651,1.7932518130379584,1.8873185035230975,1.7453116608889196,1.821686665258426,1.819384966179747,1.9014909472939379,1.8141831338674204,1.8187653775717079,1.7959272903042807,1.8677841275575378,1.8049368589191126,1.804600170632225,1.8138502197478314,1.888811668210899,1.9104491583709011,1.9668953752379676,1.9590859883857896,1.9557983655068347,1.9571958374635927,1.9350642789618917
Mega Pidgeot,Air Slash,Hurricane,40,1.8149257371781564,1.7365656113363102,1.82666546961257,1.74444868054296,1.8183873824108774,1.7400189578192777,1.9199186434484008,1.9208454873667506,1.9183073237777342,1.945656296878068,1.7874874006529429,1.8829932257538586,1.9254630276706914,1.9066101508407696,1.9304776636856456,1.9003896231806396,1.92279774144601,1.988259495464736,1.8710883588921037,1.893336606255028,1.8899321047526672,1.892290462334303,1.9044872385329579,1.8625809416438874,1.8817195718972421,1.8802126605326435,1.9020938085401315,1.9241409503534583,1.9638996101646773,1.956341894265718,1.9434256525994313,1.9219354944288454,1.9448850968139175,1.9554022871816514,1.8309048896965003,1.8999214198761598,2.2785432816477225,1.9029555202476092,1.7980079944296876,1.7806961858833843,1.8862514499519505,1.8982701374340518,1.9087027918255246,1.8818172618528053,1.6833056420933923,1.564242203199084,1.842947321299825,1.885210665342624,1.8492961235510395,1.936186778936272,1.8163859197134384,1.9557414390702135,1.8017477999790767,1.8604939954496718,1.942989684822307,1.8593175121856302,1.8583623638899487,1.8548432141464808,1.9102421116982298,1.9277389181955151,1.7637100926924618,1.8228633813155417,1.8506024346315106,1.849392847090368,1.8396612059886583,1.8670862968204438,1.8618057928494864,1.9541477892704717,1.9455247265803999,1.9208172000465402,1.78165948773806,1.8008823755927432,1.8475607705844863,1.822605689154646,1.771742647161365,1.7783671747528136,1.9584251901468757,1.9001282057169915,1.8171545644536442,1.8468156491074432,1.787368056819595,1.8857407007396465,1.760451912919873,1.7917106475488074,1.7217272841846238,1.8357289596048203,1.7298112336279565,1.8038282673575299,1.927316791608607,1.9153774553206748,1.8151908686427272,1.8656434673960034,1.8147684409055749,1.8463885263659934,1.8656350448872212,1.9269064912977165,1.7342668637280432,1.796395742652855,1.8339463957024984,1.9266429409823018,1.8150434765183132,1.8042266784858993,1.8403029197256109,1.8819569358131425,1.8460172652777265,1.8231746065643537,1.8299933399879176,1.8737600001954038,1.878002865585756,1.9601989825690804,1.9822564015694815,1.9541834036909316,2.0037960372469694,1.9834104782936508
Mega Pidgeot,Air Slash,Aerial Ace,40,1.813869324539624,1.792782703794137,1.8180898103834529,1.796317594493309,1.8170981826084565,1.7959749389091226,1.9669520206445315,1.9659257990918517,1.971561782839191,2.004465046141763,1.8482942161763065,1.9190787686636617,1.9660920322141033,1.9702224551929852,1.9739797212519334,1.9706199982147616,2.008159285070557,2.024339016413375,1.911164535519945,1.9369648398267103,1.9544948205625605,1.9431609440672486,1.940358363853348,1.9053809643041604,1.9055719227387855,1.9168946327528131,1.9401621909306586,1.9759914123600677,2.0105802058296,1.9774622071691006,1.9826572152059243,1.9713460097741577,1.9970646224599666,1.99871327344834,1.9206842390767553,1.9535109144426965,2.2036795255862556,1.978122366281367,1.851319390360265,1.8207488975423574,1.9203935364495412,1.9442646213824044,1.9492674464149031,1.9311066609873158,1.765974153974957,1.578428261153098,1.9069590459205148,1.9418338944482858,1.9071510302585306,1.9933857566330166,1.9110877804773838,1.9994568047693566,1.877601300862194,1.9431913703396642,2.014104108551506,1.9272828191385978,1.8801233355640476,1.8909709444260288,1.973715035966191,2.0168201750998334,1.827898208536347,1.8849253338953476,1.9280336494579675,1.9140624618673643,1.8961601054199935,1.9433098772914983,1.938259611583161,2.013732479199207,2.01390175475296,1.961880308478038,1.8547126503174132,1.8553689996809364,1.9292401373179715,1.8810221031978078,1.822856751258594,1.8279715979611475,2.0244209619557116,1.9575796210489473,1.8620136018113236,1.8972746874780861,1.845046526231073,1.9294378980436662,1.832851824022191,1.8823229802330175,1.8136841996534079,1.88863176651597,1.805409150405037,1.8783692248636545,1.9899894143663115,1.9561393343741111,1.904524222716606,1.9196134008402124,1.8835089187742091,1.9195443712588192,1.9206434490094904,2.015236128517418,1.817713904213727,1.8772990900928204,1.9083682066477272,1.9683315561749228,1.8915546355592714,1.8875625932906281,1.9109958553307338,1.9550306083555402,1.8968279326196318,1.889935995901635,1.8822621813900697,1.93758314837823,1.9699813164323392,2.0128887021675896,2.043606745998503,2.000603990782314,2.072199875231071,2.0096444085531777
Mega Pidgeot,Wing Attack,Aerial Ace,40,1.8406802356146366,1.7951372889564607,1.85236191561041,1.798959947644395,1.8466543364238381,1.7996854738334147,2.0018691919577325,1.9943359286223548,1.9939132770469272,2.023143043392892,1.815506084293868,1.8915229082998424,2.0142790340558707,1.9981073625895156,1.9474142094286242,1.9255322079026636,2.0189093514092136,2.0337205758277546,1.9348469346964678,1.9519327726893425,1.9825466020045264,1.9728060006466215,1.89358436072156,1.8827061324435286,1.864217504206525,1.865492164767807,1.9543445459766486,1.971728503086559,2.0167429927300984,1.961801930137715,1.9826922089260952,1.9634142714065592,1.9854727842210678,1.970459873496805,1.9371510124902513,1.9572626324092222,2.1665119020434527,1.9181715694411767,1.874903576862573,1.8280855146091755,1.9366769660613463,1.9455895605034532,1.9799078187362529,1.9643907334123414,1.7420187452799023,1.5269841592153879,1.9050183057554533,1.939745505764021,1.927147514400775,2.0112495939644632,1.9124252385927396,1.9993153690300567,1.8772694660830795,1.9409732294911697,2.027580960274083,1.9314319448921637,1.903967460759235,1.9099357679390077,2.0138405473575403,2.044190254010117,1.8433384481429722,1.8896626012889655,1.935132624290021,1.926368829427738,1.9042640662866162,1.9462993733910534,1.9567224614702678,2.045309904263382,2.0080967444510343,1.9608269404909926,1.8644832821731525,1.8649930617442874,1.9352874270223341,1.8815016896764523,1.8491184176579694,1.861000538650341,2.00150215303334,1.9326967392578083,1.8658485437169507,1.9100570232240617,1.8581154243923965,1.9538934228389049,1.822687022736311,1.8640849562136936,1.806621583943141,1.891008675332432,1.8152226377202718,1.8921868942066027,1.973486717557267,1.940761984263483,1.8869198579508542,1.9187387596798713,1.8929935692233377,1.919778434039172,1.9163291284610058,2.0010249421694537,1.8253054126388852,1.8865881243794,1.917572489054729,1.991792291729122,1.8796921146110797,1.8830517227832093,1.9135467692805415,1.9549562284641482,1.908187495504506,1.8959882653090558,1.9010959709369448,1.9892135486465845,2.002066515817017,2.051174414063631,2.0542042772421056,2.009197630257979,2.0670569459168795,2.0015495841673587
Mega Pidgeot,Gust,Air Cutter,40,1.8662006670400728,1.8623701813334899,1.8742286775874015,1.8648133401464022,1.8668261143534979,1.86738457845805,2.0270214140650817,2.0582613103886462,2.031973233850383,2.0899815118790497,1.9149648998371924,2.025073119597959,2.0493839751579213,2.0561952731755384,2.012785650722913,2.043867901605402,2.09551287791469,2.1319679208438114,1.9934787035232626,2.028404962848591,2.020110029097963,2.0182766246362758,2.0057702251223146,2.0210779457165384,1.9454772509311027,1.9770893403708631,2.0083902685441606,2.0683867204296225,2.0727381079277607,2.0601087004072105,2.0690947917096585,2.09629201394932,2.053964637096872,2.0704075143996206,1.97446831448127,2.0303194023423856,2.294975021389492,2.0767052108293846,1.9404884338654358,1.9261885138097325,1.9796913541520929,2.0381178225901926,1.9911863560118297,2.00375191935107,1.829241918138374,1.6842742549567373,1.9477018345251542,1.9959161571924104,1.93808062362455,2.029854753643962,1.9180229999622067,2.0246205800530768,1.9048792112671526,1.986196939400507,2.0638543761779653,1.9793516348690028,1.925013936751955,1.9527149042981902,2.032034834320608,2.0805855023904694,1.8651394101607972,1.9371081670447814,1.9703248778535414,1.9816657474159294,1.9316184686356077,1.983334220947478,1.9679286959006255,2.0781070141235327,2.054967903695004,2.0471250756580375,1.9053873595845574,1.9070368628357042,1.9355517431337852,1.913587845352195,1.8382409056995832,1.8674559971481166,2.044197985142616,2.007090079355497,1.8930431521935156,1.9516340581792084,1.8795994905453004,1.9794341263075887,1.8436339549227607,1.9001802942256665,1.8321362480986183,1.9276630675080368,1.797504651573761,1.882111633089011,2.0179716795596567,2.0110867842103364,1.92336922303451,1.9695363389993499,1.9204333327177727,1.9618432202593066,1.9295040740644196,2.0270878495688343,1.8568460850433437,1.9315186720115196,1.9452195654549582,2.0237222240381145,1.927736411942273,1.9305028623924978,1.9201146036544292,1.9981223357967401,1.9265335691504633,1.9246837900442162,1.9185597764580786,2.0040629330432673,2.0231680420920704,2.0781727805382078,2.0879771585033806,2.0893661058886095,2.115190655343057,2.0748892197349234
Mega Pidgeot,Steel Wing,Brave Bird,40,2.0371905216096797,1.9034206025805749,2.0560120301666713,1.9094880686924423,2.0508462217849233,1.9162761191340913,2.642576312985397,2.6104464044846694,2.1895622697820536,2.229461299823287,2.0493085543878053,2.1284999706918315,1.7874767250027201,1.7462714275008222,2.1443597938410432,2.0835512366956133,2.446457844351027,2.569709317562122,2.5266463920410542,2.5386169157584932,2.523490927901714,2.5280937342386034,2.1486008650977166,2.0775764059855986,2.078353892826163,2.07034734243514,2.571480736444248,2.596234548412219,2.5729742518914134,2.6099809426165117,2.1926274612807353,2.1420738863583058,2.5878904464117154,2.593172943905884,2.081191619906508,2.162655871091207,3.657157546300824,2.4624521484216273,1.9849473657064753,1.924759212935503,2.104740538989697,2.1171805295504083,2.1177320925578265,2.086544514934602,1.9134087091123366,1.7220522184361646,2.0982301595872896,2.1739898594891454,2.068658947699746,2.157225418558262,2.114124357117555,2.2186184649225913,2.0782039390185476,2.170269970297294,2.5377387041586594,2.399581766361619,2.4279648172586397,2.4304865667223305,2.5687414597519913,2.5807289859539546,2.3774266229941867,2.438170740536732,2.07220490831084,2.046023549088803,2.0551884952847286,2.097107669228155,2.092637550849163,2.165661040345242,2.1725285682992586,2.148940287480948,2.3587304092264363,2.419763576701764,2.429811520238575,2.4370835377959397,2.3313076565049435,2.3960624921555778,2.110557604005913,2.0707794865124494,2.0649329330599215,2.118657302138794,2.0077457298927204,2.1371417912734127,1.9309852142656703,1.9853581383000505,2.3076663645530773,2.460821940295755,2.4308872021157915,2.565499458396147,2.0821309453257957,2.102392321149559,2.3781154425793227,2.4773798788563743,2.0276721143048113,2.1033272389073185,2.4438382131206637,2.553391093801335,1.9712153642345596,2.066328588962632,2.052287035235433,2.1533807837668397,2.0567521229777923,2.087676883317472,2.081174318895818,2.151643273228306,2.088460852037032,2.1113122406620746,2.0439702058090283,2.2168923308902433,2.104920874704933,2.213257741231301,2.1865961254801265,2.1295474604848867,2.2343488095283655,2.1469255940876364
Mega Pidgeot,Steel Wing,Aerial Ace,40,2.1107700917793837,2.0988399145683694,2.112039950431972,2.1005268929704246,2.1077717129022404,2.097667098764224,2.601769390796194,2.671381532897741,2.3402291773021795,2.420360117808757,2.1847239866914845,2.3139283961594455,2.0001705301940635,1.9981628571611427,2.293153265579844,2.3167603724427868,2.523040011041381,2.628702908796054,2.5273927930763964,2.6020845513099182,2.580601875202069,2.632854057549305,2.2503919780327974,2.2533431470188985,2.1893534032506534,2.2386796312239094,2.5744070288750374,2.7023946164879082,2.6117182267576013,2.659592986537835,2.3171392345576574,2.3138799812145474,2.575378325767455,2.650599504709363,2.2771434037407503,2.342702813523633,2.965382195788928,2.5027737728453237,2.0946220697836346,2.0951964308739717,2.2208199056648597,2.293225236500649,2.272643302979179,2.285834186210265,2.077324490463743,1.8194052149709201,2.2983488809599097,2.378969942442807,2.2822221026613203,2.4052411599338375,2.3125061413729644,2.4500671627593547,2.2756668088898886,2.391094008618273,2.5639629303275675,2.518787964004964,2.453346342358344,2.548936074401616,2.6285901209751708,2.7591032932686033,2.4042325896662247,2.5525604338016468,2.256774796585268,2.2739019427916913,2.2860125682081915,2.3602928129751524,2.3101026745180833,2.4323493738886963,2.363769924972362,2.3680768419446676,2.43847334994664,2.4821977698562017,2.503678203287531,2.5221302740923948,2.4477548391370436,2.535885182060329,2.3268559866395835,2.283146439501267,2.206928346143204,2.2937556153914285,2.1992666097344777,2.3480145349578145,2.1820775255269966,2.2449708140133606,2.3654622608273193,2.576962535557965,2.468020796116703,2.6818201500708287,2.283040476158627,2.298289169412273,2.5002912054529287,2.619473469041943,2.2418708228283393,2.3190143229021225,2.6669444367551365,2.813990831851942,2.180450291629225,2.2938453006664603,2.254344685870826,2.378083729903158,2.2777501470594044,2.3084049351144786,2.2776608600822827,2.3842112878783874,2.2809018045689586,2.291241352371268,2.238293278272891,2.3760386932046704,2.3692713215600265,2.4503762770160593,2.3685847963717976,2.3179311826941755,2.3969493614203756,2.3585303291832993
Mega Pidgeot,Gust,Fly,40,1.3895838369997608,1.3884534935774118,1.3933235253591219,1.390987453859126,1.3935806134309994,1.3922878388227882,1.4952212139333494,1.5157796784233537,1.4984282426860396,1.5457195052032202,1.3920241263949962,1.48551517317776,1.5006145899935937,1.5195333253367198,1.4955503155242607,1.5329566067439029,1.5141017499439304,1.5500586162618843,1.4704956727478053,1.5048709694344093,1.4929727772389265,1.494116935014549,1.4535643873920663,1.4623563425916115,1.4291736855973025,1.4510539588581357,1.4837946784295686,1.5351524937532137,1.5501768153035782,1.5245694097263514,1.506544082978756,1.5136000520377204,1.506190333314675,1.5220721755900217,1.4531541569415194,1.491857672140168,1.750043098727928,1.5007990917159584,1.4287071202001187,1.4119582226577612,1.4583441502789394,1.4901485953020375,1.4856904150475108,1.4972685091764988,1.314188603975699,1.197281786026402,1.4329306381606943,1.4807377508741093,1.4617526752311274,1.5355884789196705,1.4223325943401361,1.5269422912717876,1.4091651412454738,1.4713933096170433,1.5183225470383415,1.4723260995293397,1.407701718066909,1.4423244876132817,1.5082970174788473,1.554796735861605,1.3817426948203844,1.4560832043299983,1.4626881820149,1.4724615256959055,1.452585794903066,1.5054883266788506,1.4642014998774318,1.5800323578306623,1.518055294859929,1.4964148326644886,1.4150407493591226,1.4220984475910707,1.4404975260972657,1.4331986345058048,1.3830970782141214,1.410086794176301,1.5170997498452736,1.4772419050079686,1.4050217193286196,1.4656766896008482,1.3968018252628052,1.4875244873206592,1.3699554584911424,1.423113623102499,1.369112719148469,1.4675119053412542,1.3596422622539648,1.4352110048151667,1.4981160638156048,1.4942390735984856,1.432623170305816,1.4718754431592525,1.428643996853792,1.4669786530815208,1.445244724311943,1.5419914368099346,1.3749204980556704,1.4422591669361435,1.449207194692906,1.528215014236673,1.4323059119411434,1.4553384648972576,1.4415464888251104,1.4893982681296702,1.4282656469879516,1.4397295229302747,1.4408551439230237,1.5066241880565954,1.5111745942082226,1.5739381602218867,1.5399933075044352,1.5483022150802692,1.5808126820344224,1.5397617143097713
Mega Pidgeot,Steel Wing,Hurricane,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Pidgeot,Wing Attack,Air Cutter,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Pidgeot,Air Slash,Air Cutter,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Yanmega,Wing Attack,Aerial Ace,35,2.0433696531271703,1.8965986069788625,2.0523638337723162,1.8987691756602731,2.0455687303226093,1.8983646965798473,2.1111610688344404,2.0722078344819366,1.9624156764186138,1.986329911643432,2.0379779493830426,2.04624977963013,2.3278864970847803,2.0813777931287065,2.052129098386955,2.0402883404769296,2.0096330301608805,2.021202081103218,2.273431371079365,2.0861131306620297,2.3244105787261558,2.109059372777239,2.7850686100301116,2.032058736234281,2.046212532565109,2.0085979924081054,2.00838641974195,2.0339237035099273,2.090576853997522,2.027184220757576,2.1149949223082807,2.098133918702795,2.039660625437412,2.020614743084062,2.1874988121065733,2.099634113245736,2.415826519026989,2.239294928791842,2.1648802124970983,1.9069947649379786,2.0205391156940253,1.9938823118068023,2.1394306121704343,2.0078189176805266,2.419273540352491,1.704566516378495,1.9038346326029176,1.9809951021990988,2.0674981392135816,2.069054237140865,1.9709774887853884,2.0742487667610634,2.008344749614067,2.041988102500619,2.270188910105874,2.140058865979796,1.9295829398311746,1.9659560903710283,2.280021634864899,2.210620178244396,1.892429686903702,1.9466657564534318,2.013514409458683,2.00651224067774,2.0728562434997566,2.045635668294892,2.059234651035365,2.1544220979299564,1.9768567485753181,2.02670848652439,2.011883052227393,1.9706671315091706,2.0658345575808412,2.0231714343427907,1.9536669188503215,1.9258648693642184,2.22643928596102,2.0755285103154444,1.889749331881097,1.9775125675331744,1.923370938271484,1.9928658835014994,1.9259187037666117,1.9805150600546457,2.008343582873057,1.98513307209312,1.8945273517887138,1.9616830529905747,1.9510373986144638,2.027292788687976,2.041587008122491,2.020321620700146,1.966942785907265,2.004544522529609,1.9947702931084421,2.0905652620627824,1.9689841759837619,1.981597657690729,2.0760677013885687,2.1024493362555323,1.9803949231020321,1.9816452421433897,1.9912219539490088,2.0618852594842485,1.984361137671763,1.9918703166927998,2.000158887696564,2.0331448365365983,2.1711441176035366,2.097226287985578,2.117610658747985,2.069063376143398,2.086557487475266,2.0848678253081907
