Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Boldore, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Golem, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3"
Celebi,Magical Leaf,Leaf Storm,50,1.334898949639871,1.319008183229805,1.0965396787880133,1.335979567651839,1.323398484076341,1.0949966258546735,1.1665114107632082,1.1359643249111662,0.9799661034954043,1.1826545954564285,1.2166161675242126,1.005157968374629,1.232695100073379,1.2504267083399345,1.03102731495103,1.2501897925729781,1.3100464764659707,1.0572598458847045,1.2656931743792936,1.3223898337944837,1.0644726412470034,1.2499076950652317,1.310402108811316,1.0499099911157657,1.299199739041354,1.3591059721926126,1.0680550797113728,1.2003351456693252,1.2737936222337947,0.9967409125495632,1.2581294657004125,1.3087020554662,1.057031820030986,1.2517296216683946,1.3224663694612937,1.0437431581363583,1.277478497528915,1.339153715450538,1.0707631905111554,1.2871752923230113,1.3565484415445086,1.0730805689062595,1.312805699612162,1.365490338054571,1.0937617069677876,1.2805742276224883,1.3209173495018611,1.0631266262492514,1.2018428166562631,1.2424383513152757,0.985827703472054,1.3117478724714768,1.3852089728293977,1.0983179404275139,1.2812461965982453,1.329346397920326,1.068221929319855
Mega Blastoise,Water Gun,Hydro Cannon,45,0.9846430686477322,0.9972172871084729,0.984546433849243,0.9835093413404019,0.9987134812772237,0.9840507392639443,0.9549318755071496,0.8941435504429319,0.9817546172634892,0.9890478250404464,0.9926949014768464,0.9894794829845232,0.9510007337905504,0.9827930887892019,0.9510888650078982,1.0090602927045007,1.0631021455348775,1.0099926879772452,0.9871000615882132,1.0516366015087757,0.9833183008166309,0.9792814028424364,1.0507795869256957,0.9873971267519882,1.0017685371320935,1.0705935055075841,1.0077731481348404,0.9704830852166514,1.0298605324282977,0.977868630662192,1.0021682977982176,1.0399426499128086,1.0062987084612431,0.9869794872221694,1.0503166914970556,0.9981512056062798,1.0031228332329198,1.086205208155432,1.0048944558406478,1.0361499362132287,1.114185769946055,1.0361499362132287,1.0662682335482423,1.1413674125256996,1.0705412322485257,1.0013212009519517,1.0912344006453567,1.0018042034450378,0.9722070713447315,1.0240007846066157,0.9716694004535448,1.0275467482521612,1.1031688742113,1.0283938783878876,1.0302441881628486,1.0884312302691679,1.0274317086503733
Exeggutor (Alola),Bullet Seed,Solar Beam,30,1.8115359128243327,1.7550200854552747,1.487307651298088,1.8154399109170691,1.745203832528902,1.4922661803969144,1.5127018160896133,1.435250627111871,1.302020389690392,1.5800434909550958,1.5620298740669056,1.2924136909620767,1.6931887276028226,1.631768467948405,1.4120722861406843,1.5924359462311812,1.610378408414716,1.3358449354820505,1.6086957268655244,1.65516000897594,1.3273686521248904,1.6298171047617493,1.6124834045541048,1.3692038148509287,1.6226507559813266,1.6417828797176788,1.3369601581541215,1.5202756326637343,1.5409900869254147,1.294434018634251,1.5770601160759987,1.6158490037297126,1.277395694252624,1.5612057771210854,1.594769950571391,1.346318728742493,1.519315132142734,1.6005599939108046,1.3078749427717882,1.5500189525928612,1.602781843522262,1.3131360547769564,1.5255071653413277,1.6067747747894503,1.321651427967545,1.9174206854903484,1.7291215994787805,1.6159206959326957,1.5112649206097521,1.5300185514646596,1.253069053094382,1.5286643187774325,1.6407465714010891,1.2737528033763703,1.5870505286359564,1.6196362165358469,1.329667275423632
Shaymin (Land),Hidden Power Grass,Grass Knot,45,1.3998071849322062,1.4228813589816578,1.1673650791666739,1.4016230475038076,1.4300316601737602,1.168599934075448,1.233358717834048,1.2326809418210443,1.058299137444852,1.3151268067854904,1.3354965907864507,1.1150768988983077,1.3372696610738428,1.3857375767569184,1.1066807662071318,1.3910848989499816,1.4737552244581227,1.1568957699258768,1.4049357660855917,1.4848170751397365,1.163911288972309,1.3469123193850732,1.4146534685731784,1.1308292408701437,1.3720779680950805,1.437723906268641,1.153832808610205,1.30895221952984,1.3817346473323526,1.0988279818828341,1.3942748678869161,1.472661263358083,1.1748725610524666,1.366773873203374,1.4470687802504005,1.1356299946425934,1.373910297215594,1.4444060629906055,1.165379834387519,1.441450024653215,1.5270232216313788,1.1976433090156737,1.4291037535397064,1.5002061057557508,1.1962092179078658,1.4085643645811965,1.44403660950441,1.170642989017578,1.29790988383641,1.3484476493111093,1.0791992860545438,1.438984422593062,1.5275297043988327,1.196655354723088,1.4033612700087843,1.468681184847678,1.1678016429578983
Mega Blastoise,Water Gun,Hydro Cannon,30,1.1399745823492304,1.1472757414554668,1.1414173337355917,1.14115674331955,1.1489217063289987,1.1412717015663074,1.1143416180280203,1.0294916025067098,1.1170365865939962,1.0685513246358316,1.0791307770260141,1.0686749356123009,1.121648620945507,1.1412436372778687,1.1208964515459638,1.135713531905994,1.2085177746540852,1.1448448779708957,1.1160828143739425,1.1900672331560644,1.1248257413584357,1.1302336009219751,1.1815181263931378,1.1352309326890564,1.1425408064191627,1.1730946240133333,1.145922182781822,1.1204158992006168,1.1557367265372689,1.130980889433221,1.1644389133533761,1.228226315742372,1.1741048867527433,1.1301797206176043,1.1776696026539093,1.13558772238384,1.132049351262126,1.2085600908532181,1.1414060361042329,1.1785535798393332,1.2738462144371285,1.1785535798393332,1.1950662900210565,1.2420737757609286,1.1945179574882951,1.140993065305271,1.2029039875909777,1.1413599918334985,1.1059653772929043,1.1227215741257537,1.1087689296168188,1.1699629254002353,1.2526328703367764,1.1675778659408123,1.1072792104843805,1.1725501387050274,1.1110184160015084
Crawdaunt,Snarl or Waterfall,Crabhammer,40,1.4144401838646308,1.3758081386859449,1.410263155352962,1.4129605263126734,1.3774272495948163,1.4089406822551693,1.4591518615022327,1.2330639135161916,1.4743154948045234,1.5936346372574037,1.3155333646062806,1.604970444783098,1.664188866943949,1.417819303190748,1.7210691690987736,1.412482678942577,1.3639870989072382,1.4120597395294068,1.1793348079615185,1.2125342333440134,1.1967277953603215,1.4206103865178874,1.3912811554615079,1.4366404484853286,1.4752794442352202,1.4009412446276133,1.4656765345426965,1.2361997634988602,1.234434289074064,1.2820819424848982,1.3829630001420032,1.369115400054839,1.4009410378479954,1.3688830617906529,1.328892409873573,1.3924963017249272,1.3734313411036212,1.3523817501362305,1.4110784275486103,1.3184000737785209,1.384132900696176,1.3184000737785209,1.3383671301025784,1.3961223529450093,1.335187375625398,1.3337439485619715,1.3470930163335884,1.3570333505160375,1.3768113773391775,1.3318072809029922,1.370869907848011,1.3723030633373214,1.4022970389257985,1.4012440325419473,1.3941144276995956,1.3666827828546517,1.4014192560637888
Shaymin (Land),Hidden Power Grass,Grass Knot,30,1.597285343384489,1.6200820652442556,1.3632293275865695,1.6016443813292462,1.6199969183421783,1.363867955177936,1.444583871593032,1.4099811719849786,1.365606530994193,1.479440342836309,1.5048907269341545,1.2408590003783202,1.5813092012317644,1.5773879074262276,1.305805234917959,1.5647813214219295,1.6338003351782364,1.3131403230298215,1.553181809116973,1.637119370614622,1.3194248257936427,1.5188614255733366,1.597363689590262,1.2803971723026681,1.5574732016388773,1.6380378913782723,1.305145637970171,1.479877712464363,1.5571116506706932,1.234225265160906,1.545073713876664,1.6286674312769902,1.292937601306645,1.5641201536753575,1.6362976627018353,1.3042592184552941,1.5609010039977387,1.6339356007002575,1.302524327433605,1.5940782496274783,1.6856439086568096,1.3519310059707275,1.6021846354898963,1.6818453652981191,1.3355035388411205,1.5644902797358535,1.619561796154054,1.3133065371633392,1.4820168124861488,1.535622600337464,1.242603266157859,1.6085897645754477,1.7272946342237199,1.354883992109202,1.5454265145694113,1.6154934895332775,1.3002657974665737
Palkia,Dragon Tail,Aqua Tail,45,1.434536812981505,1.4244670029803859,1.434731455635395,1.4386591179154733,1.426643873324633,1.438837215570112,1.2056935924272953,1.2102459822746765,1.2147427753147266,1.3036774069404908,1.3146560368595313,1.3039859887118612,1.3501935369168088,1.3529601263504976,1.347021085775507,1.3680517967664134,1.43172089010671,1.372459141244361,1.3508311545582812,1.4276196084700588,1.3535931258621126,1.3605084937204868,1.3996039683159838,1.3645238713337717,1.564139126973189,1.6669805446429837,1.5743589434841516,1.3180476621569728,1.3596168676797735,1.3203547777720068,1.5640022131792095,1.6702398290096407,1.563559571946169,1.3478993753780957,1.4171515564879302,1.3640522406268385,1.3690389409344264,1.4459059438953354,1.3692538804419816,1.4276697996118404,1.5201250062201601,1.4276697996118404,1.6165173339990402,1.7039255388488581,1.6157335131176072,1.3437976066139292,1.4052109071199048,1.3432739277612056,1.4882516848840168,1.5438345349238947,1.5059025204856973,1.4178567270064073,1.5091270678328488,1.4166619697631917,1.3647659880055365,1.4333630772975656,1.3631069670902762
Venusaur,Vine Whip,Frenzy Plant,35,1.5495670704211537,1.510855482635186,1.246681558179073,1.553816587740828,1.5147744556618075,1.250833399922594,1.39080549501895,1.242794381991839,1.2845781432814898,1.381724029777731,1.3754421891215138,1.1488653015075654,1.4134111607606663,1.3987509472333424,1.2214042149736355,1.443962640723207,1.4658764459858273,1.2292959363048404,1.4375337995102373,1.444277829590242,1.2208629704460483,1.3991219902758554,1.4340456151174927,1.201237793436184,1.4752362815810243,1.4715994375319943,1.2551731527476084,1.400762305184966,1.4235051426635172,1.1852264281028735,1.4420498766448564,1.485581880352681,1.2128144973912713,1.4153856128010036,1.4435652204005482,1.2215954587182554,1.4052014300520725,1.4669885558723434,1.219605088416404,1.4510275050780612,1.5293616205105598,1.2212279771265888,1.4625452778019297,1.5447024895384327,1.231809823152628,1.480090795724454,1.466856086297903,1.2543655551649704,1.4050858573347886,1.386354853766371,1.1767904574063521,1.4241314637969993,1.5253025283965784,1.2222699037612914,1.4441443923242707,1.4867751284522923,1.1960631412146543
Sharpedo,Waterfall,Hydro Pump,50,1.5346377752766047,1.3633497778204533,1.5377819335633631,1.532723904631927,1.3703919185726157,1.540879593054438,1.4901902022846394,1.2390268530011428,1.5463538488120367,1.6399584122332296,1.364466126260537,1.640950259292474,1.7022391928140335,1.4731975570855507,1.711997543669536,1.4198405339002134,1.4303890477862373,1.4243987827305031,1.3275739295702425,1.3281129540325667,1.3557391403438699,1.4746748514696018,1.4664344001697596,1.4747380743320435,1.4700210922107073,1.4631392857040197,1.459733193233137,1.4375971216132808,1.4335857782370178,1.5253423851806567,1.3978826324950475,1.3886715652188633,1.403906715240304,1.4025886392318976,1.358993149265755,1.410790333539073,1.435983736395401,1.3615875531999895,1.422144298025215,1.3471058231783688,1.3877605443595398,1.3471058231783688,1.3010736354656651,1.3447746937480642,1.305615353555263,1.3706924096234334,1.3325898837268992,1.3640507837713818,1.4470127883214678,1.40391125136849,1.4462784322283182,1.4464107501151726,1.4239061136808142,1.4375791653236898,1.4301388773020003,1.4163105499565405,1.4342881443610596
Shadow Tangrowth,Vine Whip,Power Whip or Solar Beam,50,1.0777148791454247,1.0875318099408942,0.9224854451232712,1.078064086072702,1.0864837000621401,0.9226528990864112,0.9868794958674967,0.958497304325239,0.8837491730563406,1.0229235076238594,1.0320464754453231,0.8702314712690405,1.0257058473372074,1.0426528914374467,0.8627853118637107,1.0561580866004274,1.1231246590197448,0.8928720859334209,1.064971792837438,1.1251436039593825,0.8758073198426507,1.0314972064101284,1.0896199629002672,0.8716517380176714,1.0614412800155575,1.1260218452824589,0.8953340039124331,1.003357261502759,1.0689539105402361,0.849519926176362,1.0581833449584723,1.1165838189061745,0.900393673322198,1.0364633203099731,1.0915290043912043,0.8752395975564151,1.0673371092908321,1.1233153093655839,0.883726284610051,1.1181288407530892,1.201124338024485,0.9339798813535276,1.1158688196525768,1.1653817670320792,0.9172802022206561,1.0675879484768713,1.1124572522494476,0.8909728539950958,1.0199732246201756,1.062072491617354,0.8483997269980292,1.0915109797853149,1.1787905276675739,0.9314605907298312,1.0846992507168938,1.1396839621384962,0.9095143944250645
Shadow Tangela,Vine Whip,Power Whip,40,1.4824923880565641,1.415207864718479,1.205780039312987,1.488594574093906,1.42183447878703,1.2014074640821792,1.2757765994450336,1.1806694651677014,1.1701758352821106,1.3054757024210673,1.288679263244353,1.1027357672585363,1.3705752988812623,1.3419215823043857,1.1455695929848422,1.4031716153216018,1.4006686123134648,1.1572320008046184,1.3320911537421507,1.3354909914074027,1.1441742049382957,1.3876726528160501,1.3477871442649285,1.1452557263315148,1.4326222253990015,1.3990471578139128,1.185172245358617,1.3330928991389979,1.300687389295048,1.1179546938171994,1.3498809254379858,1.3848535453511428,1.144136503752625,1.3644452047123568,1.3491903803817002,1.1342010170749262,1.3117562746545195,1.3729557173871143,1.1029734586061575,1.333218285906094,1.4186649688455435,1.0952859616291228,1.338826907613431,1.400527603856674,1.1291988244519373,1.371154019942737,1.374612017990506,1.1659626702663815,1.3170688656735137,1.3017071935999847,1.0946560266843854,1.3289944632789334,1.415244798671592,1.1102333995399847,1.3483592992185909,1.3381434119538516,1.1646901073988936
Shadow Venusaur,Vine Whip,Frenzy Plant,35,1.460496868578,1.2577155855595321,1.2440864806165084,1.4619745639603388,1.2612546231380213,1.2660660070643195,1.2584095949047132,1.0648342232888477,1.1252076052837257,1.1685288593124186,1.1460807922340506,0.981816814665289,1.2582300295670417,1.2018736609549527,1.0874048437811454,1.257313319349069,1.2366393846606112,1.0748881673123578,1.245611587736265,1.2318404463690207,1.0658718267548988,1.2297065980715396,1.2276362418985522,1.0428596346539203,1.2782948230187454,1.2465908689416365,1.0947902812188381,1.2057845925225963,1.183051993847985,1.0031135610453485,1.2368117388422655,1.2433826739530716,1.0506396827582385,1.2373050712254705,1.2340685785993148,1.0403716863185215,1.2087026567901535,1.256159800480395,1.0194393774782324,1.2234363756813817,1.294329245854037,1.0140484920003225,1.2382037237905947,1.2769013113432894,1.0316574531298774,1.2370500738869286,1.2403802263705777,1.0291539414787418,1.1888596531520732,1.165821534686854,1.022958765323317,1.2250136266451115,1.2973214825114876,1.033786722332004,1.2245147956017002,1.2321247096254797,1.0338810816742992
Shadow Omastar,Water Gun,Hydro Pump,35,1.5035857617975419,1.4727518749802329,1.4912625286708487,1.510219797610015,1.4733037062832428,1.495374694966321,1.5984689863332435,1.3934209417465728,1.5928405264859298,1.488694979344274,1.3672602263482054,1.4873284844221113,1.92431148168155,1.5074997429960633,1.9294726660974857,1.548117377923162,1.494372358717625,1.5468402998985815,1.4681991874897131,1.4707431837742535,1.4813162793130652,1.5357993162954038,1.497723095564956,1.5372461243963143,1.5144042287359931,1.4930910442517247,1.5208602255869978,1.5444673878270911,1.506281895460864,1.8257708258160628,1.5134468751270291,1.5378793449653732,1.508339424446174,1.4682129406262396,1.4686686633190544,1.489750035883964,1.5371758630052226,1.4990182081330898,1.5549785798920988,1.4587665145420468,1.5569013707721195,1.4587665145420468,1.4439165102683305,1.5320981920236951,1.4506847895296158,1.4385028679370937,1.469814881574995,1.4402740852747478,1.5000331527337956,1.4792616432667864,1.4949877286380588,1.5294597098494909,1.5436320957695806,1.5103526052626695,1.541601490750047,1.517303314580386,1.5531761624830775
Exeggutor,Extrasensory or Bullet Seed,Solar Beam,50,1.3704712558584553,1.4136365667971358,1.1482276013226043,1.3799066436724912,1.4310047554442111,1.1536174688789742,1.3333119334844763,1.2017154461241473,1.2771844955013454,1.27782160593655,1.2883512502695857,1.0458123243102788,1.2096622572880726,1.196504528313926,1.074501855472984,1.3070940835236382,1.373560189802946,1.1363928704147677,1.3218584029793192,1.3886912120065869,1.1086068811937553,1.309757733338913,1.3313414971508604,1.0807817978001613,1.3537003420397031,1.391856558391025,1.1255763215880743,1.306528246160749,1.3368828304955178,1.0495196621675333,1.3244433006797929,1.3607329541478566,1.1096976087291945,1.3201511930487175,1.3581477186925008,1.112406141348796,1.2973827441746508,1.3410877771899803,1.0792113431712211,1.3301316021092355,1.392466076738105,1.1201981419568137,1.3242063696493085,1.3983276967488354,1.079980374952836,1.3492786680014655,1.3708052260143668,1.106227093929795,1.293106011480692,1.3115806694776238,1.07521251823946,1.3528617642244456,1.4130848868271264,1.1225931463459498,1.3265124159782193,1.3767630835824003,1.082323455561672
Samurott,Fury Cutter or Waterfall,Hydro Cannon,45,1.250605754831882,1.2787539423304737,1.2543811405235685,1.2551047595508777,1.280427261957446,1.2597383300209224,1.2171355780148396,1.1179619160585794,1.2423546578975224,1.160197436714086,1.1933263549761404,1.1660323596921827,1.203681223496895,1.208161354297583,1.2082180724077574,1.24180720562904,1.2955636156544519,1.2441864079051446,1.1661245259043331,1.2557262012670538,1.174258317900594,1.2078841338834472,1.2532210293046409,1.2232391421807072,1.2301781961238127,1.266458364799029,1.2474303565368776,1.1831898030719221,1.2163978320610394,1.1939770515064132,1.2299343701685093,1.2987028005245815,1.247126430584873,1.2333953910534377,1.2929966913744002,1.2390475059878399,1.2224347465845786,1.2982757807177754,1.2285699895824775,1.2798679013674221,1.3699399048783298,1.2782170497726928,1.285890185664186,1.3471570661470786,1.2814817786181467,1.2018425766326806,1.2756332795861474,1.2137642242828888,1.1969322346965208,1.2020594856567983,1.1993260463931643,1.2674678402737816,1.373500351845883,1.2675132342989828,1.2273176883484427,1.2896341380739915,1.2299968783193778
Virizion,Double Kick,Leaf Blade,45,1.597025220119962,1.6252290874436504,1.373477824373332,1.4904919298789747,1.5004186005379971,1.2962085614479304,1.3906173047481,1.4053006826423389,1.1955166803047905,1.373628170410299,1.4131135879339145,1.1899240403953684,1.3717445100005208,1.402751700929768,1.1855201936923463,1.4304208191455519,1.4849451202592052,1.239923782545138,1.669790103874371,1.7685066455491907,1.4120596030096042,1.5792081514237917,1.6441332020387447,1.3431074970123567,1.5750063832970893,1.6685045688472968,1.3270565131777485,1.6186279078689745,1.7536984463740444,1.3718744929782367,1.5773122067410856,1.6751634950289727,1.3608491336566806,1.5719194219199257,1.6575178985416144,1.3431237052751837,1.6024261353717497,1.6836410055806266,1.3735822986182298,1.4983918281681698,1.5695505957149791,1.2981510184325644,1.6617738574742658,1.753980750838259,1.432988445901108,1.4431361473280568,1.4874494692847615,1.2550090184798324,1.4777978542735815,1.5607075060166027,1.2666455462491306,1.6460727418159973,1.7558724512267356,1.4101368739547984,1.4452741631559058,1.5053130621358006,1.2603367746259844
Exeggutor (Alola),Bullet Seed,Solar Beam,45,1.501940082069032,1.4926897976568643,1.2484884537276981,1.514361799606698,1.5022199920017103,1.257315917719452,1.2924740455143113,1.2834737826813678,1.0741869844321665,1.3224271633819435,1.3433158139939678,1.1177680670883512,1.4228390740877588,1.3966398337286783,1.2206893486388606,1.370860661536559,1.4066771257315624,1.1783955678684832,1.4260202120977856,1.4569076831351795,1.1768542248550629,1.4361874599348436,1.430134922595322,1.209294190362587,1.4120808308179449,1.4537790782353774,1.2127395332091357,1.335148884817399,1.3936388054257132,1.1307596297262636,1.3892186601866356,1.4651157951190805,1.1702123610468815,1.3509155265933392,1.417249184233017,1.1286406891590128,1.362292112485009,1.4271480412898945,1.1422714743539981,1.3594689820397186,1.4248691955147956,1.1456320667248931,1.3469935580243086,1.4092337496240637,1.1868916169202195,1.4138975740377084,1.491066913197156,1.1808386239601323,1.3086552984398423,1.337304983954513,1.09477081226526,1.3835151681857072,1.4706141018479923,1.1241177274637226,1.3568124817456655,1.4097800483294223,1.135153138612988
Simisage,Vine Whip,Grass Knot,45,1.473931378213924,1.437426198191012,1.2496509594637617,1.477939834538753,1.439425743059177,1.2514179486342683,1.3802192893872032,1.2490035481377404,1.1400451904888287,1.334148992263921,1.3008390251012285,1.1177994065888752,1.3759382688814723,1.3555885744639251,1.1779273293759724,1.4285440423073108,1.4248884919411198,1.2086941114609204,1.4127981785604053,1.4409805684046568,1.1544555799401537,1.3975167250616505,1.372235490349366,1.2079786126596077,1.4362370920294558,1.4219050311607428,1.2142398371923695,1.3719536279323237,1.3647397051491859,1.1549598467110584,1.404317252112553,1.4367828206573314,1.1804547842829558,1.373851972333062,1.3751193515975773,1.1796502368487645,1.3383368241438112,1.39301522336706,1.1531855390698753,1.3705687981299781,1.4497614114096815,1.165621829573851,1.4129201145737864,1.478797292891917,1.1845547335805162,1.407737760055932,1.4306242630581556,1.153948505368245,1.307984240543625,1.3290477462907377,1.107591122362399,1.4200531059469548,1.5237897429753167,1.1775073448882782,1.424375588106604,1.4299847871905498,1.181385595509629
Samurott,Fury Cutter or Waterfall,Hydro Cannon,30,1.4446182702929764,1.44303452016585,1.4451917819608353,1.4475200446305145,1.4464833362882072,1.4484533994934545,1.402277611593685,1.2721087937500115,1.4826820225134114,1.3197058322596555,1.3285781197305118,1.316379673734764,1.3882785480927307,1.3762797773486954,1.4129588338320254,1.4193728956036546,1.4306648861899582,1.453256281960326,1.306215116372145,1.3709528256994317,1.3131830968003533,1.3992320970088754,1.4051448567171883,1.4288371355806728,1.451614291188755,1.4492468863758179,1.4890540799085812,1.3885393733543978,1.3765778441116885,1.3956544959104271,1.4041181295994012,1.4381365410594555,1.42017993321646,1.4086252053928012,1.4503299499464333,1.4224661796376792,1.3843426035778568,1.4457147855736057,1.4055673573687406,1.4097974105776576,1.4958637263224348,1.4074242850247716,1.4357415317351347,1.5081879288652107,1.4384332867515048,1.370112322575243,1.444330673820293,1.37261848600013,1.350735503221393,1.3452134024740428,1.4175855050718345,1.4734323451835927,1.5267433246314055,1.4741014429899981,1.4054344360134432,1.439504238195876,1.411119276433672
Shaymin (Sky),Hidden Power Grass,Grass Knot,45,1.167537326788871,1.1985911394459556,0.9709208325686828,1.170309245262401,1.198949953280154,0.9725794503821119,1.0418340937341628,1.0153862773298006,0.972938264731624,1.1420956128585509,1.14313598444591,0.9486628319335321,1.1448569081158435,1.1486856532358363,0.9494126812423119,1.1825728293102356,1.2106756915255337,0.9871933761287526,1.1374343575885297,1.1934427338045994,0.9642278718569802,1.100501390777061,1.1560985509328814,0.9337434622738527,1.1683188019441437,1.2028725549867205,0.9782149460796145,1.0684604848085513,1.1262922110981426,0.8956136337747036,1.1473187440623105,1.2001791536546516,0.9553186547846927,1.1448923064927123,1.1877770238373193,0.955092639034481,1.1268364092984438,1.187080605723465,0.9392249832717534,1.1679110119044944,1.23957352049458,0.9752147967333396,1.184180395681512,1.2408452250028557,0.9918277703580338,1.1524886261364349,1.2025543153343043,0.9737137418757071,1.0901045225421855,1.1281689781502868,0.9032784634166251,1.1677496544822803,1.249874364863337,0.9796857012195637,1.1794743038787798,1.1918576615724945,0.9938751573402005
Virizion,Double Kick,Leaf Blade,30,1.7657712631119835,1.788282389134177,1.5230542410508414,1.635117882884972,1.6481084963333437,1.423738229035763,1.5568153361246442,1.5541754935693242,1.5119189240190236,1.5279675093165492,1.5366218464271062,1.3288921565002672,1.5813096375249196,1.595929003105589,1.3705888239690733,1.6079708539461393,1.6878118957270904,1.3974820640688095,1.8584469228836253,1.9390772643141683,1.5952171276429596,1.738963792394073,1.8057587169373348,1.4923173038145174,1.7458790246543858,1.8466799601002342,1.5016101118578176,1.84737707143908,1.9791924487788604,1.5496037134398755,1.7392380575821227,1.850533363681973,1.5075132290991984,1.7336596547283674,1.818805183002376,1.481762550224773,1.755107558743884,1.8397873628747667,1.5100375462511877,1.671001917375411,1.7551461457763664,1.459406302436426,1.8294551229253253,1.9010633322140933,1.5648209932212342,1.5998582182934706,1.6458008392524528,1.3858014911672378,1.6607060460352019,1.714670693434415,1.425671013029679,1.8640406757465968,1.9854239616327671,1.5851845714314643,1.6244402868117847,1.6964287622751675,1.405455826783573
