Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Arceus (Water),Arceus (Water),Articuno (Galarian),Articuno (Galarian),Keldeo,Keldeo,Manaphy,Manaphy,Moltres (Galarian),Moltres (Galarian),Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Volcanion,Volcanion,Zapdos (Galarian),Zapdos (Galarian),Kyogre,Kyogre,Lugia,Lugia,Suicune,Suicune,Tapu Fini,Tapu Fini,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Celesteela,Celesteela,Mega Gyarados,Mega Gyarados,Mega Sharpedo,Mega Sharpedo,Mega Aerodactyl,Mega Aerodactyl,Mega Blastoise,Mega Blastoise,Mega Pidgeot,Mega Pidgeot,Mega Slowbro,Mega Slowbro,Braviary (Hisuian),Braviary (Hisuian),Sharpedo,Sharpedo,Aerodactyl,Aerodactyl,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Brionne,Brionne,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Feraligatr,Feraligatr,Floatzel,Floatzel,Golbat,Golbat,Lapras,Lapras,Lumineon,Lumineon,Mareanie,Mareanie,Noctowl,Noctowl,Octillery,Octillery,Pelipper,Pelipper,Politoed,Politoed,Poliwrath,Poliwrath,Skarmory,Skarmory,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Vaporeon,Vaporeon,Walrein,Walrein,Xatu,Xatu
Xurkitree,Spark,Thunder,40,1.1718840969143267,1.1560622636801599,1.1667809494582357,1.1546973424056288,1.1292102456890032,1.156363733829574,1.1948617420706538,1.2468811583380008,1.1399778899020128,1.2108129783699964,1.1522881521396304,1.1864097630494677,1.1181958367257432,1.1772156032968393,1.2021503922099,1.2521932197277073,1.2226200297836791,1.1704000041510354,1.2134529224446993,1.2604025901500975,1.202834800423055,1.211347529543051,1.1557788162599854,1.2052900335539567,1.13253535599406,1.174444685859726,1.1199833255333196,1.1605304835905272,1.1449678004058907,1.1699398925690963,1.1504146643547188,1.156609363388655,1.1946172741371432,1.1938592591530308,1.1155677217431255,1.159909646914691,1.1806444229428716,1.1817862604950216,1.2128402601455937,1.2031775890138254,1.1776323436061118,1.1809612364288757,1.1593405848758447,1.195569385227128,1.1319865247771377,1.1659136814908393,1.1597415119601926,1.2060635279071161,1.122402636771498,1.1491782135652633,1.1156324864190033,1.1763167662044065,1.1249038757305445,1.1600180713626578,1.1153251394600292,1.1442938797951914,1.1247553177606682,1.1598389865387124,1.1434865416829205,1.1617828158822674,1.1340586646246782,1.185416799608619,1.1471028179547962,1.206529592962085,1.149612120692611,1.2041402365849478,1.112249006529769,1.1333088248166237,1.1267819668572256,1.1794341124538679,1.093061989278093,1.1876984333524176,1.1039005357691303,1.1942874043066283,1.133409712407697,1.177188302293881,1.1202395240491954,1.1685444009962962,1.1639614588722194,1.2329065356095879,1.1195766355057688,1.136507684295084,1.1161999213196345,1.1575620065323002,1.1813950848515806,1.2208127589534026,1.1281078511005014,1.1704241535748956,1.1365985460939678,1.167885403040765,1.0967683394988483,1.125469393452921,1.1171011931064958,1.1433980574112104,1.1905177062735934,1.2473485529390618,1.126825098786537,1.1667670879690608,1.1112140871177014,1.1568257212891826,1.1133452692466603,1.1365944773447185,1.1330802676721357,1.1812136961173954,1.1192952612393683,1.1647995139732685,1.121471586554254,1.1596335632687325,1.1386177376415931,1.211062970889666,1.1368349268645708,1.1816764783655518,1.121853851418143,1.1498460193141207,1.1204556216130899,1.136721558723979,1.1401130428254271,1.202104269672562
Xurkitree,Thunder Shock,Wild Charge,40,0.9065421009193682,0.9309818109697191,0.9083595864081798,0.9310722922570611,0.9053466506613672,0.9450133728488092,0.9541311427800943,1.023401165805796,0.9122769905986097,0.9622840724519583,0.9070254105623966,0.9475167670996046,0.908858680564466,0.9642927962711098,0.9751127039942296,1.0203047516003967,0.9713388299960738,0.9566770269592455,0.9703876273014439,1.023433270384217,0.9332256264625788,0.9455958160877422,0.9433759145625729,0.9766561996998692,0.8972915928126495,0.9439874798041595,0.942273182312668,0.9828668305186131,0.9240906839189224,0.9571509123408569,0.9162645528858063,0.9500084220956155,0.9103862393647424,0.9432738462294901,0.9106385015170513,0.9593162262272801,0.9536424357813914,0.9755194190413766,0.9333566710811563,0.9710583809226564,0.933523470631536,0.9449168074815152,0.9060127448615332,0.957011164628808,0.9182457943458308,0.9545068482395849,0.9185293059691053,0.9642093483343658,0.9335295479347862,0.955796598212022,0.911968147923204,0.9784559840739616,0.8974738541987082,0.9512169332513073,0.9224751148325908,0.9489352928374246,0.9214708037623345,0.951786305825194,0.9213765039736264,0.9439332400162157,0.918884138429796,0.9842277667879097,0.9241636771584671,0.9705274633336292,0.9164237956454655,0.9758379050231443,0.9144652766836475,0.9397002958528088,0.913727476662566,0.9541066647369564,0.9206787071253839,0.9559412897517306,0.9053588288155067,0.9719147774453709,0.932279079102518,0.9767434081234999,0.9207996180004389,0.951449920631848,0.9692619417140886,1.0146361441627867,0.9156007520987262,0.9367778042601272,0.9084929050437774,0.9682259407335572,0.9818661672058573,1.0179068051535274,0.9233512292727382,0.9782078966658082,0.9170115583385156,0.9535736495614693,0.9091226355831646,0.9231660501151672,0.9152175231559704,0.9495810697235147,0.9434118281502787,1.0038827970519504,0.9110570860073424,0.9370358433988173,0.9067326098065879,0.9575411639368401,0.913217876325575,0.9435769866409586,0.902985835116682,0.9537433336730188,0.9124058323207777,0.9708383961117861,0.9197853936275047,0.9694514398335706,0.9190200274921265,0.9642602355970837,0.9392788053386776,0.986764644482485,0.908352976959927,0.9516291536765266,0.9153820522263727,0.9420476666491292,0.9222857388002874,0.9908621928592112
Electivire,Thunder Shock,Wild Charge,40,1.1921972067074849,1.2158243923661094,1.193093163651359,1.2170541892235323,1.1882690345320077,1.2396468112887136,1.2614288381355405,1.34826684921277,1.1914583651403585,1.2609451423084634,1.1988321854885948,1.2475222740842968,1.2177868812302726,1.2878948706762814,1.2641623839148861,1.3239045171760888,1.195574304398887,1.2078354252822272,1.2677582583414684,1.335736909638888,1.2329100009160636,1.2527236236144539,1.1892290112672292,1.2426818781396036,1.1864323159585122,1.2423615206548924,1.197905463832214,1.238083800042771,1.2178135322760697,1.2635070505810995,1.1989992568739163,1.236942283874164,1.2262203529071922,1.268271746323115,1.1955933728309038,1.2509537801854917,1.2028101168367717,1.256148756203377,1.2422584753983583,1.275548507368261,1.1969947578133613,1.2306919745967033,1.1890939547289074,1.25239813191013,1.1986845955648817,1.2368620145743672,1.1678898303391219,1.2296991466997063,1.1780371925879383,1.242291962917645,1.2129095387522353,1.25334885447245,1.2020724392494617,1.2617175484466319,1.1895854572112576,1.217202552089896,1.1829771429145042,1.2160230478121643,1.1805762714457269,1.2134055393652905,1.202656711973284,1.285538042669049,1.183046636327912,1.2368514457388415,1.2007543288187896,1.278683781930396,1.1745268980970887,1.2233513645991982,1.2143136261668717,1.261350314783993,1.221724873783376,1.2716389944308542,1.1987009589243667,1.2519479928564117,1.2162503449602355,1.2715694227247258,1.207518680552867,1.2593209183475937,1.2442231419210208,1.2987691843421278,1.1844760467148645,1.2219485712772438,1.2002964237029177,1.2347145092083474,1.2623304387309155,1.319910324081957,1.1744854091962678,1.2455970045763418,1.2063238479188556,1.2464563720970128,1.1968032386403296,1.2227821595588748,1.1803523000008667,1.2177137757445002,1.282859967643358,1.3361855114147043,1.1940349746377827,1.2379984866743268,1.1746251721479735,1.2267069716681247,1.1776356562456962,1.2055501996970115,1.2200227589252353,1.25965555895241,1.223936816524909,1.2846172539489673,1.2171831088725866,1.2771998978064893,1.2237911294391954,1.2976109690104574,1.214827495024564,1.2743378842915396,1.2092996730286671,1.2653220287430613,1.1772680240613107,1.215604777187352,1.2178916547796523,1.2922489516189577
Thundurus (Therian),Volt Switch,Thunderbolt,45,1.0680281248600476,1.104231844558326,1.0681477077109716,1.1074769716179087,1.0713384527317178,1.1124659456623915,1.1203995270396416,1.1823988217478791,1.0721245376101596,1.1255566612648373,1.0587344949177206,1.109288614392588,1.0784410700496672,1.1336512283828646,1.1223469479758363,1.1737918131818592,1.0766367619156336,1.1017124750721674,1.1509137568686296,1.175760185181238,1.1201475695167349,1.138485497047777,1.0875243353735489,1.1303066030088313,1.070230065133117,1.1129676490816507,1.1129927568348268,1.1367089313774412,1.0680654447333517,1.1143342411465385,1.036946247213277,1.0862184790686154,1.064929105112094,1.1126738056654448,1.0448262330229041,1.1052173163985106,1.0791249206696005,1.1234302984903815,1.0906798032880918,1.1420551839323823,1.0901125624726193,1.1172920634069146,1.093521045826749,1.1287388224962256,1.06918541992306,1.1157420294199516,1.085467416718291,1.1295912351871464,1.06098085254142,1.1113793445550448,1.0467489961871983,1.1029119006647097,1.0802349277145493,1.1131671024300216,1.0756234178302655,1.098635754458712,1.0624178118631988,1.1035746192995313,1.0678002401768434,1.1109632315258877,1.0555591006742815,1.1301342181949674,1.0959410295739476,1.1421590376107598,1.0612677867306703,1.1253750214297962,1.063266985277384,1.114025873991212,1.0810188870395832,1.152123887401404,1.0642924061833134,1.1041352209441524,1.0579222167874327,1.1209859972017153,1.1012301491064485,1.1304827770762425,1.0499180507698065,1.1171809464813454,1.0988209173995516,1.1516209691326091,1.0574666984454861,1.0971813952667213,1.059476867057629,1.101790435761141,1.112463817469777,1.142488222941143,1.0549953444142877,1.1147156130514888,1.062627323998027,1.1077777539510647,1.053367767152928,1.0982620227542403,1.0657291639589994,1.1070503322849248,1.1283480136616935,1.1763886392234406,1.048272286522994,1.0857060785247876,1.0723411258260938,1.1224134496288531,1.074481820685856,1.0992631868888583,1.091536736981555,1.1214375488297836,1.0582503037667073,1.1239975698663427,1.0651775612248622,1.119216029782109,1.0755163473751979,1.1289954933792696,1.0515914436418798,1.0950551821079146,1.0711827997870884,1.1038609231237169,1.0684747724522543,1.1039792357201732,1.0943274809897146,1.1399950664421539
Thundurus (Therian),Bite,Thunderbolt,45,1.263262701291722,1.3242180252458366,1.2582599286172103,1.3232348902965119,1.1415684044669334,1.2030279882142794,1.4828448150683513,1.6152197813595537,1.3119767935943256,1.4262116867135233,1.446497974931538,1.5755099384385862,1.3436135988783469,1.4629945433719116,1.5012825714543323,1.6413443332431703,1.2952129913571984,1.3463710437605614,1.525149095621555,1.6132338083647013,1.4097519133237286,1.355121211868853,1.121752743525591,1.1620291648346233,1.263525291154998,1.3439557872416197,1.5061181035738527,1.5627833961983457,1.3169531262484335,1.4171405482035115,1.2679673024523161,1.3386514738667328,1.4003056644206204,1.5142926798288114,1.3180849740139167,1.4334784980713828,1.424235567069301,1.5318101896646794,1.4070595281276095,1.5129440147112163,1.3025060572736455,1.390133125910826,1.2754483876476217,1.359821430991535,1.3227986781719947,1.401573060973956,1.1141239183869227,1.171239583541496,1.1496081219617051,1.2187021175744348,1.4441913823936294,1.573894118837939,1.349911565672101,1.427820286065826,1.3019782133079805,1.3701675811273641,1.4909103685040002,1.6046738072054527,1.3377314761697146,1.4157660035032162,1.3499138536149575,1.441399187458788,1.364806622130389,1.4358449427662352,1.419841848105606,1.5577425852905882,1.3076256499133447,1.3919086882691736,1.1433244084231855,1.225284029235111,1.3945635767449123,1.4742101701972623,1.3059799115014048,1.425657767514873,1.3078550581623865,1.3731257160538222,1.3124395059816485,1.3785925381031656,1.3872003793757544,1.4784984480082772,1.2984560790233308,1.367751560251759,1.3549124909654813,1.4151853105587222,1.4188801861626654,1.5086979964810716,1.296471660360164,1.3998553796778732,1.3343233332618532,1.4351317736366949,1.4693236546380959,1.571131430166818,1.3091246220096524,1.3808409797856396,1.5444903828869316,1.66957576847025,1.3065115040775719,1.375164644228344,1.1289702303101694,1.1995963725498686,1.1255164577881835,1.1779197080291972,1.1393304799755426,1.1876592275552837,1.3447995139732685,1.4224544349939248,1.471754443592832,1.6120661338005038,1.4783369003497415,1.61011640653547,1.3654405522385982,1.4690270413204738,1.3407440498821384,1.4380085164626264,1.3383928728012486,1.3663387173146735,1.1616919958386511,1.2334752624974528
Thundurus (Therian),Volt Switch,Thunder,45,1.2558652105205914,1.279098929643065,1.2560158301645832,1.2783896835405608,1.2260193327168611,1.2689502935900308,1.3096127118468273,1.3703487045449831,1.248510511493756,1.311892179242628,1.2206264946039893,1.2799984647194191,1.2229169048157835,1.317844503596149,1.2836286177982148,1.3662609322874404,1.2753433684614706,1.2719914073566725,1.314567249692004,1.362785136051087,1.280035643201559,1.295662022501853,1.2827533699871725,1.3171400148119903,1.2419841504514555,1.2946248433750291,1.2863374750890286,1.3183784855989016,1.257060283210326,1.2956107650057413,1.2220777805300966,1.267376764924449,1.2632729448062656,1.2928232370517723,1.175964547899578,1.2651977909436345,1.2553970681565176,1.3019809190881946,1.2624863980295067,1.31073648870931,1.2163243897278175,1.2875990546778842,1.2786766160793424,1.3058929399104988,1.2393065399082144,1.3010870108272845,1.242743450370696,1.2913760716212705,1.2397014892467784,1.2955454876153312,1.2205014002766812,1.2640449438202246,1.2345816671793295,1.2879690864349431,1.2234682306044604,1.251188417085715,1.2106425481082925,1.2617874100322226,1.2261486801747017,1.2707879177279575,1.19913640907834,1.28187948014379,1.2809461634996895,1.3140441390850204,1.221380507457569,1.2949811417795303,1.2275090593981408,1.261287047248919,1.2507562052246908,1.3171141182429988,1.2070473117160256,1.2661739447249258,1.2107017324339389,1.2737996382705237,1.258205872268542,1.2976107845022955,1.2025888213506781,1.2526488314168829,1.2654229177444387,1.3352194343852388,1.2227960064616932,1.2641172991534475,1.2204422568456492,1.2723347026156648,1.2252965548555537,1.2867217208695159,1.194623293777364,1.271163103987955,1.198989985632492,1.2658096197971394,1.1956166678299713,1.2424652753542262,1.2169512966476914,1.2745444620623327,1.2753909760920368,1.3423152975013484,1.1846607628282375,1.2311604965950171,1.2535490632551773,1.3051284938459806,1.2436131386861315,1.278319102052059,1.2462549678997248,1.2800876388464282,1.2055528554070474,1.2772053462940463,1.2044892149348516,1.276973612175627,1.2193628090689217,1.2910511388352386,1.196331398828163,1.2765229009227173,1.2149551364915216,1.2722606645882442,1.2406744883463987,1.2693569035969203,1.2439215349799975,1.3030491532513218
Thundurus (Therian),Bite,Thunder,45,1.5846528857411566,1.5675530859932312,1.5817969090900372,1.56602588385352,1.326860376737178,1.3791169133512147,1.8737092123550523,2.0491339432032696,1.6159924803593533,1.7189883802421808,1.8806669792853936,1.9980775617074322,1.641749853611196,1.7667204008836985,1.940767288792715,2.0930732125146516,1.6222332916500193,1.6308968484993143,1.9456094057063447,2.034751322570882,1.714216474154515,1.6152832718460348,1.2594329160813855,1.2949401878347127,1.5324644561376568,1.6009890039877084,1.926778015738465,1.9783355906883333,1.6352485680825661,1.71595415124792,1.5113440673767649,1.6023938568243745,1.9110233816892261,1.93033227689263,1.5908785497564104,1.7219173230984217,1.8971045704714047,1.9802896469927276,1.8667344304886586,1.968207239200668,1.615031575308377,1.6890212101434374,1.5334681364909077,1.6185025465328393,1.594590640144459,1.6826899057162636,1.2290371895046062,1.307640235007294,1.3059624987598797,1.3703275020117507,1.904528123629247,2.002766811755576,1.6463395878191327,1.7202976007382345,1.5616888695433042,1.6072439032771677,1.9341691845933005,2.0151878657685782,1.5986522560560512,1.6615036294239578,1.6115648863080425,1.7237785293429477,1.6943285966002002,1.7375296309911645,1.8325154294531116,1.956979684553403,1.5714860914167672,1.6299126446440138,1.279166365149432,1.3697952094941748,1.616093270181648,1.7171446416488836,1.5312190738360387,1.6618853158307834,1.5644803853519431,1.6246832637837747,1.5407229599803838,1.6448823673648483,1.6249784445594067,1.7551409725814795,1.5630412330181933,1.6322043024990511,1.597723758725744,1.6848759869353997,1.6841477949940407,1.7611101651626087,1.5404738791925037,1.619509875785011,1.5881457337078893,1.694304462505093,1.871543240036295,1.940866894674391,1.5643558351312246,1.6367393621169195,1.9486158547546288,2.0459284558691353,1.5232183392651963,1.594428719558333,1.2886022883770885,1.3427108866811601,1.2870816691915714,1.3112432860487537,1.2956367403784095,1.3232276911579877,1.592138517618469,1.6870352369380317,1.967860140881054,2.039380999306544,1.8770684345147988,1.9864018374484522,1.6058758854884276,1.7218209399746705,1.6265303018781843,1.7036347045852027,1.6167289244313499,1.6275758054050262,1.301998090927616,1.3688048992374435
Thundurus (Therian),Volt Switch,Wild Charge,45,0.9876425916329181,1.0276962054471124,0.9853334420218623,1.0287720913431184,0.994861456520532,1.0360004365081643,1.0406206567510943,1.1050366129400295,0.9891730418675491,1.0488519120084319,0.9827180807657713,1.0329851695233454,0.9997737097372468,1.0544916284267227,1.042536741502119,1.093826075196105,1.0037584166567215,1.029486188294426,1.0690251981191998,1.092140880975015,1.0471622848291542,1.065315334071736,1.0152490865723214,1.0584256488676351,0.9913368216933957,1.0434906907181631,1.0255974758948578,1.0593586219080178,0.9924003935632772,1.043154989510306,0.9639435224176368,1.0124389398067872,0.9841697789669279,1.0395704308598144,0.9712190966605729,1.0290374142172112,0.9976617039649593,1.0487634861678996,1.00396882301833,1.0664113573290368,1.0007182302330224,1.046887619320095,1.0203803942721308,1.0577584547871837,0.9929483473581283,1.0406433562440671,1.010995983293699,1.0591664834835435,0.9808084482511547,1.0375784031658895,0.9613827310456523,1.0162803252690893,1.0007882190095356,1.0490137649953861,1.0058647667266125,1.0340660473534096,0.9870807777632781,1.0162318433230608,0.992412247489234,1.0320337777369832,0.9991598068619318,1.0524642120264607,1.0197877977360021,1.057335175630966,0.9922638436482085,1.0418095319732557,0.9968226458694396,1.030504350261716,1.0005065489543383,1.0724365004703669,0.9870530370061937,1.0302529537292457,0.9868048367098543,1.0490496069888866,1.0135057158865688,1.052208163640773,0.9875204873075484,1.0491050111631628,1.0121357130539748,1.0856074323159166,0.9775429676120865,1.01192588473116,0.984556691033183,1.0382514661079751,1.043646063908281,1.0753589874567229,0.9840323315569468,1.0419398934168038,0.9876375099178692,1.0301181566701691,0.9795351434354715,1.0260487192015078,0.996334901614203,1.0457834039492953,1.0454431062376417,1.0974384325004494,0.9721646162037945,1.0130664462068772,0.9974881553532605,1.0542298597697763,0.9951625120506818,1.0358421704999312,1.013621386596012,1.0477512823125785,0.9950182260024302,1.0502308626974484,0.9870798204314026,1.0499507281287639,0.9910041586191296,1.0659985035931165,0.9640933572710951,1.0131796863039817,0.9983081134514485,1.0418409246445137,0.999938619105242,1.0370214482383684,1.0230590203670138,1.0804062677634894
Raikou,Volt Switch or Thunder Shock,Wild Charge,50,1.1320959930391612,1.1761754412903145,1.1325680382200016,1.1758132858939871,1.1280443094077082,1.1879416534086884,1.1997738917584584,1.2659924907171158,1.1265757123700664,1.2050481657999828,1.1299197815896496,1.1922388229070537,1.132015872978843,1.202870387003007,1.1970155982328015,1.265458479848526,1.117195837203309,1.1462686515534386,1.1803833217524011,1.2389942066919317,1.1294481133253942,1.179873250110344,1.1360342517545463,1.1992757429665744,1.1226077424603556,1.187539922010158,1.1241224984425802,1.1909892793717012,1.12199091882415,1.1777266926759336,1.099660143671043,1.151427297498142,1.1222575734916014,1.1719444313555971,1.1392356358694091,1.2141674403468639,1.1304842015460324,1.186985652902192,1.1300770145678158,1.1804021965600722,1.1158168602312044,1.1736746268033986,1.1579202727866578,1.2071541445194658,1.1223547380967676,1.184684781134688,1.1150356707499849,1.180209728023021,1.132367692935172,1.1784340311077306,1.1225157742011673,1.198299423018524,1.113830359889265,1.1811750230698248,1.1230111911661953,1.1710518779853611,1.1241429847719813,1.193015388630683,1.1346749581220312,1.1874603211026717,1.1426413970603875,1.2150681726331014,1.1464246327024732,1.2003942347915373,1.1164387965026574,1.1960504885993486,1.1349981618612468,1.1817394044430438,1.1447572183225994,1.2324625515594472,1.1280252953729246,1.2129417581845625,1.1325545153621277,1.2131360125581554,1.1458868195920688,1.20501091328745,1.120691212719553,1.191838630996167,1.191132091739955,1.2668671322641833,1.130513845855071,1.1660443314530864,1.1414782759851057,1.2038278912747133,1.2113485441852545,1.2465945853907714,1.1362006458386988,1.1939893416803693,1.118253168357172,1.1887397336650012,1.1190200321072101,1.182075800935297,1.1283737533899996,1.1849358391169107,1.1948229372640662,1.2504943375876327,1.132570131435137,1.1702911750693608,1.120646496842871,1.1979593427628559,1.1177523757058256,1.1784792039663958,1.1257345697883758,1.1684500152858452,1.1254678007290402,1.1959781287970839,1.1256469214204898,1.186933829701814,1.135868524995215,1.2151345896191124,1.1336896162999457,1.1823166743211835,1.1033286442095658,1.1788932400577903,1.1346696830992091,1.1737868504586029,1.1527150655841438,1.2223318568410213
Jolteon,Volt Switch or Thunder Shock,Thunderbolt,45,1.3212030479261436,1.3463721105800912,1.3217516115471972,1.3464398912475366,1.3190970407426763,1.372174901929251,1.4123674984960692,1.4705810359491363,1.3684679100071186,1.4416574847832124,1.3318625790377463,1.3796715500826882,1.3475818435891036,1.4181470793392326,1.4121156793796772,1.4573685871427284,1.374060179636058,1.3809543576359162,1.4448974980923435,1.4912290424203154,1.3335237635223478,1.380289642651921,1.3351699163550572,1.374783559469103,1.3210815985467161,1.3695303783013766,1.3280871783269126,1.3636939832449504,1.345826608438782,1.3962821510835546,1.3260738171909834,1.3691572950210553,1.360366469514481,1.4087073386093907,1.3227768259650265,1.3836541314522535,1.3222895013369123,1.367700302756016,1.3597331061417641,1.4083838750221427,1.3725677773903506,1.4175272018524976,1.317626777761816,1.382156109645925,1.3185484158762106,1.3706542763134417,1.3649982014747906,1.4341390060150676,1.3473659843248784,1.4041249159473967,1.3552485069339002,1.4015926038397948,1.3491041218086743,1.398752306982467,1.3164110376742535,1.3467886965785043,1.335809433943324,1.3739949206476676,1.3490595623274206,1.3867994523356049,1.3409907897815498,1.4115989194478122,1.3703968968271072,1.4323589438056967,1.3379907423281332,1.4133057603291617,1.3336747019589306,1.38152758083434,1.3513134090744627,1.4181778710471091,1.3184952896476345,1.3823973351376673,1.327308300440218,1.4008485855012456,1.3462397243663184,1.3899263248563711,1.3258094906242337,1.3757533521752037,1.378739868942921,1.4455509570615623,1.3051561134503853,1.330005384744401,1.312964877450756,1.3694683585994896,1.403484874283444,1.4503802712980305,1.343096855993819,1.4059373576084158,1.3345377736795832,1.378272896875603,1.3131430166817897,1.3650031409227332,1.3372237096340969,1.3836569537227177,1.4273054107495957,1.491254718676973,1.330752739399714,1.3740296499733766,1.340510857231947,1.3969061003178782,1.3345527475554333,1.369585800853877,1.352279289378036,1.404064336424471,1.332187120291616,1.3890036452004861,1.3588963100843097,1.417000620460601,1.341302569991822,1.4105113883523865,1.3220881521996297,1.3890860506868188,1.3394418675385902,1.38507527944643,1.3534399607162273,1.3928903386471652,1.3502933321893198,1.4123381846652152
Shadow Raikou,Volt Switch or Thunder Shock,Wild Charge,40,1.0,1.0399944338880251,1.0,1.0397304524479694,1.0054104038274874,1.0551780781005002,1.0766880328582986,1.1440122803742196,1.0047972658527746,1.0752626263926879,1.0050013433705083,1.0657901104567626,1.0130991734573187,1.0731547428806052,1.077337480840321,1.1304819222793256,1.0,1.0228272356352555,1.0774124929128959,1.1365349282337445,1.0,1.0545807343498863,1.0528004648526519,1.0999549933397925,1.0094522250956086,1.0582457023088194,1.0201426317763267,1.0548537264953557,1.0,1.053411832922801,1.004543968293287,1.050948724300223,1.0,1.043792779190235,1.007871438279463,1.0713521377501698,1.0,1.0583065430673033,0.9999999999999999,1.0717635745556688,0.9999999999999999,1.0496502725400614,1.0090070554816186,1.0633909137973563,1.0161088866525347,1.0662876760236673,1.0204682160628284,1.0822050918247037,1.0,1.0772181619762558,1.0114046630900564,1.0752943955191145,1.0069690095355275,1.0563480467548447,1.0138715478631402,1.0491517852029186,1.0,1.051185014906795,0.9999999999999999,1.0507201480835568,1.0393189117903558,1.093197626188501,1.040779849658372,1.0900782131403146,1.008207611863535,1.0552888736499229,1.0086304990984367,1.0551179034714562,1.0123308488313192,1.0669947174180476,1.012829854785822,1.053479414979441,1.0068592098827223,1.0803767446622152,1.0289850224537753,1.071525936828373,1.0325990166092378,1.078813220282112,1.0612282290050008,1.1317360751853767,1.0,1.034126921073771,1.015333522410181,1.059074316349963,1.0723934389011862,1.1150178784266984,1.0177605642173664,1.0641777443191949,1.0,1.0715909334591383,1.0221120960424375,1.056578488169191,1.0121216847322227,1.050124336079991,1.056687039367248,1.1196746359877765,1.0070481742005997,1.0575273939971415,1.0064441807488762,1.0614968861787912,1.0053022999586834,1.0425991598953313,1.0085091205543666,1.055971670233364,1.0160874848116646,1.0643863912515188,1.0237015949487207,1.0859447425088506,1.0120669555079953,1.0725235336082546,1.0229357159756725,1.0866491308644037,1.0021861455402632,1.0653182267508174,1.015695971659564,1.042721102751618,1.054258411179871,1.0997114941172685
Mewtwo,Confusion or Psycho Cut,Thunderbolt,40,1.3116270960890066,1.3663989174871884,1.3086882093724677,1.3647938674095847,1.4147229609038015,1.496336586084962,1.1831124110606344,1.2364864023896946,1.345866680891688,1.4414312333645425,1.5400015686562456,1.6223810533026055,1.351393784716309,1.4484559772123373,1.1909453611035976,1.2449373365792085,1.3121509454847977,1.3770333587584254,1.2052830365630636,1.2606050788427026,1.3193564236877389,1.3808309529559706,1.499950064656542,1.5997649796302709,1.3197224123594458,1.3962256445107337,1.3662121996348975,1.441010199938633,1.3920360507614447,1.4411652577679668,1.318846668318058,1.3706356205102799,1.5073619644470484,1.5802830059186628,1.4171288010030725,1.5204509997224323,1.5380031628119895,1.6185430256874433,1.5108562704029556,1.6395794144193538,1.3391596408252793,1.4167434070338878,1.3221641869933023,1.385750258176959,1.3523007087339143,1.4245765796629766,1.4475480106312821,1.5427799204652184,1.4658112591906698,1.5218206069424693,1.531261598677329,1.6278300772682794,1.3592548446631807,1.4315499077207015,1.3351393454828697,1.3903391713726074,1.3376464329093847,1.3917325008281551,1.358941998057168,1.4165079510773537,1.3538170293323124,1.4509603726628806,1.3722729980858697,1.441657053760442,1.533869792559575,1.632318275330019,1.337429756840502,1.4092834760079127,1.4062088428974602,1.470048483971344,1.3519882371311092,1.4661557278925728,1.347544675865364,1.4422540978944616,1.3430786342083476,1.4122295720820546,1.3597635732445443,1.4247809309948767,1.2000775995861355,1.2552703052250387,1.3467775394366321,1.3857948677206642,1.3584348096575574,1.4277192757746815,1.1757477722912766,1.219450593109711,1.3743487132753531,1.4453414426372408,1.3415821414020115,1.426800763407887,1.4355412856843721,1.529950443219097,1.3351095630474905,1.3986899222791194,1.2007549883156572,1.2560758583498113,1.4744766415379873,1.5375528963371914,1.4492477458359678,1.5341307718292292,1.4399015287150532,1.5067053436165818,1.4711607051869968,1.5351064913889738,1.3489671931956257,1.4201458080194411,1.3460783240264245,1.4317894813679333,1.3496372083311583,1.4491569661220443,1.358342727513117,1.4394806062377354,1.3591551973233975,1.4166698349935367,1.3459514915557427,1.3973886813630065,1.507781078733148,1.6063878848979503
