Attacker,Fast Move,Charged Move,Level,Arceus (Ghost),Arceus (Ghost),Arceus (Psychic),Arceus (Psychic),Articuno (Galarian),Articuno (Galarian),Calyrex (Ice Rider),Calyrex (Ice Rider),Calyrex (Shadow Rider),Calyrex (Shadow Rider),Cosmoem,Cosmoem,Cosmog,Cosmog,Hoopa,Hoopa,Jirachi,Jirachi,Lunala,Lunala,Mew,Mew,Necrozma,Necrozma,Necrozma (Dawn Wings),Necrozma (Dawn Wings),Necrozma (Dusk Mane),Necrozma (Dusk Mane),Necrozma (Ultra),Necrozma (Ultra),Solgaleo,Solgaleo,Spectrier,Spectrier,Victini,Victini,Azelf,Azelf,Cresselia,Cresselia,Deoxys,Deoxys,Deoxys (Attack),Deoxys (Attack),Deoxys (Defense),Deoxys (Defense),Deoxys (Speed),Deoxys (Speed),Giratina,Giratina,Giratina (Altered),Giratina (Altered),Giratina (Origin),Giratina (Origin),Latias,Latias,Latios,Latios,Lugia,Lugia,Mesprit,Mesprit,Mewtwo,Mewtwo,Mewtwo (Armored),Mewtwo (Armored),Uxie,Uxie,Blacephalon,Blacephalon,Mega Banette,Mega Banette,Mega Metagross,Mega Metagross,Mega Alakazam,Mega Alakazam,Mega Gengar,Mega Gengar,Mega Slowbro,Mega Slowbro,Mega Mewtwo Y,Mega Mewtwo Y,Mega Latias,Mega Latias,Mega Latios,Mega Latios,Braviary (Hisuian),Braviary (Hisuian),Alakazam,Alakazam,Banette,Banette,Claydol,Claydol,Drifblim,Drifblim,Dusclops,Dusclops,Espeon,Espeon,Gengar,Gengar,Golurk,Golurk,Gothorita,Gothorita,Grumpig,Grumpig,Haunter,Haunter,Hypno,Hypno,Jynx,Jynx,Kadabra,Kadabra,Lampent,Lampent,Marowak (Alola),Marowak (Alola),Metagross,Metagross,Metang,Metang,Raichu (Alola),Raichu (Alola),Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Wobbuffet,Wobbuffet,Xatu,Xatu
Mega Gyarados,Dragon Breath,Crunch,50,1.314351266026387,1.3733372316817696,1.260643932603366,1.3208249731675348,1.2308293074033883,1.310388044799554,1.2479993404075052,1.3341430544737958,1.273747009133171,1.3747111306930304,1.5968598569232233,1.7090676177614155,1.6276071839803805,1.787384907419089,1.301816122099512,1.4123854249674617,1.5538186272492118,1.6784961533075438,1.2711958834983281,1.3394362625537333,1.4511502994558745,1.5503037493607084,1.5926697634103657,1.6953153777321175,1.7223127831781537,1.8508650235370905,1.7512398096193285,1.8789391304725371,1.3828609538485312,1.4244615002981253,1.47444840962912,1.590687923416222,1.2115524306873213,1.3026582451106574,1.4297304695723008,1.4987842847536248,1.2125203569650982,1.29442481408993,1.4934374921866151,1.5773962639887162,1.2771248764809715,1.3451122763167924,1.1386632727872152,1.1988501953840316,1.4813398955163588,1.5843984665786564,1.4169845039725293,1.541047778938812,1.2723059978246483,1.362764279954412,1.2723059978246483,1.362764279954412,1.214143154235628,1.2765138684007806,1.2562579995310994,1.3105455745334873,1.239686898244512,1.2912069078372332,1.3239216948405117,1.3973681388020704,1.2677244920816761,1.3639207099161283,1.2843429436048428,1.3585280425100656,1.4330141900671782,1.512039960093955,1.505216640623928,1.601381952501998,1.1625411201782812,1.2355969930674193,1.2035986570345745,1.2226552215833904,1.2350742293701722,1.311899432081321,1.1346145328025339,1.1988516575680468,1.1145039145914355,1.1761475901609781,1.4137574425852073,1.5237765578206262,1.2377014305283218,1.2336933309459652,1.2041800688737299,1.2394742140493216,1.1052364001454913,1.1147821772143744,1.4250225186854002,1.5350587300768703,1.3928828934478075,1.4923670919579362,1.4682827225789952,1.5764539485817521,1.4404514079561923,1.5382317278397108,1.4722702484028334,1.5779524447906637,1.582176591493703,1.689548797096174,1.3773327872268477,1.4747116228395558,1.3877722164519206,1.5086811265659223,1.4454144754816778,1.5511744579832374,1.4362843922431934,1.5421898698983554,1.3665085935497225,1.473015886865357,1.4437645681483757,1.5270216286380982,1.4923522846008694,1.5837814576225906,1.4252299189973408,1.5236919854996012,1.4278435119941015,1.5153799153910326,1.5266920474949146,1.6337987827551779,1.489978791722489,1.5871488026407614,1.5662671483647082,1.66249748088568,1.6431946918422924,1.7802082189054416,1.44922408226573,1.5544398658472438,1.486640478580704,1.5780701904660748,1.4784343815023901,1.5411078332003307,1.4311295770906909,1.5205289287572912,1.6257605854647537,1.7391946185223426,1.4694920891765921,1.5815914080459614
Mega Gyarados,Bite,Brutal Swing,50,0.9420487188420358,0.9715635669926892,0.9072411103635013,0.9354506573662975,0.9101392814089131,0.9610108631321211,0.9354131781900191,0.9856644754929008,0.8601346733214181,0.9048599488499887,1.119287211353488,1.196548601494058,1.1566033665385922,1.2552262843453297,0.8611740469593586,0.9123079071339855,0.9992703161170171,1.046668093113481,0.8423239194237137,0.8684336403277394,1.0266909948445049,1.069759746923238,1.1751908911384228,1.2397918651875213,1.1398101977241701,1.1901667420757414,1.166076526281545,1.2174638632439827,1.1285321880019537,1.178951079568115,0.9786504168002703,1.0284630441072122,0.8730529715745511,0.9240705094870206,1.005735141248571,1.035277238990842,0.8640112676806924,0.9104247780238777,1.0400118836985952,1.0837268827989834,0.9457668393123199,0.96590986026814,0.82347468183211,0.8561156464755433,1.114627379209281,1.1869198308964821,1.026764861057598,1.0959622850729167,1.0411096771171309,1.1202265820593953,1.0411096771171309,1.1202265820593953,0.9671526524929057,1.0182403287565296,1.024185595323895,1.0753595214732905,0.9826335141437066,1.026020144490366,0.9582304629503137,1.0076609424277159,0.8839158750542994,0.9371080698876803,0.9271517227294941,0.9715464388354108,0.994344376558126,1.0391438216569115,1.0448904012219535,1.094087954436035,0.8410103811512191,0.8754690514632842,0.8786334396273351,0.8916647204432462,0.8517267227923595,0.8858342344461301,0.8067403198664587,0.8397532322254175,0.8328894169617201,0.8557152003594305,0.9936147533929345,1.0658615002104177,0.8848336921663763,0.8765699345948534,0.9750008689273219,1.0061908113919762,0.8592108040309564,0.8766516877528868,1.0093169038065133,1.069120888544533,0.978465645120378,1.0346539973022582,1.064393809213407,1.1124975610717724,1.019326004481146,1.0804544784590704,1.0479431525648164,1.1265480242258659,1.1088172265333067,1.188417864329707,0.9805368855038403,1.034814451516799,1.0048570739428588,1.058393478164946,1.0338828210766653,1.102613532325258,1.0076200137033196,1.0888931208940023,0.9576438525820096,1.022758733694029,1.0195441848160083,1.0870177628314959,1.0832170982490203,1.1471876099424025,1.0174959242834742,1.0782332004794453,1.0326573309378095,1.0946184425226806,1.0844778726205875,1.176840167069129,1.060901716868646,1.1242591111541276,0.99843676883042,1.0566892973088742,1.0706985230414194,1.138197445119726,1.0427463037856701,1.0945277970632383,1.0502627945303105,1.1197473986082511,1.0450069049520705,1.1013408768224997,1.023325109630442,1.0802614675445192,1.1693107789419848,1.2589455939092415,1.050863267750543,1.1196986801873914
Honchkrow,Snarl,Dark Pulse,30,1.7411338775992766,1.6017468941808348,1.6657091570298732,1.5481593510850562,1.6570422906533786,1.567371819656024,1.7318257641799006,1.58415541276277,1.410261451850907,1.4202335276794529,1.6981007875710792,1.8025767740919871,1.671794077676833,1.7383200936835765,1.4352101398225734,1.428759011229412,1.8490263178287534,1.7547921254617076,1.5021694517030089,1.4277581268517718,1.8402222298971411,1.7887563414672225,1.8985514695072319,1.9409052178329071,1.8824624439161433,1.9526667814881498,1.9035815619662908,1.975058358120222,1.9343785746356181,1.9796290444844966,1.7250287545997722,1.69949879778358,1.437424971145966,1.4280351606405368,1.7906756058480109,1.6825157118503309,1.5682370045636338,1.4494828659673127,1.7385538264381897,1.670795320450502,1.991244439252748,1.6317273998767454,1.4936229330802215,1.4056053182742394,1.8525531633497396,1.8178792622689888,1.7415283884106625,1.7630477922442849,1.7506891297613407,1.7387014981189481,1.7506891297613407,1.7387014981189481,1.6386452109022438,1.6568742174855338,1.8323817793661408,1.7478583027038694,1.6650969214033444,1.6723218326588827,1.5859519280736134,1.6111163621206275,1.634296847315311,1.5322644520909334,1.9872921716244758,1.6562853637609136,1.6576721173399873,1.6779721783701127,1.6792309646260501,1.697095518905608,1.53969777971884,1.4441473712792492,1.7979644980341956,1.5140216658953038,1.503548640520273,1.4248243355584764,1.4565867857288353,1.3757965914439707,1.595926385085957,1.465206281717473,1.6975505495728875,1.7007190518337914,1.906725244523247,1.5946683087099625,1.953168156340243,1.7372205767668762,1.571927671376459,1.5003695396522,1.714915875454271,1.698618253209994,1.648126278288964,1.5639899164450837,1.8454965836004034,1.760080477803111,1.586557915125324,1.6149505351947464,1.648420025099684,1.6687582128722263,1.71887967802912,1.8000916060566248,1.4849392983727354,1.5339967592319335,1.7586995510222092,1.6826402660507136,1.6681147986441087,1.692812820777496,1.5274252740731789,1.5947745264076665,1.482726609797035,1.5445354733726122,1.658451915752485,1.7019134262339386,1.6290056129982127,1.6848624677068684,1.862448960759032,1.7741071461577735,1.7313128412495016,1.667789604136186,1.7425106813094138,1.751611524716425,1.6814084232010744,1.7018949910089807,1.6268349913224363,1.6126097161092383,1.607614253129477,1.659450329140608,1.8267931784155176,1.7949122884793434,1.6609033347837856,1.6995204942044726,1.681516896488375,1.6511825251846441,1.8265657461028275,1.810536257122052,1.6689926605034275,1.770657659607789,1.6411423074889617,1.6498666716083474
Shadow Tyranitar,Bite,Crunch,50,1.0879934125393371,1.1072779501472572,1.0557591899738543,1.070363454764305,1.0180255073186952,1.0439223649502436,1.0596271796733765,1.0707783926133623,0.9833193446658154,1.0046638583004468,1.2809415888720161,1.3574516052489678,1.2873453594179525,1.3793553036008874,0.9707867132683583,1.009894635240972,1.1718477115876307,1.2065563013805414,0.9737424988868691,0.991680256821723,1.2176780330108763,1.232942026818794,1.2653647143757,1.3445575117361814,1.280064671820759,1.3474157480948041,1.2604457701333576,1.3287040698256807,1.267552248896547,1.299948605603381,1.2413424441266825,1.1977358495726937,0.993983009428121,1.0197837502739264,1.2505835879127807,1.1875766754190082,1.010743780910575,1.0320909811924284,1.192588474479218,1.2404480115150291,1.0500226375559587,1.0717984628525667,0.9198181024185879,0.9474399673506936,1.2163948912126248,1.2642310002467614,1.1403586456426662,1.2004603129875737,1.2158220747414277,1.2705273623280386,1.2158220747414277,1.2705273623280386,1.11741850511993,1.1522790457893914,1.1367197549808283,1.1666501517724568,1.2314224948193804,1.1771166776489705,1.1187240652661563,1.1509474611774573,1.0244125972902496,1.065478395551927,1.1340813299818593,1.1114230175323727,1.1883522541735823,1.2000370684821065,1.1827544833639152,1.233671404324339,0.9736788514076233,0.9705417440167274,0.9771608221254959,0.9943474341716653,1.017000609861061,0.9794001499219569,0.982299994952154,0.9460605582268256,1.0157069526682763,0.9544164387861939,1.1592944970071748,1.2049947533771432,1.0605879621340157,1.0221784149915059,1.1333415116790404,1.1463658514770003,1.0511003046356902,1.010240964526335,1.1595861190216015,1.21222120606741,1.1701878000970884,1.1704633775431674,1.182785720961435,1.228172646311052,1.1649925028957466,1.2193386183518369,1.1549878661140092,1.2498990607752687,1.255212320009534,1.3249099266936173,1.0797035567902373,1.1308379886628555,1.2391996893425434,1.2148509488868813,1.2475617195466813,1.2632984282509465,1.1712684971448315,1.2092729674194598,1.0926638577908778,1.1525919275720191,1.1346827564300754,1.2034108975988433,1.1895812690793206,1.2543640886294527,1.2480688865772849,1.2136580272423003,1.1512533934633011,1.1939366129215556,1.2365586885590834,1.2811722529934504,1.2047204973162784,1.2626790350488435,1.1625165269191817,1.1908195285118326,1.1656342971293558,1.2339138254823319,1.1917207000879468,1.2514368222558552,1.1911544114875816,1.2584337514518797,1.184307362052917,1.236921598530031,1.187156862076984,1.2329729043311817,1.263603300632518,1.354031137410838,1.1640834209099051,1.2358612658332753
Shadow Tyranitar,Smack Down,Crunch,50,1.234491753628894,1.2893204054450074,1.1933506240730867,1.2463611451933219,1.0083271552651667,1.035780688756581,1.071601431983288,1.0898146927856347,1.2283159039852418,1.3048396470071064,1.532063204362485,1.6110114977472039,1.5046136002336892,1.6000262320411989,1.2548587758061767,1.3359013959159476,1.457548701354695,1.603761071155015,1.2121822922904693,1.2943997035751755,1.391489174974109,1.4505466092814052,1.4528541548181078,1.5648208659600078,1.6384374635435226,1.767888011218348,1.6504901399819567,1.776146221088812,1.474141315829696,1.5273244633898475,1.6318728031529288,1.5912472875687502,1.1280682059445628,1.1902380388667133,1.2178582989660132,1.1668140953904245,1.145582167651833,1.1805932879058079,1.3423309208052479,1.4141786643487568,1.1922618437032673,1.2621913848107826,1.0524057261246962,1.1055115811317318,1.4119574072116083,1.4944192239909933,1.319928294776215,1.4132216485458526,1.395359253403252,1.4679216697710677,1.395359253403252,1.4679216697710677,1.2620826510031786,1.337223730512094,1.3111297403307858,1.3784630728371339,1.4348229371579073,1.383306688756273,1.1012898118964127,1.1317181780344896,1.1838586157691575,1.2496117053159965,1.2799712111557309,1.2765680277743734,1.3662020570079925,1.3988515977056277,1.368076598759142,1.4349611268580942,0.9583598260548707,0.9583659497823079,1.1165333427267883,1.1625377884644166,1.2882191293145273,1.308933324640489,1.131403778123285,1.0917679836854857,1.2214990138384914,1.137997667505241,1.2971610598730863,1.369867409273692,1.2056289477093642,1.1867228280410917,1.265609970416508,1.3063718111879032,1.2057009540808181,1.1654763466208546,1.1298848497804526,1.1661203559481672,1.3447318350585553,1.3486401683187021,1.352648655273245,1.4386444273622156,1.481131409428079,1.5921783100841949,1.145206828410773,1.2104406484983028,1.4486120892713945,1.5538065690731921,1.2672340673921927,1.333905092910388,1.4378727920773118,1.3865754873835894,1.5490890488729931,1.6430920488886451,1.3736061514540647,1.434626974690278,1.2633090567039653,1.3599229780620123,1.313206836725501,1.4206656863984934,1.4083794408195425,1.4987142494020331,1.2301882505646329,1.2029200733168355,1.3323735755856874,1.4017032768452875,1.2175280923622944,1.251607943075212,1.1757086264541423,1.2344709052657317,1.4587519251422165,1.5406572837136208,1.5450433560165553,1.6643636022154467,1.3608392027703433,1.4546662355985278,1.3486384022640758,1.4291284952186472,1.3429295623379005,1.4075866617881092,1.351390735477613,1.4121030877696756,1.4853400456605377,1.5704842509074548,1.146712759396454,1.2025711625767723
Shadow Tyranitar,Iron Tail,Crunch,50,1.2887377816623664,1.3502984858457348,1.2430547335728273,1.3113700738271128,1.2321998464645463,1.289973946329241,1.1225108705323878,1.1415855380898794,1.2754598732912477,1.3754370627918389,1.631728439692863,1.7166959053241397,1.611593522525266,1.7163976449545209,1.3057984914294674,1.4078051359151846,1.50759738143916,1.6707392451390624,1.2615659000409012,1.3536899047582316,1.4503051450394033,1.5142921046692785,1.5393536914455612,1.6695737865499554,1.7331827253837984,1.8634024062063508,1.7168149848332463,1.8503969158504903,1.53028655049054,1.5923686684211455,1.7067554877427884,1.6559393245929628,1.1802723427467947,1.2648770621133576,1.79727953983943,1.6574502751081732,1.2047518235056591,1.2575015201908326,1.4170601180819984,1.5075866924146804,1.2442320494946204,1.3306238846366303,1.1089025858224109,1.1646540017667315,1.4704555878009733,1.564679434948852,1.3781831511893006,1.4843678733264845,1.4565542239468188,1.5465599928291542,1.4565542239468188,1.5465599928291542,1.327111737604697,1.4133642994771434,1.375007895641085,1.4521455675868116,1.4943745492886131,1.4431799107935295,1.3501975134653446,1.4094804832402663,1.2350748908546443,1.3113193624252855,1.366628961287554,1.34384803101704,1.4295117364759717,1.4791054019543153,1.4554571285147981,1.533241557589607,1.2713643169620474,1.3424140176550972,1.1572225114691437,1.212600797235555,1.3560184001696407,1.3818855335970441,1.203084117907477,1.16046414208921,1.2846080324260927,1.17986533605635,1.5023749949665581,1.624295535277913,1.2636145332477375,1.2408653335254876,1.3278189356326509,1.395283373105929,1.2983534731801254,1.2525100810605596,1.3798665416481768,1.4761021654279254,1.4194537391345976,1.4213512507751316,1.4298146224539106,1.5360731587027077,1.3986176857018917,1.4928170946998962,1.4175123074127882,1.5134520119196675,1.5345450316277809,1.6451187109678151,1.339000106634248,1.4166230074966812,1.5289716360385184,1.4735212007206426,1.4782420209430496,1.5482196743728884,1.4331739395857117,1.497326293631338,1.341066792341725,1.444619103867806,1.3816211454545684,1.5050147632362636,1.4714286563119205,1.5745449252417105,1.303678224754777,1.274706100600132,1.4058803935509787,1.5157196261256394,1.6588951289038019,1.786630888031053,1.6298437990834085,1.7587043083877123,1.5214208560779625,1.6036001544708123,1.5835772563691115,1.732332657584618,1.5509753637481458,1.703959598076471,1.5803662163412286,1.7225160434861562,1.5990790389287424,1.7002229232830965,1.5306494021540307,1.6411757363144992,1.593341781525484,1.6798994514008931,1.4212141239235696,1.5352398315871878
Shadow Tyranitar,Snarl,Foul Play,50,0.9544653681825302,0.9692783504955157,0.9227045728108549,0.9367773103276472,0.9024192631635605,0.9190891399043863,0.9532193184047623,0.9498601313797229,0.8869098468589793,0.8843540076535622,1.1198110410225874,1.1739006750724492,1.1103941064281098,1.1842727516471503,0.8570761008144797,0.8788113663891773,1.0311741673164625,1.0555212804632819,0.8618480289170461,0.8612658014902861,1.0795579436117422,1.0727618754515258,1.116486184214088,1.1709054772737226,1.1099836753804875,1.1541200549251323,1.1122932112922148,1.1559781137278582,1.1187501054886297,1.1328647026874838,1.1318777142185046,1.0579905461366015,0.8881790343901298,0.8954732440593401,1.1151327618907574,1.0257749470039856,0.87865159527349,0.8849914151356705,1.0338221631959306,1.0619010289890667,0.9280696886195057,0.9346307987663175,0.8304384990624624,0.8373447047570811,1.0809677417643568,1.1157637788765713,1.0079375039676808,1.0497759437273206,1.0578682634110186,1.090659005002363,1.0578682634110186,1.090659005002363,0.983512085220029,0.9967369373656761,1.020063239557348,1.0358334336052872,1.1193721213555603,1.0488378312500641,0.9796159176056288,0.9924098102871962,0.90512109637505,0.9306401014660934,1.014639059056706,0.9681905543205628,1.0682774866398073,1.0667903784092982,1.0220141351470837,1.050263941230001,0.8679721107211614,0.8534512546084306,0.8792896308270387,0.8872111945277966,0.9358189775568879,0.885414396120007,0.8835976005648021,0.8311756046650755,0.9468412293668729,0.8599822283044066,1.021226754381463,1.0474484200519687,0.9588437569601237,0.8961254474495196,1.006375980987397,1.0010823074776494,0.9590862876872689,0.8985801630040963,1.0267260443853432,1.052060057273676,1.016359601789471,1.016200399546829,1.0583040830182076,1.081013387593227,1.0185528746247439,1.0541839716393577,1.0183550969917372,1.0642254161946334,1.104076024412009,1.153265547723094,0.9515330059085809,0.9996582486482397,1.090640188441114,1.060211866382557,1.1071198165675282,1.1082161239647201,1.0100260643855905,1.0477747657329206,0.9626294662636694,1.0026196727125924,1.006724002767816,1.0702395964757714,1.052306099805157,1.0854925582134816,1.0935581019451073,1.060247726657632,1.0195000135105265,1.0433578148645335,1.0960182948094856,1.1070946539033368,1.0450145265663815,1.0962924399028051,1.0308279614625853,1.0418792949649607,1.031304317661114,1.0896971009381466,1.0472217189926567,1.07794426894484,1.0409468654814074,1.0839633663739494,1.0278199846390144,1.062914150273755,1.0558287925118708,1.0729276675937518,1.1156046643147446,1.1778258513790836,1.0232569091115526,1.0532910541723641
Shadow Tyranitar,Snarl,Brutal Swing,50,0.8607816988407799,0.8820780880342408,0.8290574761883697,0.8518279835256811,0.819727990337549,0.8393877305155716,0.8547634832107316,0.8636732426671809,0.788242558178403,0.8007936242909723,1.0211064001717556,1.0747289609296014,1.0145432875665523,1.0780627957477702,0.7738075114955623,0.7988517736535258,0.9256151293195527,0.9556393244942686,0.7673139351168414,0.7794160952928012,0.9657988344427009,0.9771348206694811,1.0117487316402558,1.0702024348485404,1.0058437763077828,1.0498271371772518,1.004913401728709,1.050921898584178,1.0039244796224882,1.0274029704656717,1.009746911033001,0.954751244582131,0.7939476081352773,0.8118471136712705,1.000960211510669,0.9348582677498485,0.794185708275026,0.806226117595113,0.9289331291925702,0.9650587885196803,0.8277963297889328,0.8477871021713103,0.7356518362243789,0.755420768601364,0.9768889492110392,1.0136225542851403,0.9072297881125972,0.9519527529418343,0.9491963934519638,0.9892180568832293,0.9491963934519638,0.9892180568832293,0.8804155754460705,0.9036375373608642,0.9124891055038759,0.940691467125478,1.0056367904218295,0.9476296243984762,0.8860943810150972,0.9083212570901249,0.8171094394901778,0.8499505066085382,0.904882218937113,0.8745358649043787,0.9506786504910559,0.964791067531748,0.9338512196552032,0.9686726628781143,0.7749029193763074,0.7742610354780103,0.7806046907683446,0.7978283404473144,0.8191129236599505,0.8041160499454832,0.7926198018878944,0.7607541342669812,0.8484413426880223,0.7756625588824395,0.9104612685536613,0.9473127737304079,0.8464024257987128,0.8066990125904543,0.8959794877414468,0.9077190770850798,0.8573195423265472,0.814208039301508,0.9187339132227105,0.949143710355913,0.926456244180594,0.9301698151514729,0.93940076528016,0.972309807240651,0.9227795509824502,0.9592863427449912,0.9304313986305024,0.9835087700076116,1.0003316053099924,1.0473575026867998,0.8645044589094544,0.911017633130576,1.0017549001230175,0.9602122497364247,0.990670470411251,1.0034535248202656,0.8971140694123904,0.9495469709842466,0.8709011851685575,0.9139464993637793,0.9039059978793046,0.9417746188225868,0.9584586001701203,0.988226041694673,0.9851452452542653,0.9539561143845435,0.9055763393371925,0.9440153426665144,0.9753570789374479,1.0079684567531257,0.9447352021748248,0.9921402021663347,0.9225171211395387,0.9424706911864476,0.9368000626517348,0.9896545797524521,0.9445054294237817,0.9803804297555364,0.938059980196188,0.9803810349376249,0.930972272756759,0.9638445438279298,0.9470104543469804,0.9699267778514844,1.0266999023464847,1.095246476969046,0.9324311546615534,0.9618135055063353
Trevenant,Shadow Claw,Shadow Ball,45,1.4418374669274898,1.4303113941262198,1.393280452228899,1.3712080313468384,1.5887790862042488,1.4479553069980093,1.4671925296251995,1.3991958177917456,1.6433259435954333,1.3424204016575076,1.5860951601042654,1.6755074855611198,1.622901611651025,1.7410598824316703,1.4578195370837965,1.3720838508479891,1.5434258201283526,1.5427844364458156,1.3769060259998414,1.3256450776515178,1.5782515646977504,1.5493100970966573,1.5830935849426457,1.6673466734660314,1.5842120986634465,1.679361140626626,1.5475679697266573,1.645102988475376,1.5434098403559455,1.6139079168149113,1.5677761240403372,1.5287548484339482,1.4151258442890797,1.3245352743767507,1.7053111731343398,1.5311578487100004,1.5318059853632384,1.3526482743706087,1.5571916721942531,1.5495450710350043,1.395368006412002,1.371204583987201,1.5035511770566836,1.2985895227099455,1.5366004714948662,1.5593615186948313,1.4565027736837137,1.488756931672224,1.5891953326892934,1.6098306574600276,1.5891953326892934,1.6098306574600276,1.5810687602349522,1.518999621999401,1.5182929537140526,1.4959565138108593,1.5499250961601834,1.5057503559377927,1.4822010323061867,1.4699276885507429,1.4057771751618462,1.3824781018299457,1.480669881273259,1.4435739191176211,1.480014503099925,1.4922730456284639,1.5425630603575138,1.5605918072035723,1.9691048178881636,1.3829376536795002,1.5939849784809115,1.3010447911018461,1.3622237764333083,1.320063718312051,1.479603107896122,1.2665818453332278,1.7334654983673021,1.3233915189304495,1.5614437569135804,1.5505577843065574,1.6262673065977242,1.3674668716309364,1.5075750481091275,1.4774894189366,1.3262375894517697,1.3041819220819484,1.642758777252834,1.564338309408239,1.4793253888917302,1.4823573090705326,1.5916836911674996,1.5974119512767753,1.5130974225375637,1.5416942326593546,1.6289181263578931,1.5910583067546005,1.5846661799197512,1.6687949998600065,1.5486413590225128,1.4802494132670614,1.563766436883837,1.5616463530842462,1.5338680607302073,1.5713896539283225,1.4776104457348505,1.5251338249345268,1.451084961755515,1.4446381711203855,1.60477921972458,1.5445716081459395,1.5271203871134678,1.5623380665461164,1.5577247637056513,1.5487591750930871,1.5740171679962063,1.5561186724466078,1.6345723103424756,1.6345068251113462,1.5911372832688933,1.582762204098682,1.497415042145489,1.504779773236879,1.5231332770238606,1.5998362224788327,1.514476920144627,1.5645652750236674,1.5742540164392198,1.587708445400753,1.5752741932545489,1.5611516891380532,1.5615428892173644,1.5347779857850667,1.5887982483706264,1.6731533432809242,1.5984991584353356,1.587374784212469
Shadow Shiftry,Snarl,Foul Play,50,1.3233114528529943,1.2629367005672698,1.2790463241268681,1.2198498313221595,1.3400797143446905,1.2392841165567148,1.4496428522513718,1.2392419620554722,1.1413399515347495,1.1263758153549053,1.3788724415118332,1.4517710813063625,1.3477392958976249,1.4316368413823246,1.1334929710748243,1.1282413565865836,1.3279623510020349,1.3290855341506773,1.1964872527933408,1.122827379500325,1.4317544461828662,1.3768323013984702,1.5327688163670172,1.54818276473492,1.5269716845493901,1.5211164786432043,1.5341988973749932,1.5247583879234123,1.4783554815186948,1.499330487622746,1.3656183883225552,1.3644034279983703,1.1551846811831543,1.1469957420794559,1.6124183848802163,1.3735290811733483,1.2836010957351154,1.166737396950171,1.3681128598385404,1.3515885377216732,1.3622224252638147,1.2049189465178065,1.1370626957080652,1.080379973585435,1.3375997833625914,1.3774692606297625,1.3103652679344526,1.3284238393032621,1.348203679495176,1.3636856908408324,1.348203679495176,1.3636856908408324,1.2925203446838736,1.2849414419046061,1.3321498348303833,1.333205332565891,1.3087349564987378,1.308728500722991,1.292361557090956,1.2958263431696175,1.3365024126868095,1.2063088552639558,1.5131640828213928,1.3102637402758168,1.3440370414576968,1.3537266435908233,1.3169098863021655,1.309565171829776,1.2614067452727429,1.1567418200030644,1.4090622270917965,1.1618925314091952,1.155991729481053,1.1205022450691648,1.1860795251407077,1.110839565000911,1.6319112485260758,1.2208483680191344,1.315943417008217,1.3387273406293894,1.6248324111396917,1.208949543561458,1.3007261761029896,1.2765741242855801,1.207566486081844,1.1535182884932569,1.417379640265402,1.3699038293166776,1.3640460203830531,1.2853202100401941,1.356561865886083,1.378395567023054,1.2604574874767127,1.2986425576880865,1.3264761680358388,1.348597827235535,1.3893225818262485,1.442007838204751,1.1771141054935552,1.2215921634588889,1.5013829295182792,1.3889008415321513,1.3637105886366732,1.3817558551520643,1.2492004554742364,1.2931240663900896,1.1902701152421695,1.2480895756950556,1.323157164917255,1.3357161195253262,1.3285435418119502,1.366462933966884,1.4405575587639883,1.3877620400013748,1.3302755855870048,1.343134226063518,1.446067058587311,1.4368452412390385,1.3813132831058834,1.3613254918741222,1.2947587579878315,1.270060746188506,1.3041976487028235,1.3582593855399587,1.2940301158566068,1.3334904654680702,1.3287491048882525,1.3565218955468832,1.3659231293504985,1.338097304744624,1.365770120716069,1.3480609253219853,1.360800566215558,1.442651339613324,1.341054269354264,1.362220401742966
