Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Mega Aerodactyl,Rock Throw,Rock Slide,45,1.0125330401284809,1.0237865500965826,1.0283679589026835,1.0381177251686926,1.007314088988075,1.0243240263369375,1.0189175773474022,1.0359214466571982,1.014132065102658,1.0116602680630755,1.0115051245665099,1.0140570147674612,1.0083527697607158,1.0129961309930302,1.0520612424586306,1.0516860722718695,1.0063388995601417,1.0330366455025952,1.0374527214035438,1.047828038948815,1.0253802075208225,1.053612970241651,1.0676943255827378,1.108626386299787,1.0335136368931113,1.0798134694449257,1.0086555606697634,1.0830573495780678,1.0813615736067987,1.1396490906299452,1.0157989715933955,1.080485825707184,1.036914466429586,1.0898445532297032,0.9982138630818551,1.0131035206414027,1.02217441410185,1.0785899176454679,1.053159122859319,1.0995026125420546,1.0388377448030361,1.0924133858054133
Shadow Manectric,Thunder Fang,Wild Charge,50,1.1670874311873003,1.069796246611351,1.1619769135068667,1.108497950838357,1.0641701065109719,1.065144326015441,1.0928405351172057,1.1071838126962918,1.1951793206233954,1.08131318312384,1.1338083074607805,1.0629658107101017,1.2046322248829486,1.08615873066378,1.2482407621337883,1.0999948720705057,1.0569696253024856,1.0906377606686988,1.0960740950773253,1.0621905174420683,1.0925028822336453,1.0804525582439493,1.1132380087458986,1.0977894795723995,1.034310670094705,1.0813353515346011,1.0741364120931611,1.0745868723272518,1.0751541643591733,1.1194273871069644,1.0748903000103744,1.073673789018366,1.0857330984845122,1.0842627846540638,1.076150431713015,1.0632587301604792,1.0591638627806998,1.0846949043511342,1.0464214461502732,1.0966710587577608,1.0886350256558088,1.1020366385418363
Shadow Magnezone,Spark,Wild Charge,35,1.0493423265359556,1.0362888737226466,1.0704426218836087,1.070585544732201,1.0860607675931215,1.0818317148620529,1.0959714546435249,1.0958488554825387,1.0845941592448678,1.0623072893819814,1.1430243514942493,1.0703046111135688,1.1562864776793202,1.0806319082811622,1.203542502098706,1.0703626005862301,1.0606366057181826,1.0823401552243475,1.1672670075673763,1.0886068900342312,1.0449121632162301,1.0908573265808528,1.1417404743405994,1.179031638938839,1.0768353925284473,1.1509900695933546,1.1070959784770853,1.1487692031981287,1.1235055006820536,1.1526866739416521,1.0906709535921535,1.148886830801855,1.0987847343421937,1.1483039421954246,1.086132742982513,1.1044527678326879,1.0661458245172428,1.12437252096628,1.11186017000784,1.133820427869852,1.0873341361159974,1.1466927867227703
Shadow Mewtwo,Confusion or Psycho Cut,Ice Beam or Thunderbolt,45,1.0549262331040454,1.0679596207488693,1.148908591083947,1.187324142871108,1.2102015578308476,1.2420369400444835,1.170344026290478,1.1950260219496578,1.119190440834437,1.1079510784230435,1.0683279049862293,1.094113279902953,1.2188957220791439,1.255263631633483,1.0970633096809301,1.107663060955772,1.113744387153443,1.1445844219973729,1.0793648748592783,1.0952032479203349,1.1702965371342036,1.2067849492232237,1.1622381976103053,1.1912382328591327,1.0855032904440132,1.173554395828163,1.0832333880887484,1.1393809454527566,0.9489882514684491,0.9945437608793576,1.100088710020896,1.153491547090854,1.1411739387360154,1.177089315823307,1.0751024169782426,1.0866498509246636,1.0938407739049139,1.1692438218823915,1.0925358337302173,1.1715329311856575,1.207434450899838,1.2802267221867514
Shadow Magnezone,Charge Beam or Spark,Wild Charge,50,0.919111118339679,0.9155154313078682,0.9442061749032143,0.9556177373616656,0.940595900962161,0.9633602932979691,0.9454222652332683,0.9586344840225627,0.9444946534729967,0.9447010116426391,1.0104334050569685,0.9517661836500638,1.026113159639004,0.9557726147014367,1.0676834014683987,0.9480970401804966,0.9467223080571203,0.964273346973942,0.9638314309311953,0.9975750324526778,0.9501215674785115,1.0002487662518027,1.015426909203081,1.0573408682895626,0.9846273770361491,1.0454777822370822,0.9915878584404415,1.0055476429137655,1.008818586579437,1.072489148125758,0.9829674879323134,1.015572399381269,0.9906851144273804,1.0225078303846173,0.9458613672224285,0.9820565968361573,0.9625947119284064,1.0052853614573163,0.9696812328919086,1.0326724793637054,0.9937011429831749,1.031506762698779
Shadow Manectric,Thunder Fang,Wild Charge,30,1.5658600262685762,1.2886084558155708,1.449815260555351,1.3506968337075695,1.3378537550346257,1.3028373092401953,1.459035807233408,1.3928071025661142,1.3908094910254827,1.3212514719663895,1.4046144937394962,1.3084985320123546,1.449468645506813,1.3366348039576579,1.595451304300802,1.356192238257268,1.4159205293832189,1.3378807484780835,1.387377716547381,1.2800259390764508,1.3285736082521298,1.3466856215541612,1.3234119220120084,1.313858274318271,1.2273215360766425,1.2486048103977965,1.2758218990122108,1.2866518873658996,1.3141758297721047,1.3060636321320338,1.3184167721664568,1.2757039401172359,1.3060467559192532,1.303350618268847,1.3659995100000035,1.2903901352544467,1.2832594365446501,1.2602745175514474,1.2664359145347142,1.2539527523042178,1.36472580207959,1.318775367954006
Shadow Glaceon,Frost Breath,Avalanche,35,1.1850244101171938,1.1365976563352853,1.256500073900019,1.187803379722471,1.179623499637632,1.1741018111269796,1.1720851063951787,1.1711711137024614,1.203857803780199,1.1568712175613365,1.255997097382388,1.1603055163777047,1.294932334830422,1.1637469855273155,1.362780104917602,1.2156189818335486,1.3491258076824504,1.2399532708524312,1.2027378378863738,1.1772779687383383,1.19827591061461,1.1665535334472275,1.1908905547702513,1.2194790088836616,1.1368732733394291,1.204277352941571,1.19586969024462,1.174074396949089,1.1871336864087876,1.2172958739857758,1.1784285075344314,1.1748285829377751,1.238022368424581,1.2447009142131376,1.1777757575379126,1.1511782712305476,1.1902552758897298,1.1801291283670234,1.2033024395014216,1.1934763923436376,1.1941965809839281,1.2009907076378903
Electivire,Thunder Shock,Wild Charge,45,1.1635282061907322,1.1356537094883585,1.153257718522992,1.1611738206903515,1.1562010501303954,1.1684502392042986,1.1614415210065474,1.169186125416039,1.142324810759681,1.1422472310903307,1.1247093760776377,1.1358434034024056,1.147282056593754,1.1531717975957785,1.169895629761186,1.1459134640908712,1.1625993451605947,1.1619536752103778,1.139025426193162,1.1442515141425136,1.1614315284018917,1.1639150054981222,1.1911660800870425,1.247863392199737,1.1609236207189233,1.2222392702364746,1.150668435580963,1.200057205077724,1.1858562104817294,1.270909140793144,1.1440735294737328,1.1920005521870574,1.142213578168506,1.212554316575484,1.136611558196315,1.130621118461111,1.1449677231024171,1.2099031983335136,1.164792142146159,1.199733238698727,1.1918260212703111,1.2290708030738706
Shadow Latias,Zen Headbutt,Thunder,50,1.7216018421769312,1.6616407102645359,1.9816586938760106,1.9884494906624095,2.4640061885736224,2.4552587802548294,2.005343259194588,2.0784956090255777,1.7785743707404242,1.724393254782199,1.6287298089604054,1.630107630965939,2.462809303782404,2.4154865887945873,1.6986482926011386,1.7139544625045056,1.7664827347424399,1.7682327478327142,1.6585487330563577,1.7106585319280143,2.0573806108432864,2.115229988927657,1.8017566122520117,1.822647141419666,1.6779934998973651,1.780989440234926,1.6570668056726252,1.7181342774154689,1.3848866028705438,1.4213003983327042,1.6392925632668773,1.7249912040460378,1.6915118691303472,1.7521423639919695,1.6531090205913865,1.6767868440020977,1.6897731496812214,1.7633269192424013,1.6888264841932024,1.7915846190901508,2.0234395826228546,2.1205926848253682
Nihilego,Poison Jab,Rock Slide,45,1.324000142489214,1.3449484877625013,1.3394740502787315,1.3954272322311807,1.3431424892404789,1.391431132067764,1.3982044401395173,1.431310263212622,1.3208789520230695,1.3515409879148879,1.3584307038065107,1.399376061541532,1.3603682600052118,1.3970801891058184,1.5032250396385658,1.6038481036496948,1.3483284158162583,1.4102501983583668,1.5129964757191032,1.6044452301442251,1.3832949733084237,1.448214537111374,1.6410505102248367,1.745611255915202,1.4364766249297058,1.542251383883347,1.4118467074500785,1.5011417709037795,1.6836677389972736,1.7996966229572462,1.3952817259690236,1.4891033079090241,1.4287141957842264,1.5181134117033572,1.112131515901063,1.1763922238151505,1.1947368237728873,1.2536184290730459,1.4355091907241784,1.5075997798940144,1.45936085804085,1.539592200873508
Kyurem,Steel Wing,Glaciate,30,1.633865920654899,1.5713647770728845,1.581405960052428,1.5879103810123816,1.564359437645209,1.5862571892534671,1.5565775059101863,1.5588940244036482,1.5553346525002816,1.529602270102402,1.5961223723959155,1.5299511162916961,1.6932076787554728,1.5532310447796898,1.2867176008072332,1.2946567550840788,1.607332357429376,1.6273072391346342,1.2865811575609427,1.2786847649279434,1.5716696408527606,1.5588787064763694,1.5898437654561128,1.7015592989884931,1.5413820276411816,1.631850105226787,1.5339802426276805,1.63765304069088,1.6091744870881537,1.7109711654628241,1.524093826945008,1.632000706114075,1.5609017371182852,1.6151810281461312,1.3226591205197966,1.3114645428925695,1.3258440180021487,1.3512554408200048,1.5575336638677677,1.6134135810689094,1.5982402634853177,1.6642865788195205
Kyurem,Dragon Breath,Blizzard,30,1.8218642627593038,1.7698305076655574,1.7354288141368936,1.7341028018179618,1.7690646638137397,1.793505613395779,1.8144779753886395,1.829367627363631,1.7284633430436072,1.7163344087588384,1.811642673651835,1.7568038148308018,1.908951599586522,1.7983917960646714,1.6916998246709052,1.7146843076221037,1.7165065978740395,1.731220016069095,1.7618368042609678,1.7354983609317702,1.7371714919506729,1.7306778100351194,1.7770794590548924,1.8605291570515772,1.711792035929199,1.830535925291224,1.686294216782847,1.804484588497832,1.7947201983827283,1.9324922187283835,1.7109087276514598,1.836199573970412,1.7884220430895854,1.8685041242577602,2.252838528839291,2.2920359573310645,2.3836928383534812,2.546744350313126,1.7582583774240639,1.838158273020198,1.7831199760998493,1.9080459662603053
Kyurem,Dragon Breath,Glaciate,30,1.5493154993172982,1.4950625984640689,1.489042440240119,1.4797227678430378,1.4940294013595592,1.5188561037361814,1.5500565636906583,1.5445616413422292,1.4799447177653504,1.4516876516233999,1.5625089881183942,1.4973173710086023,1.6321130681336409,1.5214081084470563,1.450283818139421,1.4637813022850235,1.476596268131909,1.482531060277143,1.502914439106189,1.4680104494409605,1.482982265226374,1.4869820825897868,1.509154363563026,1.6236198228543415,1.4851386093731307,1.5688120667756231,1.4494566658147394,1.5389091622441327,1.536723110757238,1.645961584393371,1.465194437161158,1.5710063591708654,1.508251846034746,1.5729641670423227,1.8561417801888422,1.8782454082090547,1.9637746447475817,2.0717515747969184,1.4998431607760996,1.5590465034782888,1.5224730819315346,1.6045942128187194
Kyurem,Steel Wing,Blizzard,30,1.9061538811030048,1.8528770578841218,1.8409550723933916,1.8733402448052106,1.8535799784579488,1.8719621908730186,1.8068177676538402,1.8370850313161837,1.8092844172575944,1.7955336865490044,1.8485109015503882,1.7907982870026993,1.9580506017888002,1.8250002242501961,1.4706216145273667,1.4882858088954842,1.8713399154656394,1.9249408432341322,1.482010202637502,1.4679713200541649,1.8340689529216145,1.8252160248385758,1.8798238427568172,1.9731453071746519,1.775667754610513,1.9002178338537217,1.7835565352883822,1.923109036468336,1.8752506609594302,2.0090656066009314,1.7975382960495048,1.9008860101827942,1.846596283821046,1.9128186901875357,1.5296679570489657,1.5068982620672293,1.5272410550380089,1.5601452254151993,1.82538057564429,1.9179705787450112,1.872542008125228,1.981081915820811
Kyurem,Ice Shard,Glaciate,30,1.287312617181247,1.2284894985360826,1.2862250576833651,1.2761591753394048,1.2623966579298238,1.2566103660110794,1.2863846876407397,1.2756932237139391,1.2738114103877614,1.2423353193353603,1.2994060945534236,1.2664219548809916,1.3609780512934384,1.270833703557714,1.3039090050145883,1.3154822397907082,1.3248034016173817,1.323366152133289,1.2871325935929623,1.2783063219743882,1.2888197871522769,1.2844719709912218,1.3029484648437428,1.3796939289752421,1.2192127082125541,1.282124042615658,1.2455596393184145,1.2820840103377746,1.26704621369703,1.3286918499929812,1.2579133548995998,1.3116775896227002,1.297675249271677,1.33214161484257,1.2856553052049824,1.2736760174387103,1.259017099890244,1.3183068144313195,1.2485789432615488,1.330335837993616,1.249359516744042,1.320627554800954
Tapu Koko,Volt Switch,Thunderbolt,50,1.1835550121951146,1.1836942308751324,1.1884000932179293,1.2176887806200012,1.189768492913841,1.2037339180059075,1.2023938695688994,1.223937133185801,1.1762204372855267,1.1943133164658501,1.1787762349681612,1.198092162771487,1.1822794166471047,1.1962698645478043,1.216900470345546,1.2284321384379635,1.2120360374624863,1.2253595065329865,1.217015632148836,1.227131674258317,1.212119706868277,1.232680629487438,1.2306554474192104,1.2822350849552342,1.2104652734493009,1.272704244035326,1.2116523410989621,1.2480755519600721,1.2488075857790883,1.3198015721710947,1.1869798150486783,1.2415119436047624,1.2015931405943212,1.2696722004239356,1.1741940191839528,1.2107787265558816,1.192981346013145,1.2778695652678718,1.2083414507110726,1.283577049803685,1.2042820479675425,1.2596521270965715
Shadow Glaceon,Frost Breath,Avalanche,30,1.29553942465295,1.2084798849337723,1.3394217265207344,1.2385110916824629,1.2255409954028034,1.2187673829412837,1.203046107139769,1.212778925186308,1.4004893207928077,1.2330283220805303,1.3712710790976066,1.2375163326356713,1.3942776540123551,1.2460171895814545,1.515265796718504,1.2909431628690495,1.5326857760453243,1.339044617918068,1.2933459448033455,1.2474116528467163,1.2864630141885798,1.2386478043657754,1.2630058798302564,1.259225333184821,1.1787615853857885,1.2291952068690981,1.2621828319111899,1.2462657768936511,1.247234437503747,1.2711422359887783,1.2312348077603037,1.2141828284521345,1.2871253917787515,1.2847016858543203,1.2441464774301862,1.2270292911517042,1.2601846278017448,1.2424369019482489,1.2722322594879332,1.261098020797432,1.2531893213318759,1.2480785502321265
Avalugg (Hisuian),Powder Snow,Avalanche,50,1.2458510844516426,1.2805362031768908,1.246167324486395,1.287142075277931,1.268955817194404,1.298183576256636,1.293339009472604,1.3347197204352088,1.276548641171149,1.3074363520076535,1.3107010823928567,1.31366569755486,1.340516560750055,1.32035683481031,1.3206024321201653,1.3631427639441205,1.2767410252703675,1.3168380010286826,1.332537345498646,1.3535886260840282,1.3001383852642712,1.349916938402006,1.3641085422856494,1.4601665104951378,1.3088858797448182,1.3998089820869608,1.3076011643732566,1.3898194598622773,1.383392925699873,1.4458398502207395,1.3262973479245466,1.4200159868182751,1.342415169427576,1.428565533746888,1.251424116056291,1.3288300350162665,1.3201056788139638,1.4161874023457253,1.3196641755919536,1.3867389478243244,1.3253602560473874,1.399594019200561
Avalugg (Hisuian),Powder Snow,Blizzard,50,1.3880682696585394,1.4395070969263433,1.3931239796337063,1.4461961211078176,1.421751583464743,1.4683704778291458,1.45741789968536,1.5208010925194337,1.4745713410699206,1.5023404867289691,1.487090439439411,1.4854107887170676,1.503075669011675,1.4891227371815343,1.5204809750934902,1.5802146042608896,1.433866706684909,1.4984288915005415,1.4869007169656947,1.5293758887519406,1.4659217250025682,1.5770688349688184,1.5126872632745778,1.683766528835907,1.4488080732859914,1.6258625065935814,1.4409918614669153,1.5304989050404634,1.539894738839985,1.6085992658741608,1.4672251942170664,1.5735915495042347,1.4887036748200246,1.6093156468329797,1.41625401736941,1.514279239023394,1.480833103822172,1.6082970438860578,1.4734131764659502,1.5457258279435058,1.4783661171590023,1.566432391812814
Avalugg (Hisuian),Powder Snow,Glaciate,50,1.1270512325626394,1.1685939982871243,1.1123055512379474,1.1690378641643437,1.1476426912030802,1.1918897341484715,1.1864173102704518,1.2234280653454603,1.194834056712176,1.2145390426718812,1.209812086369636,1.1894347072275322,1.2383324315372612,1.199444626759384,1.2226170828534302,1.2624268539543457,1.1505770368278896,1.211011663998088,1.195830965662192,1.2377791511048408,1.1692517987801399,1.2796099567379582,1.2615153173481928,1.3395227567386356,1.1944143214047946,1.2652654678706512,1.1866864107493178,1.26576568669251,1.2471070281659202,1.3332352519463282,1.1766112284466044,1.2618663539464015,1.168589584383851,1.2663742129281559,1.1350298940402554,1.215226498886358,1.1729515449029242,1.2934829442602278,1.1978702372112058,1.2988182308362637,1.206946383484053,1.2657943311222202
Mega Latias,Zen Headbutt,Thunder,30,1.9015144517387175,1.8432352582665623,2.259030274833852,2.2337415187270286,2.6338606806473064,2.678204877887523,2.123857549450986,2.1843841209107975,1.9608942204021527,1.8870308735201957,1.857230798673308,1.8546586496489588,2.67378614497101,2.613252695783538,1.8832234642200985,1.8988543481179307,1.9480208131603232,1.9343968064240304,1.820531049209611,1.8733277129804287,2.1862484161983433,2.254448532629168,1.9755606406162747,2.002987952323207,1.8676669165141018,1.9855533339187617,1.8441457773419294,1.9539369202940269,1.5082758754177215,1.5590562764038471,1.8672277085905238,1.9639689238763685,1.8753719254272812,1.9764423223735197,1.8284033970884301,1.8504274399018432,1.8379236482210168,1.9317884680922857,1.9023025638217324,1.9860295390295257,2.27357497503074,2.3832567621843346
