Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Kyurem (Black),Dragon Tail,Glaciate,50,0.9812943976008692,1.0247882437473295,0.9693337007482546,1.0196785376372266,0.9604399143946778,1.0242670168803203,0.9757173907418427,1.0431521204750691,0.9672711059609544,1.0123777277850454,0.9695457860832128,1.0082307617803272,0.9746998766994718,1.0151293633153324,0.9910720729389689,1.033321104669345,0.9665377519159807,1.0246380925347716,0.9750951989131058,1.0306167358732465,0.9588485082446369,1.0176584128384714,1.03107240928648,1.1113379051087389,0.9819360875384995,1.0194674394728975,0.9598243813433687,1.058307674763371,1.0489499192245557,1.1106946688206785,0.994903653369416,1.0597240466572508,0.9955132959643981,1.0682246513381077,1.2692492921981262,1.347968535652783,1.2690592334494772,1.3619773519163763,0.9866381762428716,1.0245174896976592,1.0279432761156377,1.0822732493854197
Kyurem (Black),Ice Shard,Avalanche,50,0.905486219240734,0.9528863341404048,0.9164471490978744,0.9718465104896318,0.9087944691922119,0.9706956179571941,0.930257199782648,0.9837801122984966,0.9097935461092427,0.9645891517782376,0.8994597821338705,0.9441241176738017,0.916930614314721,0.9700786628742722,0.9189089225143737,0.9681162645240443,0.9140895543570821,0.9607294919103037,0.915842247268413,0.9792188905260337,0.9080681630177025,0.976142943804114,0.9418346818602329,0.994963215318874,0.9222212114517407,0.9922806014373156,0.9247690728703387,0.9790740107195803,0.9849111470113084,1.0484221863220247,0.9216091023121216,0.989985086272457,0.9179869411378475,0.9886312512919032,0.922083418464143,0.9852966930328946,0.9432839721254356,1.0093379790940766,0.9471077132272343,0.9795063201565124,0.95602932809464,1.0032849183601171
Kyurem (Black),Shadow Claw,Glaciate,50,1.032940039334734,1.0724348008379034,0.8719160752378402,0.9230143696489582,1.1150491699305496,1.208175673544203,0.8618948430667321,0.9187207286464667,1.0200501536748432,1.0747959677893908,1.015111473057301,1.0491612094713059,1.1640755834282455,1.2138272443047629,1.0493005605138443,1.0881245639779644,1.2718102469486232,1.3261886176554072,1.034061118658987,1.1132914904609732,0.8911597639662494,0.9497159874262394,0.896650464764534,0.9315261604428846,1.2548831043938193,1.34980311634979,1.2454213707378265,1.3577945033641237,1.055239633817986,1.1199461497038232,1.2860966528064475,1.3471046627621013,1.2974356480186764,1.4037547268460537,1.0248606287031903,1.0904454043956686,1.0671951219512195,1.1297560975609755,1.3169374644447838,1.4082085721025102,0.886541496248108,0.9333998905027213
Kyurem (Black),Ice Shard,Ice Beam,50,0.9675832502524432,1.0351164119297223,0.9812656930171253,1.0514143226301256,0.9792196234760476,1.0429155618720936,0.9956762491267109,1.0545307527104302,0.9763263791128957,1.041204774557421,0.9588066581407254,1.0199937933256507,0.9846538894875564,1.0515203997963394,0.9781177079073348,1.0461551877601096,0.9781826568265682,1.0360097927902356,0.9813237911173194,1.0569662641841595,0.9807974411294325,1.0563282413279655,1.0180766237389682,1.065933420461387,0.982390934255156,1.059169060026771,0.9839434371079941,1.0590717299578059,1.0448680667743673,1.1293484114162626,0.9933332674890616,1.053896828610653,0.9824909110805782,1.0613912430237222,0.9910028895829077,1.0604696301917633,1.0129094076655052,1.0904878048780489,1.010878161812657,1.0599963924463376,1.025517159941172,1.0854508174723305
Kyurem (Black),Shadow Claw,Blizzard,50,1.2297977413733232,1.2919139756726352,1.0175915951909755,1.0820690598738585,1.3589546056028652,1.4687738149988627,1.000602892850674,1.068014334877222,1.211233879984248,1.2864055476844665,1.196437289857622,1.2483954560818489,1.3928031751419592,1.4664501921075392,1.2401489090427964,1.29976063893767,1.5277107578768094,1.6513873119500426,1.2143649897625288,1.3097265542777319,1.0309049798709535,1.0673247669993933,1.0295158519214673,1.1144363353353206,1.5129891226656615,1.6366034646324188,1.5956437450108336,1.6933401756186566,1.2568551427032848,1.3681206246634356,1.5866527076810635,1.6982291183122795,1.5323492576875843,1.6631324246440427,1.2200607104287675,1.2950220367181344,1.2359059233449476,1.345993031358885,1.5491667938560587,1.708481913668466,1.0437130312496645,1.124515581892156
Kyurem (Black),Dragon Tail,Ice Beam,50,1.0538748233697608,1.1344326148636648,1.0540003584222484,1.1339689868405078,1.070851852651258,1.1502741993594543,1.0870119284808653,1.1634809946438274,1.0563051950697309,1.1406747208278072,1.0524997677438739,1.1209412006554564,1.053824872354304,1.1323159846968298,1.0577323245687893,1.1388083668118067,1.053125887028101,1.1332067839909168,1.064687422262194,1.1514571652729673,1.0697623118072024,1.149153477085976,1.1214261589744343,1.1922054655721817,1.0960896177988018,1.1831472793668534,1.0942752879461741,1.1774318622419888,1.1530425417339794,1.2487237479806137,1.1013540874477772,1.1744609823306897,1.076894082171127,1.1656919129895553,1.2892282770497068,1.4370129301538193,1.3374390243902439,1.4978310104529617,1.112139418073844,1.183943611161216,1.128712977574528,1.2049102014964628
Kyurem (Black),Dragon Tail,Blizzard,50,1.144554347704327,1.2007799735314686,1.1386959211162733,1.1991536610134872,1.1325770090934901,1.2102045661706229,1.136582399668797,1.2220793334540843,1.1347359463337574,1.2011601432186167,1.1318384604284977,1.1851150507899673,1.1362583299423983,1.1865048287594904,1.152875339796483,1.2079374052779714,1.1310601759863752,1.189919812659665,1.1358139267877303,1.2081459652882756,1.1449070754977113,1.2224121766944245,1.1920292515308595,1.2449081484309608,1.160651860323071,1.2495289087577486,1.16410080967043,1.266826319990877,1.205686591276252,1.2830048465266557,1.1626979031891673,1.2409801578287192,1.1568400958136253,1.2095375898252738,1.554092116400572,1.6601602405066986,1.5497560975609757,1.7038675958188154,1.1717473047411582,1.2482829432087803,1.1851577512264768,1.2417957553701975
Kyurem (Black),Shadow Claw,Avalanche,50,1.0336825664553773,1.1187595316318153,0.9231145737183996,0.9898177249436834,1.127956380468837,1.2361601131663842,0.9287460863715165,0.9865202991176546,1.0421689201117141,1.120916526722222,1.0143050007214764,1.0936120670399896,1.1216197149978835,1.2250060832350131,1.0326415117034329,1.11928059371166,1.2039525972182799,1.3164313085438546,1.0482691976501655,1.1405595208480834,0.9277560249269288,0.9856835603595654,0.9648012452458921,1.004493458053716,1.3270997673783935,1.435782141418342,1.2792108564260463,1.4141407230014826,1.1464728056004307,1.215638126009693,1.2738792481901056,1.433821568608085,1.247911676373673,1.3944043869995013,1.0424754093575785,1.123967484895362,1.0812282229965158,1.1764895470383274,1.2549291670713603,1.3848149741227402,0.970102948912005,1.0318830311423142
Kyurem (Black),Shadow Claw,Ice Beam,50,1.093110340490292,1.1957935198505985,0.9882645618673414,1.057524843864717,1.2057649107835144,1.3161702078203683,0.9946257148032188,1.057530985587497,1.105426826784235,1.2042110075547368,1.08338489089892,1.1658980800819123,1.1866316054219515,1.3106375843729359,1.0977651615386466,1.1893538454136496,1.2679286119784274,1.4020614533068407,1.1082684322317686,1.217464934269695,0.9842166216290741,1.0591077041857386,1.0313954683622373,1.0773726486438862,1.3975620215987212,1.525620865768236,1.3412247690728705,1.506910708176531,1.2103392568659126,1.3060743134087236,1.3463836679868444,1.5174470858971447,1.3282224627019927,1.4837372177571342,1.1047327865503052,1.2081740171039959,1.1536149825783972,1.2605923344947736,1.3291337708648416,1.4837174452969988,1.0228656081929728,1.1063089755563427
Shadow Electivire,Thunder Shock,Wild Charge,50,0.9204263769957417,0.9486680119636481,0.9276410998552822,0.9698713341208346,0.9239779577917281,0.9616403148602273,0.9543056382125391,0.9908052371464796,0.9642451374020578,0.9884755183979794,0.9367788941445759,0.9674347261453191,0.9618831650816175,0.9861547615883071,0.9866426904664534,0.9917937645841853,0.9328519727504967,0.9707174283281295,0.923898275895061,0.9578254463346025,0.9490431809408261,0.9818562841228698,0.9756090397803199,1.020514251310592,0.9587129137480669,0.9917867678592314,0.9453985631200821,0.9910822214619683,1.0057081313947227,1.0511362412493268,0.9208683542553506,0.992720915762131,0.9502814829225587,0.9798037522950281,0.9462508391465515,0.9837205569014331,0.9610191637630662,1.0050522648083624,0.9345090258217591,0.9927848926752786,0.9737206531190622,1.0103700363917425
Deoxys,Zen Headbutt or Charge Beam,Thunderbolt,35,1.4655885087526985,1.356344206128089,1.4506562403047745,1.3706259478437819,1.5209704814386211,1.4076164828432391,1.3944769322327735,1.395581804538515,1.6498092078163689,1.4480221436622143,1.405758370609618,1.398521862713898,1.5411748107040397,1.433118153804629,1.6371905747071134,1.4214047727874137,1.463401220550667,1.4439185353391994,1.3410991408178494,1.3414722822863046,1.367650140627585,1.376948105663707,1.501152733520316,1.4225612710906181,1.279249892786131,1.3199911629780763,1.3033641236172882,1.3436651841715133,1.256499730748519,1.2741303177167473,1.3175636302580767,1.3291983130697587,1.394586773342412,1.3963012049657721,1.416982866816497,1.3669916231283383,1.3015243902439024,1.3142770034843205,1.3183249850841532,1.328578762609094,1.352817407920303,1.3885972539800113
Mamoswine,Powder Snow,Avalanche,50,1.140241609363523,1.2142798847162635,1.142052757442561,1.2109469091862082,1.135598764069009,1.1990124506266822,1.1632338862007399,1.2318951018190285,1.1872479302556118,1.2394181630537613,1.1523145558373376,1.2079690536007606,1.1705084766557134,1.2299033430187976,1.1443563713344078,1.22944381630542,1.1311240420096509,1.2115632983252909,1.1531410857459958,1.2272909929390152,1.1434842552252797,1.2191253515689626,1.1770070045081427,1.2846003612387848,1.1435236325358353,1.2172867743570417,1.1617744326605086,1.2258068194777056,1.2162735595045773,1.2785245018847602,1.1377198787148515,1.2291578188426553,1.1754799800590932,1.2251012244203154,1.1351828609789558,1.2332170689705497,1.1671951219512195,1.2642508710801394,1.1768811311068252,1.218270871779218,1.175582106856462,1.2598413362962009
Shadow Weavile,Ice Shard or Snarl,Avalanche,30,1.2522895919781467,1.2131388893778614,1.1990862159667477,1.158308940708096,1.1973820311838472,1.2389245208775044,1.1184787952493078,1.1445429140683623,1.3084111514975942,1.2617745710004935,1.299505640364731,1.2493541303045816,1.2783320280789858,1.2390987406169933,1.4847332146551517,1.2975384300801078,1.371785410161794,1.3065072381493046,1.2127576111291833,1.2529420769628197,1.103391606463354,1.1389400540451111,1.0820423207389243,1.1329388096741508,1.167396587350063,1.243394975893124,1.1924962937621166,1.2455696202531645,1.2327086698976844,1.2943564889606891,1.17222886151962,1.2330689685824057,1.2472429264496674,1.2846686040149313,1.3097764221709816,1.278428825778582,1.1814372822299652,1.2460540069686412,1.1991092117495248,1.2397080656574768,1.1062445653924189,1.137376144622288
Kyurem (White),Steel Wing,Blizzard,30,1.4471501521060406,1.4954544217970116,1.4855773585051095,1.541356339159943,1.445308725400507,1.5145832883667414,1.498058064015318,1.552420627733071,1.4447223215538587,1.5091254339786622,1.5159268403085941,1.5397237041590648,1.4786820952501691,1.4998824248694915,1.2055317664605836,1.2731632947629243,1.4688617655407323,1.5469770082316208,1.1874222621940718,1.23870529478176,1.4902773948050516,1.5411349473335907,1.4953229856532402,1.5874682447613033,1.4587194115583049,1.6215025536394234,1.4430493784924165,1.5524689246208234,1.5250403877221324,1.6564135702746363,1.4667206589694712,1.548163438651246,1.4843694904125577,1.580596524932213,1.175089752196375,1.241717988383293,1.2019076655052265,1.264712543554007,1.4910019286536889,1.5878924949008617,1.481895376423733,1.5518770195270146
Kyurem (White),Dragon Breath,Blizzard,30,1.4252135965677324,1.4807190991097676,1.419442672673772,1.4832321978799132,1.4189729685754087,1.4959762509982584,1.4390146712552072,1.4739061246668563,1.424477528166177,1.478254670221482,1.430284617528518,1.468975523169278,1.4790276638946198,1.5030681997100495,1.368964853616878,1.4570834034977989,1.3873190462673857,1.4501986942946352,1.4153160221205916,1.474779463824413,1.4385043842717697,1.4757403628743175,1.4012100030837458,1.5030176654576426,1.3953007836359146,1.5176935372779372,1.4321245295928842,1.5318850496065686,1.4352396338179858,1.5315885837372105,1.4264931011664312,1.5147211330482275,1.4031224541906302,1.4919932395462228,1.8605046554391291,2.0492469571816354,1.8107491289198607,1.9737804878048781,1.429964895727824,1.5240526702834705,1.4141144139211834,1.4917179264221228
Calyrex (Ice Rider),Confusion,Glaciate,40,1.1871504401553545,1.2528560889624303,1.3821667588415638,1.4396781136969328,1.56901638554937,1.6214172694957156,1.3935454239656375,1.4563006184179883,1.2408191163357039,1.296420439885751,1.1870304225875505,1.2552504709363579,1.5895360178632405,1.6307711497211934,1.2738549159229233,1.3081232408766148,1.2431663355095088,1.3010466931592393,1.202558410991408,1.267073614114315,1.389477747752716,1.4410191363811835,1.2259798234922685,1.2816928295569685,1.222277092619787,1.318496666623348,1.2394799863154293,1.3000228076177445,1.031308562197092,1.105988152934841,1.213345316990785,1.293839939159893,1.2102914533759712,1.2623809929112508,1.2139239952132164,1.2908846793730482,1.21205574912892,1.3062108013937281,1.1899377003232923,1.245702154819553,1.4197288332098805,1.4856311659313173
Calyrex (Ice Rider),Confusion,Avalanche,40,1.241380524345768,1.31597089421709,1.3970220121362544,1.4828275275994767,1.523098992360937,1.628455302100784,1.420423318756954,1.5047286982171966,1.2508385350419382,1.337082033849204,1.234618220344846,1.3022729473994232,1.4958644225834221,1.5999501072489668,1.2780166710770045,1.3547956409824629,1.2605520862900936,1.3420061027533352,1.2450008610956964,1.3219732486270306,1.3953785915182264,1.4905751943969558,1.2992554956754139,1.3883757470741127,1.277040637305228,1.3707520565569402,1.2742159881400388,1.3592998061352493,1.1350565428109853,1.2152073236402798,1.2706002034587995,1.3476676312852471,1.277032695791739,1.3625597315273033,1.2571728787834564,1.3613948804763434,1.2759581881533102,1.3731794425087107,1.2616863925850899,1.354053641547918,1.447800929653366,1.5492362028061362
Frosmoth,Powder Snow,Ice Beam,30,1.7338840409478102,1.7519255296506762,2.102106019759472,1.8386155651605867,1.7534430573519133,1.8085900856551316,1.632852485315807,1.8041387429813438,1.8202954902431188,1.7972601065539267,1.728612175755623,1.7531522592096966,1.7660868338346463,1.788820752112774,1.9924643364045322,1.8928017272486708,1.7692307692307692,1.89784629577065,1.815400218144243,1.7648826039533858,1.7000386036508024,1.7602933877460982,1.6583062893728249,1.7442840570346114,1.621710483567038,1.729535146655577,1.6419318052229446,1.7769300946516138,1.7137964458804522,1.8039418416801292,1.603492380171656,1.7297257256861795,1.7598336636552654,1.8316574054934764,1.7640319897259276,1.792533784769855,1.6310627177700348,1.7593118466898954,1.7360380735663443,1.802042430381152,1.6726246068296244,1.7720309598187927
Shadow Golem,Rock Throw,Stone Edge,35,1.314037763265071,1.3224552043309814,1.3231966639752881,1.3753393931101994,1.3027250584842414,1.348635810452948,1.4155743007219188,1.3983646854865837,1.5201814223183854,1.404766862362564,1.3842702314852333,1.3304105299985964,1.4256526442135655,1.3661289564031416,1.3699571796290504,1.4023761697418748,1.3234175418677263,1.3714802724950326,1.3225090415048124,1.3756099427849746,1.336932664203386,1.3694259085644955,1.389917619935682,1.4297419932744975,1.318470675382396,1.3808496536667143,1.321222488311096,1.3653894400729845,1.3763058696822832,1.4492084006462034,1.2974745429584489,1.3579097077502,1.3241126904417397,1.3761414345293823,1.2924608155045096,1.3549808820524796,1.3354006968641114,1.395322299651568,1.3201426371217273,1.3798060246146162,1.345002308030874,1.3966485244704947
Mega Latias,Zen Headbutt,Thunder,30,1.9222170835647063,1.9511052292152415,2.3094552174524656,2.3895144149334895,2.6220099983562983,2.756762006910189,2.200216058167516,2.326049887442751,1.9626721769320257,1.9780057124492467,1.8790370562178422,1.9394019058838876,2.6973513901469994,2.7363617960572455,1.9401146286896485,2.0143766989824146,1.9249929037751916,1.9900901220550666,1.8815419353604161,1.9364320021431713,2.225875475652126,2.3264986488722217,1.9483399168857105,2.0244496982334543,1.8685492988862753,1.9864975503255402,1.8872277340631771,1.9995894628806021,1.5204523424878835,1.5906192784060311,1.8852235577635335,1.98289365820897,1.876791945819097,1.9779434115973396,1.897682496132629,1.9609468491871225,1.8487456445993031,1.9606445993031358,1.9020549180669064,1.985764038240069,2.322340665356993,2.4343714104752396
Xurkitree,Thunder Shock or Spark,Discharge,50,0.934315154754494,0.9632433072542019,0.9288975047259708,0.9779319807068626,0.9291630900931266,0.9783844900954509,0.9524258027789996,0.9903343079669832,0.9283906916952214,0.9907319811154214,0.919305326868377,0.9646535825754535,0.9406685219681463,0.9882465765189172,0.9511775602011114,0.9913457143544468,0.9344131422083451,0.9798892988929889,0.9335999540748962,0.9830172793203084,0.9312855015717201,0.9808856780455523,0.9608364293161427,1.0226288198064584,0.9463280874345346,1.0188306540695786,0.9400273691412933,1.0054168092142777,0.9764135702746365,1.0559612277867527,0.9425969639206313,0.9959308240081384,0.9424267110878737,1.0046690903785125,0.943558273255305,0.9869457984297014,0.9551829268292683,1.0128658536585367,0.9435834108032357,0.9869711811963203,0.9818148637188281,1.0172941290135584
